"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045860","positive regulation of protein kinase activity","29/998","363/28943",2.78694452152007e-05,0.000458474492397365,0.000328659221936318,"Fgf1/Egr1/Ppia/Grm5/Camkk2/Map2k6/Ptpn1/Nab2/Map3k5/Prkcz/Hsp90ab1/Srcin1/Rps3/Camk1/Adcy8/Mif/Mas1/Pdgfc/Hsp90aa1/Fermt2/Tnfrsf11a/Ppp1r9a/Dab2ip/Mt3/Iqgap1/Agap2/Pde5a/Ttbk1/Ccn1",29
"GO:2001233","regulation of apoptotic signaling pathway","31/998","401/28943",2.82346944014997e-05,0.000463013248065099,0.000331912846578588,"Ppia/Cx3cl1/Ptpn1/Slc25a4/Bdnf/Madd/Nr4a2/Prkn/Itgav/Ctnna1/Tpt1/Rpl26/Skil/Rps3/Mapk8ip1/Mif/Rpl11/Bmpr1b/Vdac2/Ubb/Stk3/Dab2ip/Mrtfa/Trps1/Rps7/Birc6/Pak5/Gclc/Agap2/Gnai3/Acvr1",31
"GO:0009914","hormone transport","30/998","383/28943",2.95882616630066e-05,0.000483679406743533,0.000346727462755272,"Kalrn/Hmgcr/Pde8b/Madd/Syt7/Prkn/Cry2/Arntl/Ptprn2/Prkce/Arhgef7/Midn/Slc7a5/Camk2n1/Adcy8/Epha5/Oxct1/Stx1a/Ica1/Ildr2/Pla2g3/Crhr1/Cask/Trpm4/Lepr/Rapgef4/Anxa5/Kdm5b/Ptpn11/Abcc8",30
"GO:0055117","regulation of cardiac muscle contraction","11/998","71/28943",2.9925306518288e-05,0.000487650749615623,0.000349574335329488,"Calm1/Smad7/Ryr2/Ank2/Dmd/Calm2/Adrb1/Hdac4/Atp1a1/Trpm4/Pde5a",11
"GO:0035641","locomotory exploration behavior","6/998","19/28943",3.05446861102469e-05,0.000496183584399058,0.00035569113111058,"Apoe/Lsamp/Ube3a/Prkce/Tnr/Crhr1",6
"GO:0007528","neuromuscular junction development","10/998","59/28943",3.07717108524412e-05,0.00049830939261672,0.000357215024994293,"Kalrn/Etv5/Unc13a/Ppfibp1/Mycbp2/Sorbs2/Pdzrn3/Cacnb2/Col4a1/Cntnap2",10
"GO:0001941","postsynaptic membrane organization","9/998","48/28943",3.32354252379922e-05,0.000536529512720484,0.000384613266649859,"Apoe/Etv5/Sorbs2/Dbn1/Nlgn1/Zmynd8/Lrrtm4/Nrxn2/Magi2",9
"GO:0061572","actin filament bundle organization","18/998","174/28943",3.49293409138356e-05,0.000562123741041914,0.000402960588705217,"Cx3cl1/Actn4/Myo1b/Synpo/Stmn1/Prkn/Dmtn/Actn1/Dbn1/Actg1/Tmeff2/Arhgap6/Fermt2/Phactr1/Ppp1r9a/Ppm1e/Abl2/Fscn1",18
"GO:0046777","protein autophosphorylation","22/998","241/28943",3.53509498222101e-05,0.000566608235200806,0.000406175315773963,"Calm1/Camkk2/Camk2a/Nlk/Lmtk2/Mapk14/Camk4/Mink1/Calm2/Camk2g/Pdgfc/Sik1/Clk2/Tnik/Ntrk2/Mark3/Jun/Wnk2/Iqgap1/Gfra2/Mapkapk2/Rap2a",22
"GO:0071805","potassium ion transmembrane transport","20/998","207/28943",3.54266824015942e-05,0.000566608235200806,0.000406175315773963,"Kcnma1/Slc9a9/Calm1/Kcnh1/Atp1a3/Kcnh3/Ank2/Rgs7/Calm2/Kcnd2/Nedd4l/Slc1a3/Atp1a1/Wnk2/Kcnh7/Kcnk12/Slc12a2/Cd63/Slc12a5/Abcc8",20
