"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050810","regulation of steroid biosynthetic process","8/915","83/28943",0.00472605061348866,0.0393805019019906,0.0311694908322521,"Apoe/Fgf1/Egr1/Pde8b/Atp1a1/Srebf2/Igf1r/Clcn2",8
"GO:0006486","protein glycosylation","14/915","200/28943",0.00473744412286381,0.0393805019019906,0.0311694908322521,"Ext1/St6galnac3/Tmtc1/Mgat4c/Galnt18/Magt1/B3galt2/Fut9/Npc1/Large1/St6gal1/St8sia4/B3galt5/Gxylt2",14
"GO:0043413","macromolecule glycosylation","14/915","200/28943",0.00473744412286381,0.0393805019019906,0.0311694908322521,"Ext1/St6galnac3/Tmtc1/Mgat4c/Galnt18/Magt1/B3galt2/Fut9/Npc1/Large1/St6gal1/St8sia4/B3galt5/Gxylt2",14
"GO:0002792","negative regulation of peptide secretion","7/915","66/28943",0.00475571776673114,0.0394660739500876,0.0312372207249614,"Prkn/Hmgcr/Pde8b/Pde1c/Madd/Midn/Kalrn",7
"GO:1902930","regulation of alcohol biosynthetic process","6/915","50/28943",0.00477138612757676,0.0395297751875957,0.0312876399690699,"Apoe/Fgf1/Mas1/Srebf2/Adcyap1r1/Clcn2",6
"GO:0051209","release of sequestered calcium ion into cytosol","10/915","120/28943",0.00483066828583124,0.0398872877157284,0.0315706095334441,"Hap1/Ryr2/Prkd1/Cx3cl1/Htr2c/Prkce/Dmd/Calm2/Akap6/Ank2",10
"GO:0072009","nephron epithelium development","10/915","120/28943",0.00483066828583124,0.0398872877157284,0.0315706095334441,"Fgf1/Ext1/Ahi1/Basp1/Pbx1/Eya1/Ptpro/Tmem59l/Hs2st1/Fmn1",10
"GO:0001503","ossification","24/915","426/28943",0.00493766406084751,0.0407028107415863,0.032216092354898,"Klf10/Map2k6/Nell1/Ext1/Zbtb16/Gpm6b/Crim1/Smad7/Tgfbr3/Wwox/Pbx1/Smurf1/Prkd1/Hdac4/Junb/Xylt1/Chrd/Zfp932/Hdac8/Nab2/Pdlim7/Mmp16/Satb2/Ank",24
"GO:0045664","regulation of neuron differentiation","16/915","244/28943",0.00498323298330593,0.0410101003917323,0.0324593107363425,"Etv5/Map1b/Numb/Bdnf/Ywhag/Nrep/Pbx1/Rgs6/Brinp1/Dab1/Eya1/Dmd/Dleu2/Brinp3/Upf3b/Cit",16
"GO:0006892","post-Golgi vesicle-mediated transport","9/915","102/28943",0.00505964293678457,0.0415697574175025,0.0329022767649971,"Myo1b/Sorl1/Sptbn1/Steap2/Atp2c1/Exoc6b/Dop1b/Golga4/Macf1",9
"GO:0051283","negative regulation of sequestering of calcium ion","10/915","121/28943",0.00512073011709856,0.0420018758858532,0.0332442965968221,"Hap1/Ryr2/Prkd1/Cx3cl1/Htr2c/Prkce/Dmd/Calm2/Akap6/Ank2",10
"GO:0006469","negative regulation of protein kinase activity","14/915","202/28943",0.00516696219117043,0.042310918870081,0.0334889027343375,"Apoe/Spred1/Hmgcr/Prkar1b/Ptprj/Sorl1/Srcin1/Dusp3/Ptpro/Inpp5k/Dab2ip/Kat2b/Deptor/Dusp19",14
"GO:0048169","regulation of long-term neuronal synaptic plasticity","5/915","36/28943",0.00522215483913391,0.0426921947675311,0.0337906808990674,"Grm5/Egr1/Bdnf/Rims1/Synpo",5
"GO:0008089","anterograde axonal transport","6/915","51/28943",0.00526591663349794,0.0428394455155016,0.0339072292064082,"Kif5c/Hap1/Madd/Kif1a/Agbl4/Mecp2",6
"GO:0051646","mitochondrion localization","6/915","51/28943",0.00526591663349794,0.0428394455155016,0.0339072292064082,"Prkn/Map1b/Mark1/Map6/Hap1/Agbl4",6
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","11/915","141/28943",0.00527481243811978,0.0428394455155016,0.0339072292064082,"Itga8/Spred2/Spred1/Snw1/Smad7/Tgfbr3/Ldlrad4/Nrep/Smurf1/Skil/Il4",11
"GO:1904375","regulation of protein localization to cell periphery","11/915","141/28943",0.00527481243811978,0.0428394455155016,0.0339072292064082,"Numb/Dpp6/Dpp10/Tamalin/Epm2a/Sptbn1/Arhgap44/Atp2c1/Kalrn/Ptpn9/Magi2",11
"GO:0009636","response to toxic substance","10/915","122/28943",0.00542426077614444,0.043673473092097,0.0345673582968712,"Gria1/Prkn/Arnt2/Gsta3/Slc18a2/Sod2/Mt1/Scn3a/Ppp1r9a/Slc6a1",10
"GO:0043534","blood vessel endothelial cell migration","10/915","122/28943",0.00542426077614444,0.043673473092097,0.0345673582968712,"Slit2/Apoe/Nr4a1/Spred1/Hdac9/Egr3/Efnb2/Prkd1/Mecp2/Angpt2",10
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","4/915","23/28943",0.0054393165031807,0.043673473092097,0.0345673582968712,"Ryr2/Dmd/Calm2/Ank2",4
"GO:0042053","regulation of dopamine metabolic process","4/915","23/28943",0.0054393165031807,0.043673473092097,0.0345673582968712,"Prkn/Npy/Htr2c/Abat",4
"GO:0070498","interleukin-1-mediated signaling pathway","4/915","23/28943",0.0054393165031807,0.043673473092097,0.0345673582968712,"Plcb1/Egr1/Rps6ka5/Irak1",4
"GO:0099170","postsynaptic modulation of chemical synaptic transmission","4/915","23/28943",0.0054393165031807,0.043673473092097,0.0345673582968712,"Plcb1/Grm5/Nrgn/Synpo",4
"GO:1900120","regulation of receptor binding","4/915","23/28943",0.0054393165031807,0.043673473092097,0.0345673582968712,"Bdnf/Crtac1/Plcl2/Atp2a2",4
"GO:0070085","glycosylation","15/915","225/28943",0.00553552879733143,0.0441528878886169,0.0349468129605564,"Ext1/St6galnac3/Tmtc1/Mgat4c/Galnt18/Magt1/Grm7/B3galt2/Fut9/Npc1/Large1/St6gal1/St8sia4/B3galt5/Gxylt2",15
"GO:0021683","cerebellar granular layer morphogenesis","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Atp2b2/Grid2/Nfix",3
"GO:0032351","negative regulation of hormone metabolic process","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Cacna1a/Pde8b/Atp1a1",3
"GO:0035331","negative regulation of hippo signaling","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Wwc1/Wwc2/Cit",3
"GO:0042135","neurotransmitter catabolic process","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Hnmt/Abat/Bche",3
"GO:0042762","regulation of sulfur metabolic process","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Cacna1a/Abcb7/Pdk2",3
"GO:0090209","negative regulation of triglyceride metabolic process","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Apoe/Sorl1/Esr1",3
"GO:0097090","presynaptic membrane organization","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Apoe/Ptprd/Il1rapl1",3
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Cacna1c/Pkp2/Ryr2",3
"GO:2000322","regulation of glucocorticoid receptor signaling pathway","3/915","12/28943",0.00559490377503498,0.0441528878886169,0.0349468129605564,"Ntrk2/Arntl/Bdnf",3
"GO:0019933","cAMP-mediated signaling","7/915","68/28943",0.00560854510720181,0.0441528878886169,0.0349468129605564,"Cap2/Ece1/Adcy8/Epha5/Pde10a/Adcyap1r1/Adcyap1",7
"GO:0061951","establishment of protein localization to plasma membrane","7/915","68/28943",0.00560854510720181,0.0441528878886169,0.0349468129605564,"Tamalin/Sptbn1/Arhgap44/Atp2c1/Golga4/Atp6ap1/Macf1",7
"GO:1904951","positive regulation of establishment of protein localization","20/915","337/28943",0.00561507611846746,0.0441528878886169,0.0349468129605564,"Prkn/Camk4/Adcy8/Frmd4a/Prkd1/Sorl1/Plk3/Nnat/Cacna1d/Camk1/Prkce/Pcsk1/Bcas3/Atp2c1/Oxct1/Exph5/Lepr/Abat/C1qtnf12/Cask",20
"GO:0051282","regulation of sequestering of calcium ion","10/915","123/28943",0.00574167625125025,0.0450107342709727,0.0356257945290713,"Hap1/Ryr2/Prkd1/Cx3cl1/Htr2c/Prkce/Dmd/Calm2/Akap6/Ank2",10
"GO:0007173","epidermal growth factor receptor signaling pathway","9/915","104/28943",0.00574237228568212,0.0450107342709727,0.0356257945290713,"Ptprj/Hap1/Cdh13/Esr1/Tgfa/Dusp3/Hip1r/Ceacam2/Dab2ip",9
"GO:0043268","positive regulation of potassium ion transport","6/915","52/28943",0.00579695035165283,0.0453350692741957,0.0358825042311137,"Dpp6/Rgs7/Rnf207/Hbp1/Akap6/Ank2",6
"GO:0009755","hormone-mediated signaling pathway","12/915","163/28943",0.00580208225850504,0.0453350692741957,0.0358825042311137,"Ntrk2/Arntl/Ube3a/Bdnf/Nr1d2/Esr1/Nr3c2/Trip4/Cyp7b1/Pgr/Rarb/Ddx17",12
"GO:0019229","regulation of vasoconstriction","8/915","86/28943",0.00585612918399561,0.0456132518803816,0.0361026845176622,"Asic2/Hmgcr/Cacna1c/Chrm3/Cx3cl1/Htr2c/Arhgap42/Pde5a",8
"GO:0022406","membrane docking","8/915","86/28943",0.00585612918399561,0.0456132518803816,0.0361026845176622,"Unc13a/Atp2a2/Stx1a/Vmp1/Rims1/Stxbp1/Exoc6b/Unc13c",8
"GO:0090075","relaxation of muscle","5/915","37/28943",0.00588383636009389,0.0457570041462648,0.0362164637921039,"Kcnma1/Atp2a2/Gucy1a1/Pde5a/Akap6",5
"GO:0051091","positive regulation of DNA-binding transcription factor activity","17/915","271/28943",0.00599659312490715,0.0465606744046951,0.0368525652012388,"Bdnf/Slco3a1/Tgfbr3/Rps6ka5/Adcy8/Stk3/Prkd1/Hdac4/Esr1/Cx3cl1/Clu/Cacna1d/Prkch/Epha5/Plpp3/Il4/Irak1",17
"GO:0022029","telencephalon cell migration","7/915","69/28943",0.00607552603150691,0.0470996108962903,0.0372791310199212,"Nrg3/Slit2/Tnr/Sun1/Dcx/Dab1/Dab2ip",7
"GO:0002042","cell migration involved in sprouting angiogenesis","6/915","53/28943",0.00636599161685823,0.0489695946104035,0.0387592147521847,"Slit2/Nr4a1/Spred1/Hdac9/Egr3/Efnb2",6
"GO:0034605","cellular response to heat","6/915","53/28943",0.00636599161685823,0.0489695946104035,0.0387592147521847,"Arpp21/Fgf1/Xylt1/Zfp976/Ier5/Irak1",6
"GO:0051955","regulation of amino acid transport","6/915","53/28943",0.00636599161685823,0.0489695946104035,0.0387592147521847,"Hrh3/Htr2c/Grm7/Slc6a1/Stxbp1/Abat",6
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","4/915","24/28943",0.00636624531631408,0.0489695946104035,0.0387592147521847,"Map1b/Map6/Hap1/Agbl4",4
"GO:0047497","mitochondrion transport along microtubule","4/915","24/28943",0.00636624531631408,0.0489695946104035,0.0387592147521847,"Map1b/Map6/Hap1/Agbl4",4
"GO:0051208","sequestering of calcium ion","10/915","125/28943",0.00641984529292846,0.0493052093460002,0.0390248523118681,"Hap1/Ryr2/Prkd1/Cx3cl1/Htr2c/Prkce/Dmd/Calm2/Akap6/Ank2",10
