"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ahi1",3.56166757820099e-58,0.41565834547385,0.972,0.921,1.24184663449134e-53,"1","Ahi1"
"Elfn1",2.94983114450968e-57,0.587752040002575,0.372,0.183,1.02851762515619e-52,"1","Elfn1"
"Akt3",4.74163320752623e-56,0.536375743504823,0.749,0.646,1.65326525046817e-51,"1","Akt3"
"Fam184b",7.07589570531029e-55,0.57686454825173,0.258,0.108,2.46715255557054e-50,"1","Fam184b"
"Ppm1h",1.92408601834313e-53,0.639683199775549,0.601,0.461,6.70871072015698e-49,"1","Ppm1h"
"Ablim1",3.94711105651976e-53,0.570789048871567,0.714,0.597,1.37623921207675e-48,"1","Ablim1"
"Lrfn5",4.64310699845599e-53,0.461976305937037,0.893,0.793,1.61891211715165e-48,"1","Lrfn5"
"Pcdh15",3.24879211461967e-52,0.440354996415828,0.844,0.617,1.13275634660444e-47,"1","Pcdh15"
"Arfgef3",2.44592694049063e-51,0.637544918375753,0.61,0.479,8.52821346340869e-47,"1","Arfgef3"
"Dync1i1",4.84698241156288e-51,0.354062246669052,0.759,0.638,1.68999735743963e-46,"1","Dync1i1"
"Aff2",1.00152324983599e-50,0.664264776026766,0.62,0.472,3.49201111520315e-46,"1","Aff2"
"Lrrc4c1",3.05744500718203e-50,0.264824264266751,0.986,0.807,1.06603935065416e-45,"1","Lrrc4c"
"Galnt171",3.30645764071821e-50,0.745560481711138,0.485,0.322,1.15286258558922e-45,"1","Galnt17"
"Kcnip4",4.47943755150329e-50,0.482996994952659,0.944,0.817,1.56184549108265e-45,"1","Kcnip4"
"Lima1",3.33422392499112e-49,0.562242260032684,0.282,0.131,1.16254385592665e-44,"1","Lima1"
"Epha3",1.07019725671533e-48,0.637272973455458,0.517,0.339,3.73145677498934e-44,"1","Epha3"
"Ccnd2",1.36583485380699e-48,0.540160948149897,0.363,0.199,4.76225638476883e-44,"1","Ccnd2"
"Sorcs2",1.56291857904173e-48,0.617196511809108,0.356,0.192,5.4494282095448e-44,"1","Sorcs2"
"Sh3bgrl",7.0370711176964e-48,0.452070599540759,0.258,0.111,2.4536155866072e-43,"1","Sh3bgrl"
"Cntn61",9.75585656637857e-48,0.442066939106484,0.718,0.514,3.40157450899922e-43,"1","Cntn6"
"Ank3",6.73295883116578e-47,0.324149994335845,0.972,0.937,2.34758075566257e-42,"1","Ank3"
"C130071C03Rik",1.32442647608871e-46,0.421648394241322,0.854,0.788,4.61787779417852e-42,"1","C130071C03Rik"
"Camk2a",1.94493188385287e-46,0.530384471315716,0.689,0.558,6.78139399942981e-42,"1","Camk2a"
"Adgrb31",1.95347070232104e-46,0.28607555182611,0.99,0.944,6.81116629778277e-42,"1","Adgrb3"
"Lrp1b",2.33432963763228e-46,0.268219434592237,0.983,0.847,8.13910714753248e-42,"1","Lrp1b"
"Prkd1",9.38322148221231e-46,0.50294304333607,0.321,0.162,3.27164783420296e-41,"1","Prkd1"
"Cpeb2",1.5490799772788e-45,0.591833462595184,0.402,0.25,5.401177156778e-41,"1","Cpeb2"
"Tiam1",7.1393013674646e-44,0.645253978498095,0.62,0.516,2.48926020779388e-39,"1","Tiam1"
"C1qtnf4",2.50711502539183e-43,0.595129421081208,0.656,0.547,8.74155795903371e-39,"1","C1qtnf4"
"Myt1l",1.75690473100921e-42,0.373261889297134,0.914,0.854,6.12579972560981e-38,"1","Myt1l"
"Nrxn2",2.08256144652772e-42,0.526260688846693,0.614,0.487,7.26126699560819e-38,"1","Nrxn2"
"Lrrc8b",4.576396052478e-41,0.597297848190813,0.48,0.343,1.5956520116175e-36,"1","Lrrc8b"
"Il1rap",1.48865185221107e-40,0.610933576941073,0.463,0.303,5.19048241310434e-36,"1","Il1rap"
"Vstm2a",3.35960807665365e-39,0.536827609948499,0.619,0.499,1.17139454808683e-34,"1","Vstm2a"
"Gabrb1",7.64325948656492e-39,0.413850407224395,0.816,0.691,2.66497528518059e-34,"1","Gabrb1"
"Lgi1",3.77427461709553e-37,0.528734421799927,0.482,0.338,1.3159763307427e-32,"1","Lgi1"
"Gm28175",7.50321731262238e-37,0.498814285540707,0.305,0.162,2.61614678039204e-32,"1","Gm28175"
"Grb10",4.4332226620439e-36,0.509079837110629,0.423,0.285,1.54573174557485e-31,"1","Grb10"
"Tcerg1l",7.92456335827903e-36,0.572814580154741,0.259,0.133,2.76305750613115e-31,"1","Tcerg1l"
"Gabra11",9.87004346235584e-36,0.51910071911511,0.616,0.494,3.44138805401961e-31,"1","Gabra1"
"Gm43376",2.13428933874486e-35,0.631153526539445,0.466,0.344,7.4416266374017e-31,"1","Gm43376"
"Galntl6",4.49463480734849e-35,0.25622838685774,0.989,0.88,1.5671443182782e-30,"1","Galntl6"
"Nlgn1",4.59344739791724e-35,0.268333572590502,0.965,0.845,1.6015973042318e-30,"1","Nlgn1"
"Rit2",8.43560018281624e-35,0.561848699100683,0.541,0.424,2.94124071574254e-30,"1","Rit2"
"Necab1",3.24956753815117e-34,0.309804214811321,0.492,0.305,1.13302671352717e-29,"1","Necab1"
"Thy1",4.02180545871829e-34,0.532992479639718,0.454,0.329,1.40228290929131e-29,"1","Thy1"
"Uchl3",1.28887158024165e-33,0.555357552629758,0.367,0.242,4.49390853882854e-29,"1","Uchl3"
"Pcdh10",2.86814974334036e-33,0.512231922396694,0.606,0.498,1.00003777101048e-28,"1","Pcdh10"
"Cttnbp2",3.13901099743853e-33,0.374455969820216,0.789,0.721,1.09447896447689e-28,"1","Cttnbp2"
"Lrrtm41",7.55054002833522e-33,0.619769602146771,0.936,0.856,2.63264679167964e-28,"1","Lrrtm4"
"Shisa9",1.10253942490277e-32,0.712922360082138,0.592,0.477,3.84422421280849e-28,"1","Shisa9"
"Mlip",2.05533278354379e-32,0.574868914912084,0.266,0.143,7.16632881638213e-28,"1","Mlip"
"Ogt",4.64388801326122e-32,0.41635541750373,0.741,0.679,1.61918443358379e-27,"1","Ogt"
"Alcam1",6.57920967616049e-32,0.844658189328366,0.593,0.518,2.29397303778688e-27,"1","Alcam"
"Clstn21",3.16323364691224e-31,0.819312246334201,0.663,0.566,1.10292467566889e-26,"1","Clstn2"
"Sema5a",1.06862546635408e-30,0.400084667084539,0.397,0.245,3.72597641353677e-26,"1","Sema5a"
"Basp1",1.87483489159968e-30,0.339028496538345,0.755,0.665,6.5369868165406e-26,"1","Basp1"
"Sidt1",3.70135891215816e-30,0.523886323388464,0.391,0.27,1.29055281190219e-25,"1","Sidt1"
"Lrtm1",9.05080833567702e-30,0.46527625911222,0.342,0.208,3.15574534240051e-25,"1","Lrtm1"
"Srrm41",1.15201775906361e-29,0.390715247595282,0.681,0.541,4.01674032052711e-25,"1","Srrm4"
"Ctif",2.31411937464104e-29,0.466727225622461,0.497,0.388,8.06864002356091e-25,"1","Ctif"
"Dlx1",6.93780001345286e-29,0.407114126882916,0.338,0.212,2.41900273069061e-24,"1","Dlx1"
"Pdzd2",8.1699115619004e-29,0.432114985386614,0.425,0.292,2.84860306428781e-24,"1","Pdzd2"
"Pak3",1.91378819954544e-28,0.409373207850568,0.737,0.667,6.67280531535507e-24,"1","Pak3"
"Cdh121",3.96626294561918e-28,0.36111302330907,0.566,0.388,1.38291690124904e-23,"1","Cdh12"
"Gm20696",6.04082728685469e-28,0.487632135234347,0.418,0.304,2.10625525010763e-23,"1","Gm20696"
"Maf",8.73159070226244e-28,0.362578565837721,0.677,0.562,3.04444373015785e-23,"1","Maf"
"Mir670hg",9.3371059587437e-28,0.487357475852202,0.264,0.154,3.25556873463516e-23,"1","Mir670hg"
"Grin2b",1.30803861977086e-27,0.327848446739605,0.962,0.947,4.56073825555507e-23,"1","Grin2b"
"Ntrk2",1.39902198437008e-27,0.353004168609695,0.907,0.837,4.87796995290317e-23,"1","Ntrk2"
"Pcp4",1.89668672126746e-27,0.460205963236273,0.435,0.311,6.61317759104324e-23,"1","Pcp4"
"Traf6",6.24826610720345e-27,0.472319433688474,0.25,0.145,2.17858294359863e-22,"1","Traf6"
"Erbb41",4.62451354846588e-26,0.266258566653352,0.998,0.864,1.6124291389436e-21,"1","Erbb4"
"Rph3a",9.3448137559106e-26,0.464248980213227,0.436,0.322,3.25825621227335e-21,"1","Rph3a"
"Snrpn",1.12998055419091e-25,0.391315573510706,0.681,0.614,3.93990319829745e-21,"1","Snrpn"
"Shank2",1.31419669820178e-25,0.415264914070429,0.463,0.352,4.58220962762014e-21,"1","Shank2"
"Plxna41",1.42446423292447e-24,0.294944758539904,0.777,0.635,4.96667944093775e-20,"1","Plxna4"
"Cntnap21",1.47732982467042e-24,0.480475045240587,0.99,0.942,5.15100589967834e-20,"1","Cntnap2"
"Ptprn2",3.2654601200387e-24,0.312998099042271,0.88,0.839,1.13856798005389e-19,"1","Ptprn2"
"Olfm2",4.80230525825052e-24,0.48131313977761,0.372,0.273,1.67441977439421e-19,"1","Olfm2"
"Atp8a1",5.64337141762471e-24,0.394860917958128,0.624,0.542,1.96767431218321e-19,"1","Atp8a1"
"E130308A19Rik",6.11651834961883e-24,0.380464059949665,0.265,0.157,2.1326464529616e-19,"1","E130308A19Rik"
"Msra",6.82369500522693e-24,0.318226206456219,0.615,0.496,2.37921773747248e-19,"1","Msra"
"Acvr1",8.68239503226408e-24,0.421412904347028,0.339,0.231,3.02729067589952e-19,"1","Acvr1"
"Elmod1",1.68633664638779e-23,0.357759167633088,0.599,0.496,5.87974998496032e-19,"1","Elmod1"
"Hs6st2",1.70677380211131e-23,0.375378222886819,0.328,0.213,5.95100821582149e-19,"1","Hs6st2"
"Hdac7",2.6973120596394e-23,0.458793218931236,0.298,0.195,9.4047179583447e-19,"1","Hdac7"
"Aplp2",4.28846534599504e-23,0.359078139513088,0.674,0.618,1.49525921218809e-18,"1","Aplp2"
"Nhs",7.8039649143922e-23,0.391318459186967,0.609,0.517,2.72100844670113e-18,"1","Nhs"
"Gpm6b",7.97724825116535e-22,0.376501606189846,0.589,0.517,2.78142714773382e-17,"1","Gpm6b"
"Syn2",1.73050105350537e-21,0.295000819039352,0.877,0.824,6.03373802325718e-17,"1","Syn2"
"Nap1l5",2.10160948895527e-21,0.365790339632183,0.677,0.604,7.32768180514034e-17,"1","Nap1l5"
"A330008L17Rik",2.31632253981639e-21,0.580507245342433,0.297,0.194,8.07632179957781e-17,"1","A330008L17Rik"
"Gm20319",1.13276193392149e-20,0.467344037285024,0.314,0.213,3.94960103500406e-16,"1","Gm20319"
"Dok6",2.90387614343964e-20,0.335087588703825,0.677,0.619,1.0124944949331e-15,"1","Dok6"
"Tacc2",5.73831930359692e-20,0.441059016042914,0.33,0.242,2.00077979158514e-15,"1","Tacc2"
"Scg2",6.75697780886532e-20,0.399858970370364,0.568,0.484,2.35595545261707e-15,"1","Scg2"
"Ttc28",1.01006938310665e-19,0.362927948490101,0.437,0.345,3.52180891807796e-15,"1","Ttc28"
"Pik3r1",1.31444813825334e-19,0.332301483300557,0.303,0.204,4.58308632364791e-15,"1","Pik3r1"
"Scn2a",3.51541614665966e-19,0.290070768700606,0.776,0.72,1.22572014785583e-14,"1","Scn2a"
"ENSMUSG00000121179",4.0239203982235e-19,0.447410300817872,0.5,0.429,1.40302032524859e-14,"1","ENSMUSG00000121179"
"Nell1",4.79943050006914e-19,0.383558309047082,0.413,0.3,1.67341743245911e-14,"1","Nell1"
"Ptprn",8.26887759371163e-19,0.330253964462192,0.662,0.607,2.88310955059943e-14,"1","Ptprn"
"Reps2",2.46084782952613e-18,0.484407635430141,0.605,0.57,8.58023812720876e-14,"1","Reps2"
"Ptpn4",6.3219682574871e-18,0.332320017550996,0.619,0.581,2.20428067233803e-13,"1","Ptpn4"
"Tafa21",2.53186072875936e-17,0.260727239702845,0.692,0.541,8.82783880296527e-13,"1","Tafa2"
"Nell2",3.33426141724197e-17,0.328225028792316,0.455,0.362,1.16255692834976e-12,"1","Nell2"
"Vgf",3.53550028776106e-17,0.466312430551653,0.341,0.258,1.23272288533365e-12,"1","Vgf"
"Ppm1l",9.47300972701414e-17,0.456493223153736,0.522,0.459,3.30295430151802e-12,"1","Ppm1l"
"Setbp1",2.18673968828238e-16,0.292483452593275,0.809,0.774,7.62450527113419e-12,"1","Setbp1"
"Ncald",2.7652316960898e-16,0.326429338790986,0.599,0.532,9.64153335475629e-12,"1","Ncald"
"Sema6a",3.34148318403406e-16,0.310322430485065,0.394,0.3,1.16507494177716e-11,"1","Sema6a"
"Eml6",4.74296460601212e-16,0.262292297754984,0.754,0.737,1.65372946917824e-11,"1","Eml6"
"Aak1",6.17592583058934e-16,0.304411778873118,0.751,0.716,2.15336005935159e-11,"1","Aak1"
"Camk2n1",1.40619909876548e-15,0.323484879519403,0.53,0.476,4.9029943976656e-11,"1","Camk2n1"
"Anks1b",2.39380941247685e-15,0.259807486821413,0.958,0.959,8.34649527848303e-11,"1","Anks1b"
"Cdkl5",4.37785154575856e-15,0.304237587670544,0.524,0.45,1.52642549845964e-10,"1","Cdkl5"
"Homer2",4.45010709400617e-15,0.288631935425647,0.346,0.256,1.55161884046713e-10,"1","Homer2"
"Dlx1as",9.21127931985468e-15,0.287550599156367,0.445,0.363,3.21169676045373e-10,"1","Dlx1as"
"Gab2",1.92047956423909e-14,0.352225271322229,0.58,0.537,6.69613609663243e-10,"1","Gab2"
"Sorbs11",2.09909140653086e-14,0.316584508904567,0.75,0.713,7.31890200715114e-10,"1","Sorbs1"
"Gng2",2.16666876941003e-14,0.333554081673941,0.471,0.4,7.55452399830196e-10,"1","Gng2"
"Shtn1",2.72846622912985e-14,0.304787308594232,0.502,0.448,9.51334320110706e-10,"1","Shtn1"
"Marcks",4.13184230866589e-14,0.306810051575703,0.269,0.189,1.44064945776254e-09,"1","Marcks"
"Usp29",4.15796086859013e-14,0.325620450958274,0.663,0.624,1.44975621605132e-09,"1","Usp29"
"Asap1",4.25634891402271e-14,0.327891555215708,0.648,0.623,1.4840611758523e-09,"1","Asap1"
"Ripor2",5.52500759155066e-14,0.322116867185051,0.506,0.448,1.92640439694597e-09,"1","Ripor2"
"Dlgap3",8.99120161642354e-14,0.373748984705308,0.289,0.216,3.1349622675984e-09,"1","Dlgap3"
"Lrrc3b",1.28305813714892e-13,0.360028187656711,0.273,0.2,4.47363880679715e-09,"1","Lrrc3b"
"Ly6h",6.6561421133992e-13,0.286600117066816,0.648,0.607,2.3207970706789e-08,"1","Ly6h"
"Nrip3",1.08436228873251e-12,0.32195872451971,0.383,0.316,3.78084599212366e-08,"1","Nrip3"
"Resp18",1.30935913329269e-12,0.335233237096537,0.307,0.233,4.56534249005161e-08,"1","Resp18"
"Serinc1",1.50148409328089e-12,0.277467106148955,0.578,0.541,5.23522458804249e-08,"1","Serinc1"
"D430041D05Rik1",4.3133032536807e-12,0.402258072829712,0.552,0.515,1.50391944546085e-07,"1","D430041D05Rik"
"Cck",5.71824510650187e-12,0.33721622968688,0.572,0.54,1.99378052128401e-07,"1","Cck"
"Podxl2",5.88172563412278e-12,0.311361263756982,0.407,0.343,2.05078127684959e-07,"1","Podxl2"
"Col26a1",6.99673078066143e-12,0.329275100254181,0.25,0.183,2.43955012129322e-07,"1","Col26a1"
"8030451O07Rik",2.87207431381125e-11,0.261628073497861,0.289,0.213,1.00140615099657e-06,"1","8030451O07Rik"
"Timp2",3.34933931633522e-11,0.253880938831908,0.25,0.182,1.1678141394266e-06,"1","Timp2"
"Pde8b",3.68165601218175e-11,0.384142781288989,0.464,0.422,1.28368300176741e-06,"1","Pde8b"
"Arl4c",5.59896904772803e-11,0.304916499553658,0.306,0.239,1.95219253787133e-06,"1","Arl4c"
"Ptpn5",1.81752340580231e-10,0.319682373056058,0.313,0.258,6.3371588590109e-06,"1","Ptpn5"
"Osbpl31",2.79891947897426e-10,0.313388221417693,0.52,0.48,9.75899254733957e-06,"1","Osbpl3"
"Foxp1",7.62764769230264e-10,0.293566584348067,0.367,0.315,2.65953192087516e-05,"1","Foxp1"
"Map1b",8.1163916055607e-10,0.265197386374003,0.759,0.754,2.82994226111085e-05,"1","Map1b"
"Igsf8",1.02421178303571e-09,0.299651689831098,0.398,0.351,3.57111922391062e-05,"1","Igsf8"
"Ptprj",1.2561293956887e-09,0.300112951099613,0.463,0.431,4.37974636394779e-05,"1","Ptprj"
"2610316D01Rik",2.27862681435958e-09,0.289675174504806,0.314,0.256,7.94488811362754e-05,"1","2610316D01Rik"
"Kif26b",2.3731994682682e-09,0.375081842359598,0.365,0.314,8.27463458601074e-05,"1","Kif26b"
"Crppa",3.54851643711226e-09,0.316164515905905,0.27,0.217,0.000123726122612793,"1","Crppa"
"Ankrd551",7.57392670511551e-09,0.278201266329094,0.332,0.283,0.000264080102427263,"1","Ankrd55"
"Nr3c1",9.48683872150013e-09,0.301619948340148,0.343,0.292,0.000330777605702545,"1","Nr3c1"
"Clstn3",1.21052922187876e-08,0.286162834514469,0.503,0.483,0.000422075223792467,"1","Clstn3"
"Tmem130",1.28388770924884e-08,0.260625557651754,0.459,0.421,0.000447653127583793,"1","Tmem130"
"St8sia5",6.06025712593763e-08,0.291384885421839,0.279,0.235,0.00211302985210067,"1","St8sia5"
"Lurap1l",6.44854364283005e-08,0.253576007653735,0.25,0.2,0.00224841371194555,"1","Lurap1l"
"Erc1",9.8734808432744e-08,0.26707890525912,0.483,0.458,0.00344258656562448,"1","Erc1"
"6430548M08Rik",1.01874796872305e-07,0.262150205327543,0.372,0.331,0.00355206854254666,"1","6430548M08Rik"
"Bex1",1.38151651305427e-07,0.25667639531507,0.286,0.237,0.00481693362606634,"1","Bex1"
"Mamld1",2.01583533508316e-07,0.260915396455739,0.272,0.221,0.00702861306283447,"1","Mamld1"
"Naaladl2",4.62554938671442e-07,0.263909741865846,0.474,0.442,0.0161279030466572,"1","Naaladl2"
"Ddb2",4.9590785743164e-07,0.265951863065751,0.258,0.212,0.017290819265069,"1","Ddb2"
"Tro",6.19981383836929e-07,0.263536660686372,0.465,0.443,0.0216168909102422,"1","Tro"
"Rnf144b1",8.57537441458266e-07,0.28972745266915,0.367,0.324,0.0298997579713254,"1","Rnf144b"
"Lancl11",8.65051259929843e-07,0.266450036227131,0.408,0.381,0.0301617422799738,"1","Lancl1"
"Cers5",1.19248928381384e-06,0.254062060924229,0.332,0.298,0.0415785238587373,"1","Cers5"
"Vwc21",1.56094986376904e-06,0.575110894061018,0.42,0.412,0.0544256389000352,"1","Vwc2"
"Rundc3b",2.19856545371576e-06,0.254986405163437,0.34,0.309,0.0766573816747072,"1","Rundc3b"
"Pnma8b",1.11769931193917e-05,0.252698212756292,0.346,0.314,0.389708219093829,"1","Pnma8b"
"P2ry14",0.000407918632379447,0.251179212108529,0.389,0.382,1,"1","P2ry14"
"Prr16",0.000719992277382591,0.336963729234693,0.328,0.307,1,"1","Prr16"
"Mgat4c",0,2.69191694300001,0.969,0.641,0,"2","Mgat4c"
"Trhde",0,2.36384033389739,0.887,0.367,0,"2","Trhde"
"Ralyl",0,2.34300743722796,0.979,0.495,0,"2","Ralyl"
"Gm32647",0,1.7081645915968,0.492,0.067,0,"2","Gm32647"
"4930473D10Rik",0,1.51095224126425,0.622,0.122,0,"2","4930473D10Rik"
"Satb1",0,1.50088334341368,0.826,0.291,0,"2","Satb1"
"Lypd6b",0,1.45041097566465,0.664,0.126,0,"2","Lypd6b"
"Spon1",0,1.43929773859062,0.622,0.112,0,"2","Spon1"
"Lypd6",0,1.40383364169548,0.584,0.087,0,"2","Lypd6"
"Grin3a",3.35423065343773e-242,1.57374790696367,0.748,0.281,1.16951960193413e-237,"2","Grin3a"
"St6galnac51",1.37557962743938e-234,1.36456496036737,0.721,0.274,4.7962334869929e-230,"2","St6galnac5"
"9630002D21Rik",5.33820153006558e-228,1.15019823440691,0.456,0.098,1.86127072748796e-223,"2","9630002D21Rik"
"Sst",4.07387925288914e-227,1.63763649220995,0.795,0.348,1.42043947910486e-222,"2","Sst"
"Rbp4",1.62388088391077e-219,1.07348029492193,0.53,0.136,5.66198547793168e-215,"2","Rbp4"
"Pigk1",5.15656758714432e-202,1.28492054915514,0.802,0.401,1.79794042060961e-197,"2","Pigk"
"Grik1",3.61923525593717e-198,1.26617832484672,0.957,0.671,1.26191875668761e-193,"2","Grik1"
"Tmtc2",7.37146201458337e-194,1.21027842393987,0.73,0.299,2.57020766062478e-189,"2","Tmtc2"
"Pard3b",3.9690196713755e-190,1.37842198579826,0.304,0.047,1.3838780888185e-185,"2","Pard3b"
"Klhl1",1.55661529796868e-189,0.54734763139578,0.37,0.067,5.42745055942738e-185,"2","Klhl1"
"Csmd11",4.62928939800934e-188,1.07566882082907,0.995,0.906,1.61409433440392e-183,"2","Csmd1"
"Ptchd4",1.14489405989137e-174,1.00044456656751,0.919,0.587,3.99190211862324e-170,"2","Ptchd4"
"Grm1",1.82936948445998e-173,1.49092537719196,0.726,0.382,6.37846258146661e-169,"2","Grm1"
"Ntm",1.54673636186664e-170,0.922191917297,0.99,0.814,5.39300567292042e-166,"2","Ntm"
"Astn2",2.64268918348421e-165,1.03144108465712,0.934,0.698,9.21426437605441e-161,"2","Astn2"
"Galntl61",1.29553673089631e-163,0.924437419935756,0.995,0.881,4.51714791961617e-159,"2","Galntl6"
"Kctd8",9.7903562725476e-157,0.999681441926765,0.689,0.288,3.41360352154917e-152,"2","Kctd8"
"Rab3b",3.50612689775454e-153,0.930717157561501,0.69,0.309,1.22248126544007e-148,"2","Rab3b"
"Rgs9",3.88541105458691e-150,0.61493533688406,0.304,0.058,1.35472627240282e-145,"2","Rgs9"
"Gm281751",1.35235463176989e-136,0.916889969368352,0.456,0.144,4.71525489459208e-132,"2","Gm28175"
"Samd51",2.53140664225511e-131,0.906354108814079,0.679,0.322,8.8262555395509e-127,"2","Samd5"
"Asic2",2.74574860815834e-130,0.959030614503242,0.953,0.774,9.57360167206568e-126,"2","Asic2"
"Elavl21",8.80479062222880e-129,0.78221709663381,0.93,0.648,3.06996634625251e-124,"2","Elavl2"
"Rbms1",1.02121066510281e-122,0.81300294608509,0.517,0.204,3.56065522601398e-118,"2","Rbms1"
"Cacna2d21",1.92679406889791e-122,0.799436601959009,0.65,0.299,6.71815288002633e-118,"2","Cacna2d2"
"Unc13c",1.98699976743012e-120,1.20838246448062,0.407,0.127,6.9280720890986e-116,"2","Unc13c"
"Kcnc21",1.38410082690897e-119,0.936844023794285,0.977,0.749,4.82594435318352e-115,"2","Kcnc2"
"Gm16083",1.15695133219442e-117,0.755787762983328,0.483,0.174,4.03394220996227e-113,"2","Gm16083"
"Lrfn51",2.04071242587339e-117,0.754134179826955,0.962,0.785,7.11535201529275e-113,"2","Lrfn5"
"Trpc6",1.18456424326753e-116,0.980365881186691,0.448,0.159,4.13022014700089e-112,"2","Trpc6"
"Tmcc3",5.16284759817952e-114,0.827752414472826,0.484,0.178,1.80013007205725e-109,"2","Tmcc3"
"Npas1",6.99630847818697e-114,0.675098317185061,0.414,0.13,2.43940287708945e-109,"2","Npas1"
"Gm207541",3.56501922112445e-112,0.887310751829434,0.749,0.369,1.24301525182946e-107,"2","Gm20754"
"Neto1",2.98111473580704e-110,0.765185118393199,0.828,0.523,1.03942527493384e-105,"2","Neto1"
"Kcnmb4",2.21917903739417e-108,0.592285264369116,0.33,0.092,7.73761154968227e-104,"2","Kcnmb4"
"Sema6d",1.55742988811277e-107,1.16545438546778,0.663,0.37,5.4302907908828e-103,"2","Sema6d"
"Tshz31",5.98489347994325e-107,0.723479476208213,0.558,0.244,2.08675280965181e-102,"2","Tshz3"
"Vav3",8.19919044101329e-106,0.579295760408473,0.251,0.055,2.8588117310681e-101,"2","Vav3"
"Kcnmb21",3.49698429590205e-105,0.699161149317225,0.963,0.699,1.21929351445217e-100,"2","Kcnmb2"
"Cers6",2.92292623623418e-101,0.774490292413639,0.811,0.542,1.01913669078777e-96,"2","Cers6"
"4930567K20Rik",3.42294309264869e-101,0.737567482454979,0.353,0.112,1.19347756811382e-96,"2","4930567K20Rik"
"Utrn1",4.5475325775369e-100,0.789710334220405,0.764,0.444,1.58558818380979e-95,"2","Utrn"
"Thrb1",6.48032740020884e-100,0.679884231259662,0.943,0.725,2.25949575463082e-95,"2","Thrb"
"Npas31",1.27543120818894e-96,0.782191567051521,0.913,0.674,4.44704599359239e-92,"2","Npas3"
"Prkcg",1.58674419643851e-96,0.660606176618433,0.493,0.202,5.53250098972217e-92,"2","Prkcg"
"Cdh13",1.75164293683317e-96,1.18978049520957,0.688,0.44,6.10745342785621e-92,"2","Cdh13"
"Lsamp1",2.52945002762377e-95,0.685326394201348,0.993,0.942,8.81943341131581e-91,"2","Lsamp"
"Gm487491",4.04430972924676e-95,0.789148730466142,0.538,0.247,1.41012947329647e-90,"2","Gm48749"
"Tmem91",8.23952644812557e-93,0.639044526549167,0.45,0.177,2.87287568666794e-88,"2","Tmem91"
"Kif21a",1.13680124668742e-92,0.62089514188218,0.897,0.682,3.96368490682503e-88,"2","Kif21a"
"Frmd4b",1.63967667405098e-91,0.823261053103893,0.596,0.313,5.71706065941357e-87,"2","Frmd4b"
"Edil31",2.06536748871035e-89,0.667547387023793,0.913,0.671,7.20131682288636e-85,"2","Edil3"
"Lrrc7",1.54793391042214e-88,0.58445054273945,0.954,0.855,5.39718116546888e-84,"2","Lrrc7"
"Calb1",1.52958790036839e-86,0.700276605771723,0.462,0.192,5.33321413221446e-82,"2","Calb1"
"Frmd51",7.15663786670461e-86,0.578439279421346,0.963,0.785,2.4953049249839e-81,"2","Frmd5"
"Reln",8.39828729368865e-86,0.657934975814144,0.616,0.305,2.92823083069042e-81,"2","Reln"
"Glce",1.0230365977686e-85,0.647032978089239,0.459,0.198,3.56702170543977e-81,"2","Glce"
"Cntn3",1.94647445160859e-84,0.888347932402664,0.79,0.571,6.78677247042367e-80,"2","Cntn3"
"Pitpnc1",3.37359240912672e-83,0.806587647363571,0.684,0.408,1.17627046529021e-78,"2","Pitpnc1"
"Xylt1",3.05004856718242e-82,0.754811556357852,0.454,0.205,1.0634604339195e-77,"2","Xylt1"
"Chrm31",2.54631252144549e-81,0.749401156952326,0.848,0.614,8.87822786852399e-77,"2","Chrm3"
"Runx1t1",3.3863084585814e-81,0.663588815151718,0.755,0.475,1.18070417025358e-76,"2","Runx1t1"
"Sytl5",1.40626665220732e-80,0.457268145964303,0.27,0.079,4.90322993625127e-76,"2","Sytl5"
"Creb3l2",8.06287046891119e-80,0.520371905609343,0.295,0.095,2.81128104639526e-75,"2","Creb3l2"
"B3gat2",8.92523392716051e-80,0.537720324422958,0.33,0.116,3.11196131338306e-75,"2","B3gat2"
"4930509J09Rik1",9.59879346603753e-80,0.703592871861426,0.548,0.255,3.34681131780331e-75,"2","4930509J09Rik"
"Adgrl3",2.75762817452418e-79,0.517015545198292,0.977,0.883,9.61502215611345e-75,"2","Adgrl3"
"Ildr2",4.96483432940145e-79,0.565400157066022,0.514,0.233,1.7310887856324e-74,"2","Ildr2"
"Sox61",1.316863936371e-77,0.708847411356923,0.797,0.432,4.59150948694476e-73,"2","Sox6"
"Kcnq31",2.61499427702809e-77,0.61653601153455,0.895,0.653,9.11770054571384e-73,"2","Kcnq3"
"Mkx1",3.34935913245575e-76,0.659925731846889,0.642,0.35,1.16782104871335e-71,"2","Mkx"
"Shisa61",5.62428167695675e-76,0.748407065221369,0.567,0.281,1.96101829230451e-71,"2","Shisa6"
"Cntnap31",7.87899477784576e-76,0.647856762900288,0.613,0.327,2.74716910919148e-71,"2","Cntnap3"
"Grik3",1.05118210051235e-73,0.677565650607276,0.526,0.263,3.66515662985641e-69,"2","Grik3"
"Ctnnd21",1.83732452594005e-71,0.460180239084236,0.988,0.921,6.40619942459516e-67,"2","Ctnnd2"
"Arhgap6",1.86273058781174e-70,0.748816720104175,0.349,0.136,6.49478274052319e-66,"2","Arhgap6"
