"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cntn4",8.22404721637914e-160,0.699273932110322,0.908,0.632,2.86747854293492e-155,"1","Cntn4"
"Cadm2",9.5878357496436e-159,0.651008997158605,0.984,0.962,3.34299069082824e-154,"1","Cadm2"
"Rab27b",1.03164033044879e-158,0.788771720528296,0.694,0.353,3.59702034017579e-154,"1","Rab27b"
"Dlg2",2.68900344276089e-156,0.487760232338413,0.995,0.965,9.37574830387441e-152,"1","Dlg2"
"Astn2",6.96672312542092e-149,0.788926483722427,0.93,0.677,2.42908735214051e-144,"1","Astn2"
"Gm30382",3.1265368908468e-148,0.661531538925619,0.354,0.101,1.09012961773155e-143,"1","Gm30382"
"Gm15261",1.70169818371755e-146,0.588249360792241,0.279,0.061,5.93331105716799e-142,"1","Gm15261"
"Lrrc7",4.34831315551466e-146,0.55758469464747,0.968,0.842,1.5161263479333e-141,"1","Lrrc7"
"Nrip1",2.92448073586426e-145,0.64796513542939,0.514,0.203,1.01967869817379e-140,"1","Nrip1"
"Mir100hg",1.85107412693419e-144,0.670263022943889,0.833,0.53,6.45414015838144e-140,"1","Mir100hg"
"Spon1",1.66639032732551e-143,0.779558729097746,0.387,0.122,5.81020315428584e-139,"1","Spon1"
"Npas1",1.53616301951045e-142,0.565789727641316,0.381,0.111,5.35613960012708e-138,"1","Npas1"
"Rgs17",2.09272418831774e-142,0.727420852465678,0.671,0.345,7.29670142740747e-138,"1","Rgs17"
"Nav2",3.09201272919406e-142,0.690889773326852,0.94,0.807,1.07809207828809e-137,"1","Nav2"
"Mkx1",7.33845983504595e-140,0.708969901792664,0.657,0.318,2.55870079068547e-135,"1","Mkx"
"Mpped1",1.42896813918654e-137,0.611917222877822,0.624,0.3,4.98238321090169e-133,"1","Mpped1"
"Nrg3",3.23239242625879e-137,0.442312495047289,0.994,0.889,1.12703826726365e-132,"1","Nrg3"
"Frmd51",2.64077710313709e-136,0.629343700524732,0.968,0.766,9.20759752550808e-132,"1","Frmd5"
"Xylt1",2.2543548330879e-135,0.716560051890856,0.461,0.179,7.86025899652758e-131,"1","Xylt1"
"Ptchd4",2.88913466596672e-135,0.739085174799507,0.851,0.572,1.00735458398262e-130,"1","Ptchd4"
"Dlgap21",3.0262872678527e-131,0.556047294959528,0.982,0.846,1.0551755816822e-126,"1","Dlgap2"
"Gda",7.49676727433544e-131,0.53575911581251,0.474,0.176,2.61389784554254e-126,"1","Gda"
"Adgrl3",1.07175341813376e-130,0.544835244743955,0.978,0.873,3.73688264300698e-126,"1","Adgrl3"
"Fstl5",1.81412754704776e-129,0.615229369218312,0.764,0.409,6.32531851829144e-125,"1","Fstl5"
"Glce",5.44235604851474e-126,0.598790971625683,0.449,0.175,1.89758628343563e-121,"1","Glce"
"Elavl21",7.93632908342112e-126,0.599918435568983,0.918,0.624,2.76715986151644e-121,"1","Elavl2"
"Cntn1",8.11251115059843e-126,0.578835343133918,0.926,0.722,2.82858926287915e-121,"1","Cntn1"
"Erc2",1.70581367592668e-125,0.55806951560516,0.952,0.837,5.94766054385356e-121,"1","Erc2"
"Sash1",2.94358067343465e-123,0.538662385158825,0.373,0.127,1.02633827340646e-118,"1","Sash1"
"Lrfn5",8.69531512497746e-123,0.604716463143729,0.959,0.769,3.03179552462589e-118,"1","Lrfn5"
"Lhx61",4.1678479070161e-122,0.534473855389001,0.341,0.111,1.4532035297393e-117,"1","Lhx6"
"Pdzd2",6.81669107750569e-122,0.606880894761459,0.556,0.25,2.37677567799391e-117,"1","Pdzd2"
"Filip1",2.57374559629284e-121,0.796124378531874,0.344,0.119,8.97387877059425e-117,"1","Filip1"
"Cacna1e",1.54473755876272e-120,0.506635618541801,0.691,0.354,5.38603644613797e-116,"1","Cacna1e"
"Ankrd44",5.52949846248425e-119,0.615832927463201,0.485,0.208,1.92797022891438e-114,"1","Ankrd44"
"Vcl",4.03342217317799e-118,0.541670951524398,0.383,0.137,1.40633330912197e-113,"1","Vcl"
"Pclo",4.30993710232928e-114,0.494566656337474,0.956,0.779,1.50274576946915e-109,"1","Pclo"
"Ptprr",8.73090915218473e-114,0.676295244736566,0.616,0.324,3.04420609409225e-109,"1","Ptprr"
"Smarca2",3.09423797950259e-110,0.748176893854931,0.639,0.377,1.07886795631317e-105,"1","Smarca2"
"Grik1",6.22147747479723e-110,0.678825222413288,0.917,0.653,2.16924255113755e-105,"1","Grik1"
"Negr1",1.4236476272488e-109,0.625210994657961,0.97,0.909,4.9638321819284e-105,"1","Negr1"
"Rbp41",7.10931430489096e-108,0.626910100007044,0.372,0.137,2.47880461868633e-103,"1","Rbp4"
"Oxr11",4.42373500499075e-107,0.545895322148415,0.942,0.789,1.54242368419012e-102,"1","Oxr1"
"Nkain3",1.97120436868952e-106,1.38844883436432,0.516,0.302,6.87299827230976e-102,"1","Nkain3"
"Gm4258",1.32375024869703e-105,0.408301193865512,0.788,0.5,4.61551999213192e-101,"1","Gm4258"
"ENSMUSG00000120670",1.52638545287408e-105,0.579090523026006,0.504,0.237,5.32204815853605e-101,"1","ENSMUSG00000120670"
"Cdh71",2.44389029205347e-105,0.851145812509846,0.46,0.211,8.52111228130284e-101,"1","Cdh7"
"Gm5087",3.0050635448036e-105,0.300681261338233,0.425,0.154,1.04777550616667e-100,"1","Gm5087"
"Serpini1",2.05975660870139e-103,0.75719928676426,0.725,0.477,7.18175336755912e-99,"1","Serpini1"
"Gpc6",9.85656816140428e-103,0.800466061932849,0.624,0.34,3.43668962083683e-98,"1","Gpc6"
"Ryr2",3.59009448024068e-102,0.512737934444319,0.879,0.627,1.25175824242552e-97,"1","Ryr2"
"A230006K03Rik",2.62429806581889e-101,0.610630461447077,0.775,0.48,9.15014006609074e-97,"1","A230006K03Rik"
"Dnm3",2.85884770770959e-101,0.477320850758606,0.886,0.658,9.96794430247102e-97,"1","Dnm3"
"Dpp10",4.94973466520182e-100,0.924539917771217,0.899,0.843,1.72582398571592e-95,"1","Dpp10"
"Kcnk2",8.51571911893506e-100,0.674406762385065,0.535,0.27,2.96917578519909e-95,"1","Kcnk2"
"Kcnmb4",9.44070299072537e-100,0.448044218486557,0.274,0.084,3.29168991177621e-95,"1","Kcnmb4"
"Crhbp",2.15555942366345e-99,0.485800391530252,0.266,0.08,7.51578904248736e-95,"1","Crhbp"
"Anks1b",4.00566787541319e-99,0.383463442110534,0.989,0.952,1.39665621812032e-94,"1","Anks1b"
"Mtus2",1.45851259291021e-98,0.59770849258833,0.78,0.536,5.08539585770003e-94,"1","Mtus2"
"Bcl11a",4.54880299988861e-98,0.472371439445138,0.734,0.43,1.58603114197116e-93,"1","Bcl11a"
"Pcdh15",6.55282092689228e-98,0.436895030128278,0.884,0.591,2.28477207257953e-93,"1","Pcdh15"
"Cdh8",2.53190119632648e-96,0.677749298194007,0.596,0.331,8.82797990123153e-92,"1","Cdh8"
"Adgrl21",1.53052602740774e-95,0.572901319018245,0.491,0.234,5.33648509976256e-91,"1","Adgrl2"
"Spats2l",6.08399479840214e-95,0.558704798242303,0.49,0.236,2.12130646635887e-90,"1","Spats2l"
"Gm15155",6.38191807369976e-95,0.51094306865616,0.318,0.111,2.2251833747569e-90,"1","Gm15155"
"Dscam",5.32951431797292e-94,0.344518490086655,0.855,0.485,1.85824175724762e-89,"1","Dscam"
"Rgs11",2.43671632938876e-93,0.442347937645303,0.312,0.111,8.49609882567977e-89,"1","Rgs11"
"Gm19921",1.41458767828994e-91,0.602604288601442,0.713,0.444,4.93224285789352e-87,"1","Gm1992"
"Siah3",7.8763268414977e-90,0.492474463268475,0.346,0.137,2.746238879825e-85,"1","Siah3"
"Meg31",7.18020451600689e-89,0.340072339278272,0.999,0.984,2.50352190859612e-84,"1","Meg3"
"Gabra3",2.29705387725963e-88,0.521412361341668,0.499,0.251,8.00913775384115e-84,"1","Gabra3"
"Gm1604a1",1.71497822150012e-87,0.5736204804756,0.538,0.282,5.97961456490446e-83,"1","Gm1604a"
"Syt16",2.72234401749962e-87,0.486655558807138,0.619,0.338,9.49199688581592e-83,"1","Syt16"
"Moxd1",1.36997453735529e-86,0.53057279329679,0.271,0.092,4.7766902193967e-82,"1","Moxd1"
"Nell1",5.68755151013793e-85,0.753750822748945,0.506,0.269,1.98307858503979e-80,"1","Nell1"
"Thsd7a",8.70543986654584e-85,0.782294726987117,0.652,0.405,3.03532571826854e-80,"1","Thsd7a"
"Cntnap31",3.29533735773018e-84,0.519979565015565,0.576,0.309,1.14898527651978e-79,"1","Cntnap3"
"Slc8a3",2.41556006856091e-83,0.460471265130994,0.616,0.346,8.42233329105133e-79,"1","Slc8a3"
"Rbms11",2.48439286134367e-83,0.512019296453205,0.421,0.198,8.66233258964697e-79,"1","Rbms1"
"Sh3kbp1",4.36643954396209e-83,0.504759442250502,0.582,0.322,1.52244647579326e-78,"1","Sh3kbp1"
"Gap43",6.04394137763906e-83,0.486239815710616,0.601,0.331,2.10734104014141e-78,"1","Gap43"
"Nrg3os",1.52452830879968e-82,0.411967734446269,0.913,0.689,5.31557285429185e-78,"1","Nrg3os"
"Creb3l2",4.52080006473783e-82,0.370309533134181,0.256,0.086,1.57626735857214e-77,"1","Creb3l2"
"Lurap1l",3.1595670529788e-81,0.469324727346714,0.378,0.165,1.10164624436212e-76,"1","Lurap1l"
"Ell2",4.89111216416606e-80,0.465858106422023,0.379,0.169,1.70538407827978e-75,"1","Ell2"
"Gm32509",1.42596240268537e-78,0.345056826905683,0.522,0.248,4.97190310944309e-74,"1","Gm32509"
"Cntn61",2.43093801407805e-78,0.658617127506732,0.734,0.496,8.47595157368595e-74,"1","Cntn6"
"Dmd1",5.03594784394319e-77,0.554857441816569,0.893,0.76,1.75588393474767e-72,"1","Dmd"
"Kcnd2",1.00024902123816e-76,0.268694694775105,0.969,0.841,3.48756826235111e-72,"1","Kcnd2"
"Mafb1",1.04703379129839e-76,0.450660608286642,0.315,0.128,3.6506927201201e-72,"1","Mafb"
"Gm28750",1.56018179053253e-76,0.407161873270952,0.335,0.138,5.43988584904977e-72,"1","Gm28750"
"Gm15398",2.36315291331404e-76,0.392589177671925,0.641,0.362,8.23960526285205e-72,"1","Gm15398"
"Gm32647",1.05759771443593e-75,0.456607786613395,0.253,0.086,3.68752595092375e-71,"1","Gm32647"
"Arnt21",3.18917498483096e-74,0.488472070503718,0.786,0.544,1.11196964196101e-69,"1","Arnt2"
"Gm44151",3.49627322317082e-73,0.489393758260149,0.545,0.303,1.21904558472297e-68,"1","Gm44151"
"Grin2a",9.26479850734098e-73,0.383740787974113,0.858,0.647,3.23035729555458e-68,"1","Grin2a"
"Gm20642",2.56783915345795e-71,0.382846899101451,0.888,0.671,8.95328477636183e-67,"1","Gm20642"
"Asap2",5.24626695056852e-71,0.43056500383646,0.391,0.184,1.82921589765473e-66,"1","Asap2"
"Kif21a",2.89480599626645e-70,0.440335626250345,0.866,0.669,1.00933200671822e-65,"1","Kif21a"
"Tmtc4",3.95928279846569e-70,0.402279494125977,0.299,0.122,1.38048313334103e-65,"1","Tmtc4"
"Cacng8",1.87733520421062e-69,0.437789589248618,0.404,0.198,6.54570465652116e-65,"1","Cacng8"
"Pantr1",7.2710496345401e-69,0.325859364824442,0.325,0.135,2.5351968760751e-64,"1","Pantr1"
"Slc22a23",2.5379077487123e-68,0.431550002364218,0.483,0.263,8.84892294743516e-64,"1","Slc22a23"
"Cfap20dc",2.86032779310235e-68,0.396063087523904,0.265,0.102,9.97310491620996e-64,"1","Cfap20dc"
"Slc8a1",4.20727768249264e-68,0.259790561437298,0.932,0.738,1.46695150955471e-63,"1","Slc8a1"
"4930444A19Rik",2.06190548833313e-67,0.377416033178196,0.276,0.109,7.18924586617112e-63,"1","4930444A19Rik"
"E230016M11Rik",2.26596297743145e-67,0.415545304265945,0.402,0.197,7.90073311341023e-63,"1","E230016M11Rik"
"Ar",2.35586638703215e-67,0.339750627941707,0.252,0.092,8.214199331665e-63,"1","Ar"
"Gm26871",3.83742033850557e-67,0.355413794954036,0.544,0.292,1.33799334942674e-62,"1","Gm26871"
"Dapk1",8.50139662362262e-67,0.365036083768283,0.631,0.374,2.9641819607585e-62,"1","Dapk1"
"Cacna2d21",9.74789785314932e-67,0.404067537004497,0.541,0.293,3.39879954445757e-62,"1","Cacna2d2"
"Gm27008",1.95372535641202e-66,0.439525099866083,0.407,0.2,6.81205420020179e-62,"1","Gm27008"
"Cnksr2",2.1659424079141e-66,0.441517145320551,0.732,0.498,7.55199139367411e-62,"1","Cnksr2"
"Tmem132b",1.50844947222056e-65,0.453520108076467,0.808,0.582,5.25951077479143e-61,"1","Tmem132b"
"1700024B18Rik",3.42496152709119e-65,0.461237387033394,0.471,0.257,1.19418133565089e-60,"1","1700024B18Rik"
"Pgap1",4.22549805565776e-65,0.31651064900049,0.39,0.182,1.47330440706619e-60,"1","Pgap1"
"Bcl9",6.04218108796929e-65,0.426485509503179,0.484,0.264,2.10672727994225e-60,"1","Bcl9"
"Ptprn2",6.51801123433169e-65,0.400521932035166,0.946,0.82,2.27263497707443e-60,"1","Ptprn2"
"Myrip",1.68267843433531e-64,0.437027684948526,0.472,0.256,5.86699489699692e-60,"1","Myrip"
"Sh2d5",1.68752274745264e-64,0.359623067321083,0.276,0.11,5.88388556354313e-60,"1","Sh2d5"
"Pcnx2",5.63270684069062e-64,0.423956578065879,0.517,0.294,1.9639558941436e-59,"1","Pcnx2"
"5530401A14Rik",2.7894564981885e-63,0.368771581974569,0.322,0.141,9.72599797223384e-59,"1","5530401A14Rik"
"Ppp1r14c",3.72560116080102e-63,0.35329772091921,0.309,0.131,1.29900535673649e-58,"1","Ppp1r14c"
"Galnt14",2.24119144002949e-62,0.338549894118704,0.454,0.227,7.81436219395084e-58,"1","Galnt14"
"Ugdh",4.25063641563326e-62,0.355586823564001,0.274,0.113,1.48206939903885e-57,"1","Ugdh"
"Galntl61",4.06422648029162e-61,0.478153822233004,0.965,0.878,1.41707384688328e-56,"1","Galntl6"
"Frmpd3",4.75969153745894e-61,0.390920549022756,0.517,0.293,1.65956164836581e-56,"1","Frmpd3"
"Pou3f3",3.90198761630814e-60,0.27203899462653,0.253,0.097,1.36050602217816e-55,"1","Pou3f3"
"Cacna1a1",6.13625971393491e-60,0.368488415926931,0.96,0.767,2.13952967445769e-55,"1","Cacna1a"
"Tmem130",3.51567528435107e-58,0.390824368918764,0.61,0.38,1.22581050139469e-53,"1","Tmem130"
"Mical2",3.757370485642e-58,0.413656529218771,0.612,0.389,1.3100823672288e-53,"1","Mical2"
"Syt1",4.62745914366815e-58,0.272124415674478,0.996,0.954,1.61345617962277e-53,"1","Syt1"
"Sptb1",4.7373067881273e-58,0.353450692843461,0.419,0.217,1.65175675781634e-53,"1","Sptb"
"Gm26936",4.85361690966343e-58,0.29396229217639,0.515,0.294,1.69231060789235e-53,"1","Gm26936"
"Efna5",6.74511692028464e-58,0.374172062425341,0.644,0.394,2.35181991659565e-53,"1","Efna5"
"Gm15680",7.93650659617932e-58,0.442444007825765,0.319,0.146,2.76722175488984e-53,"1","Gm15680"
"Pex5l",9.53240526729717e-58,0.349096607854557,0.579,0.352,3.32366374454851e-53,"1","Pex5l"
"Slc24a21",5.59334153055996e-57,0.339401718265347,0.908,0.661,1.95023039146034e-52,"1","Slc24a2"
"Hdac4",6.07588239076338e-57,0.385044171873872,0.542,0.322,2.11847791318747e-52,"1","Hdac4"
"Magi21",7.14579595783099e-56,0.273932654097336,0.99,0.943,2.49152467661693e-51,"1","Magi2"
"9530059O14Rik",9.27221971398002e-56,0.338079384068483,0.524,0.305,3.23294484767342e-51,"1","9530059O14Rik"
"Opcml1",1.66734246927911e-55,0.504797035883453,0.954,0.854,5.81352298763546e-51,"1","Opcml"
"Gm14296",1.76449097763086e-55,0.372612213523318,0.306,0.144,6.15225069170553e-51,"1","Gm14296"
"Epha6",2.07541136370147e-55,0.392911288396999,0.904,0.733,7.23633680181791e-51,"1","Epha6"
"Hecw1",2.46612055338076e-55,0.38848322149066,0.736,0.512,8.5986225334727e-51,"1","Hecw1"
"Gm45182",3.13398174384442e-55,0.308103499506763,0.311,0.142,1.09272541462623e-50,"1","Gm45182"
"Pigk1",4.92656206177173e-55,0.557360560012137,0.621,0.408,1.71774439407795e-50,"1","Pigk"
"Zfp462",8.07442106150984e-55,0.296323872422152,0.477,0.266,2.81530839151664e-50,"1","Zfp462"
"Sh3d19",1.64782504961868e-54,0.313905122638618,0.351,0.171,5.74547160050545e-50,"1","Sh3d19"
"A330008L17Rik",2.26588569267559e-54,0.45588504855369,0.351,0.173,7.90046364465198e-50,"1","A330008L17Rik"
"Ppp4r4",4.01454255766516e-54,0.35082450205125,0.359,0.18,1.39975055358111e-49,"1","Ppp4r4"
"Cadm1",1.114197144148e-53,0.485061688738145,0.858,0.706,3.88487118250082e-49,"1","Cadm1"
"Atp1a1",1.24600700236881e-53,0.317543031234497,0.559,0.335,4.34445261515934e-49,"1","Atp1a1"
"Osbpl6",1.53511193596485e-53,0.397505434253945,0.705,0.485,5.35247478712866e-49,"1","Osbpl6"
"Gpm6a",4.08384058100724e-53,0.335159565724003,0.906,0.766,1.42391269537979e-48,"1","Gpm6a"
"Arhgap44",1.01120175479664e-52,0.379484020316052,0.502,0.294,3.52575715844944e-48,"1","Arhgap44"
"Grm31",1.19180120842331e-52,0.395657507699151,0.545,0.328,4.15545327340956e-48,"1","Grm3"
"Fam135b1",1.20353423790007e-52,0.278754927860043,0.729,0.435,4.19636282728618e-48,"1","Fam135b"
"Tmtc2",2.51361068054288e-52,0.579640439126571,0.509,0.313,8.76420635984885e-48,"1","Tmtc2"
"Eml1",9.52738109590258e-52,0.326051145726783,0.34,0.167,3.32191196670835e-47,"1","Eml1"
"Gm11418",1.21005110096115e-51,0.309856767259043,0.265,0.115,4.21908517372125e-47,"1","Gm11418"
"Tln2",2.98060019512965e-51,0.349083157678399,0.538,0.332,1.03924587003586e-46,"1","Tln2"
"Gm15577",6.56640822128875e-51,0.337007872022022,0.385,0.2,2.28950955451675e-46,"1","Gm15577"
"Plxna2",1.39116131576314e-50,0.366181559406295,0.608,0.393,4.85056215967135e-46,"1","Plxna2"
"B230216N24Rik",2.88698324329339e-50,0.320412861743868,0.272,0.123,1.00660444743911e-45,"1","B230216N24Rik"
"Ppp2r2b1",4.94742700721053e-50,0.311272034126094,0.941,0.751,1.72501937460409e-45,"1","Ppp2r2b"
"B230334C09Rik",4.10508133479137e-49,0.306921404371357,0.427,0.234,1.43131870900171e-44,"1","B230334C09Rik"
"Gas7",9.08604555804026e-49,0.444552809798694,0.481,0.282,3.1680315047219e-44,"1","Gas7"
"Elapor21",2.52044059160377e-48,0.341934099392041,0.511,0.305,8.78802021074488e-44,"1","Elapor2"
"Arhgap26.11",3.1806534202505e-48,0.352902557738443,0.618,0.408,1.10899842803874e-43,"1","Arhgap26.1"
"Pcdh7",5.18953429027565e-48,0.485568662497082,0.813,0.671,1.80943492099041e-43,"1","Pcdh7"
"Gm26854",6.63881503490601e-48,0.326002119709066,0.411,0.227,2.31475563822068e-43,"1","Gm26854"
"Mthfs",7.88540126611453e-48,0.346677622589149,0.336,0.174,2.74940285945615e-43,"1","Mthfs"
"Sntg1",9.68153474044508e-48,0.373725415177661,0.963,0.896,3.37566071795099e-43,"1","Sntg1"
"Marchf1",2.13341078643994e-47,0.258716960987097,0.679,0.45,7.43856338908013e-43,"1","Marchf1"
"Miat",2.31982375279758e-47,0.284059547736303,0.431,0.236,8.0885294788793e-43,"1","Miat"
"Gng2",3.6029202734227e-47,0.282853926989366,0.586,0.366,1.25623021173429e-42,"1","Gng2"
"Nedd4l",3.61497065636171e-47,0.30336069699638,0.709,0.496,1.26043181875364e-42,"1","Nedd4l"
"Lin28b",6.83541589627281e-47,0.316334821861145,0.415,0.232,2.38330446055344e-42,"1","Lin28b"
"Sgcd",2.8745212286923e-46,0.628951346541522,0.516,0.35,1.00225931680814e-41,"1","Sgcd"
"Tnr1",3.26094178520104e-46,0.285823863033381,0.713,0.467,1.13699257224605e-41,"1","Tnr"
"Frmd4a",5.0637952808607e-46,0.274669092352986,0.973,0.861,1.7655935005777e-41,"1","Frmd4a"
"Cyfip1",8.69292123585373e-46,0.320045161421248,0.459,0.269,3.03096084730512e-41,"1","Cyfip1"
"Pde8b1",3.33381355523088e-45,0.342034517226208,0.596,0.386,1.16240077230235e-40,"1","Pde8b"
"Nhs",2.31230414304569e-44,0.290609879918933,0.702,0.487,8.06231085555739e-40,"1","Nhs"
"Rnf112",3.38899845603992e-44,0.287285232689224,0.364,0.195,1.18164209166744e-39,"1","Rnf112"
"Gm19938",6.34343203383045e-44,0.358938469900447,0.424,0.247,2.21176444723566e-39,"1","Gm19938"
"4930570B17Rik1",8.11011208989163e-44,0.344477591398591,0.452,0.269,2.82775278238251e-39,"1","4930570B17Rik"
"Olfm2",1.38602008383695e-43,0.306513748795062,0.434,0.25,4.8326362263143e-39,"1","Olfm2"
"Tmem441",1.3873452383795e-43,0.321215906306957,0.423,0.24,4.8372566426578e-39,"1","Tmem44"
"Fut91",6.5095969537138e-43,0.353680760487781,0.735,0.537,2.26970116985139e-38,"1","Fut9"
"St6galnac51",8.53555985489083e-43,0.556032008275762,0.456,0.297,2.97609365460479e-38,"1","St6galnac5"
"Pitpnm3",5.32807751672374e-42,0.306749631130074,0.454,0.272,1.85774078775607e-37,"1","Pitpnm3"
"AI504432",6.49183645546205e-42,0.271938912362376,0.286,0.142,2.26350861692595e-37,"1","AI504432"
"Greb1l",8.41028715922227e-42,0.310979914348944,0.276,0.136,2.93241482380603e-37,"1","Greb1l"
"Syndig11",1.02132742131434e-41,0.352416737950337,0.344,0.188,3.5610623198967e-37,"1","Syndig1"
"Cux21",1.26271905525193e-41,0.346946585512035,0.517,0.331,4.40272252994689e-37,"1","Cux2"
"6330403K07Rik",1.61930541566043e-41,0.277946372697547,0.411,0.232,5.64603219278324e-37,"1","6330403K07Rik"
"Fam13c1",1.93463332314076e-41,0.335042426276474,0.539,0.347,6.7454860077949e-37,"1","Fam13c"
"Tmtc1",1.48066442858086e-40,0.274459533231279,0.378,0.211,5.16263266313289e-36,"1","Tmtc1"
"Usp29",1.49433397208181e-40,0.384987493365704,0.767,0.595,5.21029426045764e-36,"1","Usp29"
"Anks1",3.95942550067942e-40,0.28825376361406,0.416,0.244,1.38053288932189e-35,"1","Anks1"
"Oprd11",5.05467796978955e-40,0.308104376157375,0.311,0.164,1.76241456772652e-35,"1","Oprd1"
"Pak3",1.5337633199369e-39,0.275943849511655,0.824,0.64,5.34777256762398e-35,"1","Pak3"
"Pam",1.68662183103845e-39,0.295123047223866,0.918,0.752,5.88074433828178e-35,"1","Pam"
"Rapgef6",2.80670665318278e-39,0.299207246198861,0.614,0.414,9.78614408765238e-35,"1","Rapgef6"
"Epha10",3.01184913708533e-39,0.33732606323067,0.402,0.241,1.05014143862754e-34,"1","Epha10"
"Hmgcll1",4.74128370892068e-39,0.303131558152719,0.637,0.439,1.65314339078937e-34,"1","Hmgcll1"
"Peak1",6.35716572449756e-39,0.266439626469957,0.289,0.149,2.21655297316057e-34,"1","Peak1"
"Tub",1.18360034281973e-38,0.27886638483598,0.292,0.151,4.12685931530954e-34,"1","Tub"
"Adgra1",2.24013783182139e-38,0.303191722156383,0.465,0.287,7.81068857821165e-34,"1","Adgra1"
"Gm480911",2.55507424076419e-38,0.367045065859396,0.518,0.34,8.90877735527252e-34,"1","Gm48091"
"Pfkp",3.02868777996716e-38,0.265626142105859,0.545,0.35,1.05601256824115e-33,"1","Pfkp"
"Bmerb1",7.48200431042121e-38,0.304627862699074,0.578,0.386,2.60875044291456e-33,"1","Bmerb1"
"Eya41",1.76217396290926e-37,0.259514220993484,0.388,0.215,6.14417195647572e-33,"1","Eya4"
"Vwa5b2",4.86279744328666e-37,0.296053941537297,0.324,0.181,1.69551158455076e-32,"1","Vwa5b2"
"A230057D06Rik",1.04204622704917e-36,0.271161281049031,0.945,0.835,3.63330257985233e-32,"1","A230057D06Rik"
"Cxxc4",1.26784823730836e-36,0.259699283139562,0.364,0.207,4.42060644902306e-32,"1","Cxxc4"
"Neo1",1.90557225503377e-36,0.266579741263804,0.428,0.259,6.64415878162624e-32,"1","Neo1"
"Ncoa7",4.81243949028954e-36,0.286926176761747,0.685,0.486,1.67795327707925e-31,"1","Ncoa7"
"Gm45846",2.51645201057894e-35,0.305487719315932,0.385,0.229,8.77411322528558e-31,"1","Gm45846"
"Vps13a",3.75097884510196e-35,0.291299853786024,0.542,0.362,1.3078537939217e-30,"1","Vps13a"
"Vstm2b",4.1838093297665e-35,0.27776655007987,0.362,0.212,1.45876879900968e-30,"1","Vstm2b"
"Agbl41",7.34743612680222e-35,0.285628352965416,0.879,0.688,2.56183055433213e-30,"1","Agbl4"
"Cplane1",8.8767797206303e-35,0.281645333392612,0.822,0.661,3.09506678519217e-30,"1","Cplane1"
"Jazf1",1.43119768548386e-34,0.295951550790402,0.595,0.407,4.99015696997657e-30,"1","Jazf1"
"P3h21",1.81424377445624e-34,0.30955089750884,0.288,0.157,6.32572376839657e-30,"1","P3h2"
"Olfm3",3.32234979585594e-34,1.25423082270697,0.338,0.232,1.15840370332109e-29,"1","Olfm3"
"Gpr45",4.55539849182761e-34,0.25724958021185,0.362,0.209,1.58833079214553e-29,"1","Gpr45"
"Brdt",9.54140279022005e-34,0.268728318983511,0.263,0.14,3.32680091086602e-29,"1","Brdt"
"1110004F10Rik1",1.36270435762723e-33,0.287564087371037,0.514,0.338,4.75134128373885e-29,"1","1110004F10Rik"
"Asxl3",3.02752188102882e-33,0.253625230969533,0.402,0.246,1.05560605425832e-28,"1","Asxl3"
"Epb41l4b",3.90698769266054e-33,0.269704662420126,0.315,0.178,1.36224939879995e-28,"1","Epb41l4b"
"Chd9",3.94432549689209e-33,0.265292055616144,0.768,0.583,1.37526797100136e-28,"1","Chd9"
"Rab301",5.12655115939802e-33,0.257236950277191,0.442,0.276,1.78747459274731e-28,"1","Rab30"
"Rundc3b",9.93951497668341e-33,0.254646001554435,0.446,0.28,3.4656106869202e-28,"1","Rundc3b"
"Mmp161",1.65619030323845e-32,0.28395113421616,0.818,0.63,5.7746387303015e-28,"1","Mmp16"
"B230209E15Rik",1.99731174695786e-32,0.26892668486411,0.48,0.31,6.96402686811797e-28,"1","B230209E15Rik"
"Peg31",3.30533555418791e-32,0.26740202815354,0.908,0.749,1.1524713476787e-27,"1","Peg3"
"Ptprj",3.6834300862125e-32,0.272602038495807,0.585,0.398,1.28430156815971e-27,"1","Ptprj"
"2210408F21Rik1",4.40289730694427e-32,0.256720067080756,0.644,0.448,1.53515820401226e-27,"1","2210408F21Rik"
"Slc24a5",7.09731914918383e-32,0.258878955543316,0.48,0.311,2.47462226774593e-27,"1","Slc24a5"
"Dab2ip",7.45507572276158e-32,0.258485548520633,0.334,0.195,2.59936125225528e-27,"1","Dab2ip"
"Traf3",9.5579799821978e-32,0.269341985990053,0.411,0.254,3.33258088039291e-27,"1","Traf3"
"Zcchc18",1.78608819507123e-31,0.260157077345068,0.725,0.536,6.22755370975485e-27,"1","Zcchc18"
"Fnip2",3.79537080877721e-31,0.299879730821128,0.408,0.262,1.32333193989635e-26,"1","Fnip2"
"Spock31",5.57528375821802e-31,0.379018267129744,0.826,0.703,1.94393418797788e-26,"1","Spock3"
"Vgf",6.45944833451847e-31,0.300968917814255,0.388,0.241,2.25221585079656e-26,"1","Vgf"
"Ptprt",2.96230754835301e-30,0.85690320999094,0.537,0.424,1.03286777288424e-25,"1","Ptprt"
"Vps41",3.03400800362709e-30,0.260641645181244,0.518,0.353,1.05786757062466e-25,"1","Vps41"
"Ttll111",3.26145622814336e-30,0.289209271677703,0.555,0.385,1.13717194306674e-25,"1","Ttll11"
