"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Kcnd22",6.00056510163693e-111,0.262115969975312,0.92,0.671,2.09221703398775e-106,"6","Kcnd2"
"Asic23",6.66603112199356e-111,0.385540591466236,0.868,0.625,2.3242450713055e-106,"6","Asic2"
"Pcnx22",1.95033148120714e-110,0.279154904276834,0.482,0.313,6.80022077552493e-106,"6","Pcnx2"
"Mtmr7",3.31023081302761e-110,0.262928052314195,0.353,0.211,1.15417817757834e-105,"6","Mtmr7"
"Unc13c1",2.44521327491539e-107,0.602088565486513,0.274,0.149,8.52572512564749e-103,"6","Unc13c"
"9630028H03Rik2",4.73990728651199e-107,0.336543905325103,0.613,0.423,1.65266347358814e-102,"6","9630028H03Rik"
"A230006K03Rik3",8.86638822318367e-106,0.390762824604912,0.609,0.439,3.09144358177745e-101,"6","A230006K03Rik"
"Epha52",2.02647438282864e-105,0.270049154789945,0.86,0.614,7.06570823060861e-101,"6","Epha5"
"mt-Nd1",8.85488851172873e-103,0.425243974801873,0.684,0.502,3.08743397738446e-98,"6","mt-Nd1"
"Pcdh172",3.76642342526278e-99,0.303060454975995,0.506,0.336,1.31323885568637e-94,"6","Pcdh17"
"Jazf13",1.25918188900299e-98,0.262471139368566,0.553,0.376,4.39038949238674e-94,"6","Jazf1"
"Clstn21",1.91431862463903e-98,0.631729381341199,0.564,0.426,6.67465474852891e-94,"6","Clstn2"
"Smarca1",2.44244696803647e-95,0.257812733944033,0.327,0.198,8.51607984345275e-91,"6","Smarca1"
"Lin28b2",7.56926672390567e-95,0.279848937700427,0.346,0.215,2.63917622862419e-90,"6","Lin28b"
"C788592",9.19977753987934e-94,0.260322247027168,0.351,0.218,3.20768643482973e-89,"6","C78859"
"Gm270322",1.67114096840335e-91,0.265012968302183,0.387,0.252,5.82676721453197e-87,"6","Gm27032"
"Clvs21",3.15293884532243e-90,0.2621646808299,0.336,0.209,1.09933518719857e-85,"6","Clvs2"
"A230004M16Rik2",1.85727855913382e-78,0.287934819317868,0.336,0.219,6.4757731521319e-74,"6","A230004M16Rik"
"Kirrel32",1.73938688046906e-76,0.475698367673645,0.649,0.509,6.06472023613148e-72,"6","Kirrel3"
"Tmem1082",6.94850246268988e-74,0.554564929313863,0.464,0.358,2.42273435366608e-69,"6","Tmem108"
"Trpc62",8.25006291833956e-73,0.467628345810698,0.275,0.177,2.87654943773746e-68,"6","Trpc6"
"mt-Cytb",2.36315287603195e-66,0.318487230679811,0.765,0.607,8.23960513286059e-62,"6","mt-Cytb"
"Pcdh11x",5.43726474311127e-66,0.407981602578365,0.422,0.308,1.89581109798061e-61,"6","Pcdh11x"
"Gm161833",5.77928481799326e-66,0.252423744405785,0.345,0.233,2.01506323748971e-61,"6","Gm16183"
"mt-Nd2",1.97673513865845e-65,0.252998663813401,0.668,0.501,6.89228240796042e-61,"6","mt-Nd2"
"1700024B18Rik3",1.45640730000266e-64,0.267177161247195,0.365,0.252,5.07805533291926e-60,"6","1700024B18Rik"
"Lrrc4c1",1.78076121552897e-64,0.434755926453432,0.853,0.782,6.20898013018484e-60,"6","Lrrc4c"
"Sox52",2.71694611790812e-60,0.405049054414775,0.595,0.524,9.47317602931026e-56,"6","Sox5"
"Grin2a3",3.72560852656877e-54,0.268137688432411,0.739,0.566,1.29900792495873e-49,"6","Grin2a"
"Cacna2d32",7.94095720321401e-41,0.651994293951189,0.485,0.428,2.76877354804463e-36,"6","Cacna2d3"
"Cdh122",2.48445178573987e-38,0.264149282664444,0.499,0.396,8.66253804133919e-34,"6","Cdh12"
"Cntnap5b2",1.66128536532914e-13,0.311976584780938,0.337,0.283,5.79240368329312e-09,"6","Cntnap5b"
"Il1rapl22",0,2.37479461865385,0.755,0.118,0,"7","Il1rapl2"
"Gm496782",0,1.54134260983745,0.646,0.197,0,"7","Gm49678"
"Dpp103",0,1.46489488723157,0.999,0.692,0,"7","Dpp10"
"Grm82",0,1.44328115471808,0.947,0.347,0,"7","Grm8"
"Tenm42",0,1.32231188418118,0.974,0.489,0,"7","Tenm4"
"Zfp804b2",0,1.30107591181377,0.606,0.252,0,"7","Zfp804b"
"Cdh92",0,1.25274509488192,0.603,0.188,0,"7","Cdh9"
"Galnt14",0,1.24630857126562,0.579,0.096,0,"7","Galnt14"
"Ext12",0,1.20313400994446,0.966,0.552,0,"7","Ext1"
"Klhl293",0,1.18916444230632,0.917,0.429,0,"7","Klhl29"
"Sorcs31",0,1.17710450110207,0.859,0.326,0,"7","Sorcs3"
"Car102",0,1.15535582298174,0.974,0.478,0,"7","Car10"
"Kcnq52",0,1.14280353308107,0.986,0.546,0,"7","Kcnq5"
"Rasgef1b3",0,1.13013882678176,0.895,0.336,0,"7","Rasgef1b"
"Clstn22",0,1.12305226806892,0.906,0.4,0,"7","Clstn2"
"Agbl42",0,1.10873871190069,0.977,0.539,0,"7","Agbl4"
"Pde1a2",0,1.104409209257,0.94,0.448,0,"7","Pde1a"
"Sgcd1",0,1.08820264966508,0.776,0.389,0,"7","Sgcd"
"Celf42",0,1.07649600756953,0.969,0.547,0,"7","Celf4"
"Rspo2",0,1.06880765563316,0.544,0.097,0,"7","Rspo2"
"Satb23",0,1.06018522051686,0.852,0.308,0,"7","Satb2"
"Nell12",0,1.05881772491909,0.617,0.209,0,"7","Nell1"
"Gm268712",0,1.0009684181001,0.932,0.439,0,"7","Gm26871"
"Ldb22",0,0.994492398585471,0.878,0.358,0,"7","Ldb2"
"Hs3st22",0,0.991912364104185,0.695,0.183,0,"7","Hs3st2"
"Phactr13",0,0.988288607725984,0.993,0.714,0,"7","Phactr1"
"Slit32",0,0.986098518670846,0.842,0.352,0,"7","Slit3"
"Pcsk23",0,0.98312304194813,0.983,0.571,0,"7","Pcsk2"
"Sorbs22",0,0.982963624877837,0.986,0.553,0,"7","Sorbs2"
"Tox4",0,0.98069500156468,0.83,0.385,0,"7","Tox"
"Nell22",0,0.979310790037864,0.903,0.465,0,"7","Nell2"
"Kcnip42",0,0.979138547245856,0.995,0.708,0,"7","Kcnip4"
"Nrg13",0,0.962455160420469,0.977,0.573,0,"7","Nrg1"
"Rimbp23",0,0.961687298159953,0.865,0.375,0,"7","Rimbp2"
"Cacna1e2",0,0.953509817408014,0.946,0.465,0,"7","Cacna1e"
"Arpp213",0,0.949821409099908,0.994,0.588,0,"7","Arpp21"
"Opcml3",0,0.931642094963075,0.993,0.693,0,"7","Opcml"
"Samd123",0,0.922131633780295,0.973,0.551,0,"7","Samd12"
"Sv2b3",0,0.920981762715005,0.913,0.41,0,"7","Sv2b"
"Kalrn3",0,0.92036738696931,0.994,0.635,0,"7","Kalrn"
"Khdrbs32",0,0.914106905116136,0.926,0.448,0,"7","Khdrbs3"
"Galnt171",0,0.912085694477719,0.736,0.301,0,"7","Galnt17"
"Syt18",0,0.897535695498849,0.998,0.779,0,"7","Syt1"
"Cntn43",0,0.893692001624514,0.971,0.55,0,"7","Cntn4"
"Sorbs2os2",0,0.884099608851649,0.898,0.411,0,"7","Sorbs2os"
"Celf23",0,0.883646905090242,0.997,0.84,0,"7","Celf2"
"Npas22",0,0.883530394704908,0.742,0.283,0,"7","Npas2"
"Cdh123",0,0.872627853960719,0.859,0.367,0,"7","Cdh12"
"Cadps5",0,0.869564347799732,0.99,0.628,0,"7","Cadps"
"Kcnt23",0,0.863557856181466,0.9,0.446,0,"7","Kcnt2"
"Rbfox13",0,0.860985995650957,0.997,0.715,0,"7","Rbfox1"
"Plxna41",0,0.859800681791894,0.926,0.46,0,"7","Plxna4"
"Sh3gl23",0,0.852108400345624,0.934,0.482,0,"7","Sh3gl2"
"Pde4d1",0,0.848321696331647,0.989,0.701,0,"7","Pde4d"
"Nwd22",0,0.845128962481615,0.712,0.268,0,"7","Nwd2"
"Prkag22",0,0.842650119921887,0.823,0.344,0,"7","Prkag2"
"Kcnh13",0,0.838596450788822,0.803,0.334,0,"7","Kcnh1"
"Etl43",0,0.831076658025542,0.981,0.547,0,"7","Etl4"
"Erc23",0,0.829989984560519,0.982,0.599,0,"7","Erc2"
"Cdh103",0,0.826263599395966,0.945,0.581,0,"7","Cdh10"
"Hecw13",0,0.819743153326326,0.913,0.464,0,"7","Hecw1"
"Gm153983",0,0.81685513756562,0.67,0.296,0,"7","Gm15398"
"Ryr23",0,0.816669582141287,0.975,0.537,0,"7","Ryr2"
"Tspan52",0,0.816310068422252,0.921,0.57,0,"7","Tspan5"
"Cobl2",0,0.813097215417617,0.863,0.38,0,"7","Cobl"
"Ptprd3",0,0.813073611844771,0.999,0.837,0,"7","Ptprd"
"Grik32",0,0.803338475948831,0.676,0.191,0,"7","Grik3"
"Ak52",0,0.800690122642709,0.767,0.348,0,"7","Ak5"
"Tenm31",0,0.790393511668495,0.763,0.307,0,"7","Tenm3"
"Scube11",0,0.784859341342661,0.456,0.141,0,"7","Scube1"
"9530059O14Rik2",0,0.783549309910551,0.846,0.382,0,"7","9530059O14Rik"
"Fstl42",0,0.783021147839988,0.763,0.311,0,"7","Fstl4"
"R3hdm13",0,0.777083589683553,0.984,0.671,0,"7","R3hdm1"
"Fam189a13",0,0.777018261758933,0.819,0.419,0,"7","Fam189a1"
"Pigk2",0,0.775894397710127,0.834,0.382,0,"7","Pigk"
"ENSMUSG000001202853",0,0.775378071120781,0.739,0.285,0,"7","ENSMUSG00000120285"
"Prickle12",0,0.775278506059294,0.969,0.577,0,"7","Prickle1"
"Adgrb33",0,0.774786634997882,0.993,0.746,0,"7","Adgrb3"
"Ankrd33b3",0,0.773147183490952,0.66,0.242,0,"7","Ankrd33b"
"Lrfn22",0,0.769723697682136,0.699,0.273,0,"7","Lrfn2"
"Fras11",0,0.76522004016728,0.561,0.196,0,"7","Fras1"
"Runx23",0,0.762981114719146,0.789,0.337,0,"7","Runx2"
"Gm380732",0,0.761923606414302,0.596,0.171,0,"7","Gm38073"
"Cnksr23",0,0.761366641690126,0.955,0.524,0,"7","Cnksr2"
"Pou6f22",0,0.758640795250872,0.483,0.113,0,"7","Pou6f2"
"St6galnac52",0,0.756321900568461,0.767,0.281,0,"7","St6galnac5"
"Cadps22",0,0.754047735006157,0.632,0.237,0,"7","Cadps2"
"Tmem132d3",0,0.753248701782301,0.875,0.407,0,"7","Tmem132d"
"Nrg34",0,0.746391182537447,0.998,0.692,0,"7","Nrg3"
"Sgcz2",0,0.739930358480546,0.962,0.548,0,"7","Sgcz"
"Kcnma13",0,0.736197584567194,0.986,0.664,0,"7","Kcnma1"
"Pcdh153",0,0.735457407993101,0.86,0.469,0,"7","Pcdh15"
"Gabrb33",0,0.732422210667463,0.976,0.586,0,"7","Gabrb3"
"Rxfp1",0,0.732354632399017,0.281,0.042,0,"7","Rxfp1"
"Rbfox33",0,0.730925100967137,0.883,0.463,0,"7","Rbfox3"
"Kcnj63",0,0.727583543176448,0.807,0.361,0,"7","Kcnj6"
"Nrg3os4",0,0.725287975120843,0.964,0.515,0,"7","Nrg3os"
"Gm206424",0,0.722744843534718,0.959,0.511,0,"7","Gm20642"
"Msra2",0,0.722619015142732,0.856,0.411,0,"7","Msra"
"Gm332281",0,0.72244203714611,0.536,0.193,0,"7","Gm33228"
"Fhod32",0,0.719747767672238,0.758,0.335,0,"7","Fhod3"
"Cdh181",0,0.716974385948358,0.843,0.406,0,"7","Cdh18"
"Gria13",0,0.716072514993216,0.969,0.561,0,"7","Gria1"
"Nrcam2",0,0.713939209927071,0.975,0.642,0,"7","Nrcam"
"Rims13",0,0.710542404622911,0.984,0.598,0,"7","Rims1"
"Pde10a4",0,0.701092122012652,0.94,0.545,0,"7","Pde10a"
"Lrp1b3",0,0.700765132338922,0.985,0.783,0,"7","Lrp1b"
"Gm146362",0,0.69964534217659,0.502,0.138,0,"7","Gm14636"
"D430041D05Rik3",0,0.698628170484447,0.892,0.458,0,"7","D430041D05Rik"
"Zfp385b2",0,0.69739407019488,0.836,0.409,0,"7","Zfp385b"
"Chsy32",0,0.696089974544811,0.841,0.448,0,"7","Chsy3"
"Tenm23",0,0.695275577101786,0.934,0.603,0,"7","Tenm2"
"Gabbr24",0,0.69489252023151,0.934,0.531,0,"7","Gabbr2"
"Gm163512",0,0.693860193095029,0.591,0.223,0,"7","Gm16351"
"Kcnq33",0,0.692744384676573,0.95,0.618,0,"7","Kcnq3"
"C1ql32",0,0.690030905839876,0.722,0.354,0,"7","C1ql3"
"Otud7a2",0,0.683859761067029,0.947,0.578,0,"7","Otud7a"
"Large12",0,0.682210087301005,0.971,0.675,0,"7","Large1"
"Sulf11",0,0.679318225419605,0.312,0.077,0,"7","Sulf1"
"Nav34",0,0.679221010823304,0.993,0.722,0,"7","Nav3"
"9130024F11Rik2",0,0.677697779610755,0.629,0.219,0,"7","9130024F11Rik"
"Mmp162",0,0.676756721921513,0.938,0.534,0,"7","Mmp16"
"Gm120022",0,0.676563652332826,0.596,0.203,0,"7","Gm12002"
"Fnbp1l2",0,0.675260666579481,0.809,0.387,0,"7","Fnbp1l"
"Lrrc73",0,0.675015344750397,0.986,0.601,0,"7","Lrrc7"
"Dlgap24",0,0.672481753232523,0.986,0.56,0,"7","Dlgap2"
"Gm373403",0,0.667929040547765,0.675,0.277,0,"7","Gm37340"
"Ntng21",0,0.667644831304206,0.391,0.072,0,"7","Ntng2"
"Lin7a2",0,0.667228092039228,0.674,0.281,0,"7","Lin7a"
"Csmd13",0,0.665859811424961,0.997,0.711,0,"7","Csmd1"
"Grin2a4",0,0.665122786334782,0.982,0.547,0,"7","Grin2a"
"Shisa92",0,0.66284915593581,0.798,0.387,0,"7","Shisa9"
"Ncam23",0,0.662841043867713,0.967,0.669,0,"7","Ncam2"
"Ptprr2",0,0.660800446129634,0.664,0.29,0,"7","Ptprr"
"Oxr13",0,0.660393775813565,0.98,0.686,0,"7","Oxr1"
"Smyd33",0,0.658238029933367,0.892,0.517,0,"7","Smyd3"
"Dlg24",0,0.653843315496129,0.997,0.793,0,"7","Dlg2"
"Nin2",0,0.648667087457835,0.721,0.322,0,"7","Nin"
"A230057D06Rik3",0,0.648253462860132,0.944,0.583,0,"7","A230057D06Rik"
"Epha72",0,0.64712675330052,0.74,0.359,0,"7","Epha7"
"Rap1gap23",0,0.64605291898757,0.719,0.309,0,"7","Rap1gap2"
"Cacna2d33",0,0.645600998577665,0.903,0.395,0,"7","Cacna2d3"
"Bsn3",0,0.643414289702833,0.765,0.353,0,"7","Bsn"
"Itpr12",0,0.640513349286791,0.89,0.475,0,"7","Itpr1"
"Fat31",0,0.638706308853509,0.825,0.513,0,"7","Fat3"
"Csmd23",0,0.638516461340507,0.891,0.474,0,"7","Csmd2"
"Dmd3",0,0.637053451602793,0.977,0.693,0,"7","Dmd"
"Snhg114",0,0.632343331537146,1,0.736,0,"7","Snhg11"
"Fgf144",0,0.631631086833875,0.994,0.712,0,"7","Fgf14"
"B230303A05Rik2",0,0.631501954699522,0.639,0.311,0,"7","B230303A05Rik"
"Susd42",0,0.628703669445422,0.712,0.311,0,"7","Susd4"
"Chrm2",0,0.628475603963556,0.413,0.1,0,"7","Chrm2"
"Nalf14",0,0.625675311963621,0.985,0.621,0,"7","Nalf1"
"Gm154141",0,0.623984671392878,0.462,0.135,0,"7","Gm15414"
"Brinp23",0,0.623329947174608,0.761,0.355,0,"7","Brinp2"
"Gm369753",0,0.620272150145874,0.843,0.453,0,"7","Gm36975"
"Igsf9b3",0,0.618692203004792,0.639,0.271,0,"7","Igsf9b"
"Cacna1b3",0,0.617445881189611,0.778,0.377,0,"7","Cacna1b"
"Unc803",0,0.616430691712881,0.924,0.521,0,"7","Unc80"
"Ahi14",0,0.616126587850095,0.993,0.641,0,"7","Ahi1"
"St6gal23",0,0.615802626546726,0.658,0.268,0,"7","St6gal2"
"Elavl41",0,0.613294269675059,0.684,0.32,0,"7","Elavl4"
"Slc17a73",0,0.611829112581797,0.864,0.421,0,"7","Slc17a7"
"Dtnb2",0,0.611627266267044,0.816,0.426,0,"7","Dtnb"
"Prkcb2",0,0.610749299349953,0.956,0.611,0,"7","Prkcb"
"Syt163",0,0.610513138038956,0.806,0.406,0,"7","Syt16"
"Brinp12",0,0.609202768533236,0.882,0.516,0,"7","Brinp1"
"Stxbp5l3",0,0.608051251795719,0.931,0.53,0,"7","Stxbp5l"
"Apba24",0,0.607895938355401,0.877,0.486,0,"7","Apba2"
"Syndig12",0,0.607133066269008,0.584,0.213,0,"7","Syndig1"
"Arhgap152",0,0.606699966219093,0.598,0.228,0,"7","Arhgap15"
"Gm423033",0,0.606568814059402,0.632,0.266,0,"7","Gm42303"
"Camk2a2",0,0.596785429320956,0.947,0.509,0,"7","Camk2a"
"Grin2b4",0,0.596540124331074,0.991,0.658,0,"7","Grin2b"
"Astn21",0,0.596032054510072,0.875,0.482,0,"7","Astn2"
"Gm162263",0,0.59206554645602,0.428,0.117,0,"7","Gm16226"
"Kctd162",0,0.589220010395728,0.969,0.538,0,"7","Kctd16"
"Hivep23",0,0.587734525826094,0.968,0.643,0,"7","Hivep2"
"Adamts18",0,0.586224804321808,0.29,0.054,0,"7","Adamts18"
"Meg34",0,0.585905340310548,1,0.755,0,"7","Meg3"
"Miat3",0,0.58570787654461,0.76,0.356,0,"7","Miat"
"Cacna1a4",0,0.584677999589209,0.954,0.574,0,"7","Cacna1a"
"Myrip2",0,0.584669490121235,0.668,0.287,0,"7","Myrip"
"Galnt182",0,0.583449449414966,0.681,0.319,0,"7","Galnt18"
"Enox12",0,0.583281012968114,0.904,0.519,0,"7","Enox1"
"Mapk104",0,0.583180816498596,0.96,0.616,0,"7","Mapk10"
"Macrod23",0,0.582949603063512,0.985,0.72,0,"7","Macrod2"
"Gucy1a23",0,0.582497732676722,0.84,0.438,0,"7","Gucy1a2"
"Iqsec12",0,0.579830862375195,0.853,0.449,0,"7","Iqsec1"
"Cdk142",0,0.575697838574554,0.92,0.537,0,"7","Cdk14"
"Lingo12",0,0.575340252853258,0.734,0.316,0,"7","Lingo1"
"Ptprt1",0,0.573769881981567,0.924,0.537,0,"7","Ptprt"
"Lrrtm43",0,0.573124858970855,0.971,0.597,0,"7","Lrrtm4"
"Gm266523",0,0.569140212051034,0.454,0.142,0,"7","Gm26652"
"Slc35f43",0,0.567754210430821,0.747,0.359,0,"7","Slc35f4"
"Kcnb22",0,0.567310769489163,0.928,0.488,0,"7","Kcnb2"
"Aopep2",0,0.566097542342933,0.846,0.472,0,"7","Aopep"
"Pde4a2",0,0.564893503039574,0.616,0.235,0,"7","Pde4a"
"Pcnx23",0,0.563254113576808,0.655,0.299,0,"7","Pcnx2"
"Ntng11",0,0.561278761174052,0.439,0.179,0,"7","Ntng1"
"Fam135b4",0,0.559590782474938,0.832,0.421,0,"7","Fam135b"
"1700109K24Rik2",0,0.557119969758115,0.599,0.255,0,"7","1700109K24Rik"
"Oprm11",0,0.550492061097003,0.589,0.245,0,"7","Oprm1"
"Prkce1",0,0.549919890222516,0.934,0.578,0,"7","Prkce"
"Zfyve283",0,0.548081657417096,0.629,0.264,0,"7","Zfyve28"
"Sntb21",0,0.547087508370575,0.507,0.215,0,"7","Sntb2"
"Trpc52",0,0.546024052484716,0.505,0.195,0,"7","Trpc5"
"Sema3e",0,0.545455527732425,0.36,0.091,0,"7","Sema3e"
"Phf243",0,0.544573847950297,0.811,0.391,0,"7","Phf24"
"Gm480912",0,0.544019280322723,0.665,0.312,0,"7","Gm48091"
"Gm436702",0,0.543944352640905,0.535,0.221,0,"7","Gm43670"
"Aff32",0,0.540872449172272,0.823,0.451,0,"7","Aff3"
"Smpd42",0,0.539801643316002,0.589,0.249,0,"7","Smpd4"
"Caln12",0,0.537786192444578,0.695,0.326,0,"7","Caln1"
"Syn31",0,0.536535092061822,0.573,0.278,0,"7","Syn3"
"Sdk21",0,0.536431627396955,0.547,0.183,0,"7","Sdk2"
"Gria33",0,0.534355717219395,0.983,0.61,0,"7","Gria3"
"Itga81",0,0.533320962372255,0.425,0.127,0,"7","Itga8"
"4921534H16Rik1",0,0.529196265778447,0.401,0.113,0,"7","4921534H16Rik"
"Rian4",0,0.527102836476065,0.941,0.544,0,"7","Rian"
"ENSMUSG000001209263",0,0.526037041835651,0.595,0.25,0,"7","ENSMUSG00000120926"
"Rtl42",0,0.522311445003841,0.667,0.29,0,"7","Rtl4"
"4930590L20Rik2",0,0.522210717442332,0.504,0.196,0,"7","4930590L20Rik"
"Dok63",0,0.522080972830868,0.889,0.516,0,"7","Dok6"
"Dkk31",0,0.520229430587215,0.66,0.27,0,"7","Dkk3"
"A830018L16Rik2",0,0.519268263193802,0.833,0.42,0,"7","A830018L16Rik"
"Dock33",0,0.518804913954565,0.957,0.628,0,"7","Dock3"
"Osbp21",0,0.518747118095852,0.592,0.243,0,"7","Osbp2"
"Gm157383",0,0.51549382817713,0.777,0.383,0,"7","Gm15738"
"Snap253",0,0.515103974050801,0.995,0.754,0,"7","Snap25"
"Dgkg1",0,0.512124750059879,0.52,0.22,0,"7","Dgkg"
"Lmo42",0,0.506940628767559,0.869,0.466,0,"7","Lmo4"
"Sidt12",0,0.506591356143916,0.667,0.307,0,"7","Sidt1"
"Grm53",0,0.50509278307573,0.984,0.632,0,"7","Grm5"
"Rapgef43",0,0.504801620958534,0.869,0.478,0,"7","Rapgef4"
"Unc5d3",0,0.503980426269107,0.765,0.345,0,"7","Unc5d"
"Grm72",0,0.503512103986352,0.988,0.624,0,"7","Grm7"
"Gria43",0,0.503184474569337,0.973,0.625,0,"7","Gria4"
"Deptor",0,0.501897514384533,0.328,0.081,0,"7","Deptor"
"Tenm13",0,0.501079729323905,0.884,0.457,0,"7","Tenm1"
"Bcl11a3",0,0.500706087967229,0.735,0.364,0,"7","Bcl11a"
"Rnf1502",0,0.498760727001117,0.712,0.35,0,"7","Rnf150"
"Neurod62",0,0.498365423125486,0.505,0.167,0,"7","Neurod6"
"Fhl21",0,0.498293927750915,0.498,0.175,0,"7","Fhl2"
"Slc2a132",0,0.498254725382449,0.808,0.409,0,"7","Slc2a13"
"Gm28242",0,0.498162558906408,0.461,0.166,0,"7","Gm2824"
"Nedd4l2",0,0.496885009128551,0.862,0.497,0,"7","Nedd4l"
"Bmpr1b1",0,0.495995303414347,0.437,0.124,0,"7","Bmpr1b"
"Spock12",0,0.495430639548915,0.909,0.529,0,"7","Spock1"
"Trank13",0,0.494133994627114,0.745,0.394,0,"7","Trank1"
"Cnih31",0,0.493143975159806,0.457,0.135,0,"7","Cnih3"
"Rgs62",0,0.492981415305044,0.896,0.495,0,"7","Rgs6"
"Mrtfb3",0,0.490367086771752,0.871,0.477,0,"7","Mrtfb"
"Cntn52",0,0.490036251036253,0.866,0.495,0,"7","Cntn5"
"Myt1l4",0,0.488964033204265,0.955,0.579,0,"7","Myt1l"
"Gm448294",0,0.488664953616604,0.777,0.414,0,"7","Gm44829"
"Jazf14",0,0.488336636616063,0.717,0.363,0,"7","Jazf1"
"Nyap22",0,0.48727279232415,0.812,0.399,0,"7","Nyap2"
"Dgkz2",0,0.486294708256426,0.672,0.306,0,"7","Dgkz"
"Gm283763",0,0.485775523574314,0.79,0.383,0,"7","Gm28376"
"Gm324421",0,0.484907566319727,0.326,0.081,0,"7","Gm32442"
"Cacnb43",0,0.484755175943466,0.936,0.572,0,"7","Cacnb4"
"Hs3st52",0,0.482894438609869,0.514,0.188,0,"7","Hs3st5"
"Shank22",0,0.482588232404943,0.709,0.341,0,"7","Shank2"
"Asic24",0,0.480011514294773,0.979,0.617,0,"7","Asic2"
"Khdrbs23",0,0.478538171866541,0.833,0.406,0,"7","Khdrbs2"
"Stum1",0,0.477586554725429,0.413,0.122,0,"7","Stum"
"Ano33",0,0.477546776664737,0.799,0.432,0,"7","Ano3"
"4933432K03Rik1",0,0.476953010050841,0.332,0.073,0,"7","4933432K03Rik"
"Cdyl21",0,0.472649133633669,0.525,0.221,0,"7","Cdyl2"
"Gabrg32",0,0.472597098077693,0.939,0.526,0,"7","Gabrg3"
"Nhsl21",0,0.471584019285952,0.512,0.201,0,"7","Nhsl2"
"Ksr23",0,0.470717516235854,0.764,0.393,0,"7","Ksr2"
"Atp11b2",0,0.470301834558869,0.747,0.406,0,"7","Atp11b"
"Lmtk22",0,0.467210096744675,0.688,0.338,0,"7","Lmtk2"
"Gm300922",0,0.467070590426637,0.325,0.113,0,"7","Gm30092"
"Arl153",0,0.466348036576412,0.835,0.468,0,"7","Arl15"
"Cntn33",0,0.465668344585336,0.839,0.427,0,"7","Cntn3"
"Htr1f2",0,0.462196221100533,0.664,0.302,0,"7","Htr1f"
"Rasgef1a2",0,0.46213590201623,0.65,0.312,0,"7","Rasgef1a"
"Tnr",0,0.461923604155426,0.936,0.491,0,"7","Tnr"
"Mir124a-1hg4",0,0.46184662571512,0.802,0.43,0,"7","Mir124a-1hg"
"Dgkb2",0,0.461528731950115,0.923,0.508,0,"7","Dgkb"
"Dnajc64",0,0.460829830398442,0.833,0.457,0,"7","Dnajc6"
"Cabp12",0,0.459535089068519,0.572,0.255,0,"7","Cabp1"
"Hace11",0,0.458951832862259,0.675,0.321,0,"7","Hace1"
"Lin28b3",0,0.456576788074372,0.487,0.204,0,"7","Lin28b"
"Gm435072",0,0.454012795366928,0.372,0.121,0,"7","Gm43507"
"Gm151552",0,0.452871762923511,0.508,0.231,0,"7","Gm15155"
"Rgs111",0,0.452670744474531,0.449,0.169,0,"7","Rgs11"
"Raph13",0,0.450068154745729,0.704,0.351,0,"7","Raph1"
"Olfm31",0,0.449784709240435,0.503,0.186,0,"7","Olfm3"
"Mctp12",0,0.449066143436651,0.866,0.47,0,"7","Mctp1"
"Csgalnact13",0,0.44868972241422,0.733,0.354,0,"7","Csgalnact1"
"Gm482392",0,0.447494757890154,0.428,0.157,0,"7","Gm48239"
"Ryr31",0,0.447444772195177,0.572,0.261,0,"7","Ryr3"
"Ptprk3",0,0.445947274582535,0.823,0.404,0,"7","Ptprk"
"Svop3",0,0.444204881104497,0.639,0.305,0,"7","Svop"
"Mical23",0,0.443414196072656,0.787,0.437,0,"7","Mical2"
"Gm138832",0,0.442907716062859,0.441,0.183,0,"7","Gm13883"
"D130043K22Rik3",0,0.441173466715362,0.534,0.239,0,"7","D130043K22Rik"
"Syn12",0,0.44019167090446,0.713,0.362,0,"7","Syn1"
"Osbpl64",0,0.438568605833104,0.778,0.415,0,"7","Osbpl6"
"Add23",0,0.43678211003138,0.667,0.331,0,"7","Add2"
"Grik51",0,0.436174849851971,0.654,0.315,0,"7","Grik5"
"5730522E02Rik2",0,0.436147200959095,0.746,0.389,0,"7","5730522E02Rik"
"Me32",0,0.435376807457691,0.722,0.376,0,"7","Me3"
"Pfkp1",0,0.434698881129512,0.695,0.338,0,"7","Pfkp"
"Plekhg53",0,0.433549479448217,0.499,0.201,0,"7","Plekhg5"
"Lrtm12",0,0.43011108719661,0.476,0.198,0,"7","Lrtm1"
"Pcsk2os23",0,0.426320940612895,0.401,0.153,0,"7","Pcsk2os2"
"Macrod2os13",0,0.42587394757603,0.541,0.251,0,"7","Macrod2os1"
"D630045J12Rik1",0,0.424835114559844,0.594,0.27,0,"7","D630045J12Rik"
"Rasgrp11",0,0.424221331448753,0.604,0.256,0,"7","Rasgrp1"
"St8sia51",0,0.4221994569781,0.449,0.173,0,"7","St8sia5"
"Fndc93",0,0.421307907026768,0.562,0.268,0,"7","Fndc9"
"Plekha62",0,0.42036598646597,0.556,0.257,0,"7","Plekha6"
"Cracdl2",0,0.419596851953251,0.61,0.27,0,"7","Cracdl"
"2900064K03Rik2",0,0.419050612381516,0.487,0.214,0,"7","2900064K03Rik"
"Pacsin14",0,0.41903456114748,0.8,0.44,0,"7","Pacsin1"
"Cdr1os3",0,0.418111869607749,0.66,0.336,0,"7","Cdr1os"
"Adgrb12",0,0.418094646311325,0.675,0.33,0,"7","Adgrb1"
