"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"45","Ano3",4.40732233146195e-13,0.835402312507204,0.333,0.242,1.53670107731084e-08,0.835402312507204,1.52588643985646e-12,-0.849587923939482,0.25,0.333,5.32030824984753e-08,-0.849587923939482,"sig","#E7B800"
"46","Ano4",9.8291662336136e-08,0.443856168562796,0.585,0.545,0.00342713539067405,0.443856168562796,1.57523284066783e-05,-0.365790308713577,0.565,0.585,0.549236434555654,-0.365790308713577,"non-sig","#00AFBB"
"47","Ap2b1",4.23062499128444e-08,-0.194527704334915,0.441,0.527,0.00147509201571115,-0.194527704334915,4.70319245887184e-05,0.125673563663789,0.521,0.441,1,0.125673563663789,"non-sig","#00AFBB"
"48","Apba1",1.22075851597187e-10,-0.275334469026017,0.582,0.684,4.25641871763913e-06,-0.275334469026017,2.10984147644482e-12,0.226610876922593,0.721,0.582,7.35638427592015e-08,0.226610876922593,"sig","#E7B800"
"49","Apba2",6.14340127545154e-10,-0.210210730281678,0.419,0.519,2.14201972271169e-05,-0.210210730281678,2.05173379467992e-10,0.187307323438075,0.542,0.419,7.15378022191047e-06,0.187307323438075,"sig","#E7B800"
"50","Apbb2",2.75331528628819e-10,-0.236393810097265,0.349,0.44,9.59998440870102e-06,-0.236393810097265,6.07598274457337e-08,0.160084666699492,0.436,0.349,0.0021185129035504,0.160084666699492,"sig","#E7B800"
"51","Apc",3.14804802921273e-16,0.624158065803151,0.859,0.838,1.0976299063456e-11,0.624158065803151,3.7176845643677e-15,-0.603604220265295,0.843,0.859,1.29624507705809e-10,-0.603604220265295,"sig","#E7B800"
"52","Apoe",4.73733210009559e-23,0.545075545482575,0.461,0.314,1.65176558334033e-18,0.545075545482575,1.62239460765029e-07,-0.346713744532778,0.399,0.461,0.00565680327849428,-0.346713744532778,"sig","#E7B800"
"53","Arhgap18",6.87564086109517e-07,-0.223611062097648,0.212,0.278,0.0239732969903805,-0.223611062097648,9.62271765403956e-07,0.19319904387371,0.279,0.212,0.0335515296443397,0.19319904387371,"sig","#E7B800"
"54","Arhgap26",4.10040780049166e-09,-0.263231275676807,0.306,0.389,0.000142968918779743,-0.263231275676807,2.46312631906128e-16,0.340674696781201,0.432,0.306,8.58818253667095e-12,0.340674696781201,"sig","#E7B800"
"55","Arhgap26.1",3.41725549961609e-18,-0.315962888602566,0.376,0.511,1.19149447505114e-13,-0.315962888602566,3.12423902061534e-13,0.247788525137853,0.503,0.376,1.08932841931795e-08,0.247788525137853,"sig","#E7B800"
"56","Arhgap44",2.24893572907712e-11,-0.233338659813064,0.293,0.391,7.8413642065732e-07,-0.233338659813064,3.04471711977776e-08,0.172699477492608,0.378,0.293,0.00106160151815291,0.172699477492608,"sig","#E7B800"
"57","Arhgef37",1.96485805924711e-07,-0.209127523075072,0.071,0.12,0.0068508705951769,-0.209127523075072,0.00369595146315837,0.0557179085884244,0.098,0.071,1,0.0557179085884244,"non-sig","#00AFBB"
