,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,,Targets of Pbx3,,,
Myd88,0.118603617,-0.004443542,0.004,0.007,1,,,,,
Ppme1,0.118635334,-0.018135239,0.521,0.511,1,,,,,
Pigx,0.118657044,0.004534113,0.086,0.077,1,,,,,
Gm34759,0.118661371,-0.010952753,0.015,0.019,1,,,,,
Efcab6,0.118669155,0.01797361,0.225,0.207,1,,,,,
Dut,0.118682286,-0.001368901,0.08,0.071,1,,,,,
Gm37132,0.118690214,0.005014485,0.05,0.043,1,,,,,
Gm20743,0.118708098,0.001717263,0.011,0.008,1,,,,,
Gm47258,0.118773349,0.00268984,0.02,0.016,1,,,,,
Rnls,0.118812336,0.005269827,0.09,0.081,1,,,,,
Yod1,0.118838457,0.011803516,0.055,0.048,1,,,,,
Slc30a1,0.118866215,0.023589681,0.066,0.058,1,,,,,
Gm49694,0.118877944,0.002995819,0.013,0.01,1,,,,,
Dnajb1,0.118881522,-0.004389906,0.053,0.046,1,,,,,
Gm43844,0.119122607,0.001851048,0.015,0.011,1,,,,,
Maged2,0.119151838,0.006431656,0.037,0.032,1,,,,,
Pigv,0.119319322,0.002937563,0.037,0.031,1,,,,,
P2ry6,0.119326816,0.009807829,0.011,0.008,1,,,,,
Gm31166,0.119527161,0.00458776,0.013,0.01,1,,,,,
Gm37529,0.11958141,-0.002209129,0.092,0.082,1,,,,,
Tec,0.119746014,-0.007608783,0.009,0.012,1,,,,,
Wipf1,0.119794124,0.01872535,0.044,0.037,1,,,,,
Hscb,0.119816095,0.009470869,0.068,0.06,1,,,,,
Zfp974,0.119873112,0.001826984,0.098,0.087,1,,,,,
Gm49297,0.119890749,0.003980599,0.011,0.008,1,,,,,
Shisa7,0.119893137,0.038074486,0.289,0.265,1,,,,,
Usp4,0.11996891,0.009273355,0.299,0.272,1,,,,,
Gm42738,0.11998774,-0.007989233,0.009,0.012,1,,,,,
Zfp524,0.12010048,0.004543238,0.011,0.008,1,,,,,
Speer4b,0.120109606,0.005075644,0.011,0.008,1,,,,,
Angel1,0.120131959,0.01082193,0.029,0.024,1,,,,,
Ppfia4,0.120185007,-0.034965081,0.077,0.084,1,,,,,
Fgd6,0.120199535,-0.004388029,0.04,0.034,1,,,,,
Trat1,0.120233302,0.0054247,0.031,0.026,1,,,,,
Nutm1,0.120346356,0.004741035,0.007,0.004,1,,,,,
Hadhb,0.120393307,0.020191489,0.121,0.11,1,,,,,
Zfp472,0.120395234,0.011838436,0.037,0.032,1,,,,,
Nek8,0.120403733,-0.006478905,0.004,0.006,1,,,,,
Mgme1,0.120423964,-0.003838622,0.022,0.018,1,,,,,
Vmn2r55,0.120455863,0.004747843,0.013,0.01,1,,,,,
Dbndd1,0.120459606,0.012718994,0.047,0.04,1,,,,,
Mars1,0.120477071,0.013937276,0.066,0.058,1,,,,,
Rnf38,0.120618525,-0.031144302,0.374,0.371,1,,,,,
BC046401,0.120626934,0.003198632,0.007,0.004,1,,,,,
Gask1a,0.120626934,0.003431169,0.007,0.004,1,,,,,
Tmem64,0.120635705,-0.042996168,0.122,0.13,1,,,,,
Smg7,0.120645719,-0.050972102,0.375,0.373,1,,,,,
Gm11260,0.120668178,0.002901102,0.002,0.001,1,,,,,
Ggt5,0.120827903,0.004058524,0.002,0.001,1,,,,,
Gm16585,0.12086688,0.003103784,0.017,0.014,1,,,,,
Lef1,0.120873569,0.002875802,0.002,0.001,1,,,,,
Coro2b,0.120909887,-0.042657853,0.296,0.296,1,,,,,
Stmnd1,0.120919249,-0.001745492,0.002,0.001,1,,,,,
Cables2,0.120922971,-0.015893968,0.051,0.058,1,,,,,
Gm48565,0.120942094,0.002768185,0.002,0.001,1,,,,,
Olfr1555,0.120964942,0.001982719,0.002,0.001,1,,,,,
Gm37933,0.120987794,0.00290301,0.002,0.001,1,,,,,
Dennd2c,0.120987794,0.003200794,0.002,0.001,1,,,,,
Lpcat2b,0.120987794,0.001816035,0.002,0.001,1,,,,,
Ccdc170,0.120987794,0.002203269,0.002,0.001,1,,,,,
4930502E09Rik,0.121030396,0.003338243,0.007,0.004,1,,,,,
Gm16161,0.121056369,0.002897318,0.002,0.001,1,,,,,
Pkd2l1,0.121056369,0.001970911,0.002,0.001,1,,,,,
Stx2,0.121063195,-0.053304169,0.166,0.172,1,,,,,
Tnni3,0.121079234,0.002196131,0.002,0.001,1,,,,,
A530053M12Rik,0.121085769,-0.002248082,0,0.001,1,,,,,
Gm37668,0.121085769,-0.002421901,0,0.001,1,,,,,
5033404E19Rik,0.121085769,-0.002338707,0,0.001,1,,,,,
Gm38245,0.121085769,-0.001762878,0,0.001,1,,,,,
Psd4,0.121085769,-0.002477005,0,0.001,1,,,,,
1700025O08Rik,0.121085769,-0.002119158,0,0.001,1,,,,,
Spink4,0.121085769,-0.002054129,0,0.001,1,,,,,
Themis2,0.121085769,-0.002853441,0,0.001,1,,,,,
Gm10221,0.121085769,-0.002222178,0,0.001,1,,,,,
1700041I07Rik,0.121085769,-0.001961556,0,0.001,1,,,,,
Gm15763,0.121085769,-0.002043536,0,0.001,1,,,,,
Lrrc8e,0.121085769,-0.00235847,0,0.001,1,,,,,
Gm2027,0.121085769,-0.002893284,0,0.001,1,,,,,
Gm47172,0.121085769,-0.00195714,0,0.001,1,,,,,
Gm30127,0.121085769,-0.00147723,0,0.001,1,,,,,
4930455M05Rik,0.121085769,-0.002150899,0,0.001,1,,,,,
Gm30505,0.121102103,0.002175696,0.002,0.001,1,,,,,
Rad51c,0.121102493,0.000304806,0.039,0.033,1,,,,,
BC065397,0.121103762,-0.019441994,0.13,0.138,1,,,,,
Ncam2,0.121118922,-0.018768823,0.871,0.898,1,,,,,
Plekha7,0.12111989,-0.044111088,0.245,0.251,1,,,,,
Lpin3,0.121120331,-0.001866453,0,0.001,1,,,,,
Gm45566,0.121120331,-0.001954288,0,0.001,1,,,,,
P2rx1,0.121120331,-0.001930039,0,0.001,1,,,,,
1700066J03Rik,0.121120331,-0.00216203,0,0.001,1,,,,,
Zfp36,0.121124975,0.002405293,0.002,0.001,1,,,,,
Gm44523,0.121124975,0.001626047,0.002,0.001,1,,,,,
5930409G06Rik,0.121141743,0.000689272,0.027,0.022,1,,,,,
Gm23513,0.12114785,0.001711655,0.002,0.001,1,,,,,
Actl7a,0.121154901,-0.001803133,0,0.001,1,,,,,
Cilp,0.121154901,-0.002136389,0,0.001,1,,,,,
Gm31181,0.121154901,-0.001893696,0,0.001,1,,,,,
Ifngas1,0.121154901,-0.001798567,0,0.001,1,,,,,
Gm36719,0.121154901,-0.001713142,0,0.001,1,,,,,
Gm5652,0.121154901,-0.002280901,0,0.001,1,,,,,
Lrp8,0.121165882,-0.038537653,0.279,0.28,1,,,,,
Gm15655,0.121166448,-0.005835102,0.002,0.004,1,,,,,
Cd96,0.121170728,0.001496282,0.002,0.001,1,,,,,
Gm15479,0.121189478,-0.001640235,0,0.001,1,,,,,
Gm38118,0.121189478,-0.001568329,0,0.001,1,,,,,
AI467606,0.121189478,-0.00146531,0,0.001,1,,,,,
Gm14541,0.121189478,-0.002091372,0,0.001,1,,,,,
Gm31479,0.121193611,0.001608774,0.002,0.001,1,,,,,
Gm10610,0.121193611,0.001130662,0.002,0.001,1,,,,,
Gm35585,0.121216496,0.001517392,0.002,0.001,1,,,,,
Gm45151,0.121216496,0.003595628,0.002,0.001,1,,,,,
Rpl17-ps1,0.121224064,-0.001829196,0,0.001,1,,,,,
Gm15394,0.121224064,-0.001733853,0,0.001,1,,,,,
Fam102a,0.121230304,0.009498081,0.092,0.083,1,,,,,
Sftpb,0.121239385,0.001142604,0.002,0.001,1,,,,,
Nr5a1,0.121258656,-0.001438925,0,0.001,1,,,,,
Akr1b8,0.121258656,-0.00163749,0,0.001,1,,,,,
1700113B09Rik,0.121258656,-0.001006598,0,0.001,1,,,,,
Gm17745,0.121258656,-0.001343997,0,0.001,1,,,,,
Lrfn5,0.121289249,0.054744303,0.919,0.949,1,,,,,
Gm9747,0.121293257,0.001250242,0,0.001,1,,,,,
Gm43282,0.121293257,-0.00035125,0,0.001,1,,,,,
Gm45081,0.121293257,-0.001051451,0,0.001,1,,,,,
Gm47663,0.121293257,-0.001001341,0,0.001,1,,,,,
Caps2,0.121293257,-0.001187092,0,0.001,1,,,,,
Gm11775,0.121293257,-0.001175556,0,0.001,1,,,,,
Csta1,0.121293257,-0.001094469,0,0.001,1,,,,,
Gm37805,0.121319522,0.001431702,0.002,0.001,1,,,,,
Usp13,0.121431062,-0.008176946,0.263,0.24,1,,,,,
Gm48700,0.121537447,-0.039630355,0.107,0.115,1,,,,,
A430103D13Rik,0.12158608,0.008909148,0.029,0.024,1,,,,,
Gm47059,0.121606066,-0.000546064,0.002,0.001,1,,,,,
Lrrc55os,0.121648468,-0.003923947,0.004,0.006,1,,,,,
Numa1,0.121650131,-0.004835967,0.289,0.264,1,,,,,
ENSMUSG00000120111,0.121653563,0.005052456,0.011,0.008,1,,,,,
Gm17606,0.121657882,0.004179159,0.027,0.023,1,,,,,
Gm47819,0.121670313,-0.003784995,0.002,0.003,1,,,,,
Gm45416,0.121688686,-0.003788059,0.002,0.003,1,,,,,
Spaca9,0.12173049,0.006208579,0.013,0.009,1,,,,,
2310022B05Rik,0.121852284,-0.016330183,0.031,0.036,1,,,,,
Gm7394,0.121854133,-0.004739008,0.002,0.003,1,,,,,
Sf1,0.121887933,0.014237873,0.299,0.274,1,,,,,
ENSMUSG00000120826,0.121888662,0.008069193,0.042,0.036,1,,,,,
Efnb1,0.121902333,0.011552577,0.03,0.025,1,,,,,
Glg1,0.121922722,-0.029783775,0.514,0.501,1,,,,,
Gm10334,0.121931709,-0.004517166,0.002,0.004,1,,,,,
Mfap2,0.121939477,-0.001523689,0.036,0.03,1,,,,,
Spata17,0.121984557,0.006332997,0.013,0.009,1,,,,,
Nr2c1,0.122004924,0.009770221,0.15,0.136,1,,,,,
1700052K11Rik,0.122009988,0.003425957,0.038,0.032,1,,,,,
Tdp2,0.122013868,-0.002318511,0.104,0.093,1,,,,,
Adam19,0.122042961,-0.028783136,0.123,0.131,1,,,,,
Rps27,0.122053643,0.022948273,0.224,0.204,1,,,,,
Hprt,0.122080333,0.026794435,0.307,0.284,1,,,,,
Gm38642,0.122096794,0.004166547,0.023,0.018,1,,,,,
Sema6c,0.122168089,0.015574358,0.033,0.028,1,,,,,
Dgke,0.122272302,-0.000529613,0.269,0.246,1,,,,,
AI429214,0.122278576,0.006411358,0.011,0.008,1,,,,,
1700028E10Rik,0.122282093,0.006992605,0.034,0.029,1,,,,,
Rsph9,0.122321561,-0.000873583,0.07,0.061,1,,,,,
Chst10,0.122340288,-0.015483285,0.162,0.146,1,,,,,
Stard4,0.122353014,-0.023808398,0.043,0.049,1,,,,,
A930006K02Rik,0.122372,0.007044681,0.02,0.016,1,,,,,
Naa80,0.122380218,0.007457135,0.011,0.008,1,,,,,
Mapk6,0.122441084,-0.053714993,0.144,0.15,1,,,,,
Helq,0.122517736,0.0049151,0.213,0.193,1,,,,,
Gm36899,0.122522797,0.006742768,0.029,0.024,1,,,,,
Gm45605,0.122571226,0.009338685,0.046,0.04,1,,,,,
Csnk1g3,0.12275625,-0.026783863,0.554,0.541,1,,,,,
5730522E02Rik,0.122829619,0.054297915,0.725,0.737,1,,,,,
Gm44894,0.122849798,0.004089934,0.011,0.008,1,,,,,
Tomm6os,0.122861294,0.002865433,0.024,0.019,1,,,,,
Tbr1,0.12290015,0.001997521,0.183,0.166,1,,,,,
Uty,0.122906292,0.044976621,0.471,0.443,1,,,,,
Itsn2,0.122923986,-0.046944541,0.482,0.475,1,,,,,
AY074887,0.122929868,0.0032059,0.006,0.004,1,,,,,
C230014O12Rik,0.122981918,-0.00732109,0.02,0.024,1,,,,,
Sel1l,0.122988153,0.013013341,0.472,0.439,1,,,,,
Gm44698,0.122999635,-0.016189426,0.022,0.027,1,,,,,
Gm25578,0.123056101,0.002748171,0.006,0.004,1,,,,,
AI837181,0.123059014,0.015609209,0.053,0.046,1,,,,,
Rwdd3,0.123071281,-0.002370482,0.064,0.056,1,,,,,
Gm12841,0.123120862,0.006892593,0.014,0.011,1,,,,,
Gm48393,0.123142577,0.002133807,0.027,0.023,1,,,,,
Scn4b,0.123151256,0.016785846,0.052,0.045,1,,,,,
9430031K09Rik,0.123174323,0.006426846,0.027,0.022,1,,,,,
Gm16599,0.123179201,-0.076296731,0.412,0.412,1,,,,,
Gm20619,0.123181149,0.00515478,0.009,0.006,1,,,,,
Scn7a,0.123186408,0.019247193,0.063,0.056,1,,,,,
Nlgn1,0.123261606,-0.009812439,0.968,0.985,1,,,,,
Magoh,0.123377726,0.029870602,0.072,0.064,1,,,,,
Abcf1,0.123378008,0.01808124,0.267,0.244,1,,,,,
Jazf1,0.123402484,-0.014894151,0.664,0.655,1,,,,,
Rtn3,0.123413613,0.031101637,0.921,0.921,1,,,,,
Aff3,0.123431535,0.053922882,0.784,0.782,1,,,,,
Gm42897,0.123495302,0.003331245,0.009,0.006,1,,,,,
Gm15722,0.123569197,-0.00032758,0.03,0.025,1,,,,,
Zfp36l2,0.123596189,0.015721248,0.039,0.033,1,,,,,
Zfp444,0.123597645,-0.049271141,0.131,0.138,1,,,,,
Kif20b,0.123625402,0.00721317,0.006,0.004,1,,,,,
Dpy19l1,0.123630391,-0.03298277,0.4,0.402,1,,,,,
Gm43488,0.123662074,0.010622381,0.012,0.009,1,,,,,
Mtx1,0.123696696,-0.006312678,0.092,0.082,1,,,,,
Nub1,0.123722707,-0.006835388,0.352,0.322,1,,,,,
Lamp1,0.123783875,0.032564727,0.321,0.296,1,,,,,
Gm4258,0.123817742,-0.026724669,0.548,0.544,1,,,,,
Cd55,0.12382006,0.013748153,0.025,0.02,1,,,,,
Gpr83,0.123861155,0.009247718,0.052,0.045,1,,,,,
ENSMUSG00000120236,0.123885797,0.010343788,0.009,0.006,1,,,,,
Gm20535,0.123957191,0.001844485,0.009,0.006,1,,,,,
Rap1b,0.12400718,-0.044254173,0.306,0.305,1,,,,,
Slc14a2,0.124082751,-0.031736509,0.059,0.066,1,,,,,
Wdr45b,0.124115367,0.017285335,0.217,0.197,1,,,,,
Usp49,0.12411794,0.016421372,0.042,0.036,1,,,,,
Paqr8,0.124172481,-0.001437216,0.116,0.104,1,,,,,
Rassf4,0.124248059,0.009758584,0.009,0.006,1,,,,,
Erp29,0.124270797,0.028739195,0.297,0.271,1,,,,,
S100a13,0.124355465,-4.31E-05,0.013,0.009,1,,,,,
Gm35166,0.124441899,-0.002218955,0.092,0.083,1,,,,,
Gm43768,0.124470433,0.004723466,0.019,0.015,1,,,,,
Csmd2os,0.124670618,-0.031404449,0.239,0.247,1,,,,,
Bzw1,0.124765269,-0.009306859,0.241,0.246,1,,,,,
Fbxw9,0.124777035,0.004947292,0.078,0.069,1,,,,,
Ubox5,0.124805653,0.005662816,0.092,0.082,1,,,,,
Prkci,0.124810905,-0.00866188,0.223,0.203,1,,,,,
Dgat2l6,0.124896097,0.00536998,0.022,0.018,1,,,,,
Glra2,0.124933122,0.009913692,0.126,0.115,1,,,,,
Hspa9,0.125031062,-0.02010583,0.302,0.302,1,,,,,
Rgp1,0.125065206,0.006218218,0.105,0.095,1,,,,,
Gda,0.125180185,-0.017962044,0.59,0.581,1,,,,,
Zfp992,0.125194881,0.005679294,0.009,0.006,1,,,,,
Tesc,0.125198749,-0.046125756,0.196,0.202,1,,,,,
Cep72,0.125234048,0.003112441,0.012,0.009,1,,,,,
Mid1ip1,0.125310358,0.014456758,0.04,0.034,1,,,,,
Prrc1,0.125347907,-0.000689097,0.14,0.126,1,,,,,
Gm11899,0.125478921,-0.021554808,0.022,0.027,1,,,,,
Ubn2,0.125479048,0.029672111,0.794,0.781,1,,,,,
S100b,0.125497501,-0.015925662,0.084,0.075,1,,,,,
Anxa4,0.125510455,0.004337214,0.016,0.012,1,,,,,
Mtpn,0.125520032,0.001563786,0.255,0.233,1,,,,,
Htr2a,0.125553855,-0.053527063,0.256,0.262,1,,,,,
Bhmt2,0.125587713,0.003324861,0.011,0.008,1,,,,,
Ppard,0.125659875,-0.046847946,0.097,0.104,1,,,,,
Gm49260,0.125705377,0.004163972,0.009,0.006,1,,,,,
Phlpp2,0.125853797,0.033545965,0.483,0.451,1,,,,,
Gm15862,0.126020785,0.005635842,0.006,0.004,1,,,,,
Ppp1r16a,0.126056987,0.002897955,0.077,0.069,1,,,,,
Tbcc,0.126082967,-0.00535047,0.066,0.073,1,,,,,
Gm38156,0.126107695,0.00412877,0.006,0.004,1,,,,,
Heatr5b,0.126154437,-0.000400938,0.265,0.243,1,,,,,
Gm29724,0.126177449,0.005974048,0.041,0.035,1,,,,,
1500009L16Rik,0.126196367,0.015772813,0.057,0.05,1,,,,,
Gm49318,0.126208674,0.001031494,0.019,0.015,1,,,,,
Ankdd1b,0.126215607,0.001030072,0.006,0.004,1,,,,,
Nup188,0.126223771,0.006290561,0.106,0.095,1,,,,,
4930500A05Rik,0.126230187,0.004502196,0.011,0.008,1,,,,,
Tspan31,0.126268055,-0.019602469,0.053,0.059,1,,,,,
Pgam1,0.126309884,0.018903486,0.335,0.309,1,,,,,
Rab3gap2,0.126364165,-0.031678545,0.424,0.418,1,,,,,
Gm48357,0.126428999,0.006044637,0.006,0.004,1,,,,,
Dimt1,0.12646273,0.001696153,0.204,0.185,1,,,,,
Pex14,0.126493987,0.029268119,0.238,0.217,1,,,,,
Mfsd12,0.126638586,0.009406556,0.045,0.039,1,,,,,
Rnf144b,0.126644146,-0.049219783,0.205,0.211,1,,,,,
Use1,0.126659971,0.027013484,0.098,0.088,1,,,,,
Gm6136,0.126663684,0.003677397,0.006,0.004,1,,,,,
Gm43398,0.126704924,0.004695215,0.009,0.006,1,,,,,
Gm37072,0.126721194,0.00336327,0.002,0.001,1,,,,,
Ntn3,0.126757549,-0.02259752,0.056,0.062,1,,,,,
Hs1bp3,0.126777924,0.005448339,0.095,0.085,1,,,,,
Klhl4,0.126854894,-0.018052741,0.04,0.045,1,,,,,
B9d1os,0.126855296,0.004399056,0.002,0.001,1,,,,,
Cdr2l,0.126961685,-0.032251107,0.038,0.044,1,,,,,
4933437G19Rik,0.126989509,0.002533322,0.002,0.001,1,,,,,
Olfr76,0.126989509,0.002783291,0.002,0.001,1,,,,,
Ticam1,0.127013125,0.002385712,0.009,0.006,1,,,,,
Gm47121,0.127034272,0.002792245,0.002,0.001,1,,,,,
C230012O17Rik,0.127039955,-0.009359005,0.006,0.008,1,,,,,
9630001P10Rik,0.127049945,0.01038776,0.026,0.021,1,,,,,
Mir1946b,0.127079046,0.001921958,0.002,0.001,1,,,,,
Gm9903,0.127094962,0.00433268,0.014,0.011,1,,,,,
2810407A14Rik,0.127101438,0.002893701,0.002,0.001,1,,,,,
Cd55os,0.127123833,0.002174597,0.002,0.001,1,,,,,
Fpgt,0.12712957,0.005088694,0.068,0.06,1,,,,,
4930563E18Rik,0.127191036,0.001771351,0.002,0.001,1,,,,,
Ddx19b,0.127218185,0.013491657,0.183,0.168,1,,,,,
Rab5if,0.127250418,0.011965741,0.167,0.153,1,,,,,
Gm5095,0.127258267,0.001862882,0.002,0.001,1,,,,,
Olfr316,0.127280683,0.002555954,0.002,0.001,1,,,,,
Gm42423,0.12737038,0.001722124,0.002,0.001,1,,,,,
Ccar2,0.127389605,-0.00215021,0.106,0.095,1,,,,,
Pear1,0.127415246,0.001391155,0.002,0.001,1,,,,,
5730437C11Rik,0.127482569,0.001243692,0.002,0.001,1,,,,,
Gm20568,0.127482569,-0.002186668,0.002,0.001,1,,,,,
Fbxo48,0.127482569,0.001473792,0.002,0.001,1,,,,,
4930533K18Rik,0.127494906,-0.001336864,0.024,0.019,1,,,,,
Gm48138,0.127558674,0.002518651,0.015,0.012,1,,,,,
Marchf6,0.127561183,0.028316016,0.501,0.462,1,,,,,
Gm44214,0.127568613,0.004804204,0.009,0.006,1,,,,,
Fhl4,0.127574129,0.004704448,0.009,0.006,1,,,,,
Tbrg1,0.127590756,0.027039663,0.111,0.1,1,,,,,
Lmcd1,0.127615674,0.011876291,0.015,0.012,1,,,,,
Gm15708,0.127639567,0.002013959,0.006,0.004,1,,,,,
Fam220a.1,0.12764271,0.00196415,0.064,0.057,1,,,,,
Btbd2,0.127657438,0.009073369,0.085,0.076,1,,,,,
Ttc39d,0.127686914,0.008843928,0.019,0.015,1,,,,,
Tram1l1,0.127751767,0.01352451,0.051,0.044,1,,,,,
Smad9,0.127768956,0.011790485,0.053,0.046,1,,,,,
Gm4660,0.127771382,-0.012027704,0.019,0.024,1,,,,,
Gm13565,0.127825275,-0.004877122,0.004,0.006,1,,,,,
Cul9,0.127844435,0.001439234,0.324,0.298,1,,,,,
Dexi,0.127921227,0.014715825,0.203,0.185,1,,,,,
Slc22a14,0.12794127,0.00412937,0.082,0.074,1,,,,,
Ablim3,0.128088902,-0.003414322,0.276,0.254,1,,,,,
ENSMUSG00000120154,0.128200381,0.003741899,0.01,0.008,1,,,,,
Gm17230,0.12820283,-0.00312967,0.001,0.003,1,,,,,
Gm5124,0.12822904,-0.007579081,0.038,0.033,1,,,,,
Polq,0.128259827,-0.01231426,0.129,0.117,1,,,,,
Bex2,0.128264004,0.055040717,0.531,0.495,1,,,,,
1700008J07Rik,0.128360631,-0.008647034,0.009,0.012,1,,,,,
Pkn1,0.128365819,-0.046705434,0.296,0.298,1,,,,,
Rps2-ps10,0.128393904,0.006055279,0.006,0.004,1,,,,,
Trim24,0.128408409,-0.005486138,0.263,0.24,1,,,,,
Gm12739,0.128421588,0.003969514,0.006,0.004,1,,,,,
Gm4793,0.128508688,0.008469545,0.023,0.019,1,,,,,
Gm37459,0.128516654,0.008264559,0.372,0.344,1,,,,,
Fuca2,0.128521538,-0.001216108,0.07,0.061,1,,,,,
Gm44260,0.128529486,-0.003171855,0.001,0.003,1,,,,,
Gm45779,0.128608882,0.003939153,0.019,0.015,1,,,,,
Cdk20,0.128622039,0.000124749,0.03,0.025,1,,,,,
1500002C15Rik,0.128626655,0.003573892,0.01,0.008,1,,,,,
Fpgs,0.128672277,0.011247564,0.038,0.032,1,,,,,
Trdn,0.128728212,0.017964513,0.033,0.028,1,,,,,
Fsip1,0.128740292,0.003247009,0.006,0.004,1,,,,,
Tent5a,0.128795782,0.000570297,0.006,0.004,1,,,,,
Gm47197,0.128874995,0.003544827,0.01,0.008,1,,,,,
Slc25a15,0.128986434,-0.002156889,0.014,0.018,1,,,,,
Cpt2,0.129000188,-0.001437538,0.001,0.003,1,,,,,
Smim13,0.129009435,-0.010828029,0.451,0.444,1,,,,,
Gm3787,0.129031819,0.001980652,0.006,0.004,1,,,,,
Ropn1l,0.129108711,0.00059661,0.015,0.012,1,,,,,
Gemin7,0.129188902,0.00361032,0.073,0.065,1,,,,,
Gm43747,0.129212545,0.006609403,0.006,0.004,1,,,,,
Ift88os,0.129268193,0.002086981,0.006,0.004,1,,,,,
Uvrag,0.129380626,-0.022495716,0.539,0.531,1,,,,,
Mdm1,0.129516224,-0.00170807,0.045,0.039,1,,,,,
Gm15706,0.129520458,0.0020303,0.091,0.082,1,,,,,
Zfp280d,0.129567942,0.05231691,0.638,0.609,1,,,,,
Gm48986,0.129579472,-0.016488749,0.03,0.035,1,,,,,
Slc4a2,0.129657899,0.009370916,0.043,0.037,1,,,,,
Gpi1,0.129694308,0.045893416,0.413,0.378,1,,,,,
Fnbp1,0.129729146,0.037896306,0.518,0.481,1,,,,,
Rbm17,0.129770715,-0.009308189,0.137,0.124,1,,,,,
Man1a2,0.129832754,-0.01509162,0.628,0.616,1,,,,,
Atp5b,0.129879617,0.042543229,0.42,0.385,1,,,,,
Oaf,0.129922908,0.008097992,0.005,0.003,1,,,,,
ENSMUSG00000120191,0.12994975,0.003264401,0.02,0.016,1,,,,,
Wdfy1,0.129959923,0.020391266,0.199,0.183,1,,,,,
Ccser1,0.129985728,-0.010315721,0.918,0.955,1,,,,,
Gm12542,0.130068155,0.006909794,0.008,0.006,1,,,,,
Gm37108,0.130090321,-0.000782673,0,0,1,,,,,
Apol7d,0.130090321,-0.001171455,0,0,1,,,,,
Gm15848,0.130090321,-0.000977308,0,0,1,,,,,
Mgat4f,0.130090321,-0.00106296,0,0,1,,,,,
Gm5834,0.130090321,-0.001522174,0,0,1,,,,,
Gm15583,0.130090321,-0.001045439,0,0,1,,,,,
Btf3-ps14,0.130090321,-0.000927989,0,0,1,,,,,
Tnfsf18,0.130090321,-0.001492766,0,0,1,,,,,
ENSMUSG00000120355,0.130090321,-0.00098483,0,0,1,,,,,
Gm10518,0.130090321,-0.000916868,0,0,1,,,,,
Capn8,0.130090321,-0.004816832,0,0,1,,,,,
Gm22446,0.130090321,-0.001238098,0,0,1,,,,,
Clic3,0.130090321,-0.000908112,0,0,1,,,,,
Gm13611,0.130090321,-0.000893884,0,0,1,,,,,
Gm23369,0.130090321,-0.000717851,0,0,1,,,,,
Gm48908,0.130090321,-0.001087027,0,0,1,,,,,
Gm13736,0.130090321,-0.0010356,0,0,1,,,,,
Olfr1214,0.130090321,-0.001008328,0,0,1,,,,,
Astl,0.130090321,-0.001098957,0,0,1,,,,,
Gm17180,0.130090321,-0.0010503,0,0,1,,,,,
Gm52976,0.130090321,-0.001198243,0,0,1,,,,,
Gm19694,0.130090321,-0.00142427,0,0,1,,,,,
Gm37843,0.130090321,-0.000824254,0,0,1,,,,,
Gm38246,0.130090321,-0.000920904,0,0,1,,,,,
4930565D16Rik,0.130090321,-0.001299495,0,0,1,,,,,
Gm38313,0.130090321,-0.000954592,0,0,1,,,,,
Mir92b,0.130090321,-0.000878015,0,0,1,,,,,
4930573H18Rik,0.130090321,-0.000957555,0,0,1,,,,,
Gm9353,0.130090321,-0.001109987,0,0,1,,,,,
Gm43731,0.130090321,-0.00122899,0,0,1,,,,,
Gm21962,0.130090321,-0.000872491,0,0,1,,,,,
Gm18589,0.130090321,-0.001871632,0,0,1,,,,,
Gm24978,0.130090321,-0.001098794,0,0,1,,,,,
Gm11927,0.130090321,-0.002447382,0,0,1,,,,,
Gm12455,0.130090321,-0.000744422,0,0,1,,,,,
Gm13867,0.130090321,-0.001262287,0,0,1,,,,,
Gm12926,0.130090321,-0.001158792,0,0,1,,,,,
ENSMUSG00000120235,0.130090321,-0.00102739,0,0,1,,,,,
Ldc1,0.130090321,-0.001196056,0,0,1,,,,,
Gm50475,0.130090321,-0.000920445,0,0,1,,,,,
Gm55262,0.130090321,-0.000995159,0,0,1,,,,,
Gm13257,0.130090321,-0.000772101,0,0,1,,,,,
Gm17091,0.130090321,-0.002217156,0,0,1,,,,,
Gm15421,0.130090321,-0.001126247,0,0,1,,,,,
Cnpy1,0.130090321,-0.001004375,0,0,1,,,,,
Gm43180,0.130090321,-0.000818619,0,0,1,,,,,
Gm42605,0.130090321,-0.001580819,0,0,1,,,,,
C430019N01Rik,0.130090321,-0.000662642,0,0,1,,,,,
Myl2,0.130090321,-0.001027258,0,0,1,,,,,
Gpc2,0.130090321,-0.000763121,0,0,1,,,,,
Got2-ps1,0.130090321,-0.000883358,0,0,1,,,,,
Gm6408,0.130090321,-0.001177843,0,0,1,,,,,
ENSMUSG00000120797,0.130090321,-0.00114673,0,0,1,,,,,
Asz1,0.130090321,-0.000856301,0,0,1,,,,,
Rnf148,0.130090321,-0.000999986,0,0,1,,,,,
Gm13857,0.130090321,-0.001337329,0,0,1,,,,,
Arhgef5,0.130090321,-0.001556098,0,0,1,,,,,
Gm7887,0.130090321,-0.001343809,0,0,1,,,,,
Vmn1r5,0.130090321,-0.001483649,0,0,1,,,,,
Gm7542,0.130090321,-0.000924787,0,0,1,,,,,
Gm43936,0.130090321,-0.001149334,0,0,1,,,,,
Gm43916,0.130090321,-0.000787118,0,0,1,,,,,
