,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,,Targets of Pbx3,,,
St6galnac3,0.489199343,0.001301387,0.046,0.052,1,,,,,
Gdap2,0.489259567,-0.012693733,0.049,0.043,1,,,,,
Degs2,0.489312373,-0.029370174,0.006,0.009,1,,,,,
Gm15789,0.48939701,0.015399186,0.019,0.016,1,,,,,
Vamp9,0.489419894,-0.034441581,0.014,0.017,1,,,,,
Sgta,0.489470963,-0.02901757,0.102,0.091,1,,,,,
Tbcd,0.489509107,-0.011848086,0.098,0.088,1,,,,,
Mia3,0.489701689,-0.016859743,0.169,0.154,1,,,,,
Zfp14,0.489969171,0.02179166,0.033,0.029,1,,,,,
Pcdhb14,0.490118069,0.011828669,0.027,0.023,1,,,,,
Zic4,0.490127072,0.01897619,0.074,0.066,1,,,,,
B3glct,0.490211023,-0.08129814,0.102,0.108,1,,,,,
Rsph14,0.490261059,-0.025734935,0.006,0.009,1,,,,,
0610030E20Rik,0.490342107,-0.010298975,0.118,0.107,1,,,,,
Gm10752,0.490366532,-0.024377883,0.006,0.009,1,,,,,
Leng9,0.490426743,-0.058755537,0.13,0.117,1,,,,,
Fem1c,0.490664406,-0.014950529,0.053,0.046,1,,,,,
Atp5g1,0.490733652,-0.098385469,0.167,0.175,1,,,,,
Vma21,0.490877028,0.000708549,0.031,0.026,1,,,,,
C4b,0.490925784,0.015401887,0.023,0.019,1,,,,,
Pex2,0.490942927,-0.024555273,0.075,0.067,1,,,,,
Fuz,0.490978485,0.002393446,0.045,0.039,1,,,,,
Slc46a1,0.490999611,-0.02747767,0.006,0.009,1,,,,,
Zfp811,0.491173758,-0.039928847,0.014,0.017,1,,,,,
Acsl6,0.491181037,0.027003766,0.393,0.363,1,,,,,
ENSMUSG00000120533,0.491320065,-0.031056622,0.014,0.017,1,,,,,
Zfp219,0.491371871,-0.060051121,0.057,0.063,1,,,,,
Dnmt1,0.491381595,-0.052005003,0.017,0.021,1,,,,,
Esrrb,0.491421908,0.026219848,0.008,0.006,1,,,,,
Gm31036,0.491421943,-0.048048102,0.044,0.05,1,,,,,
Uchl5,0.491472426,-0.017925882,0.055,0.048,1,,,,,
Gtf2ird1,0.491518759,-0.049704844,0.112,0.101,1,,,,,
Gm53058,0.491574324,-0.043847699,0.01,0.013,1,,,,,
Cyb561,0.491587368,-0.00614244,0.019,0.016,1,,,,,
Isca2,0.491623604,0.011689423,0.118,0.107,1,,,,,
Igsf21,0.491649797,-0.053236593,0.058,0.064,1,,,,,
Rnf24,0.491670317,-0.05078326,0.162,0.168,1,,,,,
Mrps24,0.491779018,0.001282954,0.062,0.055,1,,,,,
Crkl,0.491933469,0.006934312,0.076,0.069,1,,,,,
Utp14b,0.491949541,-0.011605015,0.166,0.152,1,,,,,
Txnl4b,0.492267086,-0.01451361,0.006,0.009,1,,,,,
Ikzf1,0.492267086,-0.02455393,0.006,0.009,1,,,,,
Gemin6,0.492267086,-0.020241898,0.006,0.009,1,,,,,
Gm47123,0.492478502,0.025770247,0.008,0.006,1,,,,,
Tmem214,0.492596366,-0.063842048,0.047,0.052,1,,,,,
Mturn,0.492694001,-0.005204706,0.017,0.014,1,,,,,
Fbxl3,0.492724484,-0.021250803,0.169,0.154,1,,,,,
Cdc23,0.492725095,0.010028737,0.064,0.057,1,,,,,
Gm11867,0.49276518,-0.041696854,0.01,0.013,1,,,,,
Scel,0.492901481,-0.020809566,0.006,0.009,1,,,,,
A130050O07Rik,0.492930992,-0.020057992,0.014,0.017,1,,,,,
1700030L22Rik,0.492930992,-0.020479747,0.014,0.017,1,,,,,
Nudt18,0.493017787,0.005890482,0.021,0.017,1,,,,,
Nop58,0.493045753,-0.080583404,0.06,0.066,1,,,,,
2810002D19Rik,0.493108975,-0.004287147,0.033,0.028,1,,,,,
Smc2os,0.493113043,-0.014446034,0.006,0.009,1,,,,,
Ubxn2a,0.493194118,-0.028006666,0.098,0.088,1,,,,,
Anp32a,0.493286828,-0.007411692,0.128,0.117,1,,,,,
Lactb2,0.493291573,-0.01770611,0.075,0.067,1,,,,,
Arrdc2,0.493508244,0.005269294,0.019,0.016,1,,,,,
Nckap5los,0.493536314,-0.018612055,0.006,0.009,1,,,,,
Smim19,0.493630713,0.024646852,0.064,0.057,1,,,,,
Nol12,0.493688005,-0.011893669,0.035,0.03,1,,,,,
Srek1ip1,0.493727971,0.005031452,0.078,0.07,1,,,,,
Bola2,0.493820021,-0.055590219,0.033,0.037,1,,,,,
Gm45640,0.493851678,0.001107575,0.019,0.016,1,,,,,
Plekhh1,0.493957582,-0.055146217,0.01,0.013,1,,,,,
Gm8091,0.493959779,-0.01254967,0.006,0.009,1,,,,,
Rasgef1a,0.494025986,0.011031014,0.058,0.051,1,,,,,
Kat5,0.494050049,-0.007663294,0.027,0.023,1,,,,,
ENSMUSG00000119974,0.494128049,-0.02748611,0.01,0.013,1,,,,,
4933407L21Rik,0.494171584,-0.013055508,0.006,0.009,1,,,,,
Hivep2,0.494225261,0.055565316,0.496,0.477,1,,,,,
Srrm3,0.494317338,0.009289052,0.025,0.021,1,,,,,
Chm,0.494466693,-0.015818273,0.175,0.161,1,,,,,
AW822252,0.49459534,-0.0156435,0.006,0.009,1,,,,,
Rab24,0.494630887,-0.018932959,0.1,0.09,1,,,,,
Thra,0.494647194,0.030336843,0.235,0.219,1,,,,,
Dcaf13,0.494667058,-0.003032926,0.047,0.041,1,,,,,
Chchd6,0.494706856,-0.056695514,0.08,0.086,1,,,,,
Get3,0.494716701,0.014504129,0.035,0.03,1,,,,,
Wrn,0.494749563,0.003699704,0.115,0.105,1,,,,,
Mapkapk3,0.49477972,-0.040701689,0.017,0.021,1,,,,,
Hs3st1,0.494784757,-0.000330733,0.021,0.017,1,,,,,
Zfp420,0.494930714,-0.06469393,0.035,0.04,1,,,,,
Rrnad1,0.495210285,-0.055846733,0.098,0.105,1,,,,,
Zfp108,0.495231339,-0.020567877,0.006,0.009,1,,,,,
Btg3,0.495280462,-0.004237071,0.025,0.021,1,,,,,
Wdr13,0.495329483,-0.016650894,0.081,0.072,1,,,,,
Pcmtd1,0.495377143,-0.081655697,0.349,0.344,1,,,,,
Mfsd4a,0.495412339,-0.077302213,0.07,0.076,1,,,,,
Vps4a,0.495430318,-0.01986269,0.042,0.037,1,,,,,
Tsc22d1,0.495555996,-0.068370513,0.276,0.281,1,,,,,
Gprc5c,0.49565558,0.025425275,0.008,0.006,1,,,,,
ENSMUSG00000120221,0.495744325,0.003995345,0.023,0.019,1,,,,,
Saraf,0.495844382,-0.084716371,0.161,0.167,1,,,,,
Llgl1,0.495925372,-0.00159173,0.049,0.043,1,,,,,
Gmeb2,0.496032373,0.019395931,0.091,0.082,1,,,,,
Insc,0.496080016,0.025122514,0.008,0.006,1,,,,,
Sema6a,0.49610146,-0.110723495,0.125,0.13,1,,,,,
Trip4,0.496101797,-0.124285191,0.175,0.177,1,,,,,
Plekhh3,0.496207769,-0.011545432,0.021,0.025,1,,,,,
Gm20517,0.496259305,-0.003024751,0.019,0.016,1,,,,,
Gm15764,0.496264966,0.005211825,0.043,0.037,1,,,,,
Antxr1,0.496341154,0.015683781,0.145,0.134,1,,,,,
Zfp69,0.496504645,0.015771081,0.008,0.006,1,,,,,
Zfp78,0.496504645,0.0125066,0.008,0.006,1,,,,,
Zbtb45,0.496504645,0.015533627,0.008,0.006,1,,,,,
B230303O12Rik,0.496539145,-0.036752156,0.024,0.028,1,,,,,
Lingo3,0.496717033,-0.014220384,0.006,0.009,1,,,,,
Inpp5b,0.496886218,0.015509095,0.068,0.061,1,,,,,
Gm20687,0.496930696,-0.067335207,0.054,0.059,1,,,,,
Gfpt1,0.497201701,0.000890604,0.105,0.095,1,,,,,
Cryl1,0.49723147,-0.034371152,0.051,0.045,1,,,,,
Rps6ka1,0.497287394,-0.026778961,0.01,0.013,1,,,,,
Slc35f4,0.497298295,-0.04689402,0.047,0.052,1,,,,,
Gm48204,0.497354485,0.011088331,0.008,0.006,1,,,,,
Dner,0.497360557,-0.036763342,0.184,0.19,1,,,,,
Cdc27,0.497362077,0.011327877,0.121,0.11,1,,,,,
Gramd1c,0.497362454,-0.005233412,0.045,0.039,1,,,,,
Tgfb2,0.497422856,-0.113480504,0.1,0.105,1,,,,,
Tsnax,0.497460833,0.005031597,0.138,0.125,1,,,,,
Timp3,0.497551067,-0.010709452,0.288,0.263,1,,,,,
ENSMUSG00000120842,0.497567066,0.012659089,0.008,0.006,1,,,,,
Ugt8a,0.497633371,-0.019466024,0.014,0.017,1,,,,,
Gm42067,0.497678752,0.04063132,0.046,0.041,1,,,,,
Gm3617,0.497779695,0.010695507,0.008,0.006,1,,,,,
Prkcb,0.497787471,0.001338542,0.23,0.21,1,,,,,
Rps3,0.497793736,-0.098043356,0.123,0.13,1,,,,,
Ankrd33b,0.49780293,-0.012242975,0.021,0.017,1,,,,,
Gnl3,0.497810662,-0.079643414,0.076,0.083,1,,,,,
ENSMUSG00000120546,0.497992373,0.019156602,0.008,0.006,1,,,,,
Cisd1,0.498078195,-0.073111779,0.11,0.116,1,,,,,
Zmiz1os1,0.498087955,-0.03231539,0.033,0.037,1,,,,,
ENSMUSG00000119977,0.498155892,-0.039607898,0.024,0.028,1,,,,,
Avpi1,0.49825739,-0.014527151,0.023,0.019,1,,,,,
Tbr1,0.49844489,-0.028509215,0.024,0.028,1,,,,,
Ppp1r9b,0.498451359,-0.057508026,0.076,0.083,1,,,,,
Pgam5,0.498715794,-0.006016386,0.078,0.07,1,,,,,
4930430F08Rik,0.498761606,-0.031274743,0.035,0.03,1,,,,,
Dhrs7,0.498820186,-0.098330759,0.086,0.091,1,,,,,
Zfp429,0.499056486,0.007701527,0.008,0.006,1,,,,,
Snx30,0.499219209,-0.079433284,0.06,0.065,1,,,,,
Prkcsh,0.49925911,-0.000934552,0.045,0.039,1,,,,,
Gm47578,0.499269454,0.004098729,0.008,0.006,1,,,,,
Dynlt2b,0.499307846,0.025990732,0.043,0.037,1,,,,,
Utp20,0.499395211,-0.000105177,0.047,0.041,1,,,,,
Ifrd2,0.49948247,0.008068701,0.008,0.006,1,,,,,
2900060N12Rik,0.499563439,-0.017619454,0.058,0.051,1,,,,,
Gm45110,0.499695534,0.006315104,0.008,0.006,1,,,,,
Znhit3,0.499700109,0.019709108,0.033,0.029,1,,,,,
Serhl,0.499735195,0.019516127,0.031,0.027,1,,,,,
Zfp709,0.499771141,-0.024573355,0.01,0.013,1,,,,,
Usp34,0.499926251,-0.041869319,0.511,0.497,1,,,,,
Ccdc190,0.499929225,-0.108354329,0.131,0.136,1,,,,,
Armcx1,0.49993018,-0.050264125,0.033,0.037,1,,,,,
Fam189a1,0.49997613,0.051868091,0.042,0.037,1,,,,,
Nrsn2,0.500010652,0.029147663,0.028,0.023,1,,,,,
Flot1,0.500058136,-0.015371866,0.051,0.044,1,,,,,
5430402O13Rik,0.500081329,-0.053147767,0.038,0.043,1,,,,,
Fmc1,0.500239628,-0.089878723,0.06,0.065,1,,,,,
Dph3,0.500299053,-0.070335422,0.066,0.071,1,,,,,
Rgs14,0.500335015,0.005753292,0.008,0.006,1,,,,,
Ccdc74a,0.500403093,-0.017635027,0.017,0.014,1,,,,,
Zbtb46,0.500435788,0.025011733,0.031,0.027,1,,,,,
Akirin1,0.500462325,-0.086683848,0.081,0.086,1,,,,,
Coa8,0.500525882,-0.047246126,0.111,0.099,1,,,,,
Lhfpl3,0.500571222,0.075132944,0.06,0.054,1,,,,,
Kat2b,0.500620377,0.000372191,0.156,0.143,1,,,,,
F630040K05Rik,0.500636094,-0.066890882,0.049,0.054,1,,,,,
Fjx1,0.500764678,-0.103911363,0.251,0.25,1,,,,,
Snrpf,0.500846156,0.009957836,0.044,0.038,1,,,,,
Tada3,0.500847057,0.020275944,0.058,0.051,1,,,,,
Tmed2,0.50098957,0.000383806,0.118,0.107,1,,,,,
Exosc1,0.501061602,0.004340533,0.068,0.061,1,,,,,
Rpl7,0.501389612,0.000584119,0.101,0.092,1,,,,,
Mapk12,0.501401782,-0.001063671,0.008,0.006,1,,,,,
Cops7b,0.50146462,0.003417741,0.051,0.045,1,,,,,
AI597479,0.501490407,-0.024107578,0.021,0.024,1,,,,,
ENSMUSG00000120199,0.501615279,0.008147134,0.008,0.006,1,,,,,
D130017N08Rik,0.50163273,-0.066894389,0.049,0.054,1,,,,,
Mark1,0.501759559,0.016161135,0.087,0.079,1,,,,,
Lzts2,0.501869672,-0.074823989,0.057,0.062,1,,,,,
Rb1,0.501973721,-0.109061084,0.435,0.418,1,,,,,
Zfp612,0.502020721,0.012347089,0.06,0.053,1,,,,,
9930120I10Rik,0.502042419,0.001608476,0.008,0.006,1,,,,,
Phf24,0.50210783,0.026266734,0.073,0.066,1,,,,,
Ebpl,0.502145829,0.006461014,0.047,0.041,1,,,,,
Fchsd2,0.502147099,-0.002616985,0.453,0.417,1,,,,,
Vps33a,0.502216697,-0.000306014,0.057,0.05,1,,,,,
Cox16,0.502347445,-0.020169831,0.01,0.013,1,,,,,
Dmxl2,0.502415363,-0.006479111,0.143,0.131,1,,,,,
Vapa,0.502524486,-0.0233651,0.215,0.196,1,,,,,
Gm21092,0.502615179,-0.048549016,0.029,0.033,1,,,,,
Mier2,0.502622641,-0.03378606,0.017,0.021,1,,,,,
Brk1,0.502639727,-0.086358985,0.136,0.141,1,,,,,
Psme2,0.502674414,-0.029809804,0.024,0.028,1,,,,,
Pipox,0.502843935,-0.044867255,0.03,0.034,1,,,,,
Ube2q2,0.503024149,0.003380285,0.118,0.108,1,,,,,
Clpp,0.503323004,-0.006309429,0.121,0.11,1,,,,,
Hpf1,0.503372746,-0.08158854,0.092,0.098,1,,,,,
Pfas,0.503404656,0.003109527,0.084,0.076,1,,,,,
Xpo6,0.5035019,-0.099274693,0.089,0.094,1,,,,,
Gm2245,0.503538923,-0.013424347,0.008,0.006,1,,,,,
U2surp,0.503682255,-0.022243882,0.299,0.271,1,,,,,
Gm37320,0.503695332,-0.055401395,0.017,0.02,1,,,,,
Drg1,0.503739862,0.028664766,0.26,0.24,1,,,,,
Gm37685,0.503752901,0.001172821,0.008,0.006,1,,,,,
Grtp1,0.503894194,0.003573963,0.033,0.029,1,,,,,
Ppp1r21,0.50406025,-0.031131948,0.119,0.107,1,,,,,
Otc,0.504220945,-0.055057831,0.067,0.074,1,,,,,
Cyth4,0.504241189,-0.020763054,0.01,0.013,1,,,,,
Zfp72,0.504325401,0.024611333,0.031,0.027,1,,,,,
Rps5,0.504452193,-0.062966258,0.128,0.134,1,,,,,
Gad2,0.504573175,-0.054473102,0.046,0.05,1,,,,,
Iqcc,0.504735235,0.01161062,0.033,0.029,1,,,,,
Cutc,0.504737488,0.023743901,0.028,0.023,1,,,,,
Tax1bp1,0.504760882,-0.00260005,0.259,0.241,1,,,,,
Parp12,0.504949304,0.00393069,0.066,0.059,1,,,,,
Ndufb3,0.50505898,-0.117518967,0.139,0.143,1,,,,,
Gm15614,0.505145941,-0.02308886,0.135,0.123,1,,,,,
Fam189a2,0.505158448,-0.02167485,0.08,0.071,1,,,,,
Xrcc4,0.505347191,0.023126828,0.278,0.258,1,,,,,
ENSMUSG00000120290,0.505557727,0.01876351,0.03,0.025,1,,,,,
Tfe3,0.505787664,-0.033549094,0.026,0.03,1,,,,,
Ppard,0.50583028,-0.089473032,0.059,0.064,1,,,,,
Gm16759,0.505833966,-0.095195756,0.191,0.196,1,,,,,
Rdh11,0.506071832,-0.069571816,0.031,0.036,1,,,,,
Lrrc56,0.506484537,0.023025183,0.01,0.008,1,,,,,
Eif3g,0.50663028,-0.052493875,0.03,0.034,1,,,,,
Psmf1,0.506840522,-0.000997002,0.035,0.03,1,,,,,
Adcy6,0.506935631,-0.018613605,0.041,0.036,1,,,,,
Klhl3,0.506935933,0.019838501,0.028,0.023,1,,,,,
Cttnbp2nl,0.50711522,-0.01903508,0.048,0.053,1,,,,,
Clk3,0.507387456,-0.068684996,0.056,0.061,1,,,,,
Tmem38a,0.507455894,-0.046290832,0.074,0.08,1,,,,,
Ccdc142os,0.507541853,0.02185896,0.01,0.008,1,,,,,
Tuba1a,0.507592972,-0.10017658,0.353,0.343,1,,,,,
Endog,0.507685342,0.019129829,0.03,0.025,1,,,,,
Spen,0.507966703,-0.043177481,0.17,0.156,1,,,,,
Rab4a,0.508119623,0.020549106,0.04,0.035,1,,,,,
Gm16153,0.508302106,0.025592623,0.03,0.025,1,,,,,
Ulk2,0.508304848,-0.005172509,0.2,0.184,1,,,,,
Mrps14,0.508321374,-0.0106408,0.085,0.077,1,,,,,
Ror2,0.50843277,0.022156036,0.053,0.047,1,,,,,
Gm36279,0.508538934,0.024032014,0.036,0.031,1,,,,,
Gm4675,0.508824185,-0.030089446,0.013,0.017,1,,,,,
Zfp62,0.509067342,-0.009167136,0.103,0.093,1,,,,,
Cers6,0.509150269,-0.010838301,0.035,0.03,1,,,,,
Comtd1,0.509345899,0.024729457,0.024,0.02,1,,,,,
Grip1os1,0.509467203,0.013511656,0.01,0.008,1,,,,,
Glcci1,0.509467206,0.012209397,0.01,0.008,1,,,,,
C230085N15Rik,0.509467206,0.017122636,0.01,0.008,1,,,,,
Ciao2a,0.509480656,0.013493984,0.03,0.025,1,,,,,
Dmxl1,0.50956786,-0.03623441,0.347,0.349,1,,,,,
Mmp24,0.509659951,0.026406765,0.01,0.008,1,,,,,
Mrpl36,0.50981198,0.028009091,0.057,0.05,1,,,,,
Doc2a,0.509852735,0.016330385,0.01,0.008,1,,,,,
Fbxo2,0.510001104,-0.06052816,0.064,0.07,1,,,,,
Myef2,0.510075463,-0.016144644,0.11,0.1,1,,,,,
Lcmt1,0.510229973,-0.021594676,0.063,0.056,1,,,,,
Gm17484,0.510350881,0.017180862,0.026,0.022,1,,,,,
Atp13a5,0.510839798,-0.120830707,0.131,0.136,1,,,,,
Acat3,0.510841325,-0.030005576,0.109,0.097,1,,,,,
Gm15785,0.510859746,-0.031946859,0.006,0.008,1,,,,,
9430015G10Rik,0.510990224,-0.013432277,0.041,0.036,1,,,,,
Zfp414,0.511270245,-0.02372995,0.013,0.017,1,,,,,
Fgd4,0.511306341,-0.036380243,0.371,0.337,1,,,,,
Gm42595,0.511314172,-0.031834065,0.006,0.008,1,,,,,
Msh3,0.511457098,-0.072902354,0.054,0.059,1,,,,,
Tmem117,0.511584586,0.090463159,0.018,0.015,1,,,,,
Ndst2,0.511767126,-0.067940334,0.048,0.053,1,,,,,
Cfap97,0.511889866,0.017400338,0.089,0.081,1,,,,,
Thsd7b,0.51197587,0.015311829,0.01,0.008,1,,,,,
Gm18988,0.512169111,0.016403505,0.01,0.008,1,,,,,
Plagl1,0.512185899,-0.076721199,0.064,0.07,1,,,,,
Mrpl34,0.51223178,0.015393464,0.033,0.029,1,,,,,
D230049E03Rik,0.51233446,-0.043851601,0.01,0.012,1,,,,,
Limch1,0.512348562,-0.051664117,0.469,0.466,1,,,,,
4930511M06Rik,0.512362413,-0.019825256,0.024,0.028,1,,,,,
Armc1,0.512441507,0.034083859,0.086,0.078,1,,,,,
Chd8,0.512481213,-0.133276828,0.177,0.178,1,,,,,
Myl12a,0.512555706,0.007487653,0.01,0.008,1,,,,,
ENSMUSG00000120896,0.512635713,0.023069093,0.012,0.01,1,,,,,
Stxbp1,0.51269128,0.023156718,0.167,0.155,1,,,,,
Zfp146,0.51281,-0.04837979,0.017,0.02,1,,,,,
Zfp74,0.512813378,-0.08933855,0.083,0.089,1,,,,,
Slc23a1,0.512906322,-0.033073911,0.006,0.008,1,,,,,
Faxc,0.51306644,-0.061408092,0.022,0.026,1,,,,,
Gm48585,0.513108814,-0.020578654,0.013,0.017,1,,,,,
Nacc1,0.513160538,-0.011189333,0.051,0.045,1,,,,,
Chml,0.513361696,-0.019913435,0.006,0.008,1,,,,,
4930550C14Rik,0.513361696,-0.026657225,0.006,0.008,1,,,,,
2810032G03Rik,0.513361696,-0.025480375,0.006,0.008,1,,,,,
Atxn7,0.513418232,-0.038598819,0.29,0.265,1,,,,,
Rbmxl1,0.51347811,0.031392292,0.075,0.068,1,,,,,
Atp5o.1,0.513506069,-0.101533728,0.151,0.156,1,,,,,
Elf1,0.513722254,0.001627492,0.178,0.164,1,,,,,
Gt(ROSA)26Sor,0.513866587,-0.124928138,0.109,0.114,1,,,,,
Lysmd1,0.513875899,-0.017136729,0.013,0.017,1,,,,,
Zfand6,0.513933284,0.019871743,0.275,0.256,1,,,,,
Nkd1,0.513988645,-0.045027722,0.035,0.04,1,,,,,
Nqo1,0.514106139,-0.025734365,0.013,0.017,1,,,,,
Otub1,0.514173594,-0.003281431,0.06,0.053,1,,,,,
ENSMUSG00000120368,0.514227013,0.024441519,0.012,0.01,1,,,,,
Gm44734,0.514273075,-0.019507482,0.006,0.008,1,,,,,
Aif1,0.514273075,-0.03252184,0.006,0.008,1,,,,,
Fbxo32,0.514273208,-0.047407039,0.026,0.03,1,,,,,
Slc3a1,0.514297267,0.005030533,0.01,0.008,1,,,,,
Laptm4b,0.514365348,0.033599224,0.063,0.057,1,,,,,
Edf1,0.514423686,0.013349111,0.132,0.121,1,,,,,
D330050I16Rik,0.514476398,-0.047302611,0.017,0.02,1,,,,,
Gm42729,0.514490964,-0.010079787,0.01,0.008,1,,,,,
Als2cl,0.514533466,-0.00767182,0.07,0.063,1,,,,,
Thyn1,0.514710555,-0.007845289,0.048,0.054,1,,,,,
4933431E20Rik,0.514773521,0.015967595,0.183,0.17,1,,,,,
Rpl23a,0.514832089,-0.015259433,0.076,0.068,1,,,,,
Sec14l2,0.514893682,-0.008348093,0.083,0.075,1,,,,,
Adarb2,0.515006505,-0.013871141,0.04,0.035,1,,,,,
Gm50455,0.515012143,-0.037430967,0.02,0.023,1,,,,,
Aspg,0.515072281,0.00517519,0.01,0.008,1,,,,,
Gm44093,0.515185295,-0.020908244,0.006,0.008,1,,,,,
Chchd4,0.515223621,-0.00643549,0.052,0.046,1,,,,,
Usp11,0.515314974,0.001165675,0.113,0.103,1,,,,,
Rps13,0.515357837,-0.072527312,0.143,0.149,1,,,,,
Mafg,0.515369011,-0.107468873,0.135,0.14,1,,,,,
Xrcc5,0.515381113,0.008452948,0.094,0.086,1,,,,,
Gm19938,0.515413481,-0.025445684,0.006,0.008,1,,,,,
6430503K07Rik,0.515413481,-0.022079102,0.006,0.008,1,,,,,
Gm43484,0.515413481,-0.017761171,0.006,0.008,1,,,,,
Lypd1,0.515460346,-0.036292557,0.02,0.023,1,,,,,
Gemin5,0.515477401,-0.019014261,0.037,0.032,1,,,,,
Zc3h10,0.51564172,-0.017480178,0.006,0.008,1,,,,,
Wtip,0.515668325,0.010615893,0.026,0.022,1,,,,,
Xrcc2,0.515820882,0.015305887,0.012,0.01,1,,,,,
Tmed9,0.515833872,0.002836146,0.17,0.158,1,,,,,
Gm37447,0.515847901,0.008161754,0.01,0.008,1,,,,,
1110006O24Rik,0.515847901,0.002180063,0.01,0.008,1,,,,,
Nudt21,0.515967016,-0.083484365,0.071,0.077,1,,,,,
Celf2,0.516135978,0.005020331,0.892,0.888,1,,,,,
Dhps,0.516147628,-0.02429198,0.078,0.07,1,,,,,
Rpp40,0.516175423,0.039658445,0.012,0.01,1,,,,,
Gm47359,0.516235938,-0.001090002,0.01,0.008,1,,,,,
Cnot6l,0.51627562,0.01065775,0.137,0.126,1,,,,,
Fbxl5,0.516523883,0.029920102,0.155,0.143,1,,,,,
Kctd4,0.516536124,-0.008489354,0.037,0.032,1,,,,,
Ten1,0.516684584,-0.029731559,0.049,0.043,1,,,,,
Zfp850,0.516800241,0.023588941,0.018,0.015,1,,,,,
Cdkl5,0.516832655,-0.067234225,0.081,0.087,1,,,,,
Gm30382,0.516884883,0.025101163,0.012,0.01,1,,,,,
Sipa1l2,0.517085177,-0.013708467,0.069,0.062,1,,,,,
Gm26586,0.517240858,-0.005592581,0.006,0.008,1,,,,,
Snapc1l,0.517240858,-0.008472451,0.006,0.008,1,,,,,
Gm19410,0.517258147,-0.018645979,0.013,0.017,1,,,,,
Tcea2,0.517538756,-0.028439268,0.017,0.02,1,,,,,
Tusc1,0.517630324,0.030048094,0.005,0.003,1,,,,,
Spata48,0.517698226,-0.023701224,0.006,0.008,1,,,,,
Rabac1,0.517710412,-0.019032682,0.187,0.174,1,,,,,
Cnot4,0.517710709,-0.024383694,0.407,0.37,1,,,,,
Tmem140,0.517926988,-0.01733682,0.006,0.008,1,,,,,
Gm26743,0.518107713,-0.056092445,0.026,0.03,1,,,,,
Garnl3,0.518162618,-0.015558275,0.103,0.095,1,,,,,
Cd72,0.518190108,0.022968406,0.005,0.003,1,,,,,
Pik3r1,0.518228395,-0.023133737,0.444,0.411,1,,,,,
Ripk1,0.518396746,-0.044718454,0.049,0.054,1,,,,,
Mpdu1,0.518429657,0.004564928,0.076,0.069,1,,,,,
Pcsk2os1,0.518470117,0.027970298,0.005,0.003,1,,,,,
Txn2,0.518480345,0.000839427,0.076,0.069,1,,,,,
Ndufb4,0.518499965,0.021177118,0.057,0.05,1,,,,,
Rpl14,0.518513764,-0.001861815,0.129,0.117,1,,,,,
2900089D17Rik,0.518515118,-0.026074939,0.017,0.02,1,,,,,
Trpc4,0.518567334,-0.009106267,0.01,0.008,1,,,,,
Camk2d,0.518616515,-0.011347778,0.343,0.316,1,,,,,
Dcaf17,0.51863586,0.015315077,0.15,0.138,1,,,,,
Fgd2,0.518645108,0.036954985,0.016,0.013,1,,,,,
Nox4,0.518750205,0.021754105,0.005,0.003,1,,,,,
9130023H24Rik,0.518750205,0.016010322,0.005,0.003,1,,,,,
Gm47026,0.518838499,0.014483841,0.012,0.01,1,,,,,
Gm9903,0.51884256,-0.008097004,0.006,0.008,1,,,,,
Xpnpep3,0.518845661,-0.069256972,0.085,0.091,1,,,,,
Gm38235,0.518849235,-0.048331591,0.026,0.03,1,,,,,
Nucb1,0.518980839,-0.064235788,0.048,0.053,1,,,,,
Eif4b,0.519039398,-0.036063677,0.075,0.081,1,,,,,
Zbtb6,0.519058104,-0.002869177,0.028,0.023,1,,,,,
Mybl2,0.519151032,0.006156888,0.01,0.008,1,,,,,
4930503L19Rik,0.519184595,0.023162767,0.05,0.044,1,,,,,
Retreg2,0.51920671,0.003526816,0.055,0.049,1,,,,,
Sult6b1,0.519300659,-0.010056711,0.006,0.008,1,,,,,
Mei1,0.519310614,0.017314135,0.005,0.003,1,,,,,
Ehmt1,0.519373851,-0.042856677,0.307,0.284,1,,,,,
Smo,0.519386657,0.016635042,0.133,0.122,1,,,,,
ENSMUSG00000121189,0.519431897,0.011699789,0.026,0.022,1,,,,,
Ankra2,0.519466986,-0.022013957,0.098,0.089,1,,,,,
Gm47138,0.519529787,-0.008114121,0.006,0.008,1,,,,,
Acta1,0.519549849,0.01586671,0.012,0.01,1,,,,,
Gm37121,0.519590935,0.014437793,0.005,0.003,1,,,,,
Dync1i1,0.519708422,0.019264511,0.058,0.052,1,,,,,
Cntd1,0.519735069,-0.009058657,0.01,0.008,1,,,,,
Exoc8,0.519758967,-0.016951167,0.006,0.008,1,,,,,
Rmc1,0.519870857,-0.00602172,0.037,0.032,1,,,,,
Tex50,0.519871335,0.018242669,0.005,0.003,1,,,,,
Traf3ip3,0.519871335,0.019578071,0.005,0.003,1,,,,,
Dck,0.519905713,0.006990094,0.012,0.01,1,,,,,
Scn4b,0.519988199,-0.006557933,0.006,0.008,1,,,,,
Ppp2cb,0.51999639,-0.012383933,0.046,0.04,1,,,,,
Nat8f3,0.520035311,-0.093523627,0.274,0.272,1,,,,,
Pm20d2,0.520151813,0.01297688,0.005,0.003,1,,,,,
Gm9311,0.520151813,0.014022514,0.005,0.003,1,,,,,
Ttc13,0.520211516,-0.035506352,0.071,0.063,1,,,,,
