"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006636","unsaturated fatty acid biosynthetic process","2/63","41/28943",0.00362014317041923,0.0347626568544103,0.0236457394667059,"Ptgds/Pla2g3",2
"GO:0010939","regulation of necrotic cell death","2/63","41/28943",0.00362014317041923,0.0347626568544103,0.0236457394667059,"Fth1/Slc25a4",2
"GO:0046942","carboxylic acid transport","4/63","290/28943",0.00369797118312312,0.0352838269574423,0.0240002420735044,"Cck/Arl6ip1/Cacna1a/Pla2g3",4
"GO:0045055","regulated exocytosis","4/63","291/28943",0.00374347236148929,0.0353558175243653,0.0240492104304586,"Rab3a/Cacna1a/Ptgds/Pla2g3",4
"GO:0006275","regulation of DNA replication","3/63","143/28943",0.00377632229899763,0.0353558175243653,0.0240492104304586,"Cst3/Npm1/Esco1",3
"GO:0032411","positive regulation of transporter activity","3/63","143/28943",0.00377632229899763,0.0353558175243653,0.0240492104304586,"Calm1/Slc25a4/Ndufa4",3
"GO:0035794","positive regulation of mitochondrial membrane permeability","2/63","43/28943",0.00397544352088013,0.0369889092812326,0.0251600479124679,"Slc25a4/Chchd10",2
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","3/63","147/28943",0.00407934963511463,0.0377213935395167,0.025658287503515,"Ubb/Npm1/Rps2",3
"GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","2/63","44/28943",0.00415893454806188,0.038221373944765,0.0259983767679942,"Slc25a4/Chchd10",2
"GO:0022898","regulation of transmembrane transporter activity","4/63","303/28943",0.00431950069889783,0.0394549515057863,0.0268374626221637,"Calm1/Slc25a4/Cacna1a/Ndufa4",4
"GO:0006820","anion transport","5/63","500/28943",0.00465632617635404,0.0422486898329963,0.0287377779202729,"Cck/Slc25a4/Arl6ip1/Cacna1a/Pla2g3",5
"GO:0097193","intrinsic apoptotic signaling pathway","4/63","310/28943",0.00468176402688744,0.0422486898329963,0.0287377779202729,"Ppia/Ubb/Tpt1/Rpl11",4
"GO:0051147","regulation of muscle cell differentiation","3/63","157/28943",0.00490038924623367,0.0439567849751978,0.0298996330939439,"Tmsb4x/Slc25a4/Naca",3
"GO:1901385","regulation of voltage-gated calcium channel activity","2/63","48/28943",0.00493143632971472,0.0439719739399562,0.0299099647065404,"Calm1/Cacna1a",2
"GO:0032409","regulation of transporter activity","4/63","317/28943",0.00506398670573546,0.0448866987289451,0.030532165251647,"Calm1/Slc25a4/Cacna1a/Ndufa4",4
"GO:0006865","amino acid transport","3/63","161/28943",0.00525470032682399,0.0463031828798961,0.031495665116815,"Cck/Arl6ip1/Cacna1a",3
"GO:0015849","organic acid transport","4/63","322/28943",0.00534949453880935,0.0468628235037217,0.0318763355713601,"Cck/Arl6ip1/Cacna1a/Pla2g3",4
"GO:0045927","positive regulation of growth","4/63","324/28943",0.00546665841067853,0.0475148429893219,0.0323198426067484,"Slc25a4/Naca/Macf1/H3f3b",4
"GO:0045740","positive regulation of DNA replication","2/63","51/28943",0.00555079941464041,0.0475148429893219,0.0323198426067484,"Cst3/Npm1",2
"GO:0046456","icosanoid biosynthetic process","2/63","51/28943",0.00555079941464041,0.0475148429893219,0.0323198426067484,"Ptgds/Pla2g3",2
"GO:1901799","negative regulation of proteasomal protein catabolic process","2/63","51/28943",0.00555079941464041,0.0475148429893219,0.0323198426067484,"Hsp90ab1/Rpl11",2
