"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fau",4.42790581135092e-09,0.402198470377759,0.254,0.355,0.000154387791924373,"3","Fau"
"Lrrc8b",5.62561216706265e-09,0.853463261296566,0.266,0.298,0.000196148219428974,"3","Lrrc8b"
"Oaz1",6.45150295081738e-09,0.436530839212663,0.238,0.336,0.00022494455338615,"3","Oaz1"
"Tom1l21",7.40822070375336e-09,0.48141162050826,0.322,0.488,0.000258302431277769,"3","Tom1l2"
"Ccdc88a1",2.13203751360749e-08,0.312099716082371,0.423,0.651,0.000743377519869523,"3","Ccdc88a"
"Gapdh",2.24982911966845e-08,0.401029393221241,0.517,0.677,0.000784447919154797,"3","Gapdh"
"Acaca1",2.50250140306024e-08,0.815868896514163,0.34,0.421,0.000872547164205013,"3","Acaca"
"Rps29",2.88471771950248e-08,0.382011689933688,0.193,0.261,0.00100581452725893,"3","Rps29"
"Rpl23",3.8926158259723e-08,0.408623494752119,0.231,0.319,0.00135723836004176,"3","Rpl23"
"Gm203191",6.93408677511275e-08,0.840049845801125,0.241,0.264,0.00241770803587856,"3","Gm20319"
"Dync1li2",8.18874526980762e-08,0.542040410801342,0.226,0.321,0.00285516981322382,"3","Dync1li2"
"Pcsk1n",9.22976208786246e-08,0.397962381279605,0.341,0.495,0.003218141147175,"3","Pcsk1n"
"Zfp704",9.88116112785861e-08,0.526890874678704,0.237,0.339,0.00344526445045046,"3","Zfp704"
"Cck",1.54722793525397e-07,0.492443505509698,0.455,0.584,0.00539471964185002,"3","Cck"
"Rpl8",1.65070592665016e-07,0.403550394946199,0.211,0.286,0.00575551635445112,"3","Rpl8"
"Specc1",1.97058725984181e-07,0.368869075467591,0.33,0.475,0.00687084659889042,"3","Specc1"
"Myo18a",2.25727487862926e-07,0.547114714590686,0.251,0.361,0.00787044031931663,"3","Myo18a"
"Mta3",2.38286313699463e-07,0.552009068866437,0.183,0.253,0.00830832889975917,"3","Mta3"
"Btbd8",3.2159359671693e-07,0.543836223973943,0.181,0.25,0.0112130039367292,"3","Btbd8"
"Immp1l",5.46553782396346e-07,0.534973246821042,0.268,0.383,0.0190566907308134,"3","Immp1l"
"Rpl28",1.30915899316655e-06,0.413212578122747,0.209,0.282,0.0456464466147381,"3","Rpl28"
"Klf71",1.3712773262762e-06,0.494196463510023,0.255,0.36,0.0478123265352724,"3","Klf7"
"Rps15",1.65590939012883e-06,0.426536717063716,0.195,0.263,0.057736592705622,"3","Rps15"
"Cfl2",2.15157590191307e-06,0.735021236799893,0.257,0.288,0.0750189969720031,"3","Cfl2"
"Slc25a4",2.90836927856283e-06,0.392408241103085,0.378,0.552,0.10140611163565,"3","Slc25a4"
"Vps8",4.65660649712375e-06,0.779079545283685,0.245,0.275,0.162361898735214,"3","Vps8"
"Gnai1",5.3753664718638e-06,0.788744847227093,0.3,0.36,0.187422902774475,"3","Gnai1"
"Ubr2",6.65689537338188e-06,0.503371574730315,0.253,0.354,0.232105970983706,"3","Ubr2"
"Cpeb2",6.70362426255087e-06,0.736387069552022,0.235,0.259,0.233735267162361,"3","Cpeb2"
"mt-Rnr1",7.06244256364816e-06,0.463036773322609,0.522,0.648,0.24624618486672,"3","mt-Rnr1"
"Hip11",7.09453282637743e-06,0.403926484624727,0.194,0.258,0.247365076057302,"3","Hip1"
"Atrn",1.39511879552887e-05,0.591422142081662,0.284,0.412,0.486436070437052,"3","Atrn"
"Rsrp11",1.68995053856151e-05,0.31503760078736,0.537,0.742,0.589235054280243,"3","Rsrp1"
"Acap21",1.90775304479745e-05,0.423004783062184,0.358,0.528,0.665176254129526,"3","Acap2"
"Pcp4",2.02673895191494e-05,0.39903561684229,0.277,0.376,0.706663070364182,"3","Pcp4"
"Osbpl1a",3.52523627773481e-05,0.569737265307293,0.401,0.528,1,"3","Osbpl1a"
"Ralgps1",4.72933211446324e-05,0.581266290436293,0.306,0.449,1,"3","Ralgps1"
"Atf7ip",0.000127483842284629,0.50320636336631,0.253,0.344,1,"3","Atf7ip"
"Aldoa",0.000129235333589907,0.347579824971253,0.402,0.582,1,"3","Aldoa"
"Clk4",0.000174426092604927,0.549162186737565,0.291,0.414,1,"3","Clk4"
"Rpsa",0.000194565237438938,0.459904008940484,0.205,0.267,1,"3","Rpsa"
"Mat2a1",0.000240930459931817,0.571206472266774,0.273,0.382,1,"3","Mat2a"
"Add31",0.000462788220671474,0.434099887332524,0.236,0.308,1,"3","Add3"
"Jph11",0.000562658913754839,0.6779196981025,0.22,0.302,1,"3","Jph1"
"Aig1",0.000658035375857617,0.549962686731334,0.325,0.471,1,"3","Aig1"
"Rpl3",0.000862643572206028,0.4436811684006,0.253,0.334,1,"3","Rpl3"
"St3gal3",0.000875130268862975,0.569916445191367,0.204,0.269,1,"3","St3gal3"
"Slc25a27",0.00118483872737491,0.84164320650839,0.276,0.338,1,"3","Slc25a27"
"Ckb1",0.00122789331959962,0.360730519527552,0.521,0.708,1,"3","Ckb"
"Chchd2",0.00126812671044346,0.446320536011138,0.279,0.374,1,"3","Chchd2"
"Rpl19",0.00146364296246409,0.479995177667022,0.271,0.362,1,"3","Rpl19"
"Srsf2",0.00168284232126489,0.531509804315421,0.247,0.331,1,"3","Srsf2"
"Rpl13",0.00204318527453997,0.472125205094988,0.257,0.338,1,"3","Rpl13"
"Rps24",0.00207666957324545,0.460962021740275,0.237,0.307,1,"3","Rps24"
"Gas7",0.00222457970679473,0.583209965104042,0.277,0.386,1,"3","Gas7"
"Arap21",0.00231251165802943,0.563922884245512,0.29,0.403,1,"3","Arap2"
"Dpysl2",0.00300995882075093,0.682864442085813,0.34,0.438,1,"3","Dpysl2"
"Rpl9",0.00360968037329904,0.473322712161091,0.264,0.347,1,"3","Rpl9"
"mt-Nd4",0.00465832580682616,0.504761883989937,0.349,0.476,1,"3","mt-Nd4"
"Pik3r11",0.00558089034534101,0.568113458041531,0.308,0.367,1,"3","Pik3r1"
"Hnrnpdl1",0.00676243633932654,0.540824629459155,0.336,0.48,1,"3","Hnrnpdl"
"Nfix",0.00765071081650555,0.533769754888773,0.231,0.303,1,"3","Nfix"
"Cox6c",0.00930158831866768,0.497416669245309,0.269,0.356,1,"3","Cox6c"
"Ubb",0.00959780470176415,0.481078427828624,0.412,0.537,1,"3","Ubb"
"Tgfbr1",0,3.91385265397902,0.814,0.092,0,"4","Tgfbr1"
"Inpp5d",0,3.80704436970947,0.736,0.022,0,"4","Inpp5d"
"Hexb",0,3.71889810954494,0.826,0.154,0,"4","Hexb"
"Zfhx3",0,3.46723881217549,0.732,0.075,0,"4","Zfhx3"
"Gm2629",0,3.45372600044039,0.635,0.011,0,"4","Gm2629"
"Apbb1ip",0,3.44262263461399,0.656,0.035,0,"4","Apbb1ip"
"Csf1r",0,3.42054455604321,0.677,0.041,0,"4","Csf1r"
"Gm10790",0,3.36288276336942,0.608,0.014,0,"4","Gm10790"
"Siglech",0,3.32452774037765,0.599,0.019,0,"4","Siglech"
"Ly86",0,3.29263982062366,0.579,0.019,0,"4","Ly86"
"Cx3cr1",0,3.27224584901669,0.652,0.069,0,"4","Cx3cr1"
"Plxdc21",0,3.2557868359343,0.89,0.395,0,"4","Plxdc2"
"Dock8",0,3.25156500953043,0.596,0.012,0,"4","Dock8"
"P2ry12",0,3.23841015046056,0.705,0.196,0,"4","P2ry12"
"Epb41l2",0,3.13200240269052,0.739,0.202,0,"4","Epb41l2"
"Arhgap45",0,3.09207092290388,0.543,0.009,0,"4","Arhgap45"
"Fyb",0,3.07957619696946,0.554,0.013,0,"4","Fyb"
"C1qa",0,3.07671289849023,0.622,0.088,0,"4","C1qa"
"Lrmda",0,3.03505938994881,0.638,0.092,0,"4","Lrmda"
"Pde3b",0,3.02711635160054,0.655,0.206,0,"4","Pde3b"
"Elmo11",0,2.97950669478648,0.873,0.429,0,"4","Elmo1"
"Ikzf1",0,2.95734306976901,0.505,0.007,0,"4","Ikzf1"
"C1qc",0,2.93343041835594,0.547,0.056,0,"4","C1qc"
"Srgap2",0,2.92717431783135,0.867,0.546,0,"4","Srgap2"
"Ctss",0,2.92096340226313,0.558,0.066,0,"4","Ctss"
"Cst31",0,2.91674135133695,0.95,0.651,0,"4","Cst3"
"Tmcc31",0,2.89025279653745,0.713,0.179,0,"4","Tmcc3"
"Lyn",0,2.86916744690368,0.587,0.132,0,"4","Lyn"
"Hpgds",0,2.7956514103257,0.564,0.142,0,"4","Hpgds"
"Dock2",0,2.78513311934678,0.497,0.022,0,"4","Dock2"
"C1qb",0,2.77933111538012,0.536,0.071,0,"4","C1qb"
"Gpr34",0,2.76755247147246,0.48,0.043,0,"4","Gpr34"
"Lpcat2",0,2.73256800901095,0.536,0.1,0,"4","Lpcat2"
"Selplg",0,2.72423663497597,0.464,0.02,0,"4","Selplg"
"Unc93b1",0,2.71163788661051,0.473,0.024,0,"4","Unc93b1"
"Slco2b1",0,2.70717491673184,0.453,0.012,0,"4","Slco2b1"
"Fcrls",0,2.70342749325936,0.461,0.026,0,"4","Fcrls"
"Rreb1",0,2.69435346388114,0.541,0.115,0,"4","Rreb1"
"Pag1",0,2.69198925475962,0.621,0.207,0,"4","Pag1"
"Mef2a",0,2.66937017415081,0.798,0.499,0,"4","Mef2a"
"Lair1",0,2.65709376705566,0.463,0.037,0,"4","Lair1"
"Adap2",0,2.63274129495568,0.456,0.014,0,"4","Adap2"
"Cfh",0,2.62991952695394,0.471,0.026,0,"4","Cfh"
"Runx1",0,2.60719975341815,0.406,0.007,0,"4","Runx1"
"Ivns1abp",0,2.58957038766035,0.566,0.205,0,"4","Ivns1abp"
"Itgb5",0,2.58881757163405,0.467,0.044,0,"4","Itgb5"
"Entpd1",0,2.58856377448145,0.448,0.04,0,"4","Entpd1"
"Otulinl",0,2.58789549136733,0.503,0.134,0,"4","Otulinl"
"E230029C05Rik",0,2.56751628994324,0.509,0.188,0,"4","E230029C05Rik"
"Myo1f",0,2.54611106597452,0.401,0.007,0,"4","Myo1f"
"Fli1",0,2.54314067264194,0.423,0.014,0,"4","Fli1"
"Mertk1",0,2.5339454487719,0.737,0.141,0,"4","Mertk"
"Agmo1",0,2.53175761201263,0.506,0.074,0,"4","Agmo"
"4933406I18Rik",0,2.52571325244251,0.593,0.33,0,"4","4933406I18Rik"
"Lgmn",0,2.51368319301189,0.499,0.119,0,"4","Lgmn"
"Mbnl1",0,2.49843464638817,0.68,0.379,0,"4","Mbnl1"
"Cyth4",0,2.4576843420915,0.394,0.01,0,"4","Cyth4"
"Maml3",0,2.45709014405824,0.608,0.261,0,"4","Maml3"
"Fgd2",0,2.43546456517644,0.376,0.007,0,"4","Fgd2"
"Ptprc",0,2.4204813260022,0.371,0.012,0,"4","Ptprc"
"Zfp710",0,2.41691598323249,0.456,0.099,0,"4","Zfp710"
"Ophn1",0,2.34935573110144,0.562,0.297,0,"4","Ophn1"
"Tanc2",0,2.31294442558119,0.927,0.739,0,"4","Tanc2"
"St3gal6",0,2.28905322151491,0.44,0.117,0,"4","St3gal6"
"Ctsd",0,2.27997839164565,0.458,0.142,0,"4","Ctsd"
"Tgfbr2",0,2.26655100424455,0.369,0.03,0,"4","Tgfbr2"
"Maf",0,2.26634444974797,0.517,0.153,0,"4","Maf"
"Ankrd44",0,2.24797539348695,0.476,0.153,0,"4","Ankrd44"
"Abca9",0,2.22217467705184,0.348,0.016,0,"4","Abca9"
"8030442B05Rik",0,2.22104214576574,0.321,0.008,0,"4","8030442B05Rik"
"Adap2os",0,2.21211988417158,0.329,0.011,0,"4","Adap2os"
"Fam102b",0,2.21154212140672,0.362,0.072,0,"4","Fam102b"
"Vsir",0,2.20680945720668,0.337,0.018,0,"4","Vsir"
"Gab2",0,2.18698552839589,0.587,0.331,0,"4","Gab2"
"Mir142hg",0,2.1792206242881,0.312,0.008,0,"4","Mir142hg"
"Csf3r",0,2.16677900178199,0.316,0.008,0,"4","Csf3r"
"Lysmd4",0,2.16134387834129,0.542,0.335,0,"4","Lysmd4"
"ENSMUSG00000120942",0,2.15716455454165,0.271,0.004,0,"4","ENSMUSG00000120942"
"Cd84",0,2.13697005771573,0.305,0.006,0,"4","Cd84"
"Snx29",0,2.1261629077303,0.538,0.315,0,"4","Snx29"
"P2ry6",0,2.11443160336622,0.304,0.008,0,"4","P2ry6"
"Inpp4b",0,2.11311938208086,0.571,0.221,0,"4","Inpp4b"
"Blnk",0,2.10889313604564,0.317,0.036,0,"4","Blnk"
"Hk2",0,2.10827748368372,0.294,0.009,0,"4","Hk2"
"Bank1",0,2.09306099506106,0.281,0.01,0,"4","Bank1"
"Serinc3",0,2.08493508582244,0.46,0.209,0,"4","Serinc3"
"Cd33",0,2.056888686568,0.296,0.006,0,"4","Cd33"
"Laptm5",0,2.05675882388562,0.313,0.024,0,"4","Laptm5"
"Tbxas1",0,2.05369156647992,0.295,0.016,0,"4","Tbxas1"
"Skap2",0,2.0491743991368,0.365,0.107,0,"4","Skap2"
"Pip4k2a1",0,2.03573209767311,0.562,0.315,0,"4","Pip4k2a"
"Golm1",0,2.03120981158099,0.309,0.048,0,"4","Golm1"
"Ltc4s",0,2.02549230930565,0.276,0.014,0,"4","Ltc4s"
"Sparc",0,2.02271788096047,0.326,0.041,0,"4","Sparc"
"Numb",0,2.01961159527238,0.632,0.493,0,"4","Numb"
"0610040J01Rik",0,2.01829254636338,0.345,0.066,0,"4","0610040J01Rik"
"Ccnd3",0,2.0124250222128,0.325,0.053,0,"4","Ccnd3"
"Dleu21",0,2.01177065045897,0.625,0.419,0,"4","Dleu2"
"Sirpa",0,2.00798375206925,0.505,0.315,0,"4","Sirpa"
"Ccr5",0,2.00317250419634,0.265,0.013,0,"4","Ccr5"
"Cd37",0,1.98825958940279,0.277,0.009,0,"4","Cd37"
"Rasgrp3",0,1.97021245301159,0.331,0.035,0,"4","Rasgrp3"
"Cttnbp2nl",0,1.96652264824061,0.35,0.104,0,"4","Cttnbp2nl"
"Trem2",0,1.95802817162949,0.291,0.032,0,"4","Trem2"
"Rrbp1",0,1.9464841138166,0.425,0.185,0,"4","Rrbp1"
"Anxa3",0,1.9401976624064,0.28,0.013,0,"4","Anxa3"
"Ldlrad41",0,1.93933711346335,0.729,0.569,0,"4","Ldlrad4"
"Bin2",0,1.93727391573815,0.252,0.005,0,"4","Bin2"
"Wasf2",0,1.93372896795027,0.35,0.102,0,"4","Wasf2"
"Nckap1l",0,1.92262799436097,0.262,0.008,0,"4","Nckap1l"
"Bmp2k1",0,1.92094956383236,0.388,0.116,0,"4","Bmp2k"
"Foxn31",0,1.90870363272225,0.659,0.461,0,"4","Foxn3"
"Rapgef52",0,1.90306363669517,0.588,0.428,0,"4","Rapgef5"
"Lrch1",0,1.89301815647256,0.452,0.285,0,"4","Lrch1"
"Chn2",0,1.89262532645465,0.402,0.155,0,"4","Chn2"
"Ssh21",0,1.89108767319258,0.704,0.594,0,"4","Ssh2"
"P3h2",0,1.88774546702711,0.292,0.098,0,"4","P3h2"
"Fchsd2",0,1.88184668982339,0.565,0.397,0,"4","Fchsd2"
"Ubash3b",0,1.84142131133234,0.409,0.164,0,"4","Ubash3b"
"Dock4",0,1.82729100071518,0.784,0.619,0,"4","Dock4"
"Sall1",0,1.81673739194964,0.262,0.025,0,"4","Sall1"
"Ptgs1",0,1.8106658667579,0.257,0.032,0,"4","Ptgs1"
"Rgs10",0,1.79833986086913,0.273,0.044,0,"4","Rgs10"
"Frmd4b1",0,1.78132440644399,0.489,0.191,0,"4","Frmd4b"
"Mylip",0,1.78067175264667,0.262,0.063,0,"4","Mylip"
"Mgat4a",0,1.77972052291781,0.313,0.143,0,"4","Mgat4a"
"Plcl2",0,1.7773390200062,0.543,0.446,0,"4","Plcl2"
"Gm32036",0,1.77545622788383,0.262,0.046,0,"4","Gm32036"
"Nav2",0,1.75088883360031,0.791,0.711,0,"4","Nav2"
"Cflar",0,1.7436844203162,0.275,0.06,0,"4","Cflar"
"Arhgap22",0,1.73385381122181,0.263,0.082,0,"4","Arhgap22"
"Gm26542",0,1.7184410483395,0.287,0.13,0,"4","Gm26542"
"Slc9a91",0,1.71547070597619,0.596,0.494,0,"4","Slc9a9"
"Itga9",0,1.69469003566373,0.257,0.048,0,"4","Itga9"
"Arhgap51",0,1.69276305638714,0.617,0.51,0,"4","Arhgap5"
"Gm351881",0,1.68951058261429,0.651,0.525,0,"4","Gm35188"
"Pld1",0,1.64129629895036,0.287,0.061,0,"4","Pld1"
"Slc8a11",0,1.62879996257415,0.824,0.706,0,"4","Slc8a1"
"Nek7",0,1.57566569599291,0.311,0.119,0,"4","Nek7"
"Soga1",0,1.57528538145091,0.256,0.072,0,"4","Soga1"
"Abca11",0,1.5736621845318,0.295,0.093,0,"4","Abca1"
"Pnpla71",0,1.53924886855546,0.264,0.085,0,"4","Pnpla7"
"Itm2b1",0,1.52437805213208,0.659,0.613,0,"4","Itm2b"
"Tns3",0,1.52267865332073,0.29,0.072,0,"4","Tns3"
"Diaph2",0,1.51723121837536,0.556,0.525,0,"4","Diaph2"
"Chd91",0,1.50991164692397,0.637,0.641,0,"4","Chd9"
"Tmsb4x1",0,1.46877031692871,0.651,0.597,0,"4","Tmsb4x"
"Csmd3",0,1.43877357446952,0.825,0.766,0,"4","Csmd3"
"Itpr21",0,1.37662638942198,0.3,0.107,0,"4","Itpr2"
"Dock101",0,1.31353909665207,0.592,0.231,0,"4","Dock10"
"Ddx51",0,1.15472375323247,0.68,0.756,0,"4","Ddx5"
"Mef2c2",0,1.13820850647548,0.818,0.745,0,"4","Mef2c"
"Qki2",0,1.06397071991589,0.78,0.588,0,"4","Qki"
"Rn18s-rs51",0,1.03561979667115,0.999,0.999,0,"4","Rn18s-rs5"
"Cyrib",2.92010147286111e-301,1.54774352514296,0.548,0.527,1.01815178054248e-296,"4","Cyrib"
"Ppcdc",7.93349759298136e-297,1.65804928844544,0.274,0.126,2.76617260574481e-292,"4","Ppcdc"
"Plcl11",4.42051239574407e-292,0.850328058767757,0.618,0.525,1.54130005702409e-287,"4","Plcl1"
"Smap2",8.19312417521725e-280,1.78466212984735,0.417,0.296,2.856696606173e-275,"4","Smap2"
"Camk1d",8.64772009516884e-276,0.985983410007258,0.656,0.762,3.01520056558252e-271,"4","Camk1d"
"Marcks",2.41727071851239e-274,1.61105704057149,0.347,0.202,8.42829781423714e-270,"4","Marcks"
"Dip2b1",9.46375629274089e-271,1.33579742678581,0.569,0.585,3.29972790658997e-266,"4","Dip2b"
"Plekho1",2.17642650966046e-270,1.66013574593674,0.297,0.155,7.58854631123314e-266,"4","Plekho1"
"Nrip1",1.61254725237551e-263,1.70989045763508,0.387,0.259,5.62246850485769e-259,"4","Nrip1"
"Dennd4a",3.59796424946318e-259,1.60012166816812,0.511,0.478,1.25450219486033e-254,"4","Dennd4a"
"Akap13",1.25827713139293e-258,1.61020212101935,0.358,0.222,4.38723487402773e-254,"4","Akap13"
"Sat11",3.96247112175208e-245,1.26689811071366,0.296,0.151,1.3815948060213e-240,"4","Sat1"
"Zeb21",4.7214126736584e-236,0.91257103303661,0.675,0.764,1.64621495692448e-231,"4","Zeb2"
"Gtf2h2",4.35997754725359e-234,1.57881060470722,0.269,0.139,1.52019337140091e-229,"4","Gtf2h2"
"Cyfip1",8.79355988982138e-229,1.720342616641,0.392,0.287,3.06605052678402e-224,"4","Cyfip1"
"Maml21",2.10106386365808e-227,1.0334435687358,0.403,0.242,7.32577937341662e-223,"4","Maml2"
"Picalm1",6.49132467333775e-223,1.56535324849267,0.387,0.273,2.26333017385267e-218,"4","Picalm"
"Pmepa1",1.33165959516048e-221,1.56002297614422,0.264,0.137,4.64309751044606e-217,"4","Pmepa1"
"Crlf31",3.08734519274434e-221,1.29491881789789,0.264,0.134,1.07646464835417e-216,"4","Crlf3"
"Mir99ahg1",1.72351067241187e-215,0.783409708622773,0.675,0.724,6.00936466149845e-211,"4","Mir99ahg"
"Abhd12",4.01324616777987e-206,1.61561248658231,0.415,0.332,1.39929854131981e-201,"4","Abhd12"
"Spacdr1",9.28255440981112e-206,1.31184233656299,0.3,0.173,3.23654824606884e-201,"4","Spacdr"
"Rap1gds1",4.52743956243034e-197,1.41011839968666,0.51,0.52,1.57858235223258e-192,"4","Rap1gds1"
"Scoc",8.64459255114299e-197,1.49150910422449,0.317,0.2,3.01411008480703e-192,"4","Scoc"
"Calm2",3.68225154056372e-194,0.816966197544505,0.674,0.822,1.28389064464835e-189,"4","Calm2"
"Calm11",1.57893415806057e-183,0.623452004119908,0.75,0.892,5.5052697289098e-179,"4","Calm1"
"Etv6",1.06366645481206e-160,1.4836359147058,0.374,0.297,3.70868582799322e-156,"4","Etv6"
"Ptprj1",3.88506616538067e-158,1.41690315879951,0.479,0.492,1.35460601988328e-153,"4","Ptprj"
"Atp6v0c1",8.72691904199149e-153,0.855603212404543,0.626,0.759,3.04281486237117e-148,"4","Atp6v0c"
"Zfp652",4.23098796431894e-152,1.55040777425197,0.362,0.289,1.47521857351909e-147,"4","Zfp652"
"Rtn1",6.5127127345533e-148,0.654000337662639,0.681,0.842,2.2707875491567e-143,"4","Rtn1"
"Fhit1",9.89610926249286e-147,1.542036543429,0.385,0.316,3.45047641655339e-142,"4","Fhit"
"Macf11",5.18607078441741e-146,0.631000926082136,0.672,0.818,1.80822730040282e-141,"4","Macf1"
"Gns",1.13032353508938e-143,1.51988050527725,0.314,0.227,3.94109906979615e-139,"4","Gns"
"Nsmce2",1.5585621673817e-134,0.260157420928438,0.171,0.413,5.43423870900976e-130,"4","Nsmce2"
"Ascc3",5.63364314215074e-134,0.276689670377881,0.199,0.466,1.9642823543737e-129,"4","Ascc3"
"Lrrc4",1.03950205985745e-133,0.294768018530079,0.165,0.402,3.62443183210496e-129,"4","Lrrc4"
"Usp15",1.46051018458976e-132,0.265045913280403,0.184,0.437,5.09236086060911e-128,"4","Usp15"
"Rnf216",1.73361200931238e-131,1.48773053595554,0.365,0.306,6.04458499286947e-127,"4","Rnf216"
"Impact",4.97856439040762e-130,0.263702887148535,0.169,0.405,1.73587604600342e-125,"4","Impact"
"Nr2c2",2.10759584903642e-128,0.274441795564679,0.153,0.373,7.34855444683527e-124,"4","Nr2c2"
"Pcmtd1",9.17436585281689e-128,0.252503747835116,0.195,0.45,3.19882614190166e-123,"4","Pcmtd1"
"Tbc1d51",2.54547506106956e-126,1.1073500393012,0.514,0.562,8.87530789543125e-122,"4","Tbc1d5"
"Trappc9",4.43677026612031e-126,0.2612467577932,0.144,0.355,1.54696868868817e-121,"4","Trappc9"
"Cpsf6",8.25712544441723e-126,0.261076251528519,0.2,0.46,2.87901192870496e-121,"4","Cpsf6"
"Copg2",1.15899381987771e-125,0.275791725575336,0.137,0.342,4.04106375176761e-121,"4","Copg2"
"Atf61",4.42808573714484e-125,0.260819614503181,0.146,0.359,1.54394065397029e-120,"4","Atf6"
"Rlf",4.32622889410592e-124,0.267107753367798,0.13,0.329,1.50842622850791e-119,"4","Rlf"
"Zwint",1.0060721988602e-123,0.2702749197444,0.213,0.48,3.50787193576585e-119,"4","Zwint"
"Syp",2.29760552653957e-123,0.269590870823284,0.197,0.451,8.01106118938551e-119,"4","Syp"
"Rsf1",2.61681227477023e-123,0.260723096570608,0.172,0.403,9.12403935844138e-119,"4","Rsf1"
"Cdk12",4.05368871650602e-123,0.291217576883005,0.218,0.492,1.41339964478416e-118,"4","Cdk12"
"Ttc17",6.19887150948288e-123,0.266798602966123,0.133,0.333,2.16136052921139e-118,"4","Ttc17"
"Snx10",7.9521837303685e-123,0.252113252849745,0.114,0.298,2.77268790126759e-118,"4","Snx10"
"Sfpq",1.3354833691108e-122,0.266070049112908,0.21,0.476,4.65642986307863e-118,"4","Sfpq"
"Thoc2",1.65000532109552e-122,0.275747376021703,0.169,0.397,5.75307355306373e-118,"4","Thoc2"
"Bod1l",1.89870475508252e-121,0.250179014727042,0.138,0.339,6.62021386954621e-117,"4","Bod1l"
"Ppp2r5c",1.96476487234993e-121,0.312697782756352,0.168,0.396,6.85054568042252e-117,"4","Ppp2r5c"
"Rab6b",1.97384022021655e-121,0.26511556626002,0.23,0.511,6.88218869582904e-117,"4","Rab6b"
"Arid1b",3.03196597202031e-121,0.267972215132902,0.233,0.519,1.05715557546432e-116,"4","Arid1b"
"Tmem131",3.14159620014499e-121,0.26643390775597,0.131,0.328,1.09538034710455e-116,"4","Tmem131"
"Mbtd1",3.59792477971234e-121,0.308227582073551,0.18,0.417,1.2544884329423e-116,"4","Mbtd1"
"Memo1",4.08484372011987e-121,0.282286411139532,0.136,0.336,1.42426245989419e-116,"4","Memo1"
"Acin1",6.6663629631043e-120,0.2802353221581,0.182,0.419,2.32436077434558e-115,"4","Acin1"
"Cd47",3.22817894766394e-119,0.283565741280486,0.18,0.414,1.12556915368199e-114,"4","Cd47"
"Cop1",6.89769178767201e-119,0.268743822882551,0.145,0.351,2.4050181956076e-114,"4","Cop1"
"Zfand51",9.41573142706912e-119,0.267277804833269,0.167,0.388,3.28298307667619e-114,"4","Zfand5"
"Tut4",2.03434906095534e-118,0.279312190906036,0.241,0.532,7.093164870833e-114,"4","Tut4"
"Bptf",4.29569819382342e-118,0.280553315592386,0.191,0.435,1.49778108924041e-113,"4","Bptf"
"Rbm5",3.72610539661058e-117,0.263905755533008,0.242,0.532,1.29918116863621e-112,"4","Rbm5"
"Synj1",3.03722755275972e-116,0.321018800332885,0.187,0.426,1.05899013082073e-111,"4","Synj1"
"Usp9x",8.46317523703098e-116,0.28781481821826,0.215,0.478,2.95085530989559e-111,"4","Usp9x"
"Rtf1",1.25131668722615e-115,0.263244497058202,0.137,0.332,4.36296589335141e-111,"4","Rtf1"
"Basp1",2.13812653090451e-115,1.00659924819324,0.545,0.657,7.45500577530475e-111,"4","Basp1"
"Clip1",2.90582147523278e-115,0.35206568988763,0.166,0.389,1.01317277376941e-110,"4","Clip1"
"Rnf180",5.93237177884437e-115,1.41620752913559,0.305,0.232,2.06844006812967e-110,"4","Rnf180"
"Spire11",7.04090268249403e-115,0.280658269534721,0.234,0.512,2.45495153830519e-110,"4","Spire1"
"Sort1",7.63695447996165e-115,0.263983805496202,0.182,0.412,2.66277691852823e-110,"4","Sort1"
"Trim44",1.60885082974261e-113,0.287815215582816,0.202,0.453,5.60958018806355e-109,"4","Trim44"
"Med13",4.12600612403814e-113,0.279910394190434,0.16,0.372,1.43861455526838e-108,"4","Med13"
"Zfp106",5.95742589216115e-113,0.257493796533279,0.128,0.314,2.07717568581983e-108,"4","Zfp106"
"Tnpo3",6.57278061675094e-113,0.26212387607552,0.123,0.306,2.29173141764255e-108,"4","Tnpo3"
"Upf2",9.47471910030731e-113,0.285604311734802,0.142,0.338,3.30355030870415e-108,"4","Upf2"
"Mrtfa1",1.80252612456259e-112,0.304250259493997,0.13,0.319,6.28486783851237e-108,"4","Mrtfa"
"Immp2l",1.9281707179422e-112,0.416669743243379,0.218,0.479,6.72295284224907e-108,"4","Immp2l"
"Ubap2l",8.12181465639489e-112,0.292216151216524,0.148,0.35,2.83183311624521e-107,"4","Ubap2l"
"Map3k2",8.05493843276531e-111,0.254519340397132,0.12,0.299,2.80851538335228e-106,"4","Map3k2"
"Cnot1",2.92950585795678e-110,0.254289954739665,0.127,0.31,1.02143080749379e-105,"4","Cnot1"
"Ktn1",5.58700486859259e-110,0.263925330135787,0.252,0.545,1.94802098753218e-105,"4","Ktn1"
"Ewsr1",6.74366199615432e-110,0.322272195227963,0.248,0.538,2.35131262819913e-105,"4","Ewsr1"
"Nup98",9.06990828232974e-110,0.251889391742295,0.12,0.297,3.16240492079991e-105,"4","Nup98"
"Exoc3",1.77686021330792e-109,0.277079005880619,0.143,0.337,6.19537850574071e-105,"4","Exoc3"
