"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"794","Micro.circadian","Micro","circadian","GO:0043679","axon terminus","6/84","194/28804",2.27006992417127e-05,0.000417125348566471,0.000247915531192389,"11461/12424/12890/14225/15481/50873",6
"795","Micro.circadian","Micro","circadian","GO:0008021","synaptic vesicle","6/84","234/28804",6.45898699742671e-05,0.00111702481014321,0.000663895877134882,"11984/12313/15481/50873/20614/20965",6
"796","Micro.circadian","Micro","circadian","GO:0030133","transport vesicle","7/84","346/28804",6.96361699736492e-05,0.00113739077623627,0.000676000246527822,"11984/12313/15481/64011/50873/20614/20965",7
"798","Micro.circadian","Micro","circadian","GO:0005746","mitochondrial respirasome","4/84","85/28804",0.000113830674840874,0.00167331092016085,0.000994520632820267,"12857/110323/12864/12868",4
"799","Micro.circadian","Micro","circadian","GO:0098803","respiratory chain complex","4/84","87/28804",0.00012458425435932,0.00174032490908192,0.00103434992806158,"12857/110323/12864/12868",4
"800","Micro.circadian","Micro","circadian","GO:0043195","terminal bouton","4/84","88/28804",0.000130228394557151,0.00174032490908192,0.00103434992806158,"12424/12890/15481/50873",4
"802","Micro.circadian","Micro","circadian","GO:0098857","membrane microdomain","7/84","395/28804",0.000158170992166548,0.00187394576300317,0.00111376654729154,"11461/11931/15481/50873/20614/21812/22142",7
"804","Micro.circadian","Micro","circadian","GO:0070469","respirasome","4/84","95/28804",0.000175059016798797,0.00197951349764794,0.00117650999144131,"12857/110323/12864/12868",4
"806","Micro.circadian","Micro","circadian","GO:0031201","SNARE complex","3/84","48/28804",0.000376392985575605,0.00385224129636456,0.00228955265018445,"12890/20614/20965",3
"807","Micro.circadian","Micro","circadian","GO:0005681","spliceosomal complex","5/84","210/28804",0.000379982985015552,0.00385224129636456,0.00228955265018445,"13207/15481/192196/20646/20826",5
"808","Micro.circadian","Micro","circadian","GO:0044294","dendritic growth cone","2/84","12/28804",0.000544211673603705,0.00533327440131631,0.00316979430941105,"15519/15516",2
"811","Micro.circadian","Micro","circadian","GO:0098800","inner mitochondrial membrane protein complex","4/84","143/28804",0.000826065760470936,0.00723141098387549,0.00429793850097863,"12857/110323/12864/12868",4
"814","Micro.circadian","Micro","circadian","GO:0030532","small nuclear ribonucleoprotein complex","3/84","66/28804",0.000958909041113187,0.00783109050242436,0.00465435382528623,"192196/20646/20826",3
"828","Micro.circadian","Micro","circadian","GO:0019867","outer membrane","4/84","209/28804",0.00330428031799767,0.0190482041861042,0.0113211668274017,"17001/18102/50873/22187",4
"836","Micro.circadian","Micro","circadian","GO:0101031","chaperone complex","2/84","34/28804",0.00443725419702839,0.0224922885159715,0.0133681342415011,"15516/15481",2
"839","Micro.circadian","Micro","circadian","GO:1902495","transmembrane transporter complex","5/84","373/28804",0.00474542460403409,0.022871390714525,0.0135934509796317,"11931/12313/12314/56177/20614",5
"840","Micro.circadian","Micro","circadian","GO:0043292","contractile fiber","4/84","236/28804",0.00508035827126768,0.0240907311573016,0.0143181574368495,"11674/12313/12314/14225",4
"849","Micro.circadian","Micro","circadian","GO:0031256","leading edge membrane","3/84","156/28804",0.0107803377107312,0.0446397082669715,0.0265312981464993,"57436/11426/18102",3
"853","Micro.circadian","Micro","circadian","GO:0030286","dynein complex","2/84","57/28804",0.0120887789124266,0.0473880133367125,0.0281647340275484,"56455/68097",2
"854","Micro.circadian","Micro","circadian","GO:1903293","phosphatase complex","2/84","58/28804",0.0124970376942487,0.0483438037119619,0.0287328013468875,"12313/19058",2
"861","Oligo.circadian","Oligo","circadian","GO:0030426","growth cone","9/112","202/28804",1.01121104082075e-07,6.35779514506091e-06,3.78702578763477e-06,"56378/319974/12313/12631/15519/15516/56177/20614/20257",9
"862","Oligo.circadian","Oligo","circadian","GO:0030133","transport vesicle","11/112","346/28804",1.1421188883343e-07,6.35779514506091e-06,3.78702578763477e-06,"11984/12313/13383/15481/67703/64011/19339/20614/20965/20983/83671",11
"866","Oligo.circadian","Oligo","circadian","GO:0099572","postsynaptic specialization","11/112","438/28804",1.17443328026518e-06,3.92260715608571e-05,2.33650410494862e-05,"11461/108100/66259/12955/13383/14432/14433/15481/64011/67671/20965",11
"867","Oligo.circadian","Oligo","circadian","GO:0016469","proton-transporting two-sector ATPase complex","5/112","50/28804",1.4970262070188e-06,4.54551593767525e-05,2.70754022130672e-05,"11951/11957/11984/73834/11973",5
"870","Oligo.circadian","Oligo","circadian","GO:0008021","synaptic vesicle","8/112","234/28804",3.87192954200346e-06,9.23731762163684e-05,5.50221566495229e-05,"11984/12313/13383/15481/67703/19339/20614/20965",8
"872","Oligo.circadian","Oligo","circadian","GO:0030027","lamellipodium","7/112","175/28804",5.74063457599203e-06,0.000119835746773834,7.13802588725325e-05,"11461/56378/108100/12631/216033/20614/20257",7
"873","Oligo.circadian","Oligo","circadian","GO:0008180","COP9 signalosome","4/112","35/28804",1.0333517578211e-05,0.000203023227713087,0.000120930948748104,"70350/56455/15516/14828",4
"874","Oligo.circadian","Oligo","circadian","GO:0043197","dendritic spine","7/112","200/28804",1.37095465318332e-05,0.000254388252312905,0.000151526566930788,"108100/12631/12955/210293/15481/64011/23964",7
"876","Oligo.circadian","Oligo","circadian","GO:0098800","inner mitochondrial membrane protein complex","6/112","143/28804",2.09257282450699e-05,0.000349459661692667,0.000208155928332537,"11951/11957/12857/12858/12868/66916",6
"878","Oligo.circadian","Oligo","circadian","GO:0019898","extrinsic component of membrane","8/112","337/28804",5.34678423801029e-05,0.000811739061588835,0.000483513024394232,"50791/56177/20614/20965/83671/23964/22187/22190",8
"880","Oligo.circadian","Oligo","circadian","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","3/112","22/28804",8.35065748170204e-05,0.00111564783955539,0.000664536532228078,"11951/11957/11984",3
"884","Oligo.circadian","Oligo","circadian","GO:0098857","membrane microdomain","8/112","395/28804",0.00016018199911962,0.00191074241806975,0.00113813525690256,"11461/13383/15481/17441/20614/22142/22143/22154",8
"889","Oligo.circadian","Oligo","circadian","GO:0101031","chaperone complex","3/112","34/28804",0.00031364428257922,0.00311068758643292,0.00185288356078103,"15516/15481/56351",3
"891","Oligo.circadian","Oligo","circadian","GO:0005746","mitochondrial respirasome","4/112","85/28804",0.00034414829025006,0.00328415796981486,0.00195621133405297,"12857/12858/12868/66916",4
"892","Oligo.circadian","Oligo","circadian","GO:0098803","respiratory chain complex","4/112","87/28804",0.000376082468825709,0.00348920957188297,0.00207835048561576,"12857/12858/12868/66916",4
"893","Oligo.circadian","Oligo","circadian","GO:0070069","cytochrome complex","3/112","37/28804",0.000403815406912527,0.00364525259212929,0.00217129763603037,"12857/12858/12868",3
"897","Oligo.circadian","Oligo","circadian","GO:0070469","respirasome","4/112","95/28804",0.000525220591404296,0.00427862628119597,0.0025485671829374,"12857/12858/12868/66916",4
"900","Oligo.circadian","Oligo","circadian","GO:0019897","extrinsic component of plasma membrane","5/112","190/28804",0.000898508628212228,0.00670876422621552,0.00399608080288287,"50791/56177/20614/83671/23964",5
"904","Oligo.circadian","Oligo","circadian","GO:0044294","dendritic growth cone","2/112","12/28804",0.000964133781013009,0.00670876422621552,0.00399608080288287,"15519/15516",2
"907","Oligo.circadian","Oligo","circadian","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)","2/112","13/28804",0.0011365382335705,0.00744321117671664,0.00443355471919144,"11951/11957",2
"909","Oligo.circadian","Oligo","circadian","GO:0033270","paranode region of axon","2/112","16/28804",0.00173524541921913,0.0106820036285332,0.00636274404599044,"11735/13383",2
"910","Oligo.circadian","Oligo","circadian","GO:0031312","extrinsic component of organelle membrane","3/112","61/28804",0.00174799239332662,0.0106820036285332,0.00636274404599044,"20965/22187/22190",3
"911","Oligo.circadian","Oligo","circadian","GO:0045211","postsynaptic membrane","6/112","326/28804",0.00175901257356085,0.0106820036285332,0.00636274404599044,"11735/13383/15481/50791/64011/23964",6
"918","Oligo.circadian","Oligo","circadian","GO:0043292","contractile fiber","5/112","236/28804",0.00233204838213069,0.0125629703166395,0.00748314336541088,"11674/11735/12313/12314/12955",5
"920","Oligo.circadian","Oligo","circadian","GO:0033268","node of Ranvier","2/112","20/28804",0.00271972380278439,0.0139751961558459,0.00832433682147772,"11735/13383",2
"926","Oligo.circadian","Oligo","circadian","GO:1902495","transmembrane transporter complex","6/112","373/28804",0.00342960512159688,0.0163641158659051,0.00974729876664377,"11951/12313/12314/66916/56177/20614",6
"929","Oligo.circadian","Oligo","circadian","GO:0005881","cytoplasmic microtubule","3/112","82/28804",0.00405476831692117,0.018551953669201,0.0110504861124456,"22070/22142/22143",3
"931","Oligo.circadian","Oligo","circadian","GO:0099523","presynaptic cytosol","2/112","25/28804",0.00424022867030012,0.0188831516784032,0.0112477644727961,"108100/15481",2
"934","Oligo.circadian","Oligo","circadian","GO:0016460","myosin II complex","2/112","26/28804",0.00458196468172248,0.0196202077396834,0.0116867925080371,"77569/17904",2
"935","Oligo.circadian","Oligo","circadian","GO:0099524","postsynaptic cytosol","2/112","27/28804",0.00493601164448826,0.0208687074589757,0.0124304623691976,"108100/15481",2
"949","Oligo.circadian","Oligo","circadian","GO:0099522","cytosolic region","2/112","43/28804",0.0121958700634008,0.0438002215180199,0.0260896371475127,"108100/15481",2
"950","Oligo.circadian","Oligo","circadian","GO:0043230","extracellular organelle","3/112","126/28804",0.0131791850242949,0.0463352399801525,0.0275996229317644,"11674/15481/20983",3
"953","Oligo.circadian","Oligo","circadian","GO:0030018","Z disc","3/112","131/28804",0.0146201044239869,0.0498277028327718,0.0296799112366652,"11674/11735/12955",3
"959","Oligo.sleep","Oligo","sleep","GO:0022626","cytosolic ribosome","2/15","112/28804",0.00152220061981764,0.0183148853113506,0.00642627554784231,"20044/27050",2
"961","Oligo.sleep","Oligo","sleep","GO:0044391","ribosomal subunit","2/15","201/28804",0.00479232315207374,0.0352202060808861,0.012357967045925,"20044/27050",2
"968","Oligo.sleep","Oligo","sleep","GO:0043083","synaptic cleft","1/15","19/28804",0.00985128587529127,0.0380904205397706,0.013365059838516,"11816",1
"971","Oligo.sleep","Oligo","sleep","GO:0016010","dystrophin-associated glycoprotein complex","1/15","20/28804",0.0103672570655592,0.0380904205397706,0.013365059838516,"244431",1
"972","Oligo.sleep","Oligo","sleep","GO:0090543","Flemming body","1/15","21/28804",0.0108829772970773,0.0380904205397706,0.013365059838516,"14007",1
"977","Oligo.sleep","Oligo","sleep","GO:1902495","transmembrane transporter complex","2/15","373/28804",0.0157097968694266,0.0418420438291178,0.0146814188874098,"269109/80334",2
"982","Oligo.sleep","Oligo","sleep","GO:0070069","cytochrome complex","1/15","37/28804",0.0191004629579642,0.0418420438291178,0.0146814188874098,"12861",1
"984","Oligo.sleep","Oligo","sleep","GO:0005635","nuclear envelope","2/15","435/28804",0.020981458883407,0.0418420438291178,0.0146814188874098,"11816/13010",2
"986","Oligo.sleep","Oligo","sleep","GO:0099572","postsynaptic specialization","2/15","438/28804",0.0212531016274884,0.0418420438291178,0.0146814188874098,"20044/27050",2
"987","Oligo.sleep","Oligo","sleep","GO:0034358","plasma lipoprotein particle","1/15","47/28804",0.0242039871538657,0.044848564432163,0.0157363383972502,"11816",1
"988","Oligo.sleep","Oligo","sleep","GO:1990777","lipoprotein particle","1/15","47/28804",0.0242039871538657,0.044848564432163,0.0157363383972502,"11816",1
"991","OPC.circadian","OPC","circadian","GO:0008180","COP9 signalosome","4/28","35/28804",3.66214463952781e-08,3.86356259470184e-06,1.71542564693671e-06,"70350/56455/15516/14828",4
"995","OPC.circadian","OPC","circadian","GO:0099572","postsynaptic specialization","5/28","438/28804",5.8519802566998e-05,0.00180196265029081,0.000800073214646455,"11461/14432/14433/15481/64011",5
"996","OPC.circadian","OPC","circadian","GO:0034663","endoplasmic reticulum chaperone complex","2/28","12/28804",5.97807514314486e-05,0.00180196265029081,0.000800073214646455,"22027/14828",2
"999","OPC.circadian","OPC","circadian","GO:0101031","chaperone complex","2/28","34/28804",0.0005014578245308,0.00994148602518352,0.00441402971434938,"15516/15481",2
"1011","OPC.circadian","OPC","circadian","GO:0030133","transport vesicle","3/28","346/28804",0.00450562868687671,0.0424608750444291,0.0188526708852791,"12313/15481/64011",3
"1012","OPC.circadian","OPC","circadian","GO:0016363","nuclear matrix","2/28","106/28804",0.00476404993591512,0.0424608750444291,0.0188526708852791,"11461/70350",2
"1015","OPC.circadian","OPC","circadian","GO:0016324","apical plasma membrane","3/28","370/28804",0.0054279045571742,0.0433768197365626,0.0192593512424748,"11931/11973/15516",3
"1016","OPC.circadian","OPC","circadian","GO:1902495","transmembrane transporter complex","3/28","373/28804",0.00555058830752222,0.0433768197365626,0.0192593512424748,"11931/12313/12314",3
"1019","OPC.circadian","OPC","circadian","GO:0098857","membrane microdomain","3/28","395/28804",0.00650158209153623,0.0442527039133595,0.0196482446908905,"11461/11931/15481",3
