"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"243","OPC.circadian","OPC","circadian","mmu04744","Phototransduction - Mus musculus (house mouse)","2/20","27/9370",0.00147148112057915,0.0130331184965582,0.00796591283321044,"12313/12314",2
"244","OPC.circadian","OPC","circadian","mmu05020","Prion disease - Mus musculus (house mouse)","4/20","267/9370",0.00217795179726438,0.0180044015240522,0.0110043880282832,"12858/13653/14828/15481",4
"245","OPC.circadian","OPC","circadian","mmu05022","Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse)","5/20","471/9370",0.002597344781632,0.020129422057648,0.01230321212352,"12313/12314/12858/14828/22187",5
"246","OPC.circadian","OPC","circadian","mmu04371","Apelin signaling pathway - Mus musculus (house mouse)","3/20","137/9370",0.00290530738095552,0.0211916538375579,0.0129524539584395,"12313/12314/13653",3
"247","OPC.circadian","OPC","circadian","mmu04921","Oxytocin signaling pathway - Mus musculus (house mouse)","3/20","153/9370",0.00396879229655413,0.0264564304233725,0.0161703140108898,"11461/12313/12314",3
"248","OPC.circadian","OPC","circadian","mmu04261","Adrenergic signaling in cardiomyocytes - Mus musculus (house mouse)","3/20","156/9370",0.00419132476416601,0.0264564304233725,0.0161703140108898,"11931/12313/12314",3
"249","OPC.circadian","OPC","circadian","mmu04390","Hippo signaling pathway - Mus musculus (house mouse)","3/20","157/9370",0.00426716619731815,0.0264564304233725,0.0161703140108898,"11461/54401/22629",3
"250","OPC.circadian","OPC","circadian","mmu04022","cGMP-PKG signaling pathway - Mus musculus (house mouse)","3/20","173/9370",0.00559634403234938,0.0312462484464191,0.0190978768093563,"11931/12313/12314",3
"251","OPC.circadian","OPC","circadian","mmu04217","Necroptosis - Mus musculus (house mouse)","3/20","175/9370",0.00577811344012393,0.0312462484464191,0.0190978768093563,"14319/15516/268373",3
"252","OPC.circadian","OPC","circadian","mmu04978","Mineral absorption - Mus musculus (house mouse)","2/20","54/9370",0.00579567511506161,0.0312462484464191,0.0190978768093563,"11931/14319",2
"253","OPC.circadian","OPC","circadian","mmu04151","PI3K-Akt signaling pathway - Mus musculus (house mouse)","4/20","364/9370",0.00662105182366642,0.0342087677556098,0.020908584706315,"15516/22027/54401/22629",4
"254","OPC.circadian","OPC","circadian","mmu05010","Alzheimer disease - Mus musculus (house mouse)","4/20","383/9370",0.00791186428675352,0.0392428468622975,0.0239854412061581,"12313/12314/12858/14433",4
"255","OPC.circadian","OPC","circadian","mmu04720","Long-term potentiation - Mus musculus (house mouse)","2/20","67/9370",0.00880747156119987,0.0420048643687994,0.0256736013119996,"12313/12314",2
"256","OPC.circadian","OPC","circadian","mmu05031","Amphetamine addiction - Mus musculus (house mouse)","2/20","69/9370",0.00932144513276109,0.0428095998689768,0.0261654600217855,"12313/12314",2
"257","OPC.circadian","OPC","circadian","mmu04015","Rap1 signaling pathway - Mus musculus (house mouse)","3/20","214/9370",0.0100521307903479,0.0432424372267883,0.0264300125664581,"11461/12313/12314",3
"258","OPC.circadian","OPC","circadian","mmu05214","Glioma - Mus musculus (house mouse)","2/20","74/9370",0.0106638124325519,0.0432424372267883,0.0264300125664581,"12313/12314",2
"259","OPC.circadian","OPC","circadian","mmu04924","Renin secretion - Mus musculus (house mouse)","2/20","76/9370",0.0112234449438244,0.0432424372267883,0.0264300125664581,"12313/12314",2
"260","OPC.circadian","OPC","circadian","mmu04024","cAMP signaling pathway - Mus musculus (house mouse)","3/20","224/9370",0.0113797728999002,0.0432424372267883,0.0264300125664581,"11931/12313/12314",3
"261","OPC.circadian","OPC","circadian","mmu05167","Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse)","3/20","224/9370",0.0113797728999002,0.0432424372267883,0.0264300125664581,"12313/12314/22187",3
"262","OPC.circadian","OPC","circadian","mmu05133","Pertussis - Mus musculus (house mouse)","2/20","77/9370",0.0115080679716453,0.0432424372267883,0.0264300125664581,"12313/12314",2
"263","OPC.sleep","OPC","sleep","mmu00590","Arachidonic acid metabolism - Mus musculus (house mouse)","1/1","85/9370",0.00907150480256136,0.00907150480256136,NA,"19215",1
