"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1237","Exc-neuron.circadian","Exc-neuron","circadian","GO:0009895","negative regulation of catabolic process","34/1745","324/28943",0.00123738118821951,0.00933897170477249,0.00662735880172415,"67188/11549/381290/70369/75608/26903/13690/14198/93739/67903/77134/11991/15516/15937/17751/17772/338352/211323/18458/57320/74108/18752/14083/67025/65019/100503670/20115/68441/20617/70439/100715/21859/22608/619605",34
"1238","Exc-neuron.circadian","Exc-neuron","circadian","GO:1903409","reactive oxygen species biosynthetic process","11/1745","63/28943",0.00125233259308907,0.00943939520888163,0.00669862388474368,"11951/13063/13627/14810/15510/16189/68197/57320/53881/20655/20656",11
"1247","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051298","centrosome duplication","12/1745","73/28943",0.0013259163233308,0.0098772156241889,0.00700932115149719,"12190/70799/319675/28135/26370/68953/75608/66917/18148/241035/20620/19878",12
"1251","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051953","negative regulation of amine transport","8/1745","37/28943",0.00137652634925105,0.0101768496475108,0.00722195507357485,"65106/54393/108073/19735/19736/20617/229521/20983",8
"1254","Exc-neuron.circadian","Exc-neuron","circadian","GO:0032891","negative regulation of organic acid transport","7/1745","29/28943",0.00137855860810946,0.0101768496475108,0.00722195507357485,"65106/11957/54393/108073/384783/19735/19736",7
"1272","Exc-neuron.circadian","Exc-neuron","circadian","GO:1990542","mitochondrial transmembrane transport","13/1745","84/28943",0.00150816977524238,0.0108815872085413,0.00772206887899675,"17713/15510/70456/67067/94282/192287/11739/11740/69029/21856/67952/66169/22333",13
"1274","Exc-neuron.circadian","Exc-neuron","circadian","GO:0071625","vocalization behavior","6/1745","22/28943",0.00153674989383161,0.0110322870976447,0.00782901236999781,"319974/66797/13385/18189/18190/18191",6
"1277","Exc-neuron.circadian","Exc-neuron","circadian","GO:0106106","cold-induced thermogenesis","19/1745","149/28943",0.00162220797521832,0.0116167102944473,0.00824374563396972,"14081/11554/11668/11789/216190/232791/13198/67299/26381/16592/14683/14783/16189/16452/18627/19016/19744/21833/94187",19
"1284","Exc-neuron.circadian","Exc-neuron","circadian","GO:0007212","dopamine receptor signaling pathway","8/1745","38/28943",0.0016526414258038,0.0117142121836142,0.00831293740623141,"68566/14672/14683/14697/18196/18197/18390/19736",8
"1287","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051961","negative regulation of nervous system development","21/1745","172/28943",0.00165420360333464,0.0117142121836142,0.00831293740623141,"20927/216190/210108/67838/14567/16579/235402/228357/17196/17751/18213/19055/14083/19242/74132/68585/20562/20983/21838/21960/22629",21
"1294","Exc-neuron.circadian","Exc-neuron","circadian","GO:0098813","nuclear chromosome segregation","32/1745","306/28943",0.00178730614358585,0.0125483329738169,0.00890486743187075,"11461/17222/11789/12190/268697/12540/70799/28135/68953/75608/12877/208718/104806/329152/330149/30949/17350/78658/68501/18221/51792/30939/19384/100155/67155/24061/226026/20962/320022/22210/68014/52696",32
"1302","Exc-neuron.circadian","Exc-neuron","circadian","GO:0070570","regulation of neuron projection regeneration","8/1745","39/28943",0.00197076563379532,0.0136154059399831,0.00966211090984269,"210108/15234/211323/18213/19242/68585/21838/21960",8
"1309","Exc-neuron.circadian","Exc-neuron","circadian","GO:0090128","regulation of synapse maturation","5/1745","16/28943",0.00197489849059728,0.0136154059399831,0.00966211090984269,"65945/15387/100042150/18189/22631",5
"1317","Exc-neuron.circadian","Exc-neuron","circadian","GO:0002026","regulation of the force of heart contraction","7/1745","31/28943",0.00208978988239422,0.0142363833318447,0.0101027846921096,"11549/11554/11928/11938/381290/23980/20541",7
"1326","Exc-neuron.circadian","Exc-neuron","circadian","GO:0033555","multicellular organismal response to stress","15/1745","109/28943",0.00228612390165382,0.0154454731447424,0.0109608097795491,"11554/11816/12287/12290/12334/12424/66797/210108/14812/108073/18619/19055/18752/22333/22335",15
"1328","Exc-neuron.circadian","Exc-neuron","circadian","GO:0007098","centrosome cycle","17/1745","131/28943",0.00230405384428175,0.015530026851704,0.0110208129331901,"12190/70799/319675/28135/26370/68953/75608/66917/338349/16568/213582/18148/18286/241035/20620/19385/19878",17
"1329","Exc-neuron.circadian","Exc-neuron","circadian","GO:0002931","response to ischemia","8/1745","40/28943",0.0023351796573536,0.0157213503692256,0.0111565847973639,"20312/13063/13653/72393/18627/19878/56424/22223",8
"1331","Exc-neuron.circadian","Exc-neuron","circadian","GO:1903531","negative regulation of secretion by cell","21/1745","177/28943",0.00235615080692738,0.0158117234333613,0.0112207176313602,"20927/11816/11957/100503659/12952/14118/209630/54393/108073/15932/331461/16500/211323/18390/19016/19055/20617/229521/20983/94090/26950",21
"1357","Exc-neuron.circadian","Exc-neuron","circadian","GO:0021695","cerebellar cortex development","11/1745","69/28943",0.00266644661974495,0.0173606558579535,0.0123199104827693,"11941/57754/66797/76889/72393/14828/78286/18189/19156/233878/22272",11
"1360","Exc-neuron.circadian","Exc-neuron","circadian","GO:0021549","cerebellum development","15/1745","111/28943",0.00273601758323651,0.0177732693742295,0.0126127197882525,"11941/12569/12570/57754/12805/66797/76889/72393/14828/78286/18189/19156/233878/22272/30928",15
"1365","Exc-neuron.circadian","Exc-neuron","circadian","GO:0036473","cell death in response to oxidative stress","14/1745","101/28943",0.00294412973382156,0.018996094660518,0.0134804921919223,"11820/65106/70369/15234/16452/18124/170719/57320/268373/19156/14694/20655/20656/22166",14
"1366","Exc-neuron.circadian","Exc-neuron","circadian","GO:0045185","maintenance of protein location","14/1745","101/28943",0.00294412973382156,0.018996094660518,0.0134804921919223,"103172/66573/14084/14118/14809/14828/57320/58869/18643/21402/19240/19241/22166/54401",14
"1369","Exc-neuron.circadian","Exc-neuron","circadian","GO:0009991","response to extracellular stimulus","40/1745","420/28943",0.00298983510463582,0.0192261145293622,0.0136437247458422,"11554/77559/11816/216190/11881/67378/12424/66797/13198/14118/14281/56486/57436/93739/14828/16500/21847/16828/66734/67443/26417/17751/74302/17168/18390/30052/14827/19016/18752/226525/68441/66354/20655/20656/72238/14797/22282/381677/22427/22433",40
"1372","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030900","forebrain development","39/1745","407/28943",0.00300899209103893,0.01928444540134,0.0136851189838842,"11803/11820/67378/59058/12569/12570/66797/13175/13193/67299/14183/14810/15387/15493/16485/16568/16653/70223/11922/18124/211323/18183/18472/18479/18991/19353/19876/268902/68585/94229/20562/21960/252838/76260/22187/22272/22627/30928/328365",39
"1382","Exc-neuron.circadian","Exc-neuron","circadian","GO:0021692","cerebellar Purkinje cell layer morphogenesis","6/1745","25/28943",0.00312279830703628,0.0197272809351983,0.0139993752067114,"11941/57754/66797/76889/72393/19156",6
"1383","Exc-neuron.circadian","Exc-neuron","circadian","GO:0050765","negative regulation of phagocytosis","6/1745","25/28943",0.00312279830703628,0.0197272809351983,0.0139993752067114,"16423/26903/15289/14694/19261/229521",6
"1389","Exc-neuron.circadian","Exc-neuron","circadian","GO:0014888","striated muscle adaptation","9/1745","51/28943",0.00314536064199416,0.0197393748823616,0.0140079576213192,"11835/11938/381290/114674/69642/18021/19016/19055/22065",9
"1390","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051646","mitochondrion localization","9/1745","51/28943",0.00314536064199416,0.0197393748823616,0.0140079576213192,"78933/231841/68196/17755/17772/18039/319613/22187/22223",9
"1395","Exc-neuron.circadian","Exc-neuron","circadian","GO:0021987","cerebral cortex development","15/1745","113/28943",0.00325655308521461,0.0203259940117421,0.014424249218859,"67378/59058/12569/12570/13193/14810/15387/70223/18472/19353/19876/68585/22627/30928/328365",15
"1397","Exc-neuron.circadian","Exc-neuron","circadian","GO:0140056","organelle localization by membrane tethering","12/1745","81/28943",0.00327656280436327,0.0204286567889432,0.0144971033918453,"11938/20336/16500/234593/19339/67295/116838/212986/56216/83671/22249/22318",12
"1399","Exc-neuron.circadian","Exc-neuron","circadian","GO:0120161","regulation of cold-induced thermogenesis","18/1745","147/28943",0.00331429201284928,0.0206190661450146,0.0146322265255031,"14081/11554/11668/11789/216190/232791/13198/67299/26381/16592/14683/14783/16189/16452/18627/19744/21833/94187",18
"1401","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051090","regulation of DNA-binding transcription factor activity","41/1745","436/28943",0.00335072487326103,0.0208006037586854,0.0147610538675102,"11820/11835/20893/12289/227541/241066/21939/20312/74256/12879/13198/14084/14158/16189/16452/16653/23938/26417/14489/17984/18148/57320/241035/19016/268373/19055/21672/18751/19122/26443/19206/19231/67025/27050/66521/108116/22218/52440/21833/211770/16969",41
"1410","Exc-neuron.circadian","Exc-neuron","circadian","GO:1990806","ligand-gated ion channel signaling pathway","5/1745","18/28943",0.00350198614970103,0.0215268175864168,0.015276408207934,"11820/232975/12569/14810/14812",5
"1411","Exc-neuron.circadian","Exc-neuron","circadian","GO:0022037","metencephalon development","16/1745","125/28943",0.00350523842847163,0.0215268175864168,0.015276408207934,"11941/12569/12570/57754/12805/66797/76889/72393/14810/14828/78286/18189/19156/233878/22272/30928",16
"1419","Exc-neuron.circadian","Exc-neuron","circadian","GO:0043462","regulation of ATP-dependent activity","11/1745","72/28943",0.00374823432882504,0.0227237176254464,0.0161257828777805,"67704/217737/11931/11983/81489/67838/15512/18643/18645/22218/22003",11
"1426","Exc-neuron.circadian","Exc-neuron","circadian","GO:2001057","reactive nitrogen species metabolic process","13/1745","93/28943",0.00379322972842644,0.0229272557663373,0.0162702227938828,"11820/381290/16423/56455/15519/16189/16452/18390/54683/19353/19878/19261/20656",13
"1428","Exc-neuron.circadian","Exc-neuron","circadian","GO:0099623","regulation of cardiac muscle cell membrane repolarization","6/1745","26/28943",0.00385532929670745,0.0232073477079105,0.0164689887665144,"109676/12289/12293/70729/433809/20266",6
"1433","Exc-neuron.circadian","Exc-neuron","circadian","GO:0001824","blastocyst development","19/1745","161/28943",0.00392440122009711,0.0235218029242184,0.0166921404807958,"78933/11931/12190/12334/208908/17684/232791/13135/16477/17991/74521/19182/23996/76246/68585/432572/20262/52463/21872",19
"1442","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051302","regulation of cell division","22/1745","198/28943",0.00423373135950088,0.0251654746923286,0.0178585646765093,"11789/12144/12190/12313/12314/12315/12540/52004/26370/14164/14183/67903/213582/17954/57028/20620/56194/19206/19242/217031/22608/30928",22
"1445","Exc-neuron.circadian","Exc-neuron","circadian","GO:0044282","small molecule catabolic process","34/1745","350/28943",0.00432862044062552,0.0255767333213891,0.0181504124924414,"54608/71985/66885/11668/11674/11816/381290/70503/13806/13807/14433/14544/14718/14751/14874/227095/208982/15108/216136/55980/384783/56357/16828/78038/17751/57320/57028/18634/18655/18746/19125/104015/21991/76654",34
"1454","Exc-neuron.circadian","Exc-neuron","circadian","GO:0016188","synaptic vesicle maturation","4/1745","12/28943",0.00440696440700789,0.0257155115346869,0.0182488958204203,"13385/19339/22249/108672",4
"1455","Exc-neuron.circadian","Exc-neuron","circadian","GO:0045141","meiotic telomere clustering","4/1745","12/28943",0.00440696440700789,0.0257155115346869,0.0182488958204203,"28135/17350/320022/22210",4
"1458","Exc-neuron.circadian","Exc-neuron","circadian","GO:1900272","negative regulation of long-term synaptic potentiation","4/1745","12/28943",0.00440696440700789,0.0257155115346869,0.0182488958204203,"11816/11820/19122/19242",4
"1462","Exc-neuron.circadian","Exc-neuron","circadian","GO:1900076","regulation of cellular response to insulin stimulus","12/1745","84/28943",0.00443668019173505,0.0258363427206013,0.0183346431220299,"216190/67972/56278/14783/17118/17975/98415/18479/98496/19016/18751/22608",12
"1475","Exc-neuron.circadian","Exc-neuron","circadian","GO:0019068","virion assembly","6/1745","27/28943",0.00470773101158165,0.0269227767521758,0.0191056260920252,"11816/68953/75608/13209/17999/69019",6
"1477","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051307","meiotic chromosome separation","6/1745","27/28943",0.00470773101158165,0.0269227767521758,0.0191056260920252,"104806/330149/17350/78658/100155/20962",6
"1483","Exc-neuron.circadian","Exc-neuron","circadian","GO:0042752","regulation of circadian rhythm","16/1745","129/28943",0.00478803831527447,0.0273003854636326,0.0193735943969513,"11554/20893/12952/27373/50758/11991/21847/94275/26414/18627/19016/19045/18752/66645/19215/19878",16
"1493","Exc-neuron.circadian","Exc-neuron","circadian","GO:0001964","startle response","7/1745","36/28943",0.00509999650887871,0.0287645820795755,0.0204126548670848,"94109/12386/14810/14812/16485/18189/18619",7
"1496","Exc-neuron.circadian","Exc-neuron","circadian","GO:0044262","cellular carbohydrate metabolic process","30/1745","302/28943",0.00515404951276888,0.0289880300559467,0.0205712237073967,"11554/77559/59046/12952/26903/13853/77781/75578/57436/69976/74185/14718/14783/216019/15289/15937/55980/384783/30949/18023/75805/18627/67078/18679/19045/56351/53881/20617/104015/21991",30
"1501","Exc-neuron.circadian","Exc-neuron","circadian","GO:0032892","positive regulation of organic acid transport","9/1745","55/28943",0.0052996979134129,0.0296287204983785,0.0210258867663565,"14081/54208/12424/12934/14077/54393/14812/17319/20983",9
"1506","Exc-neuron.circadian","Exc-neuron","circadian","GO:0062012","regulation of small molecule metabolic process","35/1745","368/28943",0.00533949176626672,0.0297641640148745,0.0211220036419144,"11789/11816/11820/216190/59046/381290/11983/69634/12952/13653/13806/77781/14077/16592/110196/14164/15289/15444/15937/16189/384783/30949/68197/18023/75805/18124/57320/67078/98496/19016/54403/20617/20655/269523/16969",35
"1511","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030902","hindbrain development","20/1745","178/28943",0.00547263848142075,0.0303588533166629,0.0215440222006047,"11941/12569/12570/57754/12805/66797/76889/12386/13654/72393/14810/14828/78286/18189/19156/233878/22272/68151/30928/94187",20
"1517","Exc-neuron.circadian","Exc-neuron","circadian","GO:0046716","muscle cell cellular homeostasis","6/1745","28/28943",0.00569094646628221,0.0313877585871104,0.0222741801468758,"11674/11789/13405/16795/17772/20655",6
"1527","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051236","establishment of RNA localization","18/1745","155/28943",0.0058041351418265,0.0317071611176351,0.0225008427001936,"223921/11838/26370/12877/432508/276770/23881/74412/53379/229279/18148/19384/66011/60365/20383/20823/67952/22608",18
"1529","Exc-neuron.circadian","Exc-neuron","circadian","GO:0090287","regulation of cellular response to growth factor stimulus","31/1745","318/28943",0.00592518806427469,0.0323069189512164,0.0229264581194219,"381290/16007/17684/13405/386655/14118/14164/67903/14718/14783/15516/14828/16189/26356/69260/52662/17751/17999/18189/237222/19016/18751/245688/19876/66354/114715/56424/52463/22433/16969/94187",31
"1530","Exc-neuron.circadian","Exc-neuron","circadian","GO:0120162","positive regulation of cold-induced thermogenesis","13/1745","98/28943",0.00595404967745055,0.032433455792836,0.0230162544136565,"14081/11554/11789/216190/232791/26381/16592/14683/14783/16189/16452/18627/21833",13
"1534","Exc-neuron.circadian","Exc-neuron","circadian","GO:0000279","M phase","4/1745","13/28943",0.0060645365645979,0.0326018572957203,0.0231357597743798,"17350/18023/22210/22596",4
"1540","Exc-neuron.circadian","Exc-neuron","circadian","GO:0090220","chromosome localization to nuclear envelope involved in homologous chromosome segregation","4/1745","13/28943",0.0060645365645979,0.0326018572957203,0.0231357597743798,"28135/17350/320022/22210",4
"1543","Exc-neuron.circadian","Exc-neuron","circadian","GO:1904181","positive regulation of membrane depolarization","4/1745","13/28943",0.0060645365645979,0.0326018572957203,0.0231357597743798,"12424/56772/14694/68667",4
"1546","Exc-neuron.circadian","Exc-neuron","circadian","GO:0021537","telencephalon development","27/1745","268/28943",0.00638981785202857,0.0342862443397903,0.0243310773805273,"67378/59058/12569/12570/13193/14810/15387/15493/16485/16568/70223/11922/18124/211323/18183/18472/19353/19876/268902/68585/20562/21960/76260/22272/22627/30928/328365",27
"1551","Exc-neuron.circadian","Exc-neuron","circadian","GO:1903524","positive regulation of blood circulation","8/1745","47/28943",0.00657637462721364,0.0351229840425488,0.0249248659055524,"11549/11554/11928/11957/19735/19736/22003/68667",8
"1553","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051048","negative regulation of secretion","22/1745","206/28943",0.00673643594997538,0.0359109633913186,0.0254840518671051,"20927/11816/11957/100503659/12952/14118/209630/54393/14683/108073/15932/331461/16500/211323/18390/19016/19055/20617/229521/20983/94090/26950",22
"1561","Exc-neuron.circadian","Exc-neuron","circadian","GO:0001666","response to hypoxia","23/1745","219/28943",0.00694031984920861,0.036566512571494,0.0259492593617352,"11864/11931/12177/14004/17684/12877/12955/112406/13653/13806/14284/14812/16508/17751/18021/18479/18655/19016/19878/68585/20190/20541/56424",23
"1575","Exc-neuron.circadian","Exc-neuron","circadian","GO:0046697","decidualization","5/1745","21/28943",0.00715362506071674,0.0373708500439629,0.026520053791383,"17684/13030/16477/26417/19242",5
"1582","Exc-neuron.circadian","Exc-neuron","circadian","GO:0009409","response to cold","8/1745","48/28943",0.0074838597537846,0.0387765737668003,0.0275176192388271,"11554/216190/100037258/18023/30052/19016/21833/381677",8
"1588","Exc-neuron.circadian","Exc-neuron","circadian","GO:0071559","response to transforming growth factor beta","25/1745","246/28943",0.00759784902282347,0.039227058501274,0.0278373036820867,"216190/17684/386655/14118/14281/67903/14718/15516/14828/16189/26356/69260/52662/56330/19016/14083/245688/19878/66354/114715/56424/52463/22433/16969/328365",25
"1595","Exc-neuron.circadian","Exc-neuron","circadian","GO:0002687","positive regulation of leukocyte migration","18/1745","160/28943",0.00801798772895227,0.0410944902977646,0.0291625181644014,"11820/12261/12317/227541/16423/12721/20312/26903/15289/16189/17311/26417/14083/19242/19353/68585/80795/21838",18
"1601","Exc-neuron.circadian","Exc-neuron","circadian","GO:0036093","germ cell proliferation","4/1745","14/28943",0.00808970242047516,0.0411563131323466,0.0292063904578258,"67204/54486/19215/22223",4
"1615","Exc-neuron.circadian","Exc-neuron","circadian","GO:0045926","negative regulation of growth","26/1745","261/28943",0.00845428486946567,0.0426131616970607,0.0302402364168197,"11554/11789/67378/232560/240514/12631/17684/12955/210108/13806/14683/19094/17751/18479/19016/19206/14083/14694/245688/19735/19736/74132/68585/20562/67155/21960",26
"1626","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051983","regulation of chromosome segregation","15/1745","126/28943",0.00895957871570849,0.0447277141107954,0.0317408189213913,"11461/17222/11789/268697/70799/329152/30949/78658/68501/30939/58186/67155/226026/68014/52696",15
"1628","Exc-neuron.circadian","Exc-neuron","circadian","GO:0032507","maintenance of protein location in cell","10/1745","70/28943",0.00898362703618714,0.0447698389918066,0.0317707126516399,"103172/66573/14809/14828/57320/18643/21402/19240/19241/22166",10
"1629","Exc-neuron.circadian","Exc-neuron","circadian","GO:0045132","meiotic chromosome segregation","13/1745","103/28943",0.00899845048530493,0.0448047847080808,0.0317955117202798,"12190/28135/12877/104806/330149/17350/78658/51792/30939/100155/20962/320022/22210",13
"1632","Exc-neuron.circadian","Exc-neuron","circadian","GO:0032094","response to food","7/1745","40/28943",0.00923943837617655,0.0458058932806816,0.0325059438663283,"67378/12424/14118/17751/18390/19016/18752",7
"1633","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051647","nucleus localization","7/1745","40/28943",0.00923943837617655,0.0458058932806816,0.0325059438663283,"12540/13405/67299/18221/18472/14083/20562",7
"1638","Exc-neuron.circadian","Exc-neuron","circadian","GO:0045454","cell redox homeostasis","6/1745","31/28943",0.00953439155522605,0.0469839089010108,0.0333419172943201,"13198/112406/18023/21672/54683/22166",6
"1642","Exc-neuron.circadian","Exc-neuron","circadian","GO:0003254","regulation of membrane depolarization","8/1745","50/28943",0.00957736122151589,0.0470743307340318,0.0334060847369341,"12424/14167/14718/56772/14694/20266/72821/68667",8
"1658","Exc-neuron.sleep","Exc-neuron","sleep","GO:0016358","dendrite development","41/630","315/28943",4.07335162032657e-20,6.16841213704787e-17,4.65076707808514e-17,"11352/210933/11816/11838/216831/239985/13196/12286/52163/12322/12361/12704/56430/66797/13047/210108/13175/13193/223254/270120/14810/329152/15452/232227/545156/17755/226778/17181/53972/56876/18222/23969/18483/218194/243725/19091/19280/75409/56013/665113/574437",41
"1661","Exc-neuron.sleep","Exc-neuron","sleep","GO:0007611","learning or memory","35/630","321/28943",5.96230386800806e-15,4.51445774539344e-12,3.40374329587688e-12,"20927/11352/11514/210933/11554/11816/11838/232975/56710/66259/12326/12424/66797/12921/94109/320127/13653/14799/14810/108071/241226/545156/214162/16835/17762/17536/225872/18190/241656/214230/218461/18795/21833/21960/68667",35
"1662","Exc-neuron.sleep","Exc-neuron","sleep","GO:0006091","generation of precursor metabolites and energy","41/630","465/28943",4.16676073691813e-14,2.70422771825987e-11,2.03889314856114e-11,"11554/11674/71679/11957/268697/103172/14004/12857/12859/12866/14433/208727/16847/17448/17751/69875/67184/17992/66416/68375/70316/68342/104130/66495/66916/66218/68197/75406/18124/108155/67041/18648/110094/18810/58200/20512/54403/74178/66594/67530/66694",41
"1666","Exc-neuron.sleep","Exc-neuron","sleep","GO:0048588","developmental cell growth","30/630","273/28943",4.31671800708546e-13,1.78280453692629e-10,1.34417228660824e-10,"11554/11816/11951/12561/12891/211232/210108/13175/13193/239667/14042/54214/15519/15516/15982/11426/17755/17762/17751/18080/214230/19280/217340/214968/11739/20563/17131/75788/234214/21960",30
"1669","Exc-neuron.sleep","Exc-neuron","sleep","GO:0007626","locomotory behavior","29/630","266/28943",1.3001112118128e-12,4.21886088233254e-10,3.18087359642019e-10,"11352/11514/11816/232975/11941/100568459/12286/66797/12921/13653/14167/14810/14816/108071/15452/545156/16508/16531/16847/17762/78286/17978/18143/241656/214230/20265/21916/21960/27801",29
"1672","Exc-neuron.sleep","Exc-neuron","sleep","GO:0060560","developmental growth involved in morphogenesis","29/630","278/28943",3.93144700246236e-12,1.05062139601097e-09,7.92131798514708e-10,"11816/11951/12561/12891/211232/210108/13175/13193/239667/226352/14042/14164/14260/54214/15519/15516/15982/11426/17755/17762/17751/18080/214230/19280/217340/214968/20563/75788/21960",29
"1678","Exc-neuron.sleep","Exc-neuron","sleep","GO:0050803","regulation of synapse structure or activity","27/630","272/28943",6.83530382883163e-11,1.35012109975574e-08,1.01794410338756e-08,"210933/11816/11838/216831/11418/52163/12361/65945/30785/223254/234267/14810/26556/545156/243499/50791/72289/53972/171171/243725/19280/75409/56013/433485/22142/22154/574437",27
"1687","Exc-neuron.sleep","Exc-neuron","sleep","GO:0042391","regulation of membrane potential","34/630","469/28943",1.21303593215447e-09,1.72213194993054e-07,1.2984272773785e-07,"11554/109676/11418/11928/232975/11951/12286/12296/12424/103172/66797/20312/320127/13405/14167/14629/14799/14809/14810/16508/16510/170738/16531/17762/68197/225872/243725/545622/24012/20265/54403/17131/68667/22187",34
"1691","Exc-neuron.sleep","Exc-neuron","sleep","GO:0060996","dendritic spine development","17/630","129/28943",3.30211211462556e-09,4.16708203798442e-07,3.14183415818467e-07,"11816/11838/216831/239985/13196/52163/12322/12361/66797/232227/545156/53972/18483/243725/19280/56013/574437",17
"1709","Exc-neuron.sleep","Exc-neuron","sleep","GO:0050773","regulation of dendrite development","16/630","137/28943",5.45614359502987e-08,4.5813923258592e-06,3.45420962923778e-06,"210933/12361/12704/56430/13047/210108/270120/14810/329152/545156/226778/56876/18222/23969/665113/574437",16
"1715","Exc-neuron.sleep","Exc-neuron","sleep","GO:0048638","regulation of developmental growth","28/630","402/28943",8.22253915304171e-08,6.22583256204475e-06,4.6940600708768e-06,"11554/11816/11951/50769/268697/12561/12891/211232/210108/13193/239667/54214/15982/11426/17755/17762/17751/18795/19280/19377/217340/214968/11739/20563/17131/75788/21960/232334",28
"1718","Exc-neuron.sleep","Exc-neuron","sleep","GO:0003012","muscle system process","29/630","432/28943",1.06302483859605e-07,7.66559022498704e-06,5.77958700884133e-06,"20927/11554/11674/109676/11787/71544/11928/232975/50769/12296/12313/12314/12325/12671/13405/230857/56484/208727/26556/16531/69642/18124/19091/20265/11739/17131/234214/21916/68667",29
"1719","Exc-neuron.sleep","Exc-neuron","sleep","GO:0001558","regulation of cell growth","30/630","459/28943",1.14870459664925e-07,8.15400778527739e-06,6.14783677219844e-06,"11554/11816/11951/240514/12520/12561/65945/12891/211232/210108/13193/239667/54214/15081/15982/68142/11426/17755/17762/17751/19271/19280/217340/214968/11739/20563/17131/75788/21960/232334",30
"1722","Exc-neuron.sleep","Exc-neuron","sleep","GO:0043270","positive regulation of ion transport","25/630","343/28943",1.72657874144032e-07,1.17072346602439e-05,8.82684560038776e-06,"20927/11554/109676/11838/54208/11418/11941/12296/12313/12314/12322/12361/12424/20312/13405/14167/14810/26556/17319/17992/237625/18795/24012/21934/75607",25
"1723","Exc-neuron.sleep","Exc-neuron","sleep","GO:0030534","adult behavior","18/630","189/28943",1.92088295143014e-07,1.28331930122752e-05,9.67577882964967e-06,"11352/232975/100568459/12286/66797/12921/14167/14810/26556/545156/16531/17762/109648/18124/18190/20265/75409/21916",18
"1738","Exc-neuron.sleep","Exc-neuron","sleep","GO:0070997","neuron death","28/630","450/28943",8.10684517003158e-07,4.43727682017512e-05,3.34555157682724e-05,"110532/11816/11951/12286/12704/12921/20312/13653/14281/56484/14433/14629/14809/14810/208727/15516/16531/26408/17762/17751/211329/109648/18124/56876/237625/66922/104069/22187",28
"1742","Exc-neuron.sleep","Exc-neuron","sleep","GO:0030307","positive regulation of cell growth","18/630","211/28943",9.79590514263766e-07,5.11526403023022e-05,3.85673022796648e-05,"11554/11816/11951/12520/12561/12891/211232/13193/54214/15081/68142/11426/17755/17762/217340/11739/17131/75788",18
"1745","Exc-neuron.sleep","Exc-neuron","sleep","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","12/630","96/28943",1.20465470130288e-06,6.08082923113221e-05,4.58473262928606e-05,"11838/216831/68566/12322/65945/232227/545156/50791/18222/23969/20908/665113",12
"1746","Exc-neuron.sleep","Exc-neuron","sleep","GO:0030900","forebrain development","26/630","407/28943",1.22708667529162e-06,6.12599424818664e-05,4.61878547298894e-05,"77040/66797/13175/13193/14042/233552/14810/15452/76071/223701/18080/18124/18183/18222/218194/18795/19091/19280/269295/213326/235626/20563/75409/77053/21960/22187",26
"1748","Exc-neuron.sleep","Exc-neuron","sleep","GO:0048639","positive regulation of developmental growth","18/630","218/28943",1.56954230619458e-06,7.66712978176556e-05,5.78074778082305e-05,"11554/11816/11951/50769/268697/12561/12891/211232/13193/54214/11426/17755/17762/18795/217340/11739/17131/75788",18
"1749","Exc-neuron.sleep","Exc-neuron","sleep","GO:0051962","positive regulation of nervous system development","24/630","366/28943",1.99476791173251e-06,9.63557826006341e-05,7.26488910834397e-05,"210933/11816/11418/11951/12361/12561/65945/13047/20312/13193/54214/108071/545156/243499/11426/17755/17762/18080/18222/20539/75409/433485/665113/574437",24
"1756","Exc-neuron.sleep","Exc-neuron","sleep","GO:0032411","positive regulation of transporter activity","14/630","143/28943",3.13661785159464e-06,0.000141085692077173,0.000106373678885763,"20927/11554/109676/11838/11418/12296/12313/12314/13405/214162/17992/18795/11739/75607",14
"1758","Exc-neuron.sleep","Exc-neuron","sleep","GO:0048167","regulation of synaptic plasticity","24/630","378/28943",3.47960510024844e-06,0.000150939810779332,0.000113803339846368,"11514/11554/11816/11838/11941/12322/12921/320127/13653/14799/14810/108071/214162/17762/225872/64011/56876/76787/243725/19339/20908/54525/21960/22628",24
"1762","Exc-neuron.sleep","Exc-neuron","sleep","GO:0033555","multicellular organismal response to stress","12/630","109/28943",4.67600886362253e-06,0.000198533722125581,0.000149687484921079,"11554/11816/56710/12286/12424/66797/12921/210108/14042/26431/18143/218461",12
