"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"84","Epb41",2.62286025796731e-11,-0.262688062526051,0.205,0.308,9.14512686145461e-07,7.87237957149187e-07,0.134337594477864,0.286,0.205,0.0274486258519207
"85","Epha10",1.77542000696616e-12,-0.265203048441145,0.205,0.312,6.1903569382889e-08,1.04725101443519e-08,0.167835509205783,0.299,0.205,0.000365145011203116
"86","Erc2",2.5598264514072e-08,-0.155052392006883,0.826,0.904,0.000892534688812149,1.74124616366904e-07,0.167204297434375,0.891,0.826,0.00607120299886485
"87","Esrrg",3.11169487534191e-09,-0.266398223974259,0.461,0.565,0.000108495465218546,1.30353384548825e-06,0.210750122566826,0.558,0.461,0.0454503145906388
"88","Etv1",6.51312191162357e-08,0.451482476972258,0.153,0.095,0.00227093021692579,5.02961332025033e-09,-0.457280774895526,0.09,0.153,0.000175367527637168
"89","Fchsd2",7.90714260296442e-08,-0.18539416193631,0.478,0.591,0.0027569834113756,6.29454388083498e-08,0.151585040159592,0.605,0.478,0.00219471861493073
"90","Fer",2.78103030692007e-09,-0.180448053228218,0.381,0.489,9.69661837113822e-05,4.50936739673023e-09,0.166908161640577,0.498,0.381,0.000157228113021793
"91","Fggy",1.78502731452392e-11,-0.217798807978816,0.101,0.181,6.22385473755057e-07,9.6176306458036e-11,0.202796368178157,0.178,0.101,3.35337927727234e-06
"92","Fmn1",2.50146356982997e-30,-0.524120772665383,0.315,0.498,8.72185302892616e-26,5.65224240916936e-19,0.390694439307722,0.464,0.315,1.97076736080508e-14
"93","Fnip2",1.36578420243349e-06,-0.135416858603472,0.233,0.312,0.0476207977862485,1.17313245519523e-08,0.149045361618519,0.332,0.233,0.00040903609315292
"94","Focad",2.09899019159378e-08,-0.188002015965472,0.394,0.496,0.000731854910103004,5.70628144523163e-09,0.174308699073259,0.516,0.394,0.000198960915150891
"95","Fos",1.05661353805901e-10,0.242499984702271,0.071,0.023,3.68409442315035e-06,1.58238422418833e-15,-0.274279141128777,0.014,0.071,5.51729907447744e-11
"96","Frmd4a",2.63169128739167e-14,-0.234856268816065,0.855,0.942,9.17591801174853e-10,5.96379190298591e-07,0.165557186093865,0.925,0.855,0.020793953228141
"97","Frmd5",8.62659923098529e-13,-0.211290698210027,0.79,0.881,3.00783635386764e-08,8.26053559505748e-07,0.130666314685519,0.89,0.79,0.0288020094592869
"98","Frmpd3",6.51755277982083e-10,-0.270742870709226,0.268,0.364,2.27247512774013e-05,2.62667280080651e-13,0.254079755595372,0.393,0.268,9.15842005457206e-09
"99","Fth1",5.79076154214606e-71,0.727708045372601,0.853,0.694,2.01906482690007e-66,3.12964051017928e-34,-0.475373733795793,0.782,0.853,1.09121175668421e-29
"100","G630016G05Rik",5.35295719153123e-09,0.27218444578413,0.046,0.011,0.000186641558397119,1.65783909702134e-12,-0.317700527573972,0.006,0.046,5.7803875795843e-08
"101","Gab2",9.24530018735113e-08,-0.190384564155752,0.464,0.572,0.00322355881632372,1.08294914160713e-10,0.237393645192568,0.599,0.464,3.77591877204157e-06
"102","Gabarapl1",1.4504823090714e-12,0.348777677879608,0.427,0.324,5.05739666703926e-08,4.21766158811843e-10,-0.32343674600965,0.341,0.427,1.47057206592925e-05
