X.1,X,p_val.x,avg_log2FC.x,pct.1.x,pct.2.x,p_val_adj.x,p_val.y,avg_log2FC.y,pct.1.y,pct.2.y,p_val_adj.y,hits in circadian databases
723,Gm12239,6.52E-13,-0.049776382,0.021,0.044,2.27E-08,1.32E-11,0.042776185,0.043,0.021,4.61E-07,#N/A
724,Gm12279,2.86E-10,-0.052370796,0.048,0.075,9.98E-06,2.51E-13,0.06961179,0.081,0.048,8.75E-09,#N/A
725,Gm12394,2.11E-07,-0.081418281,0.638,0.69,0.007354446,3.49E-31,0.253918192,0.723,0.638,1.22E-26,#N/A
726,Gm12399,1.12E-06,-0.024529243,0.012,0.024,0.039135782,3.38E-08,0.025076001,0.027,0.012,0.00117852,#N/A
727,Gm12400,9.84E-11,-0.032426159,0.011,0.026,3.43E-06,1.02E-06,0.022347805,0.022,0.011,0.035414433,#N/A
728,Gm12446,7.44E-07,-0.022679782,0.015,0.028,0.025956038,9.94E-08,0.026061598,0.03,0.015,0.003465861,#N/A
729,Gm12940,2.61E-14,0.112427396,0.203,0.153,9.11E-10,2.42E-11,-0.098924129,0.159,0.203,8.45E-07,#N/A
730,Gm13919,1.40E-10,-0.083418102,0.112,0.151,4.88E-06,2.22E-14,0.095158545,0.162,0.112,7.75E-10,#N/A
731,Gm14133,3.02E-32,-0.060466143,0.006,0.036,1.05E-27,1.72E-17,0.043773972,0.025,0.006,6.01E-13,#N/A
732,Gm14320,6.63E-14,-0.05479794,0.018,0.041,2.31E-09,3.39E-11,0.040248385,0.039,0.018,1.18E-06,#N/A
733,Gm14342,3.96E-13,-0.042983121,0.02,0.043,1.38E-08,4.11E-10,0.041843303,0.04,0.02,1.43E-05,#N/A
734,Gm14461,4.58E-08,-0.017229805,0.004,0.013,0.001596626,6.81E-08,0.018121546,0.013,0.004,0.002374386,#N/A
735,Gm14634,3.44E-13,-0.069499265,0.043,0.073,1.20E-08,7.45E-10,0.058261093,0.07,0.043,2.60E-05,#N/A
737,Gm15201,6.98E-08,-0.019775014,0.008,0.019,0.002432238,1.34E-07,0.01911175,0.019,0.008,0.004684091,#N/A
738,Gm15246,3.46E-18,-0.058153117,0.034,0.069,1.21E-13,9.16E-10,0.036067763,0.058,0.034,3.19E-05,#N/A
739,Gm15584,2.19E-07,-0.081208015,0.071,0.097,0.00763647,7.20E-08,0.074661439,0.1,0.071,0.002510061,#N/A
740,Gm15680,1.51E-08,-0.140450481,0.216,0.257,0.000525547,3.16E-30,0.302332028,0.305,0.216,1.10E-25,#N/A
741,Gm15688,1.13E-06,-0.021608395,0.012,0.024,0.039439234,3.04E-07,0.030780134,0.025,0.012,0.010590006,#N/A
742,Gm15834,1.03E-10,-0.068087205,0.092,0.129,3.60E-06,6.09E-11,0.065355034,0.132,0.092,2.12E-06,#N/A
743,Gm15860,3.13E-14,-0.063676228,0.047,0.08,1.09E-09,2.03E-13,0.063343527,0.08,0.047,7.08E-09,#N/A
744,Gm15943,4.14E-14,-0.044006509,0.015,0.036,1.44E-09,1.10E-11,0.040045692,0.034,0.015,3.84E-07,#N/A
745,Gm15997,1.72E-20,-0.104817293,0.102,0.158,6.01E-16,6.06E-11,0.061173216,0.143,0.102,2.11E-06,#N/A
746,Gm16124,7.89E-18,-0.086497066,0.069,0.113,2.75E-13,9.24E-28,0.124094446,0.129,0.069,3.22E-23,#N/A
747,Gm16835,4.45E-38,-0.175412116,0.15,0.241,1.55E-33,1.67E-16,0.106967858,0.209,0.15,5.81E-12,#N/A
748,Gm17130,5.91E-17,-0.070691533,0.045,0.082,2.06E-12,1.38E-13,0.065746705,0.078,0.045,4.80E-09,#N/A
749,Gm1715,5.57E-07,-0.037515435,0.065,0.09,0.019406896,4.68E-09,0.056465463,0.095,0.065,0.000163145,#N/A
750,Gm17171,1.87E-13,-0.129598429,0.287,0.349,6.52E-09,2.35E-07,0.091833411,0.337,0.287,0.00818021,#N/A
751,Gm17178,2.35E-14,-0.069336797,0.051,0.085,8.18E-10,4.80E-07,0.038537872,0.074,0.051,0.016727008,#N/A
752,Gm17891,5.15E-20,-0.048229328,0.009,0.032,1.79E-15,3.44E-09,0.025851132,0.023,0.009,0.000119973,#N/A
753,Gm17922,4.70E-08,-0.053372747,0.086,0.116,0.00164005,3.36E-11,0.059708505,0.126,0.086,1.17E-06,#N/A
754,Gm19519,2.03E-08,-0.023844397,0.01,0.022,0.000708807,4.14E-10,0.032785221,0.025,0.01,1.44E-05,#N/A
755,Gm19817,9.33E-09,-0.060663008,0.092,0.124,0.000325286,7.25E-10,0.059575204,0.129,0.092,2.53E-05,#N/A
756,Gm19938,4.10E-07,-0.081197635,0.219,0.258,0.014310124,4.89E-11,0.100271828,0.276,0.219,1.71E-06,#N/A
757,Gm20641,8.77E-07,-0.056309149,0.096,0.123,0.030561061,4.65E-11,0.063887152,0.136,0.096,1.62E-06,#N/A
758,Gm20642,2.26E-43,-0.202060971,0.894,0.944,7.89E-39,1.40E-23,0.178423091,0.901,0.894,4.89E-19,#N/A
759,Gm20646,3.57E-15,-0.115811374,0.139,0.192,1.25E-10,5.16E-15,0.123148088,0.195,0.139,1.80E-10,#N/A
760,Gm20752,8.95E-119,-0.460702181,0.051,0.18,3.12E-114,2.18E-19,0.170911561,0.093,0.051,7.62E-15,#N/A
761,Gm26620,2.90E-08,-0.025897623,0.007,0.018,0.001011099,1.20E-10,0.030438703,0.021,0.007,4.19E-06,#N/A
762,Gm26691,1.39E-26,-0.21953894,0.249,0.33,4.85E-22,2.49E-57,0.336509254,0.383,0.249,8.67E-53,#N/A
763,Gm26749,1.07E-07,-0.075555214,0.352,0.404,0.003725929,3.80E-07,0.099697577,0.408,0.352,0.013259735,#N/A
764,Gm26777,1.50E-13,-0.054849037,0.036,0.065,5.24E-09,5.94E-08,0.031979235,0.057,0.036,0.002070769,#N/A
765,Gm27003,4.40E-09,-0.063029951,0.069,0.097,0.000153262,3.07E-07,0.043737016,0.095,0.069,0.010691545,#N/A
766,Gm27032,4.79E-64,-0.272364552,0.361,0.511,1.67E-59,5.80E-18,0.136637459,0.448,0.361,2.02E-13,#N/A
767,Gm27188,9.33E-08,-0.037937467,0.051,0.074,0.003254519,7.23E-08,0.0334912,0.076,0.051,0.002522476,#N/A
769,Gm2824,4.75E-12,-0.124234333,0.292,0.348,1.66E-07,4.26E-39,0.255281673,0.408,0.292,1.48E-34,#N/A
770,Gm28376,1.23E-23,-0.147981625,0.65,0.73,4.30E-19,7.50E-11,0.134312347,0.698,0.65,2.62E-06,#N/A
771,Gm28905,3.91E-22,-0.124602326,0.447,0.545,1.36E-17,9.49E-42,0.283990965,0.572,0.447,3.31E-37,#N/A
772,Gm29054,2.02E-15,-0.04510143,0.011,0.031,7.05E-11,1.49E-07,0.028217556,0.023,0.011,0.005209186,#N/A
773,Gm29088,3.08E-11,-0.040138755,0.039,0.065,1.07E-06,5.04E-22,0.06592679,0.081,0.039,1.76E-17,#N/A
774,Gm29266,1.12E-06,-0.018973,0.006,0.014,0.038897402,1.66E-10,0.026290344,0.018,0.006,5.80E-06,#N/A
775,Gm29502,2.11E-08,-0.034014592,0.013,0.027,0.000735067,6.02E-10,0.03254517,0.029,0.013,2.10E-05,#N/A
776,Gm30092,2.65E-08,-0.06047977,0.225,0.272,0.000925504,3.35E-21,0.216931103,0.302,0.225,1.17E-16,#N/A
777,Gm30541,4.29E-24,-0.076692766,0.036,0.078,1.50E-19,3.33E-08,0.037273979,0.057,0.036,0.001159684,#N/A
778,Gm31356,4.63E-10,-0.07134124,0.098,0.135,1.61E-05,1.24E-09,0.059514239,0.137,0.098,4.32E-05,#N/A
779,Gm32014,4.54E-20,-0.131614147,0.18,0.248,1.58E-15,6.74E-24,0.152989535,0.261,0.18,2.35E-19,#N/A
780,Gm32200,3.66E-44,-0.114232906,0.026,0.082,1.28E-39,6.45E-24,0.065394937,0.064,0.026,2.25E-19,#N/A
782,Gm32442,9.00E-11,-0.093762473,0.141,0.184,3.14E-06,2.36E-29,0.200690813,0.22,0.141,8.22E-25,#N/A
783,Gm32509,5.14E-10,-0.101880112,0.455,0.51,1.79E-05,7.50E-16,0.172035196,0.531,0.455,2.61E-11,#N/A
784,Gm32926,5.10E-21,-0.106651436,0.089,0.143,1.78E-16,2.38E-15,0.089263437,0.136,0.089,8.28E-11,#N/A
785,Gm33228,6.63E-77,-0.382867355,0.306,0.459,2.31E-72,9.96E-31,0.236939844,0.409,0.306,3.47E-26,#N/A
786,Gm33680,1.34E-15,-0.044333892,0.012,0.033,4.67E-11,9.08E-18,0.055340832,0.036,0.012,3.17E-13,#N/A
787,Gm34237,1.21E-131,-0.305084077,0.047,0.185,4.21E-127,3.20E-32,0.11816032,0.104,0.047,1.12E-27,#N/A
788,Gm34544,1.82E-19,0.55326496,0.203,0.148,6.35E-15,4.77E-16,-0.623833968,0.153,0.203,1.66E-11,#N/A
789,Gm3510,5.56E-28,-0.146954081,0.111,0.18,1.94E-23,9.77E-23,0.128379963,0.176,0.111,3.41E-18,#N/A
790,Gm35161,5.44E-11,-0.062015616,0.095,0.133,1.90E-06,1.74E-09,0.074197916,0.131,0.095,6.06E-05,#N/A
791,Gm35867,9.46E-17,-0.046122394,0.018,0.044,3.30E-12,2.58E-09,0.025443524,0.036,0.018,9.00E-05,#N/A
792,Gm36251,3.75E-18,-0.074623483,0.03,0.063,1.31E-13,3.65E-07,0.034565598,0.049,0.03,0.012724499,#N/A
793,Gm36264,4.00E-13,0.075661232,0.071,0.041,1.40E-08,1.89E-13,-0.087065189,0.039,0.071,6.58E-09,#N/A
794,Gm36975,4.51E-13,-0.108422311,0.713,0.763,1.57E-08,6.07E-10,0.137603528,0.746,0.713,2.12E-05,#N/A
795,Gm37229,1.84E-11,0.056257777,0.044,0.022,6.41E-07,4.55E-12,-0.06718137,0.021,0.044,1.59E-07,#N/A
796,Gm37313,1.31E-06,-0.042976607,0.08,0.106,0.045641444,1.29E-16,0.10089533,0.127,0.08,4.50E-12,#N/A
797,Gm37340,1.85E-97,-0.395253524,0.527,0.692,6.46E-93,2.49E-31,0.244344433,0.624,0.527,8.68E-27,#N/A
798,Gm37459,1.30E-44,0.330839655,0.447,0.344,4.54E-40,1.51E-18,-0.218871171,0.391,0.447,5.25E-14,#N/A
799,Gm37478,1.06E-07,-0.04738408,0.061,0.086,0.00370806,9.37E-09,0.059959705,0.09,0.061,0.00032671,#N/A
800,Gm37607,9.54E-15,-0.052715486,0.027,0.055,3.33E-10,8.55E-11,0.039774549,0.051,0.027,2.98E-06,#N/A
801,Gm38285,2.99E-09,-0.038929685,0.052,0.079,0.000104306,2.46E-07,0.047041851,0.076,0.052,0.008572272,#N/A
802,Gm38604,1.37E-15,-0.122196819,0.207,0.268,4.79E-11,2.85E-14,0.119131555,0.27,0.207,9.93E-10,#N/A
803,Gm40331,6.25E-08,-0.045090727,0.036,0.057,0.002177818,9.29E-10,0.061679698,0.061,0.036,3.24E-05,#N/A
804,Gm40375,4.18E-14,-0.066183461,0.032,0.06,1.46E-09,9.76E-17,0.067294819,0.065,0.032,3.40E-12,#N/A
807,Gm41504,8.30E-07,-0.034386069,0.037,0.055,0.028922383,3.39E-10,0.035926859,0.062,0.037,1.18E-05,#N/A
808,Gm42303,9.81E-26,-0.184201092,0.536,0.622,3.42E-21,2.86E-10,0.112156246,0.596,0.536,9.97E-06,#N/A
809,Gm42439,8.94E-56,0.380554216,0.532,0.425,3.12E-51,4.97E-10,-0.128691044,0.49,0.532,1.73E-05,#N/A
810,Gm42517,6.09E-09,0.072449757,0.072,0.048,0.000212402,2.78E-09,-0.069836158,0.046,0.072,9.69E-05,#N/A
811,Gm42768,1.40E-07,-0.064005942,0.113,0.144,0.004894699,6.08E-08,0.060022507,0.148,0.113,0.002121317,#N/A
812,Gm42769,1.24E-11,-0.083323568,0.141,0.186,4.33E-07,3.83E-18,0.113427365,0.204,0.141,1.33E-13,#N/A
814,Gm42772,1.12E-27,-0.196493436,0.357,0.445,3.89E-23,4.47E-23,0.193198146,0.445,0.357,1.56E-18,#N/A
815,Gm43046,6.78E-14,-0.108949681,0.152,0.203,2.36E-09,5.18E-12,0.082113081,0.203,0.152,1.81E-07,#N/A
816,Gm43048,1.24E-33,-0.162379182,0.116,0.194,4.32E-29,5.63E-13,0.085693932,0.164,0.116,1.96E-08,#N/A
817,Gm43190,8.10E-15,-0.079322191,0.093,0.138,2.82E-10,5.10E-16,0.090961089,0.143,0.093,1.78E-11,#N/A
818,Gm43192,2.20E-14,-0.067598692,0.076,0.118,7.67E-10,4.87E-35,0.162345354,0.15,0.076,1.70E-30,#N/A
819,Gm43316,6.37E-07,-0.057460929,0.34,0.385,0.022213224,3.63E-12,0.117303681,0.404,0.34,1.27E-07,#N/A
820,Gm43318,1.12E-09,-0.093467438,0.243,0.293,3.89E-05,3.34E-08,0.07598876,0.294,0.243,0.001164847,#N/A
821,Gm43320,1.39E-12,-0.090861909,0.164,0.214,4.85E-08,5.81E-09,0.076851884,0.209,0.164,0.000202647,#N/A
822,Gm43322,1.14E-13,-0.10055742,0.126,0.174,3.97E-09,1.07E-10,0.077715619,0.17,0.126,3.74E-06,#N/A
823,Gm43341,1.74E-17,-0.133323505,0.284,0.355,6.06E-13,2.16E-10,0.122000345,0.34,0.284,7.52E-06,#N/A
824,Gm43485,2.77E-15,-0.121575892,0.203,0.264,9.65E-11,7.33E-09,0.095208058,0.252,0.203,0.000255574,#N/A
825,Gm43670,7.40E-96,-0.415435325,0.38,0.547,2.58E-91,2.95E-11,0.131168261,0.445,0.38,1.03E-06,#N/A
826,Gm43672,9.87E-11,-0.035027185,0.049,0.077,3.44E-06,3.61E-07,0.027956718,0.071,0.049,0.012591367,#N/A
827,Gm43809,5.88E-10,-0.049338131,0.04,0.064,2.05E-05,5.35E-21,0.086190452,0.081,0.04,1.86E-16,#N/A
828,Gm43852,2.77E-13,-0.066366709,0.056,0.091,9.67E-09,9.16E-17,0.073102102,0.098,0.056,3.19E-12,#N/A
829,Gm44151,1.37E-40,0.29194716,0.479,0.382,4.78E-36,2.31E-38,-0.29517682,0.389,0.479,8.06E-34,#N/A
830,Gm44511,5.60E-20,0.180667032,0.276,0.212,1.95E-15,1.61E-29,-0.233703561,0.197,0.276,5.62E-25,#N/A
831,Gm44560,4.34E-07,-0.072211774,0.514,0.562,0.015114851,2.06E-14,0.137323852,0.591,0.514,7.19E-10,#N/A
832,Gm44767,1.17E-09,-0.028268545,0.011,0.026,4.08E-05,2.39E-10,0.037030597,0.027,0.011,8.32E-06,#N/A
833,Gm44829,7.60E-10,-0.076116682,0.68,0.736,2.65E-05,8.43E-12,0.133536931,0.725,0.68,2.94E-07,#N/A
834,Gm44899,4.65E-07,-0.056451726,0.105,0.134,0.016227069,2.26E-08,0.065970898,0.14,0.105,0.000787844,#N/A
836,Gm45904,3.20E-11,-0.045142197,0.101,0.142,1.11E-06,7.96E-07,0.026982721,0.133,0.101,0.027744767,#N/A
838,Gm46123,1.68E-16,-0.069370635,0.046,0.082,5.86E-12,1.57E-10,0.047176065,0.074,0.046,5.48E-06,#N/A
839,Gm46210,1.12E-13,-0.041431462,0.02,0.043,3.92E-09,1.70E-10,0.035787607,0.04,0.02,5.91E-06,#N/A
840,Gm46633,1.03E-14,-0.053307387,0.026,0.053,3.58E-10,1.66E-08,0.031171887,0.046,0.026,0.000580185,#N/A
841,Gm4673,1.92E-13,-0.059743551,0.054,0.088,6.68E-09,2.21E-08,0.050904573,0.08,0.054,0.000769819,#N/A
843,Gm47339,4.52E-26,-0.177625769,0.254,0.337,1.58E-21,9.68E-12,0.103217435,0.315,0.254,3.37E-07,#N/A
844,Gm47371,5.07E-09,-0.058440584,0.044,0.068,0.000176862,7.30E-07,0.0312499,0.065,0.044,0.02543894,#N/A
845,Gm47423,1.30E-14,-0.099606719,0.254,0.322,4.54E-10,5.27E-16,-0.248725203,0.202,0.254,1.84E-11,#N/A
846,Gm47715,1.41E-20,-0.100591715,0.072,0.122,4.91E-16,1.66E-11,0.069668679,0.109,0.072,5.77E-07,#N/A
847,Gm48091,3.02E-07,-0.061161629,0.528,0.585,0.010517397,2.60E-12,0.161415539,0.59,0.528,9.07E-08,#N/A
848,Gm48159,6.72E-15,-0.064868498,0.039,0.07,2.34E-10,1.85E-15,0.068022532,0.073,0.039,6.45E-11,#N/A
849,Gm48239,2.30E-11,-0.078814924,0.255,0.313,8.03E-07,3.09E-22,0.158892723,0.342,0.255,1.08E-17,#N/A
850,Gm48383,6.74E-12,-0.094379343,0.314,0.377,2.35E-07,8.10E-14,0.117219385,0.391,0.314,2.83E-09,#N/A
851,Gm48619,7.52E-08,-0.033099614,0.013,0.026,0.002621883,2.21E-07,0.030426292,0.026,0.013,0.007699816,#N/A
852,Gm48677,1.92E-07,0.095879885,0.183,0.151,0.006678083,2.70E-07,-0.097115993,0.151,0.183,0.009416574,#N/A
853,Gm48691,4.33E-07,-0.028905945,0.015,0.029,0.01510019,2.69E-08,0.027506694,0.031,0.015,0.000937285,#N/A
854,Gm48700,1.33E-08,-0.058941193,0.084,0.115,0.000464336,1.48E-13,0.064150153,0.128,0.084,5.17E-09,#N/A
855,Gm48742,5.71E-07,-0.082759528,0.347,0.394,0.019922794,9.15E-12,0.132567578,0.414,0.347,3.19E-07,#N/A
856,Gm49003,1.99E-16,0.156397367,0.219,0.164,6.96E-12,7.83E-07,-0.108601493,0.187,0.219,0.027311327,#N/A
857,Gm49066,1.67E-13,-0.087778739,0.182,0.238,5.81E-09,5.51E-12,0.088794283,0.238,0.182,1.92E-07,#N/A
858,Gm4924,3.37E-21,-0.134586812,0.158,0.224,1.18E-16,3.23E-19,0.132253078,0.226,0.158,1.13E-14,#N/A
859,Gm49864,8.17E-16,-0.036216954,0.006,0.024,2.85E-11,4.26E-14,0.041424155,0.023,0.006,1.49E-09,#N/A
860,Gm49932,1.22E-27,-0.096349024,0.024,0.063,4.24E-23,5.30E-15,0.045783615,0.051,0.024,1.85E-10,#N/A
861,Gm50304,2.77E-12,-0.092250777,0.174,0.224,9.66E-08,2.52E-08,0.078775218,0.218,0.174,0.000878231,#N/A
862,Gm5089,9.77E-21,-0.099508645,0.062,0.109,3.41E-16,3.62E-18,0.0896251,0.107,0.062,1.26E-13,#N/A
863,Gm52960,1.29E-08,-0.039931286,0.031,0.051,0.000448346,4.17E-12,0.043034651,0.057,0.031,1.45E-07,#N/A
864,Gm55122,2.52E-09,-0.107409137,0.734,0.778,8.80E-05,3.91E-39,0.299326114,0.791,0.734,1.36E-34,#N/A
865,Gm55759,7.66E-09,-0.082552181,0.108,0.141,0.000267141,4.69E-11,0.087354115,0.149,0.108,1.63E-06,#N/A
866,Gm6994,1.09E-07,0.116134523,0.245,0.208,0.00379227,5.33E-10,-0.123750999,0.203,0.245,1.86E-05,#N/A
867,Gm7276,1.76E-14,-0.069577392,0.06,0.097,6.14E-10,9.40E-07,0.035935283,0.084,0.06,0.032769641,#N/A
868,Gm960,1.56E-15,-0.074720536,0.043,0.077,5.44E-11,1.68E-15,0.062961973,0.079,0.043,5.87E-11,#N/A
870,Gm9925,1.55E-08,-0.059680125,0.101,0.134,0.000539102,1.27E-06,0.049985181,0.131,0.101,0.044453065,#N/A
871,Gm9962,6.23E-08,-0.056063482,0.085,0.115,0.002171869,4.08E-07,0.043644392,0.115,0.085,0.014219615,#N/A
872,Gna11,2.35E-08,0.091338567,0.153,0.12,0.000818183,1.89E-11,-0.09474545,0.113,0.153,6.57E-07,#N/A
873,Gnai1,4.44E-08,0.161477019,0.512,0.485,0.00154686,1.05E-12,-0.161703944,0.47,0.512,3.64E-08,2
874,Gnas,4.06E-63,0.351020928,0.775,0.703,1.41E-58,5.51E-45,-0.245398494,0.705,0.775,1.92E-40,1
875,Gnb2,3.69E-14,0.173852922,0.353,0.298,1.29E-09,2.25E-08,-0.094750015,0.316,0.353,0.00078513,2
876,Gnb5,6.90E-17,0.213644778,0.385,0.329,2.40E-12,9.52E-27,-0.249588462,0.311,0.385,3.32E-22,1
877,Gng3,1.06E-38,0.321248494,0.439,0.341,3.68E-34,4.48E-14,-0.15529517,0.387,0.439,1.56E-09,#N/A
878,Gns,9.25E-11,-0.070003001,0.251,0.307,3.23E-06,4.28E-08,0.065439629,0.303,0.251,0.001492158,2
879,Golga5,7.18E-12,-0.07868124,0.158,0.207,2.50E-07,1.12E-06,0.064522472,0.195,0.158,0.038942403,#N/A
880,Got1,3.03E-45,0.336289244,0.418,0.312,1.06E-40,8.35E-23,-0.191777213,0.347,0.418,2.91E-18,2
881,Gpatch8,1.67E-16,0.139607156,0.849,0.856,5.81E-12,1.96E-08,-0.086280791,0.833,0.849,0.000682231,#N/A
882,Gpcpd1,3.92E-49,-0.233199022,0.329,0.457,1.37E-44,4.53E-33,0.186797771,0.444,0.329,1.58E-28,7
883,Gpi1,9.94E-20,0.216065007,0.441,0.378,3.46E-15,3.45E-25,-0.204611538,0.368,0.441,1.20E-20,2
884,Gpm6b,2.26E-24,-0.134228206,0.855,0.903,7.89E-20,4.88E-07,0.083086936,0.864,0.855,0.017017395,#N/A
885,Gpr162,9.17E-12,0.122481109,0.162,0.121,3.20E-07,9.12E-15,-0.132157045,0.114,0.162,3.18E-10,#N/A
886,Gpr45,1.40E-11,-0.115322579,0.306,0.365,4.87E-07,5.54E-07,0.088362591,0.357,0.306,0.019333492,#N/A
887,Gpr88,9.98E-16,0.115166645,0.063,0.032,3.48E-11,1.03E-12,-0.118880547,0.034,0.063,3.60E-08,#N/A
888,Gprasp1,1.79E-18,0.179114611,0.695,0.667,6.25E-14,4.43E-19,-0.155248153,0.656,0.695,1.55E-14,1
889,Gpx4,7.48E-23,0.218610931,0.22,0.155,2.61E-18,5.08E-08,-0.105002725,0.184,0.22,0.001772881,#N/A
890,Grb10,8.55E-35,-0.208955467,0.224,0.322,2.98E-30,3.76E-25,0.182254062,0.314,0.224,1.31E-20,1
891,Greb1l,1.25E-13,-0.128206584,0.34,0.404,4.37E-09,6.96E-15,0.176007283,0.408,0.34,2.43E-10,#N/A
892,Gria4,2.37E-34,-0.264046197,0.901,0.929,8.26E-30,1.88E-54,0.321886033,0.91,0.901,6.54E-50,#N/A
893,Grik5,2.35E-27,-0.182705174,0.473,0.567,8.18E-23,2.77E-07,0.083839852,0.532,0.473,0.009656835,#N/A
895,Grin2b,2.37E-73,0.212293316,0.966,0.977,8.27E-69,1.02E-36,-0.13391763,0.949,0.966,3.56E-32,#N/A
896,Grina,7.99E-17,0.218298772,0.437,0.379,2.78E-12,3.33E-13,-0.162990944,0.393,0.437,1.16E-08,3
898,Grm3,6.66E-36,-0.224786606,0.722,0.803,2.32E-31,1.27E-10,0.119350107,0.77,0.722,4.42E-06,#N/A
899,Grm7,9.50E-10,-0.112525642,0.949,0.971,3.31E-05,6.46E-09,0.122857844,0.935,0.949,0.000225352,#N/A
900,Grpel1,1.18E-14,0.124552902,0.119,0.078,4.11E-10,6.35E-07,-0.084321128,0.091,0.119,0.022125176,1
901,Gsta4,1.07E-16,0.087619702,0.062,0.031,3.72E-12,1.09E-08,-0.045841144,0.039,0.062,0.000379364,2
902,Gstcd,1.52E-10,-0.073234419,0.089,0.124,5.29E-06,2.62E-11,0.073460929,0.128,0.089,9.14E-07,1
903,Gstm5,3.52E-27,0.195747271,0.152,0.09,1.23E-22,1.29E-06,-0.042576943,0.122,0.152,0.045089725,#N/A
904,Gstz1,1.33E-14,-0.086347898,0.191,0.25,4.64E-10,2.17E-09,0.055742894,0.243,0.191,7.57E-05,#N/A
906,Gtf2h5,1.85E-14,0.203817421,0.29,0.235,6.45E-10,2.87E-07,-0.126251222,0.256,0.29,0.009994051,#N/A
907,Gtf2ird2,6.73E-09,-0.067786961,0.102,0.136,0.000234754,7.33E-08,0.063268488,0.136,0.102,0.00255748,#N/A
908,Guf1,4.00E-21,-0.089364017,0.152,0.22,1.39E-16,5.78E-17,0.082342768,0.217,0.152,2.01E-12,#N/A
909,Guk1,1.61E-20,0.199594706,0.209,0.148,5.60E-16,1.56E-11,-0.143468489,0.164,0.209,5.43E-07,#N/A
910,H2az1,9.43E-27,0.272190437,0.398,0.322,3.29E-22,2.67E-18,-0.159352328,0.336,0.398,9.29E-14,#N/A
911,H3f3a,9.38E-26,0.249408393,0.335,0.255,3.27E-21,2.40E-25,-0.212198855,0.255,0.335,8.38E-21,#N/A
912,H3f3b,2.07E-37,0.330977536,0.55,0.468,7.21E-33,2.51E-07,-0.12004041,0.531,0.55,0.008749454,8
914,Hace1,5.07E-19,-0.14594465,0.518,0.596,1.77E-14,4.99E-09,0.112975296,0.574,0.518,0.000174029,1
915,Hcfc1r1,4.02E-16,0.181517272,0.221,0.164,1.40E-11,2.43E-08,-0.100345034,0.182,0.221,0.000846673,1
916,Hdac7,7.26E-09,-0.073617931,0.311,0.364,0.000252979,3.06E-08,0.07711795,0.368,0.311,0.001068196,#N/A
918,Hdgf,1.32E-22,0.210224583,0.32,0.246,4.60E-18,1.58E-12,-0.159027598,0.269,0.32,5.53E-08,1
920,Heg1,1.05E-27,-0.128279058,0.07,0.127,3.66E-23,5.30E-13,0.078583424,0.108,0.07,1.85E-08,2
921,Helq,1.22E-16,-0.109436478,0.138,0.193,4.25E-12,7.85E-08,0.071101892,0.177,0.138,0.00273767,#N/A
922,Hfm1,3.53E-12,-0.060745978,0.058,0.091,1.23E-07,6.85E-18,0.076862661,0.102,0.058,2.39E-13,#N/A
923,Hgf,2.99E-09,-0.080502023,0.06,0.087,0.000104372,4.99E-10,0.106160738,0.09,0.06,1.74E-05,1
926,Hivep1,1.92E-07,0.112050343,0.401,0.366,0.006704473,4.37E-13,-0.157569889,0.354,0.401,1.52E-08,#N/A
927,Hivep2,2.63E-26,0.154566624,0.934,0.949,9.18E-22,9.82E-27,-0.156361806,0.916,0.934,3.42E-22,1
928,Hkdc1,1.25E-17,-0.100654541,0.082,0.129,4.34E-13,6.37E-12,0.07588875,0.121,0.082,2.22E-07,#N/A
929,Hmgb1,3.19E-41,0.353566594,0.534,0.446,1.11E-36,1.27E-25,-0.216710195,0.461,0.534,4.42E-21,25
931,Hnrnpa0,4.06E-13,0.141348004,0.172,0.127,1.41E-08,9.34E-16,-0.110425261,0.12,0.172,3.26E-11,#N/A
932,Hnrnpa2b1,1.92E-13,0.176223123,0.699,0.673,6.70E-09,1.87E-28,-0.20317474,0.64,0.699,6.53E-24,1
933,Hnrnpa3,5.31E-28,0.246159557,0.452,0.372,1.85E-23,3.51E-16,-0.159651548,0.4,0.452,1.22E-11,8
934,Hnrnpd,1.20E-23,0.226851652,0.366,0.292,4.19E-19,2.20E-13,-0.128269555,0.318,0.366,7.67E-09,3
935,Hnrnph1,2.00E-30,0.260148311,0.569,0.504,6.96E-26,6.26E-09,-0.107077969,0.548,0.569,0.000218166,#N/A
936,Hnrnpk,2.16E-19,0.220832507,0.367,0.298,7.52E-15,1.47E-07,-0.101173978,0.332,0.367,0.005136281,8
937,Hnrnpul2,3.95E-11,0.153813784,0.242,0.198,1.38E-06,1.83E-13,-0.14868053,0.191,0.242,6.39E-09,#N/A
938,Homer1,6.33E-71,0.455211262,0.785,0.738,2.21E-66,2.47E-161,-0.704305916,0.68,0.785,8.61E-157,3
940,Hook2,1.07E-17,-0.105208906,0.129,0.185,3.72E-13,8.29E-17,0.105476937,0.187,0.129,2.89E-12,#N/A
941,Hpca,6.50E-14,0.218795615,0.361,0.313,2.27E-09,1.19E-13,-0.182052101,0.311,0.361,4.16E-09,#N/A
942,Hpcal4,2.69E-41,0.297139669,0.328,0.227,9.37E-37,2.08E-33,-0.259236962,0.24,0.328,7.24E-29,#N/A
943,Hpgds,8.16E-13,0.135778056,0.239,0.19,2.84E-08,6.16E-07,-0.091435347,0.205,0.239,0.021476763,#N/A
