"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"101","Ntm",1.99081641303092e-27,-0.32197799999424,0.895,0.935,6.94137958731492e-23,1.4376631138295e-13,0.211524123342294,0.895,0.895,5.01269997898933e-09
"102","Nudc",2.18465325630945e-07,0.397694025126349,0.148,0.083,0.00761723050877416,1.06677585768958e-06,-0.337352480203738,0.093,0.148,0.0371952738300625
"103","Nxpe4",7.04446475640531e-09,-0.382290493715199,0.093,0.167,0.000245619352661584,1.27335401680624e-09,0.337480654782971,0.167,0.093,4.43980345039832e-05
"104","Ociad2",1.28045483760266e-06,0.327876895963091,0.103,0.051,0.0446456188226921,3.56566629187228e-08,-0.348601561723106,0.052,0.103,0.00124324086598711
"105","Olfm1",2.3224759093014e-31,0.732723098680327,0.606,0.411,8.09777675296119e-27,1.57276831498839e-25,-0.56344319161611,0.454,0.606,5.48377128387004e-21
"106","Pcp4",3.59190193325698e-20,0.636034459998357,0.41,0.248,1.25238844706871e-15,4.0896634334827e-16,-0.462217720653972,0.284,0.41,1.42594294935241e-11
"107","Pde10a",2.5360991736714e-23,1.04152051186881,0.304,0.148,8.84261698884006e-19,1.58579019539695e-29,-1.04469179374454,0.149,0.304,5.52917467429053e-25
"108","Pdia6",9.21915835703291e-13,0.538731746368084,0.199,0.099,3.21444394434666e-08,1.06480958166323e-10,-0.401782394717148,0.118,0.199,3.71267156838517e-06
"109","Pebp1",4.33835570575232e-09,0.415766256553192,0.34,0.243,0.000151265448392466,1.97078633426494e-10,-0.360632567800107,0.242,0.34,6.87154071168158e-06
"110","Phkb",1.41171248943048e-08,-0.365356710453836,0.379,0.484,0.000492221793689725,8.59346004379255e-10,0.371688332112138,0.483,0.379,2.99628171346915e-05
"111","Pop5",1.20893486648134e-09,0.401478895687027,0.13,0.058,4.21519319896048e-05,5.22507574822416e-07,-0.231578814286176,0.075,0.13,0.0182182716113332
"112","Ppia",2.16975775999412e-48,0.825083526931033,0.738,0.521,7.5652943817715e-44,1.62822191378747e-30,-0.504920332506333,0.584,0.738,5.67712134680279e-26
"113","Psmb5",3.35902333350172e-10,0.439443588412945,0.174,0.09,1.17119066569204e-05,9.52582870557314e-10,-0.372125095562373,0.101,0.174,3.32137069477219e-05
"114","Psmc5",2.06569839645977e-08,0.450765503725061,0.191,0.115,0.000720247059893627,2.92353212978123e-14,-0.511179856863549,0.1,0.191,1.01934794769082e-09
"115","Ptma",4.98652746766452e-15,0.591643793235272,0.336,0.205,1.73865253215059e-10,5.19819405936941e-17,-0.548670532513135,0.213,0.336,1.81245432268033e-12
"116","Rab3a",2.84903910209022e-13,0.518421556178271,0.326,0.201,9.93374463725798e-09,3.1823296923901e-10,-0.340421840414699,0.23,0.326,1.10958289384566e-05
"117","Rbm39",5.5543618097192e-08,-0.251534063179498,0.642,0.725,0.0019366393321948,3.17858539403142e-07,0.241447650753352,0.714,0.642,0.0110827736933694
"118","Rgs2",2.20148925362141e-07,0.280748093289965,0.045,0.01,0.00767593258060176,7.51150424990027e-08,-0.240682893174073,0.013,0.045,0.00261903618681273
"119","Rgs7",7.02394038443135e-16,-0.397654936688565,0.638,0.751,2.44903729383968e-11,1.22955503564851e-10,0.307520841300108,0.703,0.638,4.28708954279565e-06
"120","Rpl26",1.49863153705758e-10,0.525256208540982,0.248,0.153,5.22527858025865e-06,1.02282586459041e-06,-0.31839779950429,0.182,0.248,0.035662869420674
"121","Rplp2",5.54287608017033e-09,0.366939205577065,0.224,0.134,0.000193263460287299,1.30169403647548e-06,-0.274477431995355,0.158,0.224,0.0453861659697907
"122","Rps2",2.38152635864579e-09,0.400073553504048,0.236,0.143,8.30366795469029e-05,1.34691037808537e-07,-0.337419595419058,0.167,0.236,0.00469627241527028
"123","Rps29",4.23080051727273e-11,0.504798096379021,0.275,0.17,1.47515321635748e-06,5.13959442659094e-07,-0.382280057677436,0.207,0.275,0.0179202238871946
"124","Rsrp1",4.9192154475221e-18,-0.442559769610669,0.549,0.688,1.71518285008753e-13,6.57458399498767e-09,0.291383927713428,0.637,0.549,0.000229236020153235
"125","Rtn1",7.97476023035423e-32,0.634298594107022,0.786,0.635,2.78055964951761e-27,6.99194356704315e-34,-0.538338029680956,0.643,0.786,2.43788096352094e-29
"126","Rtn4",1.19142605252113e-09,0.378809140888575,0.572,0.481,4.15414521732543e-05,1.65395872347305e-14,-0.410540953349274,0.475,0.572,5.7668578811335e-10
"127","Scaper",8.22649137915859e-09,-0.381470966941374,0.282,0.377,0.000286833074917123,4.47886093744418e-09,0.302600390949152,0.381,0.282,0.000156164444305866
"128","Selenow",2.64916139947366e-08,0.37696145219648,0.359,0.265,0.000923683105154481,2.42812608757727e-08,-0.329998352987818,0.277,0.359,0.000846614722955568
"129","Sema6d",1.79271593606356e-09,-0.361748823454987,0.462,0.565,6.25066265427283e-05,5.59986159510771e-07,0.283373222940364,0.547,0.462,0.019525037423662
"130","Septin7",1.22250432390819e-11,0.413616481802454,0.553,0.446,4.2625058261707e-07,9.18152896346297e-09,-0.291168904455592,0.485,0.553,0.000320132370369063
"131","Slc1a3",1.1471185498067e-09,-0.224249958874145,0.893,0.923,3.99965824761103e-05,1.40273864401191e-31,0.39243668068606,0.935,0.893,4.89092883007634e-27
"132","Slc25a4",1.69825975352346e-13,0.502318888842824,0.517,0.395,5.92132228261025e-09,1.28684465151541e-07,-0.314687050784753,0.449,0.517,0.00448684124643879
"133","Slc30a10",1.25485919188698e-06,-0.301821697914274,0.214,0.299,0.0437531754435235,6.87154455047412e-07,0.297444650507444,0.292,0.214,0.0239590143841381
"134","Snap25",1.02131340723828e-18,0.555485556744991,0.583,0.437,3.56101345701772e-14,4.9014514852164e-21,-0.525450454844253,0.456,0.583,1.7089890893504e-16
"135","Snca",1.63907017053175e-07,0.446534246244375,0.239,0.161,0.00571494596359306,1.45152618490735e-07,-0.359079952579651,0.167,0.239,0.00506103634891646
