"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"1758","Strada",1.00888190528001e-16,-0.120514747463602,0.265,0.335,3.51766853913981e-12,1.35741606576302e-08,0.0662570916264683,0.322,0.265,0.000473290259649591
"1759","Strbp",5.2351357282674e-24,-0.129203146271828,0.946,0.972,1.82533477437499e-19,1.06129961235635e-32,0.171647164613208,0.943,0.946,3.70043335840287e-28
"1760","Stub1",2.66300491077456e-17,0.171435078886766,0.29,0.228,9.28509922239765e-13,1.02809045317203e-10,-0.101475842515584,0.244,0.29,3.58464298307493e-06
"1761","Stx1b",2.47223876479287e-11,0.150861623100059,0.297,0.25,8.6199549012033e-07,1.25750349749127e-17,-0.159069039368349,0.236,0.297,4.3845374447028e-13
"1762","Sub1",2.25463334741621e-69,0.489015567058218,0.514,0.386,7.8612300924361e-65,5.88845238331349e-58,-0.337867029090539,0.388,0.514,2.05312669248992e-53
"1763","Suclg1",7.78770481748227e-15,0.185115288450394,0.272,0.218,2.71533903871154e-10,3.97744410026515e-10,-0.158380846993584,0.23,0.272,1.38681543443945e-05
"1764","Sugct",3.71812243326993e-08,-0.0398565067126072,0.021,0.037,0.00129639774880823,2.14175429512725e-11,0.0502176417628082,0.042,0.021,7.46765470082019e-07
"1765","Sugt1",1.23294580736213e-31,0.260191047580762,0.327,0.24,4.29891214652955e-27,2.57642479024437e-12,-0.141080917559691,0.276,0.327,8.98322031614506e-08
"1766","Sult4a1",5.23801566323423e-09,0.160071378033832,0.328,0.287,0.000182633892129988,3.49039389631125e-11,-0.155309981090061,0.283,0.328,1.21699563982685e-06
"1767","Sumf2",3.02471554088961e-09,-0.0547407424098718,0.08,0.111,0.000105462756764198,8.13051010841011e-07,0.0352779907395746,0.107,0.08,0.0283486495949935
"1768","Sumo1",9.84109142705762e-10,0.17538493053257,0.443,0.404,3.43129334787218e-05,2.83403158751826e-08,-0.121675464666905,0.408,0.443,0.000988141793619991
"1769","Sumo2",2.40362167586694e-21,0.247612864010297,0.474,0.411,8.38070769724525e-17,8.77054490901613e-09,-0.125138950933142,0.444,0.474,0.000305802589342665
"1770","Susd1",2.13248362775095e-27,-0.161558086374538,0.129,0.2,7.43533066487924e-23,1.05558724676284e-30,0.156238966372464,0.211,0.129,3.68051605328799e-26
"1771","Sv2a",1.60547763105351e-09,0.172291736078008,0.512,0.48,5.59781885619426e-05,8.2820238490992e-17,-0.159900802399427,0.46,0.512,2.88769325546542e-12
"1772","Sv2c",4.62837434307092e-07,0.0690616670331699,0.066,0.045,0.0161377528219854,1.90236174566997e-11,-0.0818017680538866,0.038,0.066,6.63296469862747e-07
"1773","Swi5",1.47541539305594e-19,0.24648807305108,0.285,0.221,5.14433085096816e-15,2.48763700869671e-09,-0.154514538061557,0.242,0.285,8.67364395822282e-05
"1774","Sybu",1.8849504276849e-10,-0.0893256318336872,0.719,0.774,6.57225665620893e-06,2.77410728544871e-11,0.131497677066241,0.757,0.719,9.67247987217402e-07
"1775","Sycp3",7.98375936925139e-08,0.0807193097970355,0.139,0.108,0.00278369737927688,4.28815790512776e-08,-0.0809820514222224,0.107,0.139,0.0014951520167809
"1776","Sympk",7.85960062727861e-25,-0.155090183000026,0.285,0.373,2.74040695071323e-20,5.97993826956225e-08,0.0748883043055436,0.34,0.285,0.00208502507644827
"1777","Syn3",5.0561190441785e-32,-0.274404785447006,0.401,0.492,1.76291702713372e-27,1.02693792071895e-12,0.186998669762603,0.458,0.401,3.58062444817077e-08
"1778","Syngr1",5.46799780743396e-08,0.155219388692062,0.375,0.343,0.001906526795518,1.61649447706473e-12,-0.134748827979455,0.328,0.375,5.6362312931816e-08
"1779","Synj1",2.00678048657055e-08,0.141154630575965,0.581,0.557,0.000699704152252554,1.31433509334025e-08,-0.114102596173233,0.556,0.581,0.000458269216994945
"1780","Syp",1.48324191155434e-18,0.232445646730467,0.618,0.583,5.17161957301652e-14,1.274384100555e-26,-0.232936161432253,0.568,0.618,4.44339504340513e-22
"1781","Syt11",7.24478880897563e-31,0.256058364435364,0.698,0.652,2.52604051402553e-26,5.36805653019989e-40,-0.215698234639254,0.621,0.698,1.8716802703848e-35
"1782","Syt4",6.27156633169241e-51,0.342586013553566,0.48,0.37,2.18670703287119e-46,6.21602983360189e-45,-0.284867009650107,0.375,0.48,2.16734312208197e-40
"1783","Syt5",2.90396237779428e-08,0.131109243112269,0.346,0.306,0.00101252456226553,8.04282538318458e-09,-0.125962968906066,0.31,0.346,0.000280429192635497
"1784","Sytl2",1.07363159661492e-26,-0.190716074281931,0.242,0.329,3.74343128791725e-22,3.13532828838124e-13,0.0961524055648423,0.309,0.242,1.09319491430989e-08
"1785","Tada2a",7.70709921902953e-08,-0.0650455188297546,0.272,0.319,0.00268723428469902,5.28478291542684e-09,0.080460892197142,0.33,0.272,0.000184264525912188
"1786","Taf15",8.94645236588342e-20,-0.140185913721298,0.436,0.524,3.11935954641257e-15,1.11016234529436e-07,0.0818165888246125,0.498,0.436,0.00387080304933786
"1787","Taf1b",4.8931637746657e-09,-0.0844955801446401,0.266,0.313,0.000170609941331269,4.00927427304368e-07,0.0627206577194491,0.317,0.266,0.0139791366078214
"1788","Tagln3",8.94368443635523e-46,0.325659012937409,0.35,0.242,3.11839445242398e-41,8.08016629757589e-21,-0.177998522652577,0.28,0.35,2.81731158297579e-16
"1789","Tarbp2",9.67034608993961e-11,-0.069400298058705,0.081,0.115,3.37175957117924e-06,5.36902039922708e-07,0.0543814290224985,0.109,0.081,0.0187201634259851
"1790","Tax1bp1",8.71253654316247e-28,0.285819332873842,0.525,0.456,3.03780011650446e-23,3.25289306050836e-27,-0.231864031872687,0.453,0.525,1.13418622340745e-22
"1791","Tbc1d19",1.41634752771365e-12,-0.105716956476592,0.282,0.341,4.93837892487918e-08,1.44657872671558e-09,0.0931977912551619,0.342,0.282,5.04378604643922e-05
"1792","Tbc1d23",1.61880180821156e-14,-0.131559512896679,0.307,0.373,5.64427626469126e-10,9.87234214122626e-13,0.140553669691167,0.376,0.307,3.44218953438136e-08
"1793","Tbc1d32",2.93188544852573e-16,-0.114175723393592,0.208,0.273,1.02226049933746e-11,9.81212486232141e-23,0.157467667452902,0.29,0.208,3.4211935757456e-18
"1794","Tbc1d5",4.22547130537426e-45,-0.253669845301443,0.553,0.659,1.47329508004484e-40,1.11352768624781e-50,0.333082378509954,0.661,0.553,3.88253698364024e-46
"1795","Tbcb",4.93775402045332e-19,0.173630748189367,0.229,0.168,1.72164669431146e-14,1.75462694503265e-21,-0.145898347158681,0.161,0.229,6.11785776924533e-17
