"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904427","positive regulation of calcium ion transmembrane transport","3/28","107/28943",0.000150448781760724,0.00515757229973481,0.00291494514661402,"Calm2/Calm1/Atp1b1",3
"GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","2/28","20/28943",0.000169637525967054,0.00561181039893232,0.00317167041689885,"Calm2/Calm1",2
"GO:0032412","regulation of ion transmembrane transporter activity","4/28","293/28943",0.000173930313184776,0.00561181039893232,0.00317167041689885,"Calm2/Calm1/Atp1b1/Ywhah",4
"GO:0019932","second-messenger-mediated signaling","4/28","309/28943",0.000213103623442099,0.00667927642617092,0.00377497847240289,"Calm2/Gapdh/Calm1/Atp1b1",4
"GO:0031647","regulation of protein stability","4/28","312/28943",0.000221101786943353,0.00668519264436491,0.00377832218733477,"Hsp90ab1/Gapdh/Hspa8/Atp1b1",4
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/28","23/28943",0.000225480517631269,0.00668519264436491,0.00377832218733477,"Calm2/Calm1",2
"GO:0051261","protein depolymerization","3/28","126/28943",0.000243710298961108,0.00691480102838118,0.003908091738921,"Hspa8/Stmn1/Nav3",3
"GO:0042026","protein refolding","2/28","24/28943",0.000245831577125676,0.00691480102838118,0.003908091738921,"Hspa5/Hspa8",2
"GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/28","25/28943",0.000267048372894555,0.00732380162663317,0.0041392497798656,"Calm2/Calm1",2
"GO:0060048","cardiac muscle contraction","3/28","132/28943",0.000279431177001412,0.00747648783342801,0.00422554462782623,"Calm2/Calm1/Atp1b1",3
"GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","2/28","26/28943",0.000289129331098012,0.00755178276701236,0.00426809964954208,"Calm2/Calm1",2
"GO:0032414","positive regulation of ion transmembrane transporter activity","3/28","135/28943",0.000298492809700584,0.00761503749398932,0.00430384981428749,"Calm2/Calm1/Atp1b1",3
"GO:0032411","positive regulation of transporter activity","3/28","143/28943",0.000353378724489255,0.00881037410828893,0.0049794274814395,"Calm2/Calm1/Atp1b1",3
"GO:0071353","cellular response to interleukin-4","2/28","30/28943",0.000386063383104765,0.00941136736146505,0.00531909550055455,"Hsp90ab1/Hspa5",2
"GO:0051928","positive regulation of calcium ion transport","3/28","151/28943",0.000414385857450398,0.00988220186137145,0.00558520068737493,"Calm2/Calm1/Atp1b1",3
"GO:0070296","sarcoplasmic reticulum calcium ion transport","2/28","32/28943",0.000439674614218629,0.0100483969124549,0.00567913043365729,"Calm2/Calm1",2
"GO:0070670","response to interleukin-4","2/28","32/28943",0.000439674614218629,0.0100483969124549,0.00567913043365729,"Hsp90ab1/Hspa5",2
"GO:0002834","regulation of response to tumor cell","2/28","33/28943",0.000467760813723765,0.010472114543979,0.00591860621446396,"Calm2/Calm1",2
"GO:1902903","regulation of supramolecular fiber organization","4/28","389/28943",0.000509615522757768,0.0111809645693054,0.00631923248219632,"Hspa8/Tmsb4x/Stmn1/Nav3",4
"GO:0006937","regulation of muscle contraction","3/28","167/28943",0.000555861986199429,0.0119564823306034,0.00675753787144404,"Calm2/Calm1/Atp1b1",3
"GO:0051098","regulation of binding","4/28","408/28943",0.000609428232338945,0.0127489882083487,0.00720544456624997,"Hsp90ab1/Calm1/Actb/Stmn1",4
"GO:0006941","striated muscle contraction","3/28","173/28943",0.000615949293566529,0.0127489882083487,0.00720544456624997,"Calm2/Calm1/Atp1b1",3
"GO:0010970","transport along microtubule","3/28","175/28943",0.000636863486644772,0.0128378129650719,0.00725564634306709,"Hspa8/Dynll1/Ubb",3
"GO:1904062","regulation of cation transmembrane transport","4/28","414/28943",0.000643646046562403,0.0128378129650719,0.00725564634306709,"Calm2/Calm1/Atp1b1/Ywhah",4
"GO:0051494","negative regulation of cytoskeleton organization","3/28","177/28943",0.000658226861760489,0.0128941940598439,0.00728751168377684,"Tmsb4x/Stmn1/Nav3",3
"GO:1901020","negative regulation of calcium ion transmembrane transporter activity","2/28","40/28943",0.000688123312316995,0.013243355677399,0.00748485006379889,"Calm2/Calm1",2
"GO:0006875","cellular metal ion homeostasis","4/28","425/28943",0.000709896450895029,0.0134268345971008,0.00758854826818824,"Calm2/Fth1/Calm1/Atp1b1",4
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","2/28","43/28943",0.000795207311390357,0.0145224967354252,0.00820779213852654,"Calm2/Calm1",2
"GO:0000910","cytokinesis","3/28","190/28943",0.000808307669262693,0.0145224967354252,0.00820779213852654,"Calm2/Calm1/Stmn1",3
"GO:1904064","positive regulation of cation transmembrane transport","3/28","191/28943",0.000820675792573667,0.0145224967354252,0.00820779213852654,"Calm2/Calm1/Atp1b1",3
"GO:0099084","postsynaptic specialization organization","2/28","44/28943",0.000832576390961236,0.0145224967354252,0.00820779213852654,"Hspa8/Gap43",2
"GO:0050821","protein stabilization","3/28","193/28943",0.000845772543413221,0.0145224967354252,0.00820779213852654,"Hsp90ab1/Gapdh/Atp1b1",3
"GO:0051099","positive regulation of binding","3/28","194/28943",0.000858502107843185,0.0145224967354252,0.00820779213852654,"Hsp90ab1/Calm1/Stmn1",3
"GO:0070997","neuron death","4/28","450/28943",0.000878267564204889,0.0145224967354252,0.00820779213852654,"Hsp90ab1/Gapdh/Egr1/Ubb",4
"GO:0019722","calcium-mediated signaling","3/28","196/28943",0.000884325945621064,0.0145224967354252,0.00820779213852654,"Calm2/Calm1/Atp1b1",3
"GO:0010563","negative regulation of phosphorus metabolic process","4/28","453/28943",0.000900209460354524,0.0145224967354252,0.00820779213852654,"Ppia/Actb/Ywhab/Dynll1",4
"GO:0045936","negative regulation of phosphate metabolic process","4/28","453/28943",0.000900209460354524,0.0145224967354252,0.00820779213852654,"Ppia/Actb/Ywhab/Dynll1",4
"GO:0008016","regulation of heart contraction","3/28","199/28943",0.000923980421997344,0.0146899496076969,0.00830243277736744,"Calm2/Calm1/Atp1b1",3
"GO:0010959","regulation of metal ion transport","4/28","458/28943",0.000937637256572746,0.01469411529229,0.00830478712964432,"Calm2/Calm1/Atp1b1/Ywhah",4
"GO:1903169","regulation of calcium ion transmembrane transport","3/28","201/28943",0.000951034587841474,0.0146941541248183,0.00830480907692555,"Calm2/Calm1/Atp1b1",3
"GO:0002347","response to tumor cell","2/28","48/28943",0.000990383847121833,0.0149423354777894,0.00844507565745621,"Calm2/Calm1",2
"GO:0032271","regulation of protein polymerization","3/28","206/28943",0.00102085905166449,0.0149423354777894,0.00844507565745621,"Tmsb4x/Stmn1/Nav3",3
"GO:0031111","negative regulation of microtubule polymerization or depolymerization","2/28","49/28943",0.0010319108441389,0.0149423354777894,0.00844507565745621,"Stmn1/Nav3",2
"GO:0030705","cytoskeleton-dependent intracellular transport","3/28","207/28943",0.00103520282252689,0.0149423354777894,0.00844507565745621,"Hspa8/Dynll1/Ubb",3
"GO:0071805","potassium ion transmembrane transport","3/28","207/28943",0.00103520282252689,0.0149423354777894,0.00844507565745621,"Calm2/Calm1/Atp1b1",3
"GO:0099173","postsynapse organization","3/28","208/28943",0.00104967393195072,0.0149544454980512,0.00845191997155129,"Hspa8/Actb/Gap43",3
"GO:0034767","positive regulation of ion transmembrane transport","3/28","213/28943",0.0011239550904216,0.0158074196691345,0.00893400200078707,"Calm2/Calm1/Atp1b1",3
"GO:2001258","negative regulation of cation channel activity","2/28","52/28943",0.00116144774150449,0.0160447236340739,0.00906812092354221,"Calm2/Calm1",2
"GO:0099111","microtubule-based transport","3/28","216/28943",0.00117008011916674,0.0160447236340739,0.00906812092354221,"Hspa8/Dynll1/Ubb",3
"GO:0007409","axonogenesis","4/28","493/28943",0.00123106317558289,0.0165683810832163,0.00936408046635742,"Hsp90ab1/Actb/Stmn1/Gap43",4
"GO:0050808","synapse organization","4/28","496/28943",0.00125888771016996,0.0165683810832163,0.00936408046635742,"Hspa8/Actb/Mdga2/Gap43",4
"GO:0030003","cellular cation homeostasis","4/28","498/28943",0.00127768127313865,0.0165683810832163,0.00936408046635742,"Calm2/Fth1/Calm1/Atp1b1",4
"GO:0007019","microtubule depolymerization","2/28","55/28943",0.00129838657160655,0.0165683810832163,0.00936408046635742,"Stmn1/Nav3",2
"GO:0031113","regulation of microtubule polymerization","2/28","55/28943",0.00129838657160655,0.0165683810832163,0.00936408046635742,"Stmn1/Nav3",2
"GO:0046034","ATP metabolic process","3/28","224/28943",0.00129888858081732,0.0165683810832163,0.00936408046635742,"Gapdh/Hspa8/Atp1b1",3
"GO:1903170","negative regulation of calcium ion transmembrane transport","2/28","57/28943",0.00139377109854048,0.0175743321275737,0.00993262162178275,"Calm2/Calm1",2
"GO:2000649","regulation of sodium ion transmembrane transporter activity","2/28","59/28943",0.00149241510263493,0.0186043109953468,0.0105147427685643,"Atp1b1/Ywhah",2
"GO:0032984","protein-containing complex disassembly","3/28","238/28943",0.00154517572333765,0.0190455929045102,0.0107641454884196,"Hspa8/Stmn1/Nav3",3
"GO:0140115","export across plasma membrane","2/28","61/28943",0.00159430653233844,0.019305939806013,0.0109112877663884,"Calm2/Atp1b1",2
"GO:0046777","protein autophosphorylation","3/28","241/28943",0.00160149546248604,0.019305939806013,0.0109112877663884,"Calm2/Calm1/Hspa8",3
"GO:0060047","heart contraction","3/28","242/28943",0.00162055151109364,0.0193233153007578,0.0109211080095441,"Calm2/Calm1/Atp1b1",3
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","2/28","62/28943",0.00164646627431499,0.0193619355559956,0.0109429353187942,"Stmn1/Ywhab",2
"GO:0006813","potassium ion transport","3/28","244/28943",0.00165909019349461,0.0193619355559956,0.0109429353187942,"Calm2/Calm1/Atp1b1",3
"GO:0014911","positive regulation of smooth muscle cell migration","2/28","64/28943",0.00175320631478831,0.0202361084820224,0.0114369984128112,"Tmsb4x/Egr1",2
"GO:0098657","import into cell","3/28","250/28943",0.0017781472055569,0.0202361084820224,0.0114369984128112,"Calm1/Actb/Atp1b1",3
"GO:0009205","purine ribonucleoside triphosphate metabolic process","3/28","251/28943",0.00179849593679214,0.0202361084820224,0.0114369984128112,"Gapdh/Hspa8/Atp1b1",3
"GO:0010656","negative regulation of muscle cell apoptotic process","2/28","65/28943",0.00180778362008951,0.0202361084820224,0.0114369984128112,"Gapdh/Hspa8",2
"GO:0003015","heart process","3/28","254/28943",0.00186041708602656,0.0204389067752824,0.0115516154974249,"Calm2/Calm1/Atp1b1",3
"GO:0032835","glomerulus development","2/28","66/28943",0.00186316378990724,0.0204389067752824,0.0115516154974249,"Egr1/Basp1",2
"GO:0009144","purine nucleoside triphosphate metabolic process","3/28","257/28943",0.00192365866623819,0.0206887603614049,0.011692827186938,"Gapdh/Hspa8/Atp1b1",3
"GO:0009199","ribonucleoside triphosphate metabolic process","3/28","257/28943",0.00192365866623819,0.0206887603614049,0.011692827186938,"Gapdh/Hspa8/Atp1b1",3
"GO:0090257","regulation of muscle system process","3/28","258/28943",0.00194503438668931,0.020715560409691,0.0117079739781298,"Calm2/Calm1/Atp1b1",3
