"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","X.1","Targets.of.Pbx3","X.2","X.3","X.4","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"222","Gabrg3",1.6e-28,-0.353544989,0.693,0.868,5.59e-24,NA,"Hes1","Hes1",-0.046839326,1,-0.353544989,3.23192260397978e-22,0.343504899810073,0.843,0.693,1.12687445432963e-17,0.343504899810073,"sig","#E7B800"
"223","Gad1",6.43e-08,0.246476658,0.748,0.694,0.002240316,NA,"","",NA,NA,0.246476658,2.5628671206745e-09,-0.313565915414229,0.713,0.748,8.93594878965576e-05,-0.313565915414229,"sig","#E7B800"
"224","Galnt14",6.53e-12,-0.354510022,0.218,0.316,2.28e-07,NA,"Stag2","Stag2",0.167663305,1,-0.354510022,3.4772747103634e-07,0.231067981972801,0.291,0.218,0.0121242137326241,0.231067981972801,"sig","#E7B800"
"225","Galnt17",4.84e-08,-0.18602152,0.298,0.381,0.001686245,NA,"","",NA,NA,-0.18602152,1.18132853003622e-12,0.3112613118658,0.412,0.298,4.11893818567729e-08,0.3112613118658,"sig","#E7B800"
"226","Galntl6",1.63e-26,-0.33493856,0.805,0.951,5.67e-22,NA,"Zfp217","Zfp217",0.014370134,1,-0.33493856,6.16632430304931e-29,0.415922234673492,0.923,0.805,2.1500122947442e-24,0.415922234673492,"sig","#E7B800"
"227","Garem1",2.57e-08,0.485903878,0.255,0.188,0.00089671,NA,"","",NA,NA,0.485903878,5.65633670288774e-12,-0.575129740933175,0.174,0.255,1.97219491819587e-07,-0.575129740933175,"sig","#E7B800"
"228","Garnl3",3.73e-24,-0.3610289,0.435,0.6,1.3e-19,NA,"Zbtb2","Zbtb2",0.008298672,1,-0.3610289,5.99398827298594e-28,0.398085637386633,0.628,0.435,2.08992389114201e-23,0.398085637386633,"sig","#E7B800"
"229","Gars",7.8e-08,-0.208196289,0.253,0.326,0.002719908,NA,"","",NA,NA,-0.208196289,0.100999785839703,0.0593221802294029,0.274,0.253,1,0.0593221802294029,"non-sig","#00AFBB"
"230","Gas7",1.67e-07,-0.234936843,0.269,0.344,0.005830075,NA,"","",NA,NA,-0.234936843,3.31556720592578e-05,0.17152200884208,0.332,0.269,1,0.17152200884208,"non-sig","#00AFBB"
"231","Gcnt1",4.03e-08,0.107703098,0.023,0.001,0.001405896,NA,"","",NA,NA,0.107703098,1.10614312607489e-06,-0.101587494169329,0.003,0.023,0.0385678923768533,-0.101587494169329,"sig","#E7B800"
"232","Gdpd5",1.78e-10,0.334087415,0.113,0.054,6.22e-06,NA,"Ash2l","Ash2l",0.031279913,1,0.334087415,1.82099372973347e-08,-0.320508711779997,0.061,0.113,0.000634925883746169,-0.320508711779997,"sig","#E7B800"
"233","Gfpt2",2.49e-13,-0.254505948,0.123,0.211,8.68e-09,NA,"Dpy30","Dpy30",0.039048508,1,-0.254505948,3.99003173916639e-07,0.143843262095947,0.183,0.123,0.0139120436649515,0.143843262095947,"sig","#E7B800"
"234","Ggt7",8.42e-07,-0.20739688,0.301,0.369,0.029375136,NA,"","",NA,NA,-0.20739688,0.00582676047241712,0.0685342383493798,0.347,0.301,1,0.0685342383493798,"non-sig","#00AFBB"
"235","Gm10048",5e-07,-0.177756334,0.092,0.144,0.017444821,NA,"","",NA,NA,-0.177756334,1.39460237805697e-07,0.155322649120875,0.148,0.092,0.00486256011157124,0.155322649120875,"sig","#E7B800"
"236","Gm10115",4.26e-08,0.155319993,0.059,0.021,0.001484602,NA,"","",NA,NA,0.155319993,3.75433545828046e-08,-0.140464015214867,0.021,0.059,0.00130902414423865,-0.140464015214867,"sig","#E7B800"
"237","Gm11404",3.82e-07,0.079862321,0.017,0,0.013325193,NA,"","",NA,NA,0.079862321,3.5596200146844e-07,-0.0798623212213455,0,0.017,0.0124113271052001,-0.0798623212213455,"sig","#E7B800"
"238","Gm13629",4.33e-09,-0.272190252,0.305,0.393,0.000150857,NA,"","",NA,NA,-0.272190252,2.4429027090772e-09,0.245457894140738,0.398,0.305,8.51766887573948e-05,0.245457894140738,"sig","#E7B800"
"239","Gm15563",1.09e-09,0.397751907,0.242,0.166,3.81e-05,NA,"","",NA,NA,0.397751907,0.000112876099053566,-0.276474533197944,0.197,0.242,1,-0.276474533197944,"non-sig","#00AFBB"
"240","Gm15577",7.4e-12,0.338356205,0.276,0.182,2.58e-07,NA,"Tp53","#N/A",NA,NA,0.338356205,0.0823746945452371,-0.156465070665923,0.259,0.276,1,-0.156465070665923,"non-sig","#00AFBB"
"241","Gm1604a",2.26e-10,-0.255677524,0.277,0.371,7.87e-06,NA,"Ctcfl","Ctcfl",0,1,-0.255677524,3.11126440326809e-09,0.207969385268658,0.373,0.277,0.000108480455948748,0.207969385268658,"sig","#E7B800"
"242","Gm19031",4e-07,-0.192335307,0.078,0.126,0.013937143,NA,"","",NA,NA,-0.192335307,0.0175642024814789,0.0817902895508613,0.099,0.078,1,0.0817902895508613,"non-sig","#00AFBB"
"243","Gm19744",6e-08,0.237368132,0.075,0.033,0.002090766,NA,"","",NA,NA,0.237368132,0.00128938107847565,-0.17878238246749,0.05,0.075,1,-0.17878238246749,"non-sig","#00AFBB"
"244","Gm1992",1.73e-11,-0.232475622,0.403,0.521,6.05e-07,NA,"Hey2","Hey2",0.003437642,1,-0.232475622,1.84269175283113e-15,0.2825265527909,0.548,0.403,6.4249133345963e-11,0.2825265527909,"sig","#E7B800"
"245","Gm20642",1.07e-22,-0.302824443,0.573,0.765,3.71e-18,NA,"Arntl","Arntl",-0.110052254,1,-0.302824443,1.41969259668654e-34,0.396065805150777,0.795,0.573,4.95004217686695e-30,0.396065805150777,"sig","#E7B800"
"246","Gm20658",4.36e-25,0.464643939,0.086,0.007,1.52e-20,NA,"Taf2","Taf2",-0.002475847,1,0.464643939,4.67207524878832e-22,-0.456223360803595,0.012,0.086,1.62901247699502e-17,-0.456223360803595,"sig","#E7B800"
"247","Gm2516",1.53e-14,0.418813094,0.142,0.062,5.35e-10,NA,"Cbx3","Cbx3",0.068440478,1,0.418813094,1.20358190091135e-06,-0.272274202335712,0.09,0.142,0.0419652901390759,-0.272274202335712,"sig","#E7B800"
"248","Gm26618",3.43e-07,0.217102367,0.12,0.069,0.011953504,NA,"","",NA,NA,0.217102367,0.00364530065134271,-0.169117696771498,0.092,0.12,1,-0.169117696771498,"non-sig","#00AFBB"
"249","Gm26672",1.36e-06,0.224023555,0.223,0.16,0.047320203,NA,"","",NA,NA,0.224023555,6.58181503899197e-06,-0.279424512588829,0.17,0.223,0.229488144964533,-0.279424512588829,"non-sig","#00AFBB"
"250","Gm26873",5.9e-07,0.225630023,0.086,0.045,0.020562438,NA,"","",NA,NA,0.225630023,1.33653435320274e-08,-0.251089774503542,0.04,0.086,0.0004660094329312,-0.251089774503542,"sig","#E7B800"
"251","Gm28175",3.85e-08,-0.290659633,0.131,0.195,0.001341961,NA,"","",NA,NA,-0.290659633,1.96080440477611e-10,0.273718485690884,0.21,0.131,6.83673671813285e-06,0.273718485690884,"sig","#E7B800"
"252","Gm29784",2.49e-13,0.210413175,0.038,0.001,8.67e-09,NA,"Rag1","Rag1",-0.000410429,1,0.210413175,2.13187682811396e-13,-0.210312711696878,0.001,0.038,7.43321493658495e-09,-0.210312711696878,"sig","#E7B800"
"253","Gm32509",7.89e-08,0.412514581,0.343,0.274,0.00275261,NA,"","",NA,NA,0.412514581,0.0911010886829458,-0.181963283544179,0.33,0.343,1,-0.181963283544179,"non-sig","#00AFBB"
"254","Gm37340",2.66e-08,0.250727448,0.101,0.051,0.000927576,NA,"","",NA,NA,0.250727448,3.51734643760011e-09,-0.270037270164108,0.049,0.101,0.000122639318239803,-0.270037270164108,"sig","#E7B800"
"255","Gm3764",9.19e-07,-0.137962039,0.4,0.483,0.032044895,NA,"","",NA,NA,-0.137962039,0.00191269467699361,0.0721764725795104,0.46,0.4,1,0.0721764725795104,"non-sig","#00AFBB"
"256","Gm38116",3.13e-07,0.182470119,0.073,0.033,0.010908447,NA,"","",NA,NA,0.182470119,2.88601205366421e-05,-0.173796836455181,0.041,0.073,1,-0.173796836455181,"non-sig","#00AFBB"
"257","Gm42439",1.71e-38,0.774616472,0.584,0.392,5.97e-34,NA,"Ctcf","Ctcf",0.088397191,1,0.774616472,8.79327401057597e-14,-0.574021704230228,0.526,0.584,3.06595084926752e-09,-0.574021704230228,"sig","#E7B800"
"258","Gm42583",1.13e-06,0.312077388,0.176,0.122,0.039409812,NA,"","",NA,NA,0.312077388,0.0103248412045748,-0.233560238421869,0.151,0.176,1,-0.233560238421869,"non-sig","#00AFBB"
"259","Gm42722",4.2e-07,0.091308095,0.022,0.002,0.014631603,NA,"","",NA,NA,0.091308095,1.15653649352659e-06,-0.091421290043857,0.003,0.022,0.0403249579197915,-0.091421290043857,"sig","#E7B800"
"260","Gm42991",1.08e-06,0.161693285,0.09,0.048,0.037555238,NA,"","",NA,NA,0.161693285,0.00877816999488099,-0.116580168715622,0.068,0.09,1,-0.116580168715622,"non-sig","#00AFBB"
"261","Gm42993",2.2e-14,0.384051621,0.182,0.095,7.66e-10,NA,"Ccny","Ccny",-0.054981084,1,0.384051621,7.81755654635367e-06,-0.257549420564417,0.131,0.182,0.272574744101713,-0.257549420564417,"non-sig","#00AFBB"
"262","Gm43670",8.1e-10,-0.284863862,0.149,0.223,2.82e-05,NA,"","",NA,NA,-0.284863862,0.00375775731271493,0.071736451566068,0.185,0.149,1,0.071736451566068,"non-sig","#00AFBB"
"263","Gm45321",3.07e-09,0.409419753,0.152,0.087,0.000106871,NA,"","",NA,NA,0.409419753,2.37737434371514e-09,-0.360727373653573,0.086,0.152,8.28919112423158e-05,-0.360727373653573,"sig","#E7B800"
"264","Gm45323",8.99e-09,0.273014852,0.106,0.053,0.000313366,NA,"","",NA,NA,0.273014852,9.10906059122363e-06,-0.252003232474244,0.064,0.106,0.317605615634194,-0.252003232474244,"non-sig","#00AFBB"
"265","Gm47283",9.19e-40,0.382228368,0.143,0.015,3.2e-35,NA,"Hoxc9","#N/A",NA,NA,0.382228368,8.6079171128578e-37,-0.370210955372994,0.02,0.143,3.00132245974013e-32,-0.370210955372994,"sig","#E7B800"
"266","Gm47423",3.81e-08,-0.225266429,0.172,0.24,0.00132919,NA,"","",NA,NA,-0.225266429,0.00334391629227171,0.0847284507598609,0.21,0.172,1,0.0847284507598609,"non-sig","#00AFBB"
"267","Gm48321",5.07e-10,-0.241333751,0.359,0.455,1.77e-05,NA,"Acss2","Acss2",-0.06180683,1,-0.241333751,1.03272695698304e-12,0.239269672580309,0.485,0.359,3.60080908091275e-08,0.239269672580309,"sig","#E7B800"
"268","Gnai1",5.42e-08,0.364068799,0.455,0.389,0.001890242,NA,"","",NA,NA,0.364068799,3.63561500789374e-10,-0.406519063911847,0.385,0.455,1.26762988480231e-05,-0.406519063911847,"sig","#E7B800"
"269","Gng4",3.93e-15,0.49155959,0.175,0.089,1.37e-10,NA,"Cdx2","#N/A",NA,NA,0.49155959,3.85390038711496e-15,-0.485677413765498,0.089,0.175,1.34373944797537e-10,-0.485677413765498,"sig","#E7B800"
"270","Gpc6",9.36e-11,-0.327153033,0.326,0.435,3.26e-06,NA,"Xbp1","Xbp1",0.096260406,1,-0.327153033,9.68506530464379e-12,0.432213775939762,0.432,0.326,3.37689171977015e-07,0.432213775939762,"sig","#E7B800"
"271","Gpr176",4.44e-07,-0.221815915,0.32,0.401,0.015497785,NA,"","",NA,NA,-0.221815915,1.37209752879105e-11,0.279693391903957,0.434,0.32,4.78409245363577e-07,0.279693391903957,"sig","#E7B800"
"272","Gpr45",6.08e-07,-0.213940201,0.205,0.268,0.021198702,NA,"","",NA,NA,-0.213940201,1.97156648450537e-07,0.173238432780279,0.276,0.205,0.00687426086152488,0.173238432780279,"sig","#E7B800"
"273","Gprc5b",1.18e-09,0.381385361,0.184,0.114,4.1e-05,NA,"","",NA,NA,0.381385361,5.02506137402999e-09,-0.375744412671876,0.118,0.184,0.000175208814928304,-0.375744412671876,"sig","#E7B800"
"274","Gpt2",3.54e-07,-0.155676864,0.116,0.174,0.012335192,NA,"","",NA,NA,-0.155676864,0.00450086382713233,0.0251119722015905,0.15,0.116,1,0.0251119722015905,"non-sig","#00AFBB"
"275","Gria4",1.38e-10,0.258596208,0.933,0.929,4.81e-06,NA,"Stra8","Stra8",0,1,0.258596208,4.13637704186159e-05,-0.151067039651668,0.918,0.933,1,-0.151067039651668,"non-sig","#00AFBB"
"276","Grid1",9.99e-09,-0.159538215,0.539,0.639,0.000348272,NA,"","",NA,NA,-0.159538215,7.00684915458475e-07,0.14278027773331,0.635,0.539,0.0244307809472907,0.14278027773331,"sig","#E7B800"
"277","Grid2",7.28e-22,-0.347374934,0.502,0.676,2.54e-17,NA,"Atoh1","Atoh1",0.00127744,1,-0.347374934,5.44368188839916e-23,0.480756651250494,0.668,0.502,1.89804856402814e-18,0.480756651250494,"sig","#E7B800"
"278","Grik1",3.86e-28,-0.37498105,0.572,0.769,1.35e-23,NA,"Srsf2","Srsf2",0.085516626,1,-0.37498105,2.45282615864611e-27,0.404979079501263,0.776,0.572,8.55226896735138e-23,0.404979079501263,"sig","#E7B800"
"279","Grin2a",1.17e-06,-0.271104173,0.66,0.731,0.040967855,NA,"","",NA,NA,-0.271104173,0.0020511310484412,0.144565570435345,0.711,0.66,1,0.144565570435345,"non-sig","#00AFBB"
"280","Grin3a",1.36e-13,-0.449337572,0.263,0.375,4.74e-09,NA,"Prdm13","#N/A",NA,NA,-0.449337572,5.67808473166284e-15,0.606857868585698,0.372,0.263,1.97977780338888e-10,0.606857868585698,"sig","#E7B800"
"281","Grip1",7.14e-23,-0.229628843,0.873,0.979,2.49e-18,NA,"Wt1","Wt1",0.000558934,1,-0.229628843,3.5011945868636e-25,0.267155106303304,0.965,0.873,1.22076151660173e-20,0.267155106303304,"sig","#E7B800"
"282","Grm8",6.61e-15,0.702112067,0.329,0.225,2.3e-10,NA,"Sp7","Sp7",0.05409374,1,0.702112067,2.10749106846364e-14,-0.493137707432937,0.221,0.329,7.34818910841216e-10,-0.493137707432937,"sig","#E7B800"
"283","Hap1",2.68e-16,0.400376308,0.164,0.075,9.36e-12,NA,"Egr2","Egr2",-0.006295094,1,0.400376308,1.62676279851017e-12,-0.361121578997565,0.087,0.164,5.67203384956542e-08,-0.361121578997565,"sig","#E7B800"
"284","Hcn1",1.23e-22,-0.333260445,0.661,0.818,4.27e-18,NA,"Ncor1","Ncor1",0.076637581,1,-0.333260445,4.42598474862775e-28,0.406411072204339,0.819,0.661,1.54320810230404e-23,0.406411072204339,"sig","#E7B800"
"285","Hcrtr2",4.56e-07,-0.247038069,0.063,0.109,0.015903495,NA,"","",NA,NA,-0.247038069,3.81444950361991e-05,0.201974661916434,0.1,0.063,1,0.201974661916434,"non-sig","#00AFBB"
"286","Hdac9",1.32e-13,0.790613022,0.74,0.692,4.59e-09,NA,"Neurog2","Neurog2",-0.001548775,1,0.790613022,0.000497939429535717,-0.469668762107055,0.748,0.74,1,-0.469668762107055,"non-sig","#00AFBB"
"287","Hecw1",1.72e-07,-0.148484015,0.495,0.584,0.005992483,NA,"","",NA,NA,-0.148484015,2.22155652753412e-11,0.197056909217295,0.614,0.495,7.74590114455322e-07,0.197056909217295,"sig","#E7B800"
"288","Hecw2",2.11e-15,-0.26622188,0.62,0.745,7.35e-11,NA,"Baz1b","Baz1b",0.088179556,1,-0.26622188,2.20534060259865e-14,0.260110591848509,0.76,0.62,7.68936107908072e-10,0.260110591848509,"sig","#E7B800"
"289","Hip1",6.63e-08,-0.204268546,0.208,0.283,0.002311821,NA,"","",NA,NA,-0.204268546,0.000762277709464914,0.0914913418234607,0.256,0.208,1,0.0914913418234607,"non-sig","#00AFBB"
"290","Hs3st2",1.18e-10,0.436875676,0.139,0.073,4.12e-06,NA,"Tbl1x","Tbl1x",0.047101748,1,0.436875676,5.93293348968433e-13,-0.419302751006431,0.066,0.139,2.06863591984823e-08,-0.419302751006431,"sig","#E7B800"
"291","Hs6st2",1.43e-06,0.395623897,0.272,0.212,0.049865143,NA,"","",NA,NA,0.395623897,2.19870366211912e-05,-0.379014058701568,0.225,0.272,0.766622005871073,-0.379014058701568,"non-sig","#00AFBB"
"292","Hsd17b12",9.06e-07,-0.188311878,0.188,0.251,0.031582697,NA,"","",NA,NA,-0.188311878,0.000154519473053647,0.133184762609636,0.236,0.188,1,0.133184762609636,"non-sig","#00AFBB"
"293","Hspa12a",8.93e-07,-0.161011829,0.188,0.252,0.031133956,NA,"","",NA,NA,-0.161011829,4.69209187646573e-06,0.124042534849157,0.25,0.188,0.16359916745673,0.124042534849157,"non-sig","#00AFBB"
"294","Htr1f",4.21e-08,0.658082318,0.416,0.346,0.00146758,NA,"","",NA,NA,0.658082318,7.67166169335637e-11,-0.773458004268049,0.337,0.416,2.67487828262257e-06,-0.773458004268049,"sig","#E7B800"
"295","Hunk",6.26e-14,-0.336231654,0.189,0.284,2.18e-09,NA,"Ebf2","Ebf2",-0.002276067,1,-0.336231654,4.08752248640817e-10,0.264598136460757,0.272,0.189,1.42519646533594e-05,0.264598136460757,"sig","#E7B800"
"296","Icam5",1.19e-09,0.314950277,0.165,0.098,4.14e-05,NA,"","",NA,NA,0.314950277,7.92983700387175e-11,-0.345825463499088,0.095,0.165,2.76489626813996e-06,-0.345825463499088,"sig","#E7B800"
"297","Igfbpl1",5.94e-07,0.232856283,0.038,0.011,0.020707192,NA,"","",NA,NA,0.232856283,0.479375736482382,0.0211641424429054,0.033,0.038,1,0.0211641424429054,"non-sig","#00AFBB"
"298","Il1rapl1",3.17e-23,0.471900984,0.937,0.936,1.1e-18,NA,"Ehf","Ehf",0,1,0.471900984,2.76113103145966e-14,-0.350282365870547,0.916,0.937,9.62723556739039e-10,-0.350282365870547,"sig","#E7B800"
"299","Ildr2",8.42e-12,0.469495767,0.326,0.236,2.94e-07,NA,"Lin28a","Lin28a",0,1,0.469495767,1.07436277947131e-11,-0.458518292107039,0.239,0.326,3.74598070318263e-07,-0.458518292107039,"sig","#E7B800"
"300","Inpp4b",2.36e-17,0.770149633,0.41,0.284,8.24e-13,NA,"Stat5a","Stat5a",0.0341572,1,0.770149633,1.39166092597243e-12,-0.622311294100008,0.309,0.41,4.85230415058806e-08,-0.622311294100008,"sig","#E7B800"
"301","Insyn2b",9.18e-15,0.282914256,0.08,0.021,3.2e-10,NA,"Max","Max",-0.037984302,1,0.282914256,5.06220654793861e-11,-0.232117336589339,0.029,0.08,1.76503955706975e-06,-0.232117336589339,"sig","#E7B800"
"302","Ipcef1",1.84e-09,0.344344697,0.149,0.086,6.41e-05,NA,"","",NA,NA,0.344344697,3.44994213093422e-10,-0.359820584871806,0.084,0.149,1.20289132279283e-05,-0.359820584871806,"sig","#E7B800"
"303","Iqgap2",3.6e-14,-0.33650319,0.288,0.405,1.26e-09,NA,"Arid3a","Arid3a",0.055642871,1,-0.33650319,1.42741592342806e-24,0.420927005530187,0.45,0.288,4.97697110021662e-20,0.420927005530187,"sig","#E7B800"
"304","Iqsec1",2.49e-32,-0.459728358,0.518,0.696,8.67e-28,NA,"Pcgf6","Pcgf6",0.039879342,1,-0.459728358,3.5812844525325e-24,0.390148548138114,0.689,0.518,1.24868645006451e-19,0.390148548138114,"sig","#E7B800"
"305","Itgav",1.32e-06,0.269486401,0.11,0.065,0.045890932,NA,"","",NA,NA,0.269486401,8.19361830610445e-05,-0.26072422720408,0.074,0.11,1,-0.26072422720408,"non-sig","#00AFBB"
"306","Itpr1",6.58e-11,-0.237866693,0.384,0.497,2.29e-06,NA,"Tet1","Tet1",0.019019429,1,-0.237866693,3.99930389428001e-11,0.227241267534378,0.502,0.384,1.39443728881861e-06,0.227241267534378,"sig","#E7B800"
"307","Kalrn",2.74e-08,0.289685441,0.812,0.808,0.000956337,NA,"","",NA,NA,0.289685441,5.41166413867075e-07,-0.235559098494416,0.823,0.812,0.0188688493523033,-0.235559098494416,"sig","#E7B800"
"308","Kank3",3.53e-15,0.381386827,0.104,0.035,1.23e-10,NA,"Snai1","Snai1",0.000945935,1,0.381386827,1.96952193248979e-16,-0.377213548828179,0.033,0.104,6.86713212201214e-12,-0.377213548828179,"sig","#E7B800"
"309","Kat6b",7.8e-08,0.332199021,0.532,0.457,0.002720544,NA,"","",NA,NA,0.332199021,7.27574723475883e-08,-0.307703174466492,0.477,0.532,0.00253683478834336,-0.307703174466492,"sig","#E7B800"
"310","Kazn",1.8e-20,-0.374170378,0.524,0.676,6.29e-16,NA,"Atf2","Atf2",-0.009040425,1,-0.374170378,3.97027634516925e-19,0.394086144054563,0.663,0.524,1.38431625327016e-14,0.394086144054563,"sig","#E7B800"
"311","Kcna4",8.16e-07,0.233053834,0.115,0.067,0.028453425,NA,"","",NA,NA,0.233053834,7.49081460417349e-07,-0.243525988121129,0.068,0.115,0.0261182232803717,-0.243525988121129,"sig","#E7B800"
"312","Kcnab1",5.34e-24,-0.392062498,0.52,0.695,1.86e-19,NA,"Kdm5b","Kdm5b",0.119525892,1,-0.392062498,1.02040071430417e-35,0.503753617210793,0.723,0.52,3.55783117056436e-31,0.503753617210793,"sig","#E7B800"
"313","Kcnb2",8.48e-27,1.347965111,0.688,0.613,2.96e-22,NA,"Chd4","Chd4",0.051298654,1,1.347965111,3.85006879968767e-22,-1.21176546505581,0.625,0.688,1.3424034883871e-17,-1.21176546505581,"sig","#E7B800"
"314","Kcnc1",9.63e-21,-0.341500413,0.51,0.662,3.36e-16,NA,"Tbx21","Tbx21",0.00092586,1,-0.341500413,1.891893250737e-13,0.242797195364299,0.658,0.51,6.59646419734471e-09,0.242797195364299,"sig","#E7B800"
"315","Kcnc2",3.9e-18,-0.362376894,0.707,0.808,1.36e-13,NA,"E2f1","E2f1",-0.006801225,1,-0.362376894,2.02339613408808e-22,0.450955541842088,0.823,0.707,7.0549753007249e-18,0.450955541842088,"sig","#E7B800"
"316","Kcnd2",2.66e-25,0.922069678,0.872,0.865,9.27e-21,NA,"Bhlha15","Bhlha15",-0.00205596,1,0.922069678,1.7579192852808e-14,-0.708622674701928,0.874,0.872,6.12933717198855e-10,-0.708622674701928,"sig","#E7B800"
"317","Kcnd3",1.22e-09,0.547772894,0.515,0.451,4.24e-05,NA,"","",NA,NA,0.547772894,1.09979949839559e-06,-0.457050297435634,0.476,0.515,0.0383467091105592,-0.457050297435634,"sig","#E7B800"
"318","Kcnh5",2.95e-13,0.526349652,0.219,0.133,1.03e-08,NA,"Tbx3","Tbx3",0.001415045,1,0.526349652,1.24112630277984e-08,-0.469386012206544,0.155,0.219,0.000432743507990248,-0.469386012206544,"sig","#E7B800"
"319","Kcnip4",1.78e-38,-0.562449352,0.75,0.905,6.21e-34,NA,"Cdk9","Cdk9",-0.005105406,1,-0.562449352,4.20203457586551e-28,0.456909775103265,0.879,0.75,1.46512339556703e-23,0.456909775103265,"sig","#E7B800"
"320","Kcnj3",9.18e-13,0.472066229,0.712,0.661,3.2e-08,NA,"Gtf2b","Gtf2b",0.034819359,1,0.472066229,2.59605653175557e-09,-0.380386279519262,0.676,0.712,9.05167030927215e-05,-0.380386279519262,"sig","#E7B800"
"321","Kcnk10",1.15e-06,0.236943402,0.113,0.067,0.040052692,NA,"","",NA,NA,0.236943402,1.23164579635317e-05,-0.225360933686013,0.072,0.113,0.429437939814458,-0.225360933686013,"non-sig","#00AFBB"
"322","Kcnk2",2.21e-12,-0.324860312,0.258,0.361,7.7e-08,NA,"Rarb","Rarb",0.006567828,1,-0.324860312,1.37237232473639e-11,0.286730328717294,0.36,0.258,4.78505058465836e-07,0.286730328717294,"sig","#E7B800"
"323","Kcnmb2",1.93e-36,-0.410793169,0.584,0.833,6.74e-32,NA,"Etv6","Etv6",-0.09198415,1,-0.410793169,2.26390509433444e-29,0.367272598545348,0.795,0.584,7.89355789241591e-25,0.367272598545348,"sig","#E7B800"
"324","Kcnq3",1.41e-24,-0.363169738,0.571,0.745,4.91e-20,NA,"Ebf1","Ebf1",0.020628305,1,-0.363169738,2.87651387536736e-39,0.507475863890339,0.772,0.571,1.00295409292434e-34,0.507475863890339,"sig","#E7B800"
"325","Kcns3",4.99e-17,-0.399123018,0.22,0.333,1.74e-12,NA,"Znf24","#N/A",NA,NA,-0.399123018,1.62309926339013e-14,0.278512176377465,0.331,0.22,5.65926020166238e-10,0.278512176377465,"sig","#E7B800"
"326","Kcnt2",3.59e-12,-0.366352819,0.394,0.507,1.25e-07,NA,"Junb","Junb",0.006656786,1,-0.366352819,1.09153190551848e-12,0.380404917120746,0.511,0.394,3.8058442949713e-08,0.380404917120746,"sig","#E7B800"
"327","Kctd16",2.3e-51,-0.527178416,0.611,0.858,8.02e-47,NA,"Esrrg","Esrrg",-0.066640503,1,-0.527178416,1.69415016125477e-40,0.535941038909126,0.831,0.611,5.906993367247e-36,0.535941038909126,"sig","#E7B800"
"328","Kctd8",5.41e-07,-0.200711963,0.293,0.37,0.018869469,NA,"","",NA,NA,-0.200711963,4.68609882497828e-07,0.168542183139462,0.378,0.293,0.0163390207730518,0.168542183139462,"sig","#E7B800"
"329","Khdrbs2",4.29e-08,0.354932495,0.216,0.146,0.001495325,NA,"","",NA,NA,0.354932495,0.0010873775910418,-0.226227667448589,0.173,0.216,1,-0.226227667448589,"non-sig","#00AFBB"
"330","Kidins220",6.61e-08,-0.197416572,0.634,0.712,0.002303799,NA,"","",NA,NA,-0.197416572,0.000247859525133794,0.0996678466358936,0.711,0.634,1,0.0996678466358936,"non-sig","#00AFBB"
"331","Kif1b",5.74e-16,-0.267535371,0.644,0.784,2e-11,NA,"Pbx1","Pbx1",1.254842616,9.19533e-44,-0.267535371,4.90172169135603e-10,0.177232513508482,0.783,0.644,1.70908330212511e-05,0.177232513508482,"sig","#E7B800"
"332","Kif21a",8.1e-21,-0.323163477,0.609,0.788,2.82e-16,NA,"Cdk6","Cdk6",-0.076779739,1,-0.323163477,1.71462080912582e-08,0.166392903075622,0.762,0.609,0.000597836837517898,0.166392903075622,"sig","#E7B800"
"333","Kif26b",5.98e-10,-0.288700602,0.259,0.343,2.08e-05,NA,"Rnf2","Rnf2",-0.047106685,1,-0.288700602,4.63136101341687e-15,0.310076786234159,0.377,0.259,1.61481664454806e-10,0.310076786234159,"sig","#E7B800"
"334","Kif5c",2.07e-28,-0.417604387,0.489,0.666,7.22e-24,NA,"Tead1","Tead1",0.198406687,1,-0.417604387,1.35382876365676e-18,0.289143207805076,0.654,0.489,4.72039475024201e-14,0.289143207805076,"sig","#E7B800"
"335","Kit",1.82e-08,-0.332405094,0.159,0.232,0.000634498,NA,"","",NA,NA,-0.332405094,3.74784069551084e-06,0.183457278064722,0.222,0.159,0.130675961530376,0.183457278064722,"non-sig","#00AFBB"
"336","Klhl1",5.24e-07,0.811284143,0.151,0.1,0.0182551,NA,"","",NA,NA,0.811284143,4.78195356934585e-10,-0.845788282901506,0.087,0.151,1.66732375102382e-05,-0.845788282901506,"sig","#E7B800"
"337","Larp1",2.7e-07,-0.182152227,0.385,0.467,0.009427918,NA,"","",NA,NA,-0.182152227,0.0312472536003672,0.017137731787251,0.438,0.385,1,0.017137731787251,"non-sig","#00AFBB"
"338","Lgi2",5.35e-09,-0.263481945,0.222,0.298,0.000186685,NA,"","",NA,NA,-0.263481945,3.77742914512652e-08,0.158032328393345,0.305,0.222,0.00131707622003126,0.158032328393345,"sig","#E7B800"
"339","Lgr5",5.17e-39,1.107274409,0.177,0.038,1.8e-34,NA,"Nanog","Nanog",0,1,1.107274409,5.84472496150774e-38,-1.09064187555968,0.04,0.177,2.0378802523289e-33,-1.09064187555968,"sig","#E7B800"
