"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","X.1","Targets.of.Pbx3","X.2","X.3","X.4","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"248","D630023F18Rik",4.99e-07,0.033356521,0.053,0.033,0.017388663,NA,"","",NA,NA,0.033356521,0.00557919066595812,-0.0241535670400384,0.041,0.053,1,-0.0241535670400384,"non-sig","#00AFBB"
"249","Dab1",3.97e-10,0.173302818,0.888,0.888,1.38e-05,NA,"","",NA,NA,0.173302818,0.042396426807349,-0.0446407122953727,0.884,0.888,1,-0.0446407122953727,"non-sig","#00AFBB"
"250","Dab2ip",2.47e-08,-0.115193334,0.376,0.409,0.000860205,NA,"","",NA,NA,-0.115193334,0.0319809954605358,0.0380107190394297,0.394,0.376,1,0.0380107190394297,"non-sig","#00AFBB"
"251","Dalrd3",2.43e-07,0.072935592,0.446,0.38,0.008476869,NA,"","",NA,NA,0.072935592,0.0197879792517256,-0.0381573128389314,0.418,0.446,1,-0.0381573128389314,"non-sig","#00AFBB"
"252","Dbp",6.45e-38,0.174418252,0.212,0.117,2.25e-33,NA,"Foxo1","Foxo1",0.06154464,0.333468441,0.174418252,0.000235638923271335,-0.0480277665670644,0.18,0.212,1,-0.0480277665670644,"non-sig","#00AFBB"
"253","Dcaf17",1.28e-06,0.071698148,0.389,0.331,0.044772344,NA,"","",NA,NA,0.071698148,0.001938710843404,-0.0749891731648153,0.361,0.389,1,-0.0749891731648153,"non-sig","#00AFBB"
"254","Dcbld1",1.15e-07,0.045326888,0.134,0.098,0.004026918,NA,"","",NA,NA,0.045326888,0.00431034923543165,-0.0431085086810603,0.114,0.134,1,-0.0431085086810603,"non-sig","#00AFBB"
"255","Dchs2",7.23e-08,0.063309601,0.034,0.018,0.002521296,NA,"","",NA,NA,0.063309601,0.00414944728673628,-0.0404528233105361,0.025,0.034,1,-0.0404528233105361,"non-sig","#00AFBB"
"256","Dclk1",2.62e-19,-0.103319623,0.94,0.965,9.13e-15,NA,"Hcfc1","Hcfc1",0.013849588,1,-0.103319623,1.3550952346651e-07,0.050895768014307,0.953,0.94,0.00472481055470681,0.050895768014307,"sig","#E7B800"
"257","Dcx",1.31e-11,-0.132082214,0.456,0.497,4.56e-07,NA,"","",NA,NA,-0.132082214,1.01346872822595e-19,0.204120188173828,0.53,0.456,3.53366141470542e-15,0.204120188173828,"sig","#E7B800"
"258","Ddah1",3.03e-11,-0.089238394,0.052,0.085,1.06e-06,NA,"","",NA,NA,-0.089238394,0.252194356151478,0.00530758764932995,0.057,0.052,1,0.00530758764932995,"non-sig","#00AFBB"
"259","Ddhd2",7.1e-11,0.113397788,0.595,0.519,2.48e-06,NA,"","",NA,NA,0.113397788,0.0174444289561926,-0.0290343972806131,0.568,0.595,1,-0.0290343972806131,"non-sig","#00AFBB"
"260","Ddx17",6.01e-07,-0.097271907,0.643,0.651,0.0209384,NA,"","",NA,NA,-0.097271907,0.109684627871672,0.0290932096231,0.649,0.643,1,0.0290932096231,"non-sig","#00AFBB"
"261","Denn2b",1.88e-07,0.055321349,0.109,0.078,0.006544512,NA,"","",NA,NA,0.055321349,5.69480907924653e-05,-0.0523591746336906,0.084,0.109,1,-0.0523591746336906,"non-sig","#00AFBB"
"262","Dennd6b",2.71e-09,0.081164858,0.249,0.194,9.44e-05,NA,"","",NA,NA,0.081164858,0.0495481237682255,-0.0359812605116296,0.232,0.249,1,-0.0359812605116296,"non-sig","#00AFBB"
"263","Deptor",2.8e-07,0.102127736,0.182,0.143,0.009771524,NA,"","",NA,NA,0.102127736,1.16611309066896e-13,-0.167415961621941,0.129,0.182,4.06588651323547e-09,-0.167415961621941,"sig","#E7B800"
"264","Dgkg",1.34e-10,0.111865232,0.41,0.338,4.67e-06,NA,"","",NA,NA,0.111865232,0.0182760138782183,-0.0136061721953915,0.382,0.41,1,-0.0136061721953915,"non-sig","#00AFBB"
"265","Dgkh",1.5e-07,-0.092078773,0.672,0.69,0.005213077,NA,"","",NA,NA,-0.092078773,0.0022802373190911,0.0463785792682774,0.697,0.672,1,0.0463785792682774,"non-sig","#00AFBB"
"266","Dgkz",5.35e-15,-0.153805177,0.574,0.612,1.87e-10,NA,"Btaf1","Btaf1",-0.061096882,1,-0.153805177,0.424362661719105,0.0185811618758731,0.575,0.574,1,0.0185811618758731,"non-sig","#00AFBB"
"267","Dhx40",4.02e-09,0.050381871,0.166,0.122,0.00014028,NA,"","",NA,NA,0.050381871,4.79249463654684e-05,-0.0519151932976126,0.135,0.166,1,-0.0519151932976126,"non-sig","#00AFBB"
"268","Diaph2",9.82e-27,-0.210154105,0.675,0.727,3.42e-22,NA,"Chd2","Chd2",0.083716255,0.631383754,-0.210154105,1.34605829002678e-18,0.186916354201319,0.722,0.675,4.69330143983637e-14,0.186916354201319,"sig","#E7B800"
"269","Dip2b",1.19e-09,-0.099785948,0.765,0.778,4.14e-05,NA,"","",NA,NA,-0.099785948,0.0349874501055461,0.0407494014366725,0.772,0.765,1,0.0407494014366725,"non-sig","#00AFBB"
"270","Dipk2a",1.84e-14,0.09302129,0.138,0.09,6.4e-10,NA,"Notch1","Notch1",0.003239807,1,0.09302129,0.342165493422141,0.00972744949942544,0.146,0.138,1,0.00972744949942544,"non-sig","#00AFBB"
"271","Disp2",1.4e-11,0.112032256,0.367,0.294,4.9e-07,NA,"","",NA,NA,0.112032256,6.82905870814096e-09,-0.115459914315461,0.313,0.367,0.000238108789976751,-0.115459914315461,"sig","#E7B800"
"272","Dleu2",1.35e-08,-0.111946145,0.503,0.53,0.000470186,NA,"","",NA,NA,-0.111946145,0.381370660106651,-0.0112913846516287,0.511,0.503,1,-0.0112913846516287,"non-sig","#00AFBB"
"273","Dlgap3",1.03e-11,-0.134728025,0.478,0.515,3.59e-07,NA,"Kmt2d","Kmt2d",0.025682538,1,-0.134728025,0.234632767652552,-0.0315031853722638,0.467,0.478,1,-0.0315031853722638,"non-sig","#00AFBB"
"274","Dlgap4",5.06e-10,-0.116261619,0.575,0.596,1.76e-05,NA,"","",NA,NA,-0.116261619,0.00396723569984985,-0.0771855443541718,0.548,0.575,1,-0.0771855443541718,"non-sig","#00AFBB"
"275","Dmd",4.8e-09,-0.044101982,0.92,0.968,0.000167497,NA,"","",NA,NA,-0.044101982,7.91986840683196e-30,0.150314570833463,0.943,0.92,2.7614205174101e-25,0.150314570833463,"sig","#E7B800"
"276","Dmtn",1.71e-07,-0.103747778,0.419,0.444,0.005973799,NA,"","",NA,NA,-0.103747778,0.000680721526748938,-0.0739515291790128,0.385,0.419,1,-0.0739515291790128,"non-sig","#00AFBB"
"277","Dnah17",1.32e-16,0.072471444,0.071,0.035,4.61e-12,NA,"Phf5a","Phf5a",-0.009943535,1,0.072471444,0.00011237844766559,-0.0479143767905508,0.052,0.071,1,-0.0479143767905508,"non-sig","#00AFBB"
"278","Dnajb5",8.88e-07,-0.071422926,0.096,0.125,0.030974276,NA,"","",NA,NA,-0.071422926,0.0170123437651252,-0.0140327535701484,0.082,0.096,1,-0.0140327535701484,"non-sig","#00AFBB"
"279","Dnajc10",7.42e-12,0.099783709,0.38,0.305,2.59e-07,NA,"Tcf12","Tcf12",0.006831083,1,0.099783709,0.00422789178240295,-0.0466542921763899,0.35,0.38,1,-0.0466542921763899,"non-sig","#00AFBB"
"280","Dnm3",1.11e-09,0.130328158,0.696,0.635,3.88e-05,NA,"","",NA,NA,0.130328158,1.96346089049081e-05,-0.0821991376606277,0.662,0.696,0.684599908687431,-0.0821991376606277,"non-sig","#00AFBB"
"281","Dnmt3a",2.14e-09,-0.110400759,0.643,0.651,7.47e-05,NA,"","",NA,NA,-0.110400759,0.0531053482032172,-0.0438236093128319,0.618,0.643,1,-0.0438236093128319,"non-sig","#00AFBB"
"282","Dock10",1.42e-09,0.137155216,0.116,0.08,4.95e-05,NA,"","",NA,NA,0.137155216,0.0408636404887908,-0.0629568692127098,0.102,0.116,1,-0.0629568692127098,"non-sig","#00AFBB"
"283","Dock3",2.36e-08,-0.070161485,0.918,0.941,0.000821283,NA,"","",NA,NA,-0.070161485,1.39378356405044e-28,0.156340273824181,0.937,0.918,4.85970515277466e-24,0.156340273824181,"sig","#E7B800"
"284","Dok5",6.26e-15,-0.192657118,0.249,0.303,2.18e-10,NA,"Kat8","Kat8",0.010550213,1,-0.192657118,8.76199702937781e-06,0.108566495319058,0.284,0.249,0.305504550423316,0.108566495319058,"non-sig","#00AFBB"
"285","Dop1b",2.7e-07,-0.090998997,0.415,0.445,0.009396827,NA,"","",NA,NA,-0.090998997,0.239028771426252,-0.0344957008778602,0.403,0.415,1,-0.0344957008778602,"non-sig","#00AFBB"
"286","Dpp10",2.44e-15,-0.105650678,0.954,0.975,8.49e-11,NA,"Tcf7l1","Tcf7l1",-0.012615262,1,-0.105650678,1.01238628973432e-10,0.170335942693977,0.956,0.954,3.52988727641664e-06,0.170335942693977,"sig","#E7B800"
"287","Dpp6",6.95e-20,0.288548231,0.799,0.767,2.42e-15,NA,"E2f4","E2f4",-0.00277543,1,0.288548231,1.44476396510094e-06,-0.098205538078775,0.787,0.799,0.0503745851711744,-0.098205538078775,"non-sig","#00AFBB"
"288","Dpyd",1.54e-07,0.143568732,0.284,0.237,0.005371417,NA,"","",NA,NA,0.143568732,2.25003662017143e-07,-0.11732846151164,0.237,0.284,0.00784520268355172,-0.11732846151164,"sig","#E7B800"
"289","Dpysl3",1.63e-08,0.074830131,0.158,0.118,0.000568609,NA,"","",NA,NA,0.074830131,0.0117498010173992,-0.0508755710226284,0.14,0.158,1,-0.0508755710226284,"non-sig","#00AFBB"
"290","Dtna",1.12e-30,-0.218713275,0.659,0.717,3.9e-26,NA,"Tfap4","Tfap4",0.000993091,1,-0.218713275,1.61696513241741e-17,0.179337014066173,0.711,0.659,5.63787232719979e-13,0.179337014066173,"sig","#E7B800"
"291","Dtnbos",3.99e-23,0.173700216,0.433,0.329,1.39e-18,NA,"Med23","Med23",0.038831923,1,0.173700216,0.181673660194295,-0.0164087913076932,0.416,0.433,1,-0.0164087913076932,"non-sig","#00AFBB"
"292","Dusp19",4.36e-07,0.029694158,0.046,0.028,0.015191763,NA,"","",NA,NA,0.029694158,0.034304842272175,-0.0105923029560875,0.038,0.046,1,-0.0105923029560875,"non-sig","#00AFBB"
"293","Dusp3",3.26e-09,-0.127628925,0.334,0.37,0.000113549,NA,"","",NA,NA,-0.127628925,0.991786335665886,0.0099574801779525,0.329,0.334,1,0.0099574801779525,"non-sig","#00AFBB"
"294","Dusp6",1.12e-13,-0.08087081,0.039,0.072,3.91e-09,NA,"Jph2","Jph2",-0.00100873,1,-0.08087081,0.459424389601113,0.00535366695554747,0.042,0.039,1,0.00535366695554747,"non-sig","#00AFBB"
"295","Dync1h1",4.26e-07,-0.086879565,0.592,0.597,0.014868414,NA,"","",NA,NA,-0.086879565,0.00213793983861976,-0.0712898210653212,0.565,0.592,1,-0.0712898210653212,"non-sig","#00AFBB"
"296","Dync2h1",4.38e-14,0.134691382,0.563,0.481,1.53e-09,NA,"Myod1","Myod1",0.000615142,1,0.134691382,0.00568902018419279,-0.0561454660995382,0.542,0.563,1,-0.0561454660995382,"non-sig","#00AFBB"
"297","Dynlt1f",1.13e-06,0.031143888,0.08,0.055,0.039512518,NA,"","",NA,NA,0.031143888,0.750480986377146,0.00317596788649982,0.078,0.08,1,0.00317596788649982,"non-sig","#00AFBB"
"298","E130114P18Rik",7.4e-14,0.241476137,0.085,0.049,2.58e-09,NA,"Rag2","Rag2",0.000419204,1,0.241476137,2.36708237616045e-09,-0.242141638020303,0.055,0.085,8.25330612095865e-05,-0.242141638020303,"sig","#E7B800"
"299","E430024I08Rik",1.28e-07,0.046262058,0.118,0.085,0.004471802,NA,"","",NA,NA,0.046262058,0.0688384526554046,-0.0138195228530779,0.106,0.118,1,-0.0138195228530779,"non-sig","#00AFBB"
"300","Ebf1",1.25e-10,0.170754902,0.016,0.004,4.34e-06,NA,"","",NA,NA,0.170754902,0.0134494751884967,-0.0781151807502801,0.011,0.016,1,-0.0781151807502801,"non-sig","#00AFBB"
"301","Ece1",1.04e-11,-0.14705588,0.209,0.255,3.61e-07,NA,"Acss2","Acss2",0.01964115,1,-0.14705588,0.130086285041846,-0.0077109552777096,0.195,0.209,1,-0.0077109552777096,"non-sig","#00AFBB"
"302","Echdc1",3.3e-08,0.069240416,0.287,0.23,0.001149601,NA,"","",NA,NA,0.069240416,0.0334762970956104,-0.02668302710598,0.265,0.287,1,-0.02668302710598,"non-sig","#00AFBB"
"303","Echdc2",1.71e-276,0.692900813,0.408,0.114,5.95e-272,NA,"Rfx1","Rfx1",0.007445705,1,0.692900813,1.3504546638865e-235,-0.706389040693548,0.124,0.408,4.70863027657306e-231,-0.706389040693548,"sig","#E7B800"
"304","Ecsit",2.48e-07,0.088768388,0.214,0.171,0.008660854,NA,"","",NA,NA,0.088768388,0.0237992361423651,-0.0556024563288587,0.196,0.214,1,-0.0556024563288587,"non-sig","#00AFBB"
"305","Efcab1",9.71e-07,0.052876505,0.09,0.064,0.033857474,NA,"","",NA,NA,0.052876505,0.00287157256749407,-0.0474114692746731,0.073,0.09,1,-0.0474114692746731,"non-sig","#00AFBB"
"306","Efcab15",7.17e-09,0.040101812,0.071,0.044,0.000249949,NA,"","",NA,NA,0.040101812,0.000668205766700533,-0.0316247284754476,0.054,0.071,1,-0.0316247284754476,"non-sig","#00AFBB"
"307","Efna5",7.93e-12,-0.142869554,0.579,0.628,2.77e-07,NA,"Sumo2","Sumo2",0.043170352,1,-0.142869554,5.84144195940726e-06,0.116932878198471,0.613,0.579,0.203673556798653,0.116932878198471,"non-sig","#00AFBB"
"308","Efnb2",1.92e-12,0.112461812,0.219,0.162,6.69e-08,NA,"Sox17","Sox17",-0.003064778,1,0.112461812,2.44151613950572e-07,-0.0936106326780528,0.177,0.219,0.0085128343236146,-0.0936106326780528,"sig","#E7B800"
"309","Egfem1",9.54e-12,0.289800378,0.58,0.534,3.33e-07,NA,"Atrx","Atrx",0.033964449,1,0.289800378,1.51271088351946e-06,-0.140770808515223,0.53,0.58,0.0527436903756732,-0.140770808515223,"non-sig","#00AFBB"
"310","Egr1",7.09e-21,-0.137674075,0.123,0.187,2.47e-16,NA,"Nr5a2","Nr5a2",-0.001376657,1,-0.137674075,0.444378553700839,-0.0247566862359133,0.128,0.123,1,-0.0247566862359133,"non-sig","#00AFBB"
"311","Egr3",2.31e-15,-0.130602585,0.071,0.115,8.07e-11,NA,"Phf6","Phf6",0.040998932,1,-0.130602585,0.0039809428823134,-0.0326866651608978,0.057,0.071,1,-0.0326866651608978,"non-sig","#00AFBB"
"312","Egr4",1.31e-06,-0.05793071,0.034,0.054,0.045607664,NA,"","",NA,NA,-0.05793071,0.352146035366322,0.00219658534575848,0.038,0.034,1,0.00219658534575848,"non-sig","#00AFBB"
"313","Elp4",1.56e-08,0.112368974,0.466,0.401,0.000543663,NA,"","",NA,NA,0.112368974,0.505767218646206,-0.0304893247845111,0.455,0.466,1,-0.0304893247845111,"non-sig","#00AFBB"
"314","Emid1",1.32e-08,0.057820016,0.057,0.034,0.000460119,NA,"","",NA,NA,0.057820016,0.000292821982662421,-0.0481706569262152,0.041,0.057,1,-0.0481706569262152,"non-sig","#00AFBB"
"315","Enox1",1.94e-12,0.170797377,0.778,0.738,6.77e-08,NA,"Xbp1","Xbp1",0.043817191,1,0.170797377,0.0150988593548972,-0.0636917630752283,0.766,0.778,1,-0.0636917630752283,"non-sig","#00AFBB"
"316","ENSMUSG00000119984",7.84e-12,0.105033228,0.33,0.26,2.74e-07,NA,"Cebpa","Cebpa",-0.003530328,1,0.105033228,2.27155505448788e-05,-0.0881872463656321,0.29,0.33,0.792023100848289,-0.0881872463656321,"non-sig","#00AFBB"
"317","ENSMUSG00000119988",4.71e-08,0.047194545,0.122,0.087,0.001641404,NA,"","",NA,NA,0.047194545,0.563024577493177,0.0126306446579545,0.117,0.122,1,0.0126306446579545,"non-sig","#00AFBB"
"318","ENSMUSG00000120008",2.7e-09,0.065849429,0.183,0.136,9.43e-05,NA,"","",NA,NA,0.065849429,3.27932286162938e-05,-0.0663373712095838,0.15,0.183,1,-0.0663373712095838,"non-sig","#00AFBB"
"319","ENSMUSG00000120012",2.27e-08,0.062750647,0.229,0.178,0.00079126,NA,"","",NA,NA,0.062750647,0.503570723292679,0.0521249892212398,0.231,0.229,1,0.0521249892212398,"non-sig","#00AFBB"
"320","ENSMUSG00000120164",6.48e-07,-0.099666106,0.046,0.069,0.022580459,NA,"","",NA,NA,-0.099666106,0.215573064864659,0.034877764983041,0.052,0.046,1,0.034877764983041,"non-sig","#00AFBB"
"321","ENSMUSG00000120303",9.81e-18,0.122987144,0.156,0.099,3.42e-13,NA,"Tox","Tox",-0.110330941,0.01115432,0.122987144,1.15230652853797e-06,-0.0805117149720203,0.122,0.156,0.0401774717305335,-0.0805117149720203,"sig","#E7B800"
"322","ENSMUSG00000120795",2.12e-07,0.070862564,0.21,0.167,0.007408615,NA,"","",NA,NA,0.070862564,0.000783014744246418,-0.0521829265008069,0.182,0.21,1,-0.0521829265008069,"non-sig","#00AFBB"
"323","ENSMUSG00000121060",9.81e-09,0.041880557,0.054,0.031,0.000342059,NA,"","",NA,NA,0.041880557,0.190900453925431,-0.00657603884700524,0.048,0.054,1,-0.00657603884700524,"non-sig","#00AFBB"
"324","ENSMUSG00000121147",2.07e-07,0.02777431,0.028,0.013,0.007211228,NA,"","",NA,NA,0.02777431,0.00119869907904158,-0.0244779049376396,0.018,0.028,1,-0.0244779049376396,"non-sig","#00AFBB"
"325","ENSMUSG00000121153",8.69e-10,0.039055632,0.072,0.044,3.03e-05,NA,"","",NA,NA,0.039055632,0.504888687421423,-0.0049713329868207,0.068,0.072,1,-0.0049713329868207,"non-sig","#00AFBB"
"326","ENSMUSG00000121160",9.48e-09,0.055770538,0.131,0.093,0.000330501,NA,"","",NA,NA,0.055770538,0.208012090169224,-0.0202858129543912,0.122,0.131,1,-0.0202858129543912,"non-sig","#00AFBB"
"327","ENSMUSG00000121207",6.8e-15,0.071030381,0.098,0.057,2.37e-10,NA,"Zic3","Zic3",0.000764375,1,0.071030381,0.00042906537099303,-0.0420922043749296,0.077,0.098,1,-0.0420922043749296,"non-sig","#00AFBB"
"328","ENSMUSG00000121275",1.41e-06,0.04759089,0.139,0.106,0.049278262,NA,"","",NA,NA,0.04759089,0.190236735797574,-0.016249546064042,0.13,0.139,1,-0.016249546064042,"non-sig","#00AFBB"
"329","ENSMUSG00000121444",5.15e-08,0.069915787,0.212,0.166,0.001794383,NA,"","",NA,NA,0.069915787,2.32913642967038e-08,-0.0909002941591051,0.168,0.212,0.000812099998933171,-0.0909002941591051,"sig","#E7B800"
"330","Eomes",6.99e-13,0.030976173,0.01,0,2.44e-08,NA,"Zfp57","Zfp57",0.006902227,1,0.030976173,4.23131141478178e-10,-0.031462790113401,0.001,0.01,1.47533135099196e-05,-0.031462790113401,"sig","#E7B800"
"331","Epb41l4a",1.78e-07,0.049100926,0.016,0.006,0.006213374,NA,"","",NA,NA,0.049100926,1.29101934847667e-05,-0.034469585332154,0.007,0.016,0.45013971623336,-0.034469585332154,"non-sig","#00AFBB"
"332","Epha5",1.13e-08,0.122005216,0.908,0.92,0.000394212,NA,"","",NA,NA,0.122005216,3.18541249799139e-05,-0.0908873043037346,0.913,0.908,1,-0.0908873043037346,"non-sig","#00AFBB"
"333","Epm2a",6.85e-11,0.089028228,0.288,0.224,2.39e-06,NA,"","",NA,NA,0.089028228,0.0531678629051813,0.0385785830328172,0.302,0.288,1,0.0385785830328172,"non-sig","#00AFBB"
"334","Epyc",2.45e-08,0.032774676,0.032,0.016,0.000855154,NA,"","",NA,NA,0.032774676,0.886130134640798,0.00430313130174975,0.033,0.032,1,0.00430313130174975,"non-sig","#00AFBB"
"335","Eri2",7.13e-08,0.057377218,0.126,0.092,0.002486179,NA,"","",NA,NA,0.057377218,0.00136449320271471,-0.0565201247910615,0.105,0.126,1,-0.0565201247910615,"non-sig","#00AFBB"
"336","Esr1",7.28e-11,0.043236879,0.058,0.032,2.54e-06,NA,"","",NA,NA,0.043236879,0.00780931413417511,-0.0211129510189513,0.046,0.058,1,-0.0211129510189513,"non-sig","#00AFBB"
"337","Ethe1",5.32e-09,0.062779494,0.111,0.076,0.000185409,NA,"","",NA,NA,0.062779494,9.34562065610553e-08,-0.0787291670395489,0.078,0.111,0.00325853755416431,-0.0787291670395489,"sig","#E7B800"
"338","Etl4",1.17e-63,-0.299410801,0.879,0.946,4.09e-59,NA,"Cbx7","Cbx7",-0.003511807,1,-0.299410801,8.04886074412608e-36,0.279996177031593,0.916,0.879,2.80639627565444e-31,0.279996177031593,"sig","#E7B800"
"339","Etv5",2.36e-49,-0.340766427,0.274,0.394,8.21e-45,NA,"Rai1","Rai1",-0.119830371,0.00078411,-0.340766427,0.0037509349713996,-0.046549226064422,0.247,0.274,1,-0.046549226064422,"non-sig","#00AFBB"
"340","Ewsr1",6.01e-13,0.15011042,0.728,0.656,2.1e-08,NA,"Sox2","Sox2",0.003248987,1,0.15011042,0.00433277220352956,-0.054069367987702,0.704,0.728,1,-0.054069367987702,"non-sig","#00AFBB"
"341","Exoc6b",6.89e-08,0.118084546,0.776,0.752,0.002402208,NA,"","",NA,NA,0.118084546,0.961489392198155,-0.00856293795912788,0.787,0.776,1,-0.00856293795912788,"non-sig","#00AFBB"
"342","Exph5",1.86e-07,-0.121396943,0.221,0.255,0.00648676,NA,"","",NA,NA,-0.121396943,7.20011156748391e-05,0.0886220449999846,0.251,0.221,1,0.0886220449999846,"non-sig","#00AFBB"
"343","Ext1",4.46e-19,-0.126278155,0.838,0.876,1.55e-14,NA,"Cxxc1","Cxxc1",0.007817071,1,-0.126278155,4.79815206566386e-08,0.0872658867396279,0.867,0.838,0.00167297168073502,0.0872658867396279,"sig","#E7B800"
"344","Eya1",3.1e-09,0.05314056,0.036,0.017,0.000108198,NA,"","",NA,NA,0.05314056,0.013452314979261,-0.0257721281872266,0.027,0.036,1,-0.0257721281872266,"non-sig","#00AFBB"
"345","F13a1",1.03e-06,0.029305173,0.019,0.008,0.035777141,NA,"","",NA,NA,0.029305173,0.0116585422837814,-0.0220515271626153,0.013,0.019,1,-0.0220515271626153,"non-sig","#00AFBB"
"346","F730043M19Rik",1.49e-07,0.074727002,0.107,0.077,0.005182599,NA,"","",NA,NA,0.074727002,3.72625730993778e-08,-0.0868462450417775,0.075,0.107,0.00129923413625601,-0.0868462450417775,"sig","#E7B800"
"347","Fam131a",2.36e-09,-0.135496348,0.432,0.46,8.24e-05,NA,"","",NA,NA,-0.135496348,1.09049273980183e-08,-0.0969697464360593,0.372,0.432,0.000380222103586705,-0.0969697464360593,"sig","#E7B800"
"348","Fam13a",9.6e-15,0.110323421,0.265,0.197,3.35e-10,NA,"Dpy30","Dpy30",0.013231376,1,0.110323421,0.0489632012886072,0.0269474808359712,0.283,0.265,1,0.0269474808359712,"non-sig","#00AFBB"
"349","Fam162a",1.06e-06,0.075306014,0.201,0.16,0.037118211,NA,"","",NA,NA,0.075306014,8.73948763359e-06,-0.0819784560399462,0.164,0.201,0.304719715320383,-0.0819784560399462,"non-sig","#00AFBB"
"350","Fam184a",9.45e-09,0.110436804,0.383,0.316,0.000329575,NA,"","",NA,NA,0.110436804,0.000165342331124562,-0.0836436494188435,0.342,0.383,1,-0.0836436494188435,"non-sig","#00AFBB"
"351","Fam205c",3.23e-09,0.038825722,0.092,0.06,0.000112459,NA,"","",NA,NA,0.038825722,0.000290241949930049,-0.0388954530986657,0.071,0.092,1,-0.0388954530986657,"non-sig","#00AFBB"
"352","Fam210a",1.3e-07,0.052912179,0.21,0.164,0.004541437,NA,"","",NA,NA,0.052912179,3.98971360908989e-06,-0.0546349510999605,0.171,0.21,0.139109344408137,-0.0546349510999605,"non-sig","#00AFBB"
"353","Fam214a",4.33e-08,0.094604361,0.371,0.311,0.00151013,NA,"","",NA,NA,0.094604361,0.00298358049593743,-0.065688353156226,0.343,0.371,1,-0.065688353156226,"non-sig","#00AFBB"
"354","Fam219a",2.84e-09,-0.129290932,0.526,0.547,9.9e-05,NA,"","",NA,NA,-0.129290932,0.477811467527018,-0.0187813459086266,0.512,0.526,1,-0.0187813459086266,"non-sig","#00AFBB"
"355","Fance",8.73e-09,0.062484348,0.128,0.091,0.000304236,NA,"","",NA,NA,0.062484348,0.00244051371553825,-0.0376809265321689,0.108,0.128,1,-0.0376809265321689,"non-sig","#00AFBB"
"356","Fat3",1.21e-08,-0.071597557,0.786,0.827,0.000422651,NA,"","",NA,NA,-0.071597557,5.79332564885935e-10,0.137179245024826,0.821,0.786,2.01995885398779e-05,0.137179245024826,"sig","#E7B800"
"357","Fbxl12os",5.2e-10,0.069934049,0.117,0.08,1.81e-05,NA,"","",NA,NA,0.069934049,0.627433073728752,-0.0182133653996689,0.114,0.117,1,-0.0182133653996689,"non-sig","#00AFBB"
"358","Fbxl7",1.28e-08,0.070558843,0.081,0.053,0.000446162,NA,"","",NA,NA,0.070558843,5.36974579616534e-05,-0.0802565597141776,0.06,0.081,1,-0.0802565597141776,"non-sig","#00AFBB"
"359","Fgd4",9e-10,0.096920259,0.42,0.346,3.14e-05,NA,"","",NA,NA,0.096920259,0.00654164729515935,-0.0557606348912897,0.394,0.42,1,-0.0557606348912897,"non-sig","#00AFBB"
"360","Fgf1",4.59e-33,0.237981333,0.211,0.125,1.6e-28,NA,"Rad51","Rad51",0.006353098,1,0.237981333,1.54842134536203e-09,-0.188780714400629,0.167,0.211,5.39888070487379e-05,-0.188780714400629,"sig","#E7B800"
"361","Fgf12",2.45e-55,-0.210805982,0.946,0.978,8.54e-51,NA,"Brd2","Brd2",-0.004147045,1,-0.210805982,8.8580262287696e-39,0.18840856778357,0.963,0.946,3.0885280051851e-34,0.18840856778357,"sig","#E7B800"
"362","Fhit",8.06e-08,0.16016946,0.423,0.37,0.002808831,NA,"","",NA,NA,0.16016946,0.698598330064796,-0.0502975031975994,0.419,0.423,1,-0.0502975031975994,"non-sig","#00AFBB"
"363","Fign",1.77e-12,0.108171124,0.134,0.09,6.18e-08,NA,"Ino80","Ino80",0.010584523,1,0.108171124,0.000175855700138395,-0.0724439479798533,0.109,0.134,1,-0.0724439479798533,"non-sig","#00AFBB"
"364","Filip1",3.41e-11,0.085563688,0.086,0.053,1.19e-06,NA,"","",NA,NA,0.085563688,0.00329343000430017,-0.0467874502694451,0.07,0.086,1,-0.0467874502694451,"non-sig","#00AFBB"
"365","Filip1l",2.29e-11,0.115959603,0.282,0.218,7.97e-07,NA,"","",NA,NA,0.115959603,0.000234813129058436,-0.0819434376066834,0.246,0.282,1,-0.0819434376066834,"non-sig","#00AFBB"
"366","Flnb",5.46e-07,0.075325489,0.494,0.432,0.019053143,NA,"","",NA,NA,0.075325489,8.97808348746031e-07,-0.0934723264397022,0.453,0.494,0.0313038836957279,-0.0934723264397022,"sig","#E7B800"
"367","Fmn1",9.72e-07,-0.098345191,0.408,0.443,0.033899254,NA,"","",NA,NA,-0.098345191,0.00647879022726896,0.0644731548625921,0.432,0.408,1,0.0644731548625921,"non-sig","#00AFBB"
"368","Fndc9",6.25e-07,0.095993816,0.565,0.506,0.021782853,NA,"","",NA,NA,0.095993816,0.00195116201019055,-0.0743846924014646,0.537,0.565,1,-0.0743846924014646,"non-sig","#00AFBB"
"369","Fos",5.27e-13,-0.068871659,0.017,0.042,1.84e-08,NA,"Hey2","Hey2",0.015833914,1,-0.068871659,0.000516270198356057,-0.01520113734945,0.009,0.017,1,-0.01520113734945,"non-sig","#00AFBB"
