"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"378","Rcn2",6.09368822315912e-07,0.118110480034036,0.165,0.123,0.0212468627276889,0.118110480034036,2.86839995520101e-06,-0.124758074663772,0.129,0.165,0.100012501237994,-0.124758074663772,"non-sig","#00AFBB"
"379","Rfx3",9.26225749737822e-09,0.129310010952808,0.311,0.244,0.000322947132161087,0.129310010952808,0.40646094450585,0.00687385253196093,0.298,0.311,1,0.00687385253196093,"non-sig","#00AFBB"
"380","Rhoj",7.40106951979632e-07,0.139185202033051,0.054,0.032,0.0258053090946738,0.139185202033051,7.99908013136317e-07,-0.119255944794908,0.033,0.054,0.027890392694024,-0.119255944794908,"sig","#E7B800"
"381","Rin2",3.2315331245773e-08,0.183154802130717,0.214,0.163,0.00112673865454637,0.183154802130717,0.0203336367389456,-0.0264302467452453,0.19,0.214,1,-0.0264302467452453,"non-sig","#00AFBB"
"382","Rmdn1",4.9962335700373e-07,0.109547152806646,0.257,0.203,0.0174203675886491,0.109547152806646,0.00340802519432383,-0.0584238732113873,0.228,0.257,1,-0.0584238732113873,"non-sig","#00AFBB"
"383","Rmst",6.61824760790289e-15,0.445310951313039,0.209,0.147,2.3075843934475e-10,0.445310951313039,0.000105282292568911,-0.215869878132802,0.179,0.209,1,-0.215869878132802,"non-sig","#00AFBB"
"384","Rn18s-rs5",4.26209493569218e-273,-0.546548572043291,0.999,1,1.48606464122779e-268,-0.546548572043291,1.18252408487157e-05,-0.0666013472205629,0.999,0.999,0.412310672672171,-0.0666013472205629,"non-sig","#00AFBB"
"385","Rnf220",2.65467176359966e-13,-0.548440266727595,0.258,0.312,9.25604403814292e-09,-0.548440266727595,2.11967596310896e-06,0.350870964275469,0.291,0.258,0.0739067418057202,0.350870964275469,"non-sig","#00AFBB"
"386","Rngtt",1.8294622325609e-07,0.151269674644951,0.184,0.139,0.00637878596627007,0.151269674644951,0.0606626879260675,-0.0211963661122321,0.167,0.184,1,-0.0211963661122321,"non-sig","#00AFBB"
"387","Rnpc3",1.4446518460652e-08,0.135363404188167,0.249,0.191,0.000503706759167553,0.135363404188167,0.000539989783735002,-0.0937526478543003,0.216,0.249,1,-0.0937526478543003,"non-sig","#00AFBB"
"388","Rnpep",2.34425134355012e-07,0.174606112337731,0.122,0.086,0.00817370115955619,0.174606112337731,0.0792281867442277,-0.0586078486650496,0.11,0.122,1,-0.0586078486650496,"non-sig","#00AFBB"
"389","Ror1",8.95668435027164e-11,0.264114024695487,0.068,0.037,3.12292713240921e-06,0.264114024695487,1.09368402550549e-07,-0.202817886001686,0.043,0.068,0.00381334809173,-0.202817886001686,"sig","#E7B800"
"390","Rora",1.7234436009466e-26,0.549562932473743,0.532,0.454,6.00913080342051e-22,0.549562932473743,1.91765333014074e-19,-0.382936009344299,0.453,0.532,6.68628186620171e-15,-0.382936009344299,"sig","#E7B800"
"391","Rrm2b",3.02059988399939e-07,0.132357123668183,0.068,0.042,0.0105319256155407,0.132357123668183,0.00983934246552006,-0.0515838506827659,0.055,0.068,1,-0.0515838506827659,"non-sig","#00AFBB"
"392","Rtn1",4.65044470191553e-23,-0.343165048635537,0.599,0.653,1.62147055421689e-18,-0.343165048635537,4.72765999718858e-06,0.159356258642395,0.622,0.599,0.164839321121974,0.159356258642395,"non-sig","#00AFBB"
"393","S1pr1",4.49985561108543e-07,0.143401712958338,0.17,0.128,0.0156896465591716,0.143401712958338,0.00205714507955562,-0.130174890784078,0.147,0.17,1,-0.130174890784078,"non-sig","#00AFBB"
"394","Sall3",4.23890560274472e-07,0.095226358619444,0.117,0.082,0.01477979216509,0.095226358619444,0.0035868259361282,-0.0447575881031795,0.098,0.117,1,-0.0447575881031795,"non-sig","#00AFBB"
"395","Scmh1",1.21575757375406e-07,0.124777826129743,0.285,0.225,0.00423898193240827,0.124777826129743,0.0125765271984996,-0.0316682352240008,0.256,0.285,1,-0.0316682352240008,"non-sig","#00AFBB"
"396","Sesn1",5.93798466552486e-09,0.144019972933561,0.228,0.171,0.000207039711332855,0.144019972933561,1.90068445885878e-13,-0.232257402027507,0.165,0.228,6.62711650270292e-09,-0.232257402027507,"sig","#E7B800"
"397","Setbp1",3.70014613142261e-08,0.175008395734819,0.295,0.234,0.00129012995164312,0.175008395734819,5.8237586620035e-05,-0.142771822130342,0.256,0.295,1,-0.142771822130342,"non-sig","#00AFBB"
"398","Sgcz",1.05633976139049e-07,-0.165351901148792,0.213,0.261,0.00368313984604021,-0.165351901148792,0.0395799794985732,-0.0784500619964206,0.194,0.213,1,-0.0784500619964206,"non-sig","#00AFBB"
"399","Sgk1",1.06099984063387e-14,0.290697629257155,0.141,0.087,3.69938814433811e-10,0.290697629257155,2.69761830079564e-13,-0.286022444845492,0.092,0.141,9.40578572938415e-09,-0.286022444845492,"sig","#E7B800"
"400","Sh3pxd2b",2.65472656018648e-12,0.169789453376243,0.095,0.054,9.25623509740218e-08,0.169789453376243,9.4115115673129e-06,-0.134670980500701,0.07,0.095,0.328151173817499,-0.134670980500701,"non-sig","#00AFBB"
"401","Slc10a7",8.72662255296943e-07,0.0783071599924228,0.144,0.106,0.0304271148554385,0.0783071599924228,0.000176509443965367,-0.0934943287898101,0.117,0.144,1,-0.0934943287898101,"non-sig","#00AFBB"
"402","Slc13a3",4.88451728651705e-10,0.158547360235718,0.047,0.022,1.7030846422899e-05,0.158547360235718,5.80052978586538e-05,-0.120985949175796,0.031,0.047,1,-0.120985949175796,"non-sig","#00AFBB"
"403","Slc13a4",4.77893281354565e-08,0.216984647784229,0.03,0.013,0.00166627050409896,0.216984647784229,1.88947314157218e-08,-0.197416562732944,0.013,0.03,0.000658802600271974,-0.197416562732944,"sig","#E7B800"
"404","Slc16a4",3.24184002878169e-08,0.138900141097068,0.073,0.044,0.00113033236283531,0.138900141097068,0.573243808623785,0.0122151026234629,0.07,0.073,1,0.0122151026234629,"non-sig","#00AFBB"
"405","Slc1a3",4.05505398715577e-21,0.38966265824771,0.48,0.381,1.4138756737016e-16,0.38966265824771,0.000360425929176499,-0.0414054341558647,0.43,0.48,1,-0.0414054341558647,"non-sig","#00AFBB"
"406","Slc24a3",2.99197265838888e-10,0.158332017861979,0.303,0.231,1.04321110680045e-05,0.158332017861979,0.0125928651164762,-0.0548503130061151,0.275,0.303,1,-0.0548503130061151,"non-sig","#00AFBB"
"407","Slc25a36",1.41765743027763e-07,0.11867793369253,0.203,0.154,0.00494294616214902,0.11867793369253,0.387072425614234,-0.0119190587863132,0.193,0.203,1,-0.0119190587863132,"non-sig","#00AFBB"
"408","Slc39a12",9.41440349152865e-07,0.156941064439218,0.193,0.15,0.0328252006539129,0.156941064439218,0.0568361770097142,-0.021659876935421,0.174,0.193,1,-0.021659876935421,"non-sig","#00AFBB"
"409","Slc6a1",4.00036749843257e-10,0.176151697661625,0.27,0.206,1.39480813567848e-05,0.176151697661625,0.0357515403611623,-0.0701843750983999,0.25,0.27,1,-0.0701843750983999,"non-sig","#00AFBB"
"410","Slc7a11",3.30917453508627e-09,0.275986627133011,0.188,0.139,0.000115380988514853,0.275986627133011,3.24869927882887e-07,-0.321249102012331,0.149,0.188,0.0113272397754926,-0.321249102012331,"sig","#E7B800"
"411","Slc7a2",8.69819464437019e-07,0.12104223264043,0.109,0.077,0.0303279952665255,0.12104223264043,6.02711993580317e-07,-0.200864929154357,0.079,0.109,0.0210147590801649,-0.200864929154357,"sig","#E7B800"
"412","Smim4",1.63711035396323e-08,0.124390044030729,0.127,0.087,0.000570811267116361,0.124390044030729,8.12266842672817e-05,-0.0964849690609345,0.1,0.127,1,-0.0964849690609345,"non-sig","#00AFBB"
"413","Smyd3",1.00347647776932e-06,0.138429520614775,0.309,0.253,0.0349882143503829,0.138429520614775,0.0221086455440739,-0.065950250025492,0.283,0.309,1,-0.065950250025492,"non-sig","#00AFBB"
"414","Snap25",5.4258103939374e-12,-0.312152488120952,0.427,0.466,1.89181731005415e-07,-0.312152488120952,0.716256462483899,0.0558332377916728,0.415,0.427,1,0.0558332377916728,"non-sig","#00AFBB"
"415","Snrnp70",6.13206146807652e-10,0.151353410953366,0.605,0.516,2.13806587207424e-05,0.151353410953366,0.268299361861391,-0.0103840068230054,0.575,0.605,1,-0.0103840068230054,"non-sig","#00AFBB"
"416","Soat1",3.5412683173237e-08,0.118664488124124,0.127,0.088,0.00123473402420126,0.118664488124124,7.48603373378166e-05,-0.110434729080796,0.101,0.127,1,-0.110434729080796,"non-sig","#00AFBB"
"417","Son",1.75463242474017e-13,0.190160937845481,0.704,0.621,6.11787687534154e-09,0.190160937845481,3.03109197684738e-12,-0.183343801836774,0.657,0.704,1.05685083956738e-07,-0.183343801836774,"sig","#E7B800"
"418","Sorbs1",1.08664599892402e-11,0.242142622214643,0.23,0.167,3.78880860444839e-07,0.242142622214643,5.16684689411326e-09,-0.253007630168982,0.182,0.23,0.000180152450657047,-0.253007630168982,"sig","#E7B800"
"419","Sox1",3.75654521227167e-07,0.0723116611457201,0.023,0.009,0.0130979461916276,0.0723116611457201,0.0012376893198976,-0.0604187223640239,0.014,0.023,1,-0.0604187223640239,"non-sig","#00AFBB"
"420","Sox9",9.66617152879444e-07,0.119942527444583,0.083,0.055,0.0337030402694476,0.119942527444583,0.0406397127731082,-0.0620906121126388,0.071,0.083,1,-0.0620906121126388,"non-sig","#00AFBB"
"421","Spacdr",3.80656473107513e-13,0.191854721548037,0.338,0.254,1.32723492478397e-08,0.191854721548037,3.80747260580327e-09,-0.175638240237596,0.278,0.338,0.000132755147346543,-0.175638240237596,"sig","#E7B800"
"422","Sparcl1",3.99539649590924e-12,0.264282210589198,0.444,0.369,1.39307489622867e-07,0.264282210589198,0.000655787770879294,-0.130138837581055,0.41,0.444,1,-0.130138837581055,"non-sig","#00AFBB"
"423","Spata6",4.85344886654299e-07,0.14083195233651,0.057,0.034,0.0169225201629754,0.14083195233651,0.0237656466088601,-0.0677534640360085,0.047,0.057,1,-0.0677534640360085,"non-sig","#00AFBB"
"424","Spindoc",1.04043261882232e-06,0.0965382101679377,0.077,0.05,0.0362767641204778,0.0965382101679377,0.0096084348067618,-0.0412637668357684,0.063,0.077,1,-0.0412637668357684,"non-sig","#00AFBB"
"425","Srek1",2.33205756221818e-09,0.162008735789698,0.355,0.283,8.13118510218612e-05,0.162008735789698,0.00434690180125001,-0.0753731227074557,0.321,0.355,1,-0.0753731227074557,"non-sig","#00AFBB"
"426","Srrm1",1.14250499060807e-08,0.138718768304306,0.267,0.206,0.000398357215075315,0.138718768304306,0.504296778819724,0.0213831062981331,0.256,0.267,1,0.0213831062981331,"non-sig","#00AFBB"
"427","Srsf11",1.25307770722986e-06,0.078247735041431,0.317,0.257,0.0436910604179837,0.078247735041431,0.188482924908593,-0.0210460743509779,0.3,0.317,1,-0.0210460743509779,"non-sig","#00AFBB"
"428","Srsf2",3.99843262794608e-10,0.171974349025008,0.257,0.193,1.39413350438596e-05,0.171974349025008,0.42183501059682,0.0113646581255145,0.245,0.257,1,0.0113646581255145,"non-sig","#00AFBB"
"429","Srsf5",1.12248240627804e-13,0.183633617836368,0.368,0.277,3.91375940596963e-09,0.183633617836368,0.0162266901481557,-0.0276831018475925,0.334,0.368,1,-0.0276831018475925,"non-sig","#00AFBB"
"430","Ssbp2",3.64677597625783e-07,0.12612412071731,0.32,0.262,0.0127152137964182,0.12612412071731,0.0276180263062577,-0.0344626977776679,0.294,0.32,1,-0.0344626977776679,"non-sig","#00AFBB"
"431","St3gal4",3.33708794752689e-10,0.201544186551214,0.268,0.205,1.1635424546642e-05,0.201544186551214,3.78773038223581e-05,-0.113271917763615,0.229,0.268,1,-0.113271917763615,"non-sig","#00AFBB"
"432","Stag1",6.92993832005791e-15,0.192319125581952,0.436,0.338,2.41626159405459e-10,0.192319125581952,0.244427007821299,0.0202755113252984,0.413,0.436,1,0.0202755113252984,"non-sig","#00AFBB"
"433","Stim1",6.05914070744429e-08,0.14723376008081,0.184,0.137,0.0021126405904646,0.14723376008081,0.00276641568845913,-0.0923644019661394,0.16,0.184,1,-0.0923644019661394,"non-sig","#00AFBB"
"434","Stmn1",5.60175642601029e-09,-0.303146525381046,0.401,0.435,0.000195316441305701,-0.303146525381046,0.0115951036084547,0.123600463875168,0.415,0.401,1,0.123600463875168,"non-sig","#00AFBB"
"435","Stmn2",1.09234249410431e-18,-0.467960030449923,0.221,0.291,3.80867057419348e-14,-0.467960030449923,7.22971934269759e-07,0.2654844599293,0.258,0.221,0.0252078624321837,0.2654844599293,"sig","#E7B800"
"436","Stmn3",1.42043141121977e-06,-0.271942213408486,0.312,0.341,0.0495261820149997,-0.271942213408486,0.00135124933884061,0.166664354209412,0.334,0.312,1,0.166664354209412,"non-sig","#00AFBB"
"437","Stx18",4.07350653000333e-07,0.088218545777019,0.102,0.069,0.0142030952181626,0.088218545777019,5.52602351454113e-05,-0.06562302240094,0.077,0.102,1,-0.06562302240094,"non-sig","#00AFBB"
"438","Stxbp4",5.9934336409757e-07,0.089354436079602,0.119,0.084,0.02089730507599,0.089354436079602,7.3964908164067e-06,-0.106937778666703,0.09,0.119,0.257893445295652,-0.106937778666703,"non-sig","#00AFBB"
"439","Sult1a1",2.77330858121355e-10,0.136907438516848,0.033,0.012,9.66969503011728e-06,0.136907438516848,1.72075930496646e-07,-0.0967099048287522,0.016,0.033,0.00599977146862655,-0.0967099048287522,"sig","#E7B800"
"440","Supv3l1",3.22841707222869e-08,0.126246197851797,0.057,0.032,0.00112565218057398,0.126246197851797,0.0183578185500224,-0.0663195940095608,0.046,0.057,1,-0.0663195940095608,"non-sig","#00AFBB"
"441","Svep1",8.01192187209607e-07,0.150298147860272,0.024,0.01,0.0279351679914374,0.150298147860272,6.85295970676092e-06,-0.133823144906341,0.012,0.024,0.238942146095633,-0.133823144906341,"non-sig","#00AFBB"
"442","Sycp2",6.35498076200868e-07,0.139374289380433,0.201,0.155,0.0221579114228956,0.139374289380433,0.79978912342566,0.0474532633471887,0.195,0.201,1,0.0474532633471887,"non-sig","#00AFBB"
"443","Syt1",8.96049043768607e-19,-0.331385004735316,0.474,0.529,3.124254200908e-14,-0.331385004735316,0.000878754353151662,0.140819204908261,0.492,0.474,1,0.140819204908261,"non-sig","#00AFBB"
"444","Sytl2",3.89691581949925e-12,-0.437836164895527,0.15,0.201,1.3587376387848e-07,-0.437836164895527,0.000360708430534116,0.272987657543572,0.173,0.15,1,0.272987657543572,"non-sig","#00AFBB"
"445","Tbc1d5",1.2379070436481e-08,0.162848199557582,0.531,0.456,0.000431621048908781,0.162848199557582,0.0120898306900796,0.114090320072213,0.547,0.531,1,0.114090320072213,"non-sig","#00AFBB"
"446","Tcf4",5.79495384509999e-09,0.155972744690921,0.744,0.667,0.000202052655717101,0.155972744690921,0.00969933375885845,-0.0640747613151356,0.713,0.744,1,-0.0640747613151356,"non-sig","#00AFBB"
"447","Tcf7l2",3.23627147588497e-09,0.158968035429271,0.285,0.223,0.000112839077549681,0.158968035429271,6.98091264059735e-08,-0.170168585387556,0.235,0.285,0.00243403481039708,-0.170168585387556,"sig","#E7B800"
"448","Tead1",5.63584070201815e-08,0.155561129571154,0.152,0.11,0.00196504857757267,0.155561129571154,2.64219720118131e-05,-0.136184091574784,0.121,0.152,0.921254898135886,-0.136184091574784,"non-sig","#00AFBB"
"449","Tef",1.47803410937216e-32,0.378572676060557,0.289,0.173,5.15346152914792e-28,0.378572676060557,4.51510977334772e-08,-0.140340342374114,0.235,0.289,0.00157428332467315,-0.140340342374114,"sig","#E7B800"
"450","Tes",5.15058892289439e-07,0.132303268711105,0.066,0.041,0.0179585583974559,0.132303268711105,0.015349344852094,-0.0689099345800798,0.054,0.066,1,-0.0689099345800798,"non-sig","#00AFBB"
"451","Tgfbr3",2.23232503476091e-13,0.311195072946463,0.068,0.033,7.78344769870087e-09,0.311195072946463,3.35367457357482e-16,-0.335307257754752,0.032,0.068,1.16932571356833e-11,-0.335307257754752,"sig","#E7B800"
"452","Thap3",1.17673890223055e-10,0.184887309464654,0.206,0.148,4.10293553040727e-06,0.184887309464654,0.503002786558509,-0.0284204698963302,0.2,0.206,1,-0.0284204698963302,"non-sig","#00AFBB"
"453","Tmem243",5.14060670640777e-07,0.0893691052640155,0.293,0.234,0.017923753403232,0.0893691052640155,1.92992775087383e-05,-0.0962616672208436,0.247,0.293,0.672907908897177,-0.0962616672208436,"non-sig","#00AFBB"
"454","Tmod2",8.10209427935105e-09,0.247751340042647,0.299,0.238,0.000282495721238133,0.247751340042647,0.0495164091801615,-0.0787302314294378,0.277,0.299,1,-0.0787302314294378,"non-sig","#00AFBB"
"455","Tmsb4x",1.05327818341505e-07,-0.230727198557743,0.477,0.504,0.00367246504211327,-0.230727198557743,3.02895108026437e-06,0.198652062092724,0.502,0.477,0.105610437315578,0.198652062092724,"non-sig","#00AFBB"
"456","Tmtc4",3.56823908865463e-10,0.299810434639104,0.074,0.042,1.24413792304121e-05,0.299810434639104,3.74071099092954e-09,-0.272150732601677,0.045,0.074,0.00013042737012074,-0.272150732601677,"sig","#E7B800"
"457","Tnik",3.45875636372688e-08,0.240642875998313,0.434,0.377,0.00120596458134065,0.240642875998313,0.00164913084562127,-0.0901126820993245,0.398,0.434,1,-0.0901126820993245,"non-sig","#00AFBB"
"458","Tnks",9.90982417256974e-09,0.122963264878331,0.178,0.129,0.000345525839424989,0.122963264878331,0.00266906215648393,-0.0759689587261303,0.152,0.178,1,-0.0759689587261303,"non-sig","#00AFBB"
"459","Tnrc6b",4.80631442956178e-08,0.125505793884601,0.494,0.413,0.00167581765215531,0.125505793884601,1.43536696550337e-05,-0.126107659480038,0.446,0.494,0.500469399862061,-0.126107659480038,"non-sig","#00AFBB"
"460","Tra2a",5.97633662509269e-14,0.170861313287699,0.421,0.325,2.08376929107107e-09,0.170861313287699,3.07521308630207e-12,-0.207351920243221,0.348,0.421,1.07223454680094e-07,-0.207351920243221,"sig","#E7B800"
"461","Trip11",2.7743325699176e-07,0.11074888993051,0.228,0.176,0.00967326537153171,0.11074888993051,0.0423925380288248,-0.0411825343396841,0.207,0.228,1,-0.0411825343396841,"non-sig","#00AFBB"
"462","Trpm3",3.39169434429795e-15,0.776678521695629,0.359,0.28,1.18258206702636e-10,0.776678521695629,2.08221877790628e-08,-0.496574636594977,0.302,0.359,0.000726007221292584,-0.496574636594977,"sig","#E7B800"
"463","Trps1",4.4634740991131e-09,0.2103536595897,0.421,0.352,0.000155627951413776,0.2103536595897,0.00174339618158328,-0.0721751746695589,0.38,0.421,1,-0.0721751746695589,"non-sig","#00AFBB"
"464","Tsc22d3",3.49882422705404e-20,0.280809029854327,0.134,0.071,1.21993504324693e-15,0.280809029854327,2.93397422628512e-10,-0.176295698149909,0.091,0.134,1.02298879347883e-05,-0.176295698149909,"sig","#E7B800"
"465","Ttc23",6.27766685998279e-07,0.0856957793661333,0.088,0.059,0.021888341040702,0.0856957793661333,0.000192931082835763,-0.0778315042759841,0.067,0.088,1,-0.0778315042759841,"non-sig","#00AFBB"
"466","Ttyh1",3.48053400565893e-12,0.251904822877182,0.321,0.251,1.2135577917531e-07,0.251904822877182,2.94053452722716e-06,-0.185055402261264,0.279,0.321,0.102527617360829,-0.185055402261264,"non-sig","#00AFBB"
"467","Ttyh3",3.41688515139048e-08,0.137064078456272,0.171,0.125,0.00119136534573532,0.137064078456272,9.15221047137329e-05,-0.108686363789586,0.14,0.171,1,-0.108686363789586,"non-sig","#00AFBB"
"468","Tuba4a",5.9473441331637e-09,-0.33431271336053,0.119,0.158,0.000207366047891019,-0.33431271336053,0.00701946146963911,0.141457542914137,0.136,0.119,1,0.141457542914137,"non-sig","#00AFBB"
"469","Ubb",6.35970163066574e-11,-0.321781723536163,0.348,0.392,2.21743716756422e-06,-0.321781723536163,0.0417790693466132,0.0880414045412832,0.358,0.348,1,0.0880414045412832,"non-sig","#00AFBB"
"470","Ube3c",3.31807989300919e-07,0.116329291301683,0.23,0.179,0.0115691491629551,0.116329291301683,0.0020061415423302,-0.0608560969777829,0.199,0.23,1,-0.0608560969777829,"non-sig","#00AFBB"
"471","Unc13c",1.05666890317668e-13,0.425648539643852,0.267,0.203,3.68428746470613e-09,0.425648539643852,0.00289884654930069,-0.15071268024738,0.24,0.267,1,-0.15071268024738,"non-sig","#00AFBB"
"472","Urgcp",5.51498381654301e-09,0.148878980070172,0.183,0.132,0.000192290940731405,0.148878980070172,4.94595434971973e-05,-0.0749728589070766,0.149,0.183,1,-0.0749728589070766,"non-sig","#00AFBB"
"473","Utrn",1.34039231210048e-07,0.133913212447929,0.256,0.201,0.00467354587460076,0.133913212447929,5.04986374999151e-05,-0.120987525102848,0.218,0.256,1,-0.120987525102848,"non-sig","#00AFBB"
"474","Vcam1",4.60253432265727e-07,0.115445002516875,0.054,0.032,0.0160476564228091,0.115445002516875,0.0906286493011467,-0.0480731206817623,0.047,0.054,1,-0.0480731206817623,"non-sig","#00AFBB"
"475","Vcl",1.37464378283316e-10,0.248106924153215,0.213,0.158,4.79297047760436e-06,0.248106924153215,0.00108340139119176,-0.134138327693866,0.186,0.213,1,-0.134138327693866,"non-sig","#00AFBB"
"476","Vps13a",3.21659276189234e-08,0.162640568341123,0.22,0.167,0.001121529398289,0.162640568341123,2.50335752231926e-06,-0.148317473319125,0.178,0.22,0.0872845667307055,-0.148317473319125,"non-sig","#00AFBB"
"477","Wdfy3",1.04359344756696e-07,0.124085268905525,0.329,0.264,0.00363869727363172,0.124085268905525,0.0113208705131356,-0.066362053406581,0.297,0.329,1,-0.066362053406581,"non-sig","#00AFBB"
"478","Wnk2",1.01088188080756e-12,0.261266111145347,0.201,0.142,3.52464185381173e-08,0.261266111145347,0.000234120655834124,-0.09192662151151,0.17,0.201,1,-0.09192662151151,"non-sig","#00AFBB"
"479","Wwp1",3.64404312122893e-09,0.113485277714105,0.249,0.188,0.000127056851507889,0.113485277714105,1.85707918397734e-08,-0.1189527775197,0.197,0.249,0.000647507799077378,-0.1189527775197,"sig","#E7B800"
"480","Zbed5-ps",8.67063801059607e-08,0.146225272506314,0.108,0.073,0.00302319135515453,0.146225272506314,0.214127775165346,0.0189181980380564,0.098,0.108,1,0.0189181980380564,"non-sig","#00AFBB"
"481","Zbtb16",3.19135821762984e-18,0.253860245736203,0.103,0.051,1.112730869741e-13,0.253860245736203,0.0122732144111622,-0.0401072022811712,0.087,0.103,1,-0.0401072022811712,"non-sig","#00AFBB"
"482","Zbtb20",3.46805116912911e-16,0.236319255258255,0.805,0.751,1.20920540114025e-11,0.236319255258255,1.53485050460717e-06,-0.121070381245546,0.769,0.805,0.0535156325441382,-0.121070381245546,"non-sig","#00AFBB"
"483","Zc3h6",7.55984580045144e-07,0.128607883372887,0.106,0.074,0.026358914352434,0.128607883372887,0.340922351762544,0.0899111718004336,0.111,0.106,1,0.0899111718004336,"non-sig","#00AFBB"
"484","Zcchc7",2.47622874543884e-10,0.140813972757195,0.55,0.452,8.63386676672162e-06,0.140813972757195,0.000662133654695497,-0.0779246840915953,0.502,0.55,1,-0.0779246840915953,"non-sig","#00AFBB"
"485","Zfand4",1.28220245660183e-06,0.112006110941925,0.053,0.031,0.0447065530543361,0.112006110941925,2.19977223518701e-05,-0.115631785962945,0.035,0.053,0.766994585242656,-0.115631785962945,"non-sig","#00AFBB"
"486","Zfhx4",1.47587082696688e-11,0.293978658549301,0.118,0.075,5.14591881238544e-07,0.293978658549301,0.00011932764340935,-0.179115128328158,0.094,0.118,1,-0.179115128328158,"non-sig","#00AFBB"
"487","Zfp36l1",2.73946224610751e-08,0.146270771692353,0.178,0.132,0.000955168301350305,0.146270771692353,4.07588453644331e-06,-0.151177358217934,0.143,0.178,0.142113866132169,-0.151177358217934,"non-sig","#00AFBB"
"488","Zfp617",3.90480589508948e-07,0.106793866003912,0.039,0.02,0.0136148867144085,0.106793866003912,0.062958443316399,-0.0584649352403343,0.032,0.039,1,-0.0584649352403343,"non-sig","#00AFBB"
"489","Zfpm2",7.89890255552894e-07,0.152256455155394,0.306,0.252,0.0275411035403628,0.152256455155394,0.00156325960741787,-0.123199739117437,0.277,0.306,1,-0.123199739117437,"non-sig","#00AFBB"
"490","Zfyve9",3.8468908457257e-08,0.14716194221965,0.229,0.175,0.00134129543117918,0.14716194221965,0.0195631237189701,-0.0663297813954415,0.207,0.229,1,-0.0663297813954415,"non-sig","#00AFBB"
"491","Zic1",2.69195497847885e-07,0.132281815997388,0.052,0.029,0.00938603942346222,0.132281815997388,1.79508357817958e-06,-0.110645753363232,0.032,0.052,0.0625891791203876,-0.110645753363232,"non-sig","#00AFBB"
