"","Gene_without_dots","X","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NS_1_FC_clean_L001","NS_2_FC_clean_L002","NS_3_FC_clean_L003","NS_4_FC_clean_L004","SD1D_1_FC_clean_L005","SD1D_2_FC_clean_L006","SD1D_3_FC_clean_L007","SD1D_4_FC_clean_L008","SD3D_1_FC_clean_L009","SD3D_2_FC_clean_L010","SD3D_3_FC_clean_L011","SD3D_4_FC_clean_L012","R7_1_FC_clean_L013","R7_2_FC_clean_L014","R7_3_FC_clean_L015","R7_4_FC_clean_L016","SYMBOL"
"9661","ENSMUSG00000034456",17569,"ENSMUSG00000034456.16",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uroc1"
"9662","ENSMUSG00000034457",17570,"ENSMUSG00000034457.11",1.5143558801834,-0.518915940459404,1.32494728629281,-0.391650253431083,0.695316651327084,NA,1.14863418469122,1.79538351413621,5.13744545689008,0,0,2.97523173355764,1.05758862515241,0,1.02631358992444,0,2.75948119880938,1.85927306500583,0,3.79215126598406,0.851140610591662,1.8270508381914,"Eda2r"
"9663","ENSMUSG00000034459",15438,"ENSMUSG00000034459.9",37.5617118512032,-0.00571617215908495,0.290469620321662,-0.0196790705780348,0.984299386806514,0.994669623759142,55.1344408651787,26.9307527120432,35.9621181982305,33.864198857424,27.2503809366977,46.6119638257364,41.2459563809441,54.4189680039771,30.7894076977333,44.4814805425683,33.1137743857125,41.8336439626311,23.1112214211379,27.4930966783845,34.8967650342581,43.8492201165936,"Ifit1"
"9664","ENSMUSG00000034460",10337,"ENSMUSG00000034460.10",15.9750263073916,0.276946310422421,0.459441743648122,0.602788741448205,0.546649237424377,0.82507704385171,12.6349760316034,22.4422939267027,7.19242363964611,24.8337458287776,12.4897579293198,10.9091830230447,29.6124815042675,22.5890055865565,10.2631358992444,26.688888325541,25.7551578555542,18.5927306500583,4.62224428422758,10.4284159814562,11.0648279376916,5.4811525145742,"Six4"
"9665","ENSMUSG00000034462",2292,"ENSMUSG00000034462.10",765.49829017463,-0.187809247253456,0.0957897023905459,-1.96064130659614,0.0499208802647597,0.339788428437122,860.327004333725,808.820273118365,762.396905802487,796.937479778044,852.709836810832,908.437422646267,768.866930485803,820.391611984485,713.287944997489,639.544842467593,755.178021407499,725.116495352273,828.306175733582,693.015643858587,622.183786342505,692.452267674541,"Pkd2"
"9666","ENSMUSG00000034463",11472,"ENSMUSG00000034463.5",620.441691638064,0.047377270879331,0.101754418648899,0.465604064259901,0.641498933281277,0.872443022755796,574.317092345611,579.011183308929,634.988258471614,556.501667890334,631.300491700163,676.369347428771,556.291616830169,725.928497713431,633.235484983382,649.429615921497,576.73157055116,565.219011761772,555.593762964155,639.925526134811,671.549941756821,700.673996446402,"Scara3"
"9667","ENSMUSG00000034467",17571,"ENSMUSG00000034467.8",4.18542041992437,1.06443057543273,0.693137209834653,1.53567080273564,0.12461913944392,NA,1.14863418469122,2.69307527120432,6.16493454826809,3.3864198857424,3.40629761708721,2.97523173355764,3.17276587545724,4.10709192482846,9.23682230932,8.89629610851366,3.67930826507917,6.5074557275204,1.84889771369103,1.89607563299203,5.10684366354997,2.7405762572871,"Dynlrb2"
"9668","ENSMUSG00000034471",1198,"ENSMUSG00000034471.13",301.422944719075,-0.300584727869255,0.125002470189651,-2.40463030381091,0.0161888336870724,0.210654245972447,392.832891164398,279.182136448181,317.494129235807,286.716883659523,300.889622842704,259.836904730701,273.915453914475,309.058667343342,277.1046692796,243.16542696604,240.994691362686,273.313140555857,312.463713613784,331.813235773605,392.375821482756,331.609727131739,"Caskin2"
"9669","ENSMUSG00000034472",4114,"ENSMUSG00000034472.14",792.753706626899,0.192106563555998,0.125882763953097,1.52607519507257,0.126991138756201,0.481603244257231,549.047140282404,839.34179285868,735.682189426659,662.609490976929,803.886237632582,786.452921570404,769.924519110956,849.141255458284,883.656000924947,659.314389375401,839.80211150432,805.065237147523,777.461488607079,835.22131633299,1020.5175920994,866.93562272182,"Rasd2"
"9670","ENSMUSG00000034473",12476,"ENSMUSG00000034473.15",215.956046261764,0.0521980830161111,0.149970250077916,0.348056251083078,0.727797939079389,0.909923895681832,242.361812969848,210.059871153937,212.690241915249,218.988485944675,138.522769761547,227.109355661567,230.554320283226,170.444314880381,210.394285934511,236.246085548307,222.59815003729,246.353681113272,219.094379072387,258.814323903412,187.250934330166,223.813727678447,"Sec22a"
"9671","ENSMUSG00000034480",6142,"ENSMUSG00000034480.19",157.006089178868,0.219776476109775,0.188734371882314,1.16447509755572,0.244231529457164,0.620071963894502,135.538833793564,159.789132758123,162.343276437726,135.456795429696,141.929067378634,133.885428010094,154.407939272252,205.354596241423,128.289198740556,176.937444824883,176.6067967238,209.168219813156,195.983157651249,152.634088455859,114.052841819283,129.72060951159,"Diaph2"
"9672","ENSMUSG00000034482",17572,"ENSMUSG00000034482.3",0.057489191641862,0.605513665861399,4.32794324778021,0.139907949618324,0.888732720183771,NA,0,0,0,0,0,0,0,0,0,0,0.919827066269792,0,0,0,0,0,"Ly6g5c"
"9673","ENSMUSG00000034484",9069,"ENSMUSG00000034484.9",379.371682157406,0.0905023179864826,0.120469694256135,0.751245519010467,0.452504910415306,0.777702314639745,374.454744209338,381.518996753946,410.995636551206,409.75680617483,408.755714050465,422.482906165185,315.161410295419,391.200505839911,376.657087502271,466.561307024272,398.28511969482,436.92917027637,389.192968731962,306.216214728213,288.536666990573,293.24165952972,"Snx2"
"9674","ENSMUSG00000034485",427,"ENSMUSG00000034485.11",253.066004827811,-0.598675845911321,0.197912515002085,-3.02495193851189,0.00248672639952836,0.0908616048839377,446.818697844885,253.149075493206,282.559500128954,234.791778744806,292.9415950695,239.010282595797,209.402547780178,235.131012696429,202.183777215116,255.027155110725,141.653368205548,204.520037150641,256.072333346208,317.592668526165,243.426214629215,234.776032707595,"Uaca"
"9675","ENSMUSG00000034486",17573,"ENSMUSG00000034486.9",0.201592414360502,-1.65602969034576,4.11088084153115,-0.402840596500712,0.68706549402385,NA,1.14863418469122,0,0,1.1288066285808,0,0,0,0,0,0,0,0,0,0.948037816496016,0,0,"Gbx2"
"9676","ENSMUSG00000034487",12446,"ENSMUSG00000034487.5",178.277272898803,0.0538715265845931,0.153603076334437,0.350719060256968,0.725799124755002,0.909551642122694,179.186932811831,175.947584385349,167.480721894617,194.154740115897,171.45031339339,175.538672279901,201.999427404111,196.113639410559,162.157547208062,206.591765186595,182.125759121419,192.434762228103,213.547685931314,170.646806969283,125.117669756974,137.942338283451,"Poglut3"
"9677","ENSMUSG00000034488",5354,"ENSMUSG00000034488.15",1706.63222772691,0.227144614351656,0.176480283680244,1.28708210126865,0.19806567331874,0.577122607282637,1193.43091789418,1592.50517703882,1606.99293891522,1869.3037769298,1569.16776893818,2216.54764150044,1752.42435187755,2300.99825088515,1483.02313744082,1963.11600794535,2111.00311708917,1772.81686748306,2026.39189420537,1220.12466983037,1120.95218414922,1507.31694150791,"Edil3"
"9678","ENSMUSG00000034501",5081,"ENSMUSG00000034501.8",639.259392452671,0.146550520702343,0.109752458306534,1.33528235233724,0.181783952326495,0.558137204862026,489.318162678461,595.169634936155,618.548433009565,654.707844576863,580.206027443855,669.42714005047,653.58977034419,647.89375114169,704.051122688169,662.279821411572,655.836698250362,589.389561606847,734.936841192185,588.731484044026,622.183786342505,761.880199525814,"Pcnx4"
"9679","ENSMUSG00000034509",4946,"ENSMUSG00000034509.10",70.7897923786043,0.286890711090276,0.210537091256611,1.36266113195514,0.17298933282137,0.545248398116973,64.3235143427084,62.8384229947675,57.5393891171689,74.5012374863327,79.480277732035,45.6202199145505,51.8218426324682,46.2047841543202,96.4734774528978,83.0320970127941,68.9870299702344,67.8634668727127,76.7292551181778,71.1028362372012,102.988013881591,83.1308131377088,"Mad2l1bp"
"9680","ENSMUSG00000034518",1335,"ENSMUSG00000034518.15",168.209321455914,-0.364102131635825,0.1560153877906,-2.33375782217402,0.0196084064805816,0.228989788854816,241.213178785157,174.152200871213,173.645656442885,162.548154515635,148.741662612808,184.464367480574,187.193186651977,144.774990350203,158.052292848364,159.144852607855,135.214578741659,131.078751082911,181.191975941721,194.347752381683,143.842763189991,171.742778789992,"Hmgxb4"
"9681","ENSMUSG00000034520",11608,"ENSMUSG00000034520.15",74.925382783124,0.0928857648274063,0.207633722999748,0.447353943692079,0.654619524006564,0.879538869266503,83.8502954824592,77.2014911078572,65.759301848193,65.4707844576863,110.13695628582,72.3973055165693,76.1463810109736,68.7937897408767,88.2629687335022,88.9629610851366,60.7085863738063,74.3709226002331,51.7691359833489,79.6351765856653,60.430983352008,74.9090843658475,"Gjc1"
"9682","ENSMUSG00000034522",2263,"ENSMUSG00000034522.11",114.978122319915,-0.35140847308846,0.178300858329134,-1.97087370403892,0.0487383235944965,0.335914867237458,144.727907271094,147.22144815917,123.298690965362,115.138276115241,109.001523746791,75.372537250127,97.2981535140219,109.864708989161,84.1577143738045,110.709462683726,133.37492460912,87.3858340552739,143.289572811055,112.816500163026,133.629075862891,112.363626548771,"Zfp395"
"9683","ENSMUSG00000034525",125,"ENSMUSG00000034525.8",2779.98264661379,-0.512569019093735,0.138046699444387,-3.71301176454585,0.000204807362799208,0.025563235795146,4092.58360005482,3234.38340071639,2516.32078478476,2930.38200779575,3323.41104173809,2681.67553584662,2978.16956842919,2068.94755713234,2332.81078989826,2111.38760975391,2249.89700409591,2259.01677398208,3123.712687281,2854.5418654695,2739.82162549456,2982.66049334746,"Ice1"
"9684","ENSMUSG00000034528",17575,"ENSMUSG00000034528.16",0.929392171276141,0.363192966637849,1.76723772510454,0.205514493878499,0.837170175297405,NA,1.14863418469122,1.79538351413621,0,0,0,0,0,1.02677298120712,2.05262717984889,0,1.83965413253958,0,0.924448856845516,0,4.25570305295831,1.8270508381914,"Hsd17b13"
"9685","ENSMUSG00000034532",13727,"ENSMUSG00000034532.10",90.5567944100346,-0.0347310994556928,0.163960964183671,-0.211825416059317,0.832243239282381,0.945949271117547,89.5934664059153,98.7460932774918,81.1716382188632,111.751856229499,72.6676824978605,91.240439829101,85.6646786373453,86.2489304213977,104.683986172293,94.893825157479,79.1051276992021,93.8932897827943,97.9915788256247,95.7518194660976,85.1140610591662,80.3902368804217,"Fbxo16"
"9686","ENSMUSG00000034533",17576,"ENSMUSG00000034533.11",8.31661161543566,1.49670374973647,0.620741735970884,2.41115372626833,0.0159021442266212,NA,1.14863418469122,8.07922581361296,4.10995636551206,4.51522651432319,4.54173015611628,14.8761586677882,5.28794312576206,9.24095683086404,21.5525853884133,9.88477345390406,9.19827066269792,11.155638390035,12.9422839958372,7.58430253196812,2.55342183177499,6.39467793366991,"Scn10a"
"9687","ENSMUSG00000034538",3268,"ENSMUSG00000034538.9",21.2071163368251,0.630169504501672,0.368754001223609,1.70891570643472,0.0874665646934523,0.417682812781605,18.3781469550596,8.97691757068107,22.6047600103163,25.9625524573584,7.9480277732035,20.8266221349035,21.1517725030482,30.8031894362135,23.6052125682622,30.6427977071026,29.4344661206333,32.537278637602,12.9422839958372,19.9087941464163,15.3205309906499,18.270508381914,"Zfp418"
"9688","ENSMUSG00000034543",2498,"ENSMUSG00000034543.16",494.849615910738,-0.28144183345394,0.147583055786602,-1.90700641041672,0.0565197573829388,0.352944580629678,708.707291954484,564.648115195839,390.445854723646,496.674916575551,575.664297287739,524.632529017331,437.841690813098,468.208479430445,389.999164171289,430.976122590217,501.305751117037,453.662627861422,541.727030111472,493.927702394424,485.150148037247,454.022133290563,"Morc2a"
"9689","ENSMUSG00000034544",15198,"ENSMUSG00000034544.18",462.553598621204,0.00474501849740303,0.105647292573904,0.0449137728170715,0.964176038802884,0.989759207989283,447.967332029577,463.208946647143,498.332209318338,431.204132117865,573.393432209681,453.226967411948,480.145235819195,514.413263584765,424.89382622872,459.641965606539,504.985059382116,457.381173991434,487.184547557587,422.824866157223,410.249774305181,371.80484557195,"Rsrc1"
"9690","ENSMUSG00000034551",6624,"ENSMUSG00000034551.13",206.319864888009,-0.255965739905515,0.234658135609228,-1.09080275116381,0.275359685643866,0.6479655580291,272.22630177182,228.013706295299,192.140460087689,226.89013234474,273.639241906006,235.043306951054,256.994035912036,203.301050279009,154.973352078591,217.465015985889,185.805067386498,211.027492878161,262.543475344126,179.179147317747,112.350560598099,89.5254910713787,"Hdx"
"9691","ENSMUSG00000034552",17577,"ENSMUSG00000034552.9",0.356364425734318,-1.65522837502364,4.03899099615162,-0.409812345855872,0.681943609037376,NA,2.29726836938244,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40456244236665,0,"Zswim2"
"9692","ENSMUSG00000034555",17578,"ENSMUSG00000034555.15",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tex16"
"9693","ENSMUSG00000034557",9174,"ENSMUSG00000034557.15",660.468539798324,0.0825046504381625,0.111660178297475,0.738890548950771,0.45997346172827,0.781943536090257,553.641677021169,675.961893072285,678.14280030949,572.304960690465,633.571356778222,676.369347428771,685.317429098763,754.67814118723,662.998579091191,598.028793961196,706.4271868952,660.971574609572,619.380734086495,784.027274242205,731.980925108829,573.6939631921,"Zfyve9"
"9694","ENSMUSG00000034560",14349,"ENSMUSG00000034560.7",355.40530938771,-0.0241537462805055,0.170964731101303,-0.141279117189343,0.887649446204013,0.96441350517811,408.913769750075,343.815942957085,303.109281956515,352.187668117209,541.601321116867,387.771869273679,372.271196053649,422.003695276124,261.709965430733,336.082297432738,387.247194899582,397.884435911247,395.664110729881,266.39862643538,235.76594913389,274.05762572871,"Washc4"
"9695","ENSMUSG00000034563",9378,"ENSMUSG00000034563.17",1675.54382022319,0.0712206000100597,0.0995969802683009,0.715087945620449,0.474554702042049,0.789121390360312,1662.0736652482,1515.30368593096,1599.80051527557,1679.66426332823,1747.43067756574,2051.91815224359,1660.41414148929,1793.77239816883,1695.47005055518,1865.2567507517,1689.72232073761,1532.0410055648,1734.26605544219,1584.17119136484,1294.58486870992,1702.81138119439,"Ccpg1"
"9696","ENSMUSG00000034566",13292,"ENSMUSG00000034566.11",1690.99988971395,-0.0210028362444075,0.0808459828077622,-0.259788248160068,0.795027116417791,0.932969520813665,1705.72176426646,1760.37353561056,1894.68988450106,1672.89142355674,1723.58659424613,1595.71595309808,1587.44052635377,1667.47932148036,1885.3380646912,1735.76621850555,1512.19569694754,1801.63559999065,1501.30494351712,1734.90920418771,1705.68578362569,1571.26372084461,"Atp5h"
"9697","ENSMUSG00000034570",15012,"ENSMUSG00000034570.13",597.265318449641,-0.00793384483636759,0.11561229567991,-0.0686245765617668,0.945288455711764,0.982623606287676,644.383777611775,584.397333851338,531.211860242434,586.979446862015,535.924158421721,487.938004303453,526.679135325901,634.545702385997,593.209254976329,629.660069013689,529.8203901714,581.022832814321,544.500376682009,667.418622813195,778.793658691371,699.760471027307,"Inpp5j"
"9698","ENSMUSG00000034573",11086,"ENSMUSG00000034573.15",285.383131474223,-0.0636813657355627,0.124309560682752,-0.512280514755279,0.608454700330651,0.856285407907508,362.968402362426,288.159054018862,273.312098306552,255.11029805926,339.494329169692,275.704807309675,270.742688039017,304.951575418513,313.025644926956,243.16542696604,283.306736411096,288.187325075903,253.298986775671,273.034891150853,274.918417221107,266.749422375945,"Ptpn13"
"9699","ENSMUSG00000034574",10247,"ENSMUSG00000034574.11",797.742346394749,-0.0673771972911202,0.109819487298946,-0.613526787897932,0.539528075781183,0.821547285574543,866.070175257181,878.840230169677,782.946687630048,854.506617835664,722.135094822489,891.577776156107,822.803950368576,799.856152360343,808.735108860462,792.758831003106,813.127126582496,813.43196594005,905.959879708605,729.989118701932,692.828457021613,588.310369897631,"Daam1"
"9700","ENSMUSG00000034575",2604,"ENSMUSG00000034575.14",575.422878565663,0.195412998084194,0.104292468704217,1.8737019126319,0.0609715221738168,0.365339597936963,552.493042836478,504.502767472276,531.211860242434,619.714839090858,590.424920295117,619.839944491176,555.234028205016,532.895177246493,554.2093385592,701.818915227189,593.288457744016,675.845759129618,604.589552376967,480.65517296348,545.581131389255,544.461149781038,"Tent4a"
"9701","ENSMUSG00000034579",7454,"ENSMUSG00000034579.18",67.308874613068,-0.195954894239854,0.200885446087976,-0.975455903132163,0.329334165195596,0.689401391320088,74.6612220049294,72.7130323225167,62.6768345740589,91.4333369150447,69.2613848807733,78.3477689836846,56.0521971330778,80.088292534155,62.6051289853911,59.3086407234244,87.3835712956302,52.9892823526661,59.164726838113,54.0381555402729,59.5798427414163,56.6385759839334,"Pla2g3"
"9702","ENSMUSG00000034583",17579,"ENSMUSG00000034583.10",0.0705504142862999,-0.837134083193025,4.32794324778021,-0.193425383667494,0.846625837498515,NA,0,0,0,1.1288066285808,0,0,0,0,0,0,0,0,0,0,0,0,"Or6z6"
"9703","ENSMUSG00000034584",12295,"ENSMUSG00000034584.4",76.0147001426485,0.0826200828806827,0.224621493227086,0.367819132949829,0.713008101600621,0.904647102415241,55.1344408651787,61.0430394806313,90.4190400412654,54.1827181718783,86.2928729662094,50.5789394704799,83.5495013870405,108.837936007954,72.8682648846356,64.2510274503764,72.6663382353136,66.9338303402098,86.8981925434785,73.9469496866892,93.6254671650828,95.0066435859529,"Exph5"
"9704","ENSMUSG00000034586",6542,"ENSMUSG00000034586.15",1254.9897973012,0.0888268116189841,0.0805476154017066,1.10278636029121,0.270119952747532,0.6441482193419,1262.34896897565,1263.94999395189,1147.70531506924,1154.76918103816,1102.50499539723,1118.68713181767,1191.90238054677,1043.20134890643,1362.94444741966,1352.23700849408,1218.77086280747,1203.87930959127,1251.70375216883,1486.52329626575,1470.77097510239,1447.93778926669,"Hid1"
"9705","ENSMUSG00000034587",5701,"ENSMUSG00000034587.10",57.6817727762217,-0.2937760628389,0.238402726365382,-1.2322680504444,0.217848970403501,0.59587651406652,63.1748801580172,61.0430394806313,61.6493454826809,46.2810717718127,55.6361944124245,46.6119638257364,46.5338995067061,71.8741086844981,57.4735610357689,48.4353899241299,45.0715262472198,39.0447343651224,71.1825619771047,72.9989118701932,90.2209047227161,45.676270954785,"8430429K09Rik"
"9706","ENSMUSG00000034591",2262,"ENSMUSG00000034591.6",410.840412780026,0.294096549051101,0.149165985355763,1.9716059820855,0.0486546037751888,0.335602447348449,327.360742636998,342.918251200017,362.703649256439,406.370386289087,388.317928347942,535.541712040376,432.553747687336,500.038441847865,439.262216487662,420.102871790923,502.225578183306,402.532618573762,485.335649843896,350.773992103526,280.025260884657,397.38355730663,"Slc41a2"
"9707","ENSMUSG00000034593",1572,"ENSMUSG00000034593.17",5156.71631040058,0.239647624354291,0.107738578793307,2.22434365701117,0.0261253315354259,0.259292253572337,3773.26329671066,4507.31031223897,5416.9224897449,4483.61992872293,5296.79279457062,5444.67407241049,5521.67021192074,6476.88396545448,5139.77845834162,4807.95380797894,5758.1174348489,5761.88722845306,4819.15189073567,4542.99721664891,5463.47157938788,5292.96627824049,"Myo5a"
"9708","ENSMUSG00000034595",9086,"ENSMUSG00000034595.18",121.119915469958,-0.134801072574023,0.179736705052824,-0.749991898062255,0.453259584362018,0.778123094882317,155.065614933315,148.119139916238,126.381158239496,114.009469486661,109.001523746791,86.2817202731716,103.643685264936,134.507260538132,151.894411308818,134.432918973095,93.8223607595188,116.204566562864,125.72504453099,110.920424530034,131.075654031116,96.8336944241443,"Ppp1r18"
"9709","ENSMUSG00000034601",9020,"ENSMUSG00000034601.18",103.219219915215,-0.152299454320869,0.2008904261753,-0.758122013181305,0.448377942568814,0.775564596447743,135.538833793564,85.2807169214702,106.858865503314,115.138276115241,104.459793590675,126.943220631793,118.44992601707,82.1418384965692,79.0261464241822,88.9629610851366,123.256826880152,105.048928172829,118.329453676226,91.9596682001135,97.0300296074494,73.0820335276561,"2700049A03Rik"
"9710","ENSMUSG00000034602",11258,"ENSMUSG00000034602.16",966.112241228999,-0.0466318600338838,0.0949625583645375,-0.491055220467795,0.623387391873461,0.863909910569548,1067.08115757815,1052.09473928382,847.678500386863,984.319380122456,1055.95226129704,994.719142919439,1044.89756165058,923.068910105197,883.656000924947,957.834547683304,939.143434661458,1043.98182600077,1039.08051509436,907.272190386687,865.61000097172,851.405690597193,"Mon2"
"9711","ENSMUSG00000034607",17580,"ENSMUSG00000034607.7",6.89952417323814,-0.650860013523412,0.734347729563321,-0.88631037766052,0.375450298401856,NA,12.6349760316034,8.97691757068107,6.16493454826809,6.77283977148479,19.3023531634942,10.9091830230447,5.28794312576206,2.05354596241423,3.07894076977333,3.95390938156163,3.67930826507917,11.155638390035,11.0933862821462,0.948037816496016,2.55342183177499,1.8270508381914,"Pof1b"
"9712","ENSMUSG00000034610",318,"ENSMUSG00000034610.15",393.020024718212,-0.427324071954882,0.13277568622599,-3.21839098784666,0.00128911962077628,0.0632479381237469,545.60123772833,443.459727991645,365.786116530574,392.824706746118,475.746233853181,403.639771852653,377.559139179411,350.129586591626,328.420348775822,320.266659906492,312.741202531729,337.458061298558,481.637854416514,396.279807295335,381.310993545064,375.458947248333,"Tut4"
"9713","ENSMUSG00000034612",809,"ENSMUSG00000034612.8",980.045025335856,0.281528664979432,0.106290323730184,2.64867633383156,0.00808076811778972,0.155135921536058,725.936804724852,838.444101101612,964.812256803957,918.84859566477,850.438971732774,1087.94307057091,1020.57302327208,1076.05808430506,1080.70821019044,1040.8666446961,1103.79247952375,966.82199380303,951.257873694036,971.738761908416,939.659234093195,1142.82029928872,"Chst11"
"9714","ENSMUSG00000034613",397,"ENSMUSG00000034613.13",1031.8417758395,0.291966455837989,0.0952336563704708,3.06579067700817,0.00217095241871986,0.0853178832162903,775.328074666575,870.761004356064,1054.20380775384,909.818142636124,1088.87980492888,1066.12470452482,998.363662143877,1169.4944255949,1113.55024506802,1057.67075956773,1103.79247952375,1146.24184457609,922.599959131825,1043.78963596211,1058.81891957603,1130.03094342138,"Ppm1h"
"9715","ENSMUSG00000034614",8278,"ENSMUSG00000034614.15",623.787491920104,0.0871527265243763,0.10092027003599,0.863579997291885,0.387818656325547,0.730943063057644,509.993578002903,605.044244263904,540.459262064836,637.775745148151,557.497376663274,704.138176941975,652.532181719038,685.884351446353,584.998746256933,680.0724136286,605.246209605523,567.078284826777,668.376523499308,640.873563951307,628.992911227238,711.636301475551,"Pik3ip1"
"9716","ENSMUSG00000034616",2546,"ENSMUSG00000034616.18",529.715627105142,-0.342790607440026,0.181303773993042,-1.89069758389686,0.0586647251719142,0.359508634589988,887.894224766315,603.248860749768,502.44216568385,611.813192690793,598.37294806832,433.39208918823,481.202824444347,321.379943117827,483.393700854413,475.457603132785,445.196300074579,648.886299687034,505.673524694497,453.162076285095,562.603943601088,461.330336643329,"Ssh3"
"9717","ENSMUSG00000034617",1052,"ENSMUSG00000034617.8",97.2017110250921,0.418764991057923,0.168417043449997,2.48647632377096,0.0129015154084275,0.191188004897549,103.37707662221,84.3830251644021,93.5015073153994,75.6300441149135,95.3763332784419,107.108342408075,111.046805641003,89.3292493650191,113.920808481613,111.697940029116,120.497345681343,130.149114550408,86.8981925434785,59.726382439249,75.7515143426579,96.8336944241443,"Mtrr"
"9718","ENSMUSG00000034620",12866,"ENSMUSG00000034620.18",310.568064977861,0.0361843832267916,0.117863131655015,0.307003409112725,0.758840777352422,0.920210928668777,266.483130848363,324.066724301587,344.208845611635,340.899601831401,270.232944288919,286.61399033272,288.721694666608,353.209905535248,365.367638013102,288.635384853999,342.175668652363,313.287511453482,317.085957898012,292.943685297269,279.174120274065,295.982235787007,"Rxylt1"
"9719","ENSMUSG00000034621",7179,"ENSMUSG00000034621.15",1677.18706012479,-0.117432024261267,0.115857058506465,-1.01359404230614,0.310776501660149,0.675807499120812,1936.5972353894,1938.11650351004,1473.41935703607,1851.24287087251,1930.23531634942,1787.12252795696,1636.08960311078,1445.69635753962,1627.73335362017,1548.94400022677,1733.87401991856,1725.40540432541,1839.65322512258,1588.91138044732,1391.61489831737,1380.3369082536,"Gpatch8"
"9720","ENSMUSG00000034623",17581,"ENSMUSG00000034623.15",0.0709645336893169,-0.115827098389771,4.32794324778021,-0.0267626195073557,0.978649067842981,NA,0,0,0,0,1.13543253902907,0,0,0,0,0,0,0,0,0,0,0,"Prss55"
"9721","ENSMUSG00000034634",17582,"ENSMUSG00000034634.8",5.22371035297808,0.450548206322024,0.645573605319634,0.697903697749461,0.485237421739014,NA,2.29726836938244,5.38615054240864,2.05497818275603,5.64403314290399,5.67716269514535,3.96697564474352,3.17276587545724,6.16063788724269,6.15788153954667,3.95390938156163,7.35861653015834,3.71854613001166,5.54669314107309,5.68822689897609,7.66026549532496,9.13525419095701,"Ly6d"
"9722","ENSMUSG00000034636",2940,"ENSMUSG00000034636.10",1396.10787713039,0.218813666787549,0.122464334714869,1.78675421947956,0.0739772215945869,0.392816821119448,1086.6079387179,1240.61000826812,1513.49143159982,1315.05972229663,1294.39309449314,1446.9543664202,1557.8280448495,1728.05892737158,1427.6022035849,1359.15634991181,1673.16543354475,1540.40773435733,1550.30073292993,1283.64320353561,1170.31833956353,1150.12850264149,"Zyg11b"
"9723","ENSMUSG00000034639",7030,"ENSMUSG00000034639.8",56.1485768746926,0.236973388480063,0.22921144883167,1.03386366469894,0.301199903623622,0.668524852446925,59.7289776039435,55.6568889382226,41.0995636551206,60.9555579433631,40.8755714050465,49.587195559294,54.9946085079254,42.0976922294917,52.3419930861467,70.1818915227189,83.7042630305511,49.2707362226544,48.9957894128123,70.1547984207052,50.217296024908,68.5144064321776,"Setmar"
"9724","ENSMUSG00000034640",3102,"ENSMUSG00000034640.10",130.287579929973,0.348259233828454,0.199331759724219,1.74713369465197,0.080614149856179,0.404820260338275,112.56615009974,114.00685314765,128.436136422252,170.449800915701,121.491281676111,111.075318052819,129.025812268594,168.390768917967,119.052376431236,183.856786242616,172.927488458721,191.5051256956,120.178351389917,81.5312522186573,71.4958112896996,88.611965652283,"Tiparp"
"9725","ENSMUSG00000034641",17583,"ENSMUSG00000034641.3",1.26012303866404,0.896920807309068,1.64582519269925,0.544967236671148,0.585776051378668,NA,0,0.897691757068107,1.02748909137802,0,3.40629761708721,0,0,0,0,1.97695469078081,0.919827066269792,0.929636532502914,1.84889771369103,5.68822689897609,2.55342183177499,0.913525419095701,"Cd300ld"
"9726","ENSMUSG00000034645",17584,"ENSMUSG00000034645.15",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zyg11a"
"9727","ENSMUSG00000034647",12317,"ENSMUSG00000034647.16",571.255556076825,0.0759581749450392,0.208734012663029,0.363899366356085,0.715933157838709,0.906465490777391,616.816557179186,495.525849901595,526.074414785544,626.487678862343,685.801253573559,740.832701655853,580.616155208674,722.848178769809,426.946453408569,585.178588471121,651.237562919013,722.327585754764,723.843454910039,392.48765602935,312.36860408714,330.696201712644,"Ankrd12"
"9728","ENSMUSG00000034648",3068,"ENSMUSG00000034648.10",635.041600778304,0.261255456874979,0.148851277847116,1.75514419932164,0.0792346456956178,0.40267717985115,434.183721813282,552.978122353954,641.153193019882,593.7522866335,463.256475923861,791.411641126333,681.087074598153,754.67814118723,653.761756781871,697.865005845627,698.148743298772,614.489747984426,677.621012067763,580.199143695562,590.691583750613,735.387962372039,"Lrrn1"
"9729","ENSMUSG00000034652",13361,"ENSMUSG00000034652.13",36.9927920222729,-0.0787807148231099,0.313002533265546,-0.251693537433046,0.801277952608641,0.934773064846719,29.8644888019718,26.0330609549751,30.8246727413405,39.508232000328,37.4692737879593,25.7853416908329,45.4763108815537,33.8835083798348,25.6578397481111,48.4353899241299,27.5948119880938,17.6630941175554,36.0535054169751,54.9861933567689,45.9615929719497,66.6873555939862,"Cd300a"
