"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NS_1_FC_clean_L001","NS_2_FC_clean_L002","NS_3_FC_clean_L003","NS_4_FC_clean_L004","SD1D_1_FC_clean_L005","SD1D_2_FC_clean_L006","SD1D_3_FC_clean_L007","SD1D_4_FC_clean_L008","SD3D_1_FC_clean_L009","SD3D_2_FC_clean_L010","SD3D_3_FC_clean_L011","SD3D_4_FC_clean_L012","R7_1_FC_clean_L013","R7_2_FC_clean_L014","R7_3_FC_clean_L015","R7_4_FC_clean_L016"
"15225","ENSMUSG00000033111.17",231.496132127168,0.00613333410390223,0.143736489114855,0.0426706825919569,0.96596405017761,0.990161676554185,223.983666014788,263.921376578024,220.910154646273,209.958032916029,300.889622842704,238.018538684611,262.281979037798,248.479061452122,224.762676193453,230.315221475965,208.800744043243,260.298229100816,267.165719628354,179.179147317747,180.441809445432,184.532134657332
"15226","ENSMUSG00000041685.17",533.357465172626,0.0096631613819251,0.225925495416489,0.0427714515535807,0.965883721515914,0.990161676554185,688.031876630042,551.182738839818,466.480047485619,638.904551776732,724.405959900547,604.963785823387,503.412185572548,566.778685626328,370.499205962724,643.498751849155,632.841021593617,712.101583897232,591.64726838113,298.631912196245,268.109292336373,272.230574890519
"15227","ENSMUSG00000049092.12",711.945638042929,-0.0079999615953598,0.186717580039332,-0.0428452510667427,0.965824891952687,0.990161676554185,508.844943818211,771.117219321504,698.692582137051,891.757236578831,644.925682168512,820.172214550724,694.835726725135,889.185401725362,658.893324731493,795.724263039277,741.380615413452,659.112301544566,932.768896557125,592.52363531001,442.593117507664,648.603047557948
"15228","ENSMUSG00000052102.16",280.903774728912,-0.00466386545268339,0.109469660246322,-0.0426041831333817,0.966017060861588,0.990161676554185,286.009911988114,309.703656188497,257.899761935882,233.662972116225,290.670729991442,291.572709888649,297.182403667828,265.934202132643,252.473143121413,269.854315291581,289.745525874984,273.313140555857,287.503594478955,325.176971058133,285.132104548207,278.625252824189
"15229","ENSMUSG00000052681.9",779.134100952114,-0.00474074540323993,0.112844536323078,-0.0420112976464099,0.966489691849999,0.990161676554185,778.773977220648,778.298753378049,836.376120381705,872.567523892957,864.064162201123,837.031861040883,785.788348488242,844.007390552249,712.261631407565,840.205743581845,860.958134028525,840.391425382634,836.626215445192,614.328505089418,614.52352084718,549.942302295612
"15230","ENSMUSG00000048379.10",117.551795649723,-0.00831751904045805,0.198643116801138,-0.0418716700301513,0.966601000625147,0.990195614419664,111.417515915049,126.574537746603,102.748909137802,136.585602058277,169.179448315332,137.852403654837,135.371344019509,183.792363636074,81.0787736040311,104.778598611383,126.936135145231,160.827120123004,93.3693345413971,66.3626471547211,80.0072173956162,63.9467793366991
"15231","ENSMUSG00000110630.2",18.4765267947221,0.0176673925638412,0.422558567372197,0.0418105179447927,0.966649750238809,0.990195614419664,9.18907347752978,26.0330609549751,16.4398254620482,21.4473259430352,14.7606230073779,21.8183660460894,15.8638293772862,18.4819136617281,22.5788989783378,18.7810695624177,8.27844359642813,25.1001863775787,27.7334657053655,17.0646806969283,23.8319370965665,8.22172877186131
"15232","ENSMUSG00000012405.17",2161.40989116573,-0.00439485254540136,0.105448322272731,-0.041677785389838,0.966755563261349,0.990238990152545,2201.93173205307,2149.07406642105,2486.5236011348,1977.66921327356,2345.80362563406,2028.11629837513,1963.94207690803,2164.4374443846,2518.57354967459,2126.21476993476,1890.24462118442,2255.29822785207,1843.35102054996,2071.46262904379,2398.5142406473,2161.40114158043
"15233","ENSMUSG00000026209.16",309.181694267466,-0.00515244037934613,0.12400376655233,-0.0415506764237825,0.966856893765582,0.990277769088861,279.118106879967,326.759799572791,316.466640144429,309.293016231139,319.056543467169,251.902953441214,290.836871916913,267.987748095057,326.367721595973,338.059252123519,287.905871742445,277.031686685868,269.014617342045,363.098483717974,379.608712323881,344.399082999079
"15234","ENSMUSG00000045932.13",68.0805280139712,0.00964711535480642,0.233214801174087,0.0413657937070862,0.967004282111683,0.990363713371831,62.026245973326,76.3037993507891,57.5393891171689,72.2436242291711,64.719654724657,82.3147446284281,70.8584378852116,99.5969791770902,53.3683066760711,76.1127555950613,69.9068570365042,70.6523764702215,89.671539114015,54.0381555402729,44.2593117507664,45.676270954785
"15235","ENSMUSG00000026414.14",66.2973964831748,0.00824884900762585,0.200171384174866,0.0412089322438807,0.967129332822179,0.990426770639425,91.8907347752978,61.9407312376994,64.731812756815,73.3724308577519,35.1984087099012,45.6202199145505,57.1097857582302,56.4725139663914,71.8419512947111,78.0897102858421,70.826684102774,71.5820130027244,57.315829124422,83.4273278516494,78.3049361744329,63.0332539176034
"15236","ENSMUSG00000053916.5",107.597667278731,0.00890528291802255,0.217299618464206,0.040981585614194,0.967310576079286,0.990482352693379,89.5934664059153,104.1322438199,110.968821868826,117.395889372403,103.324361051645,154.712050144997,100.470919389479,96.5166602334689,69.7893241148622,138.386828354657,117.737864482533,98.5414724453089,126.649493387836,93.8557438331055,120.010826093424,79.476711461326
"15237","ENSMUSG00000120180.1",20.5183548849669,-0.0146022906342165,0.356228334293071,-0.040991378923281,0.967302768709689,0.990482352693379,17.2295127703683,16.1584516272259,26.7147163758284,16.932099428712,26.1149483976686,24.793597779647,12.6910635018289,30.8031894362135,21.5525853884133,17.7925922170273,16.5568871928563,20.4520037150641,24.9601191348289,18.9607563299203,11.9159685482833,24.6651863155839
"15238","ENSMUSG00000002688.9",125.911993255941,-0.00719429322542368,0.188585611404602,-0.0381486857445803,0.969569133927724,0.990546729549299,132.092931239491,115.802236661786,164.398254620482,108.365436343757,164.637718159215,104.133110674517,144.88964164588,158.123039105896,145.736529769271,129.490532246143,119.577518615073,123.641658822888,103.538271966698,75.8430253196812,92.7743265544911,131.547660349781
"15239","ENSMUSG00000003436.12",18.6550971070608,-0.0156578539717175,0.405152608897476,-0.0386468052478462,0.969171984954293,0.990546729549299,17.2295127703683,32.3169032544519,12.3298690965362,11.288066285808,26.1149483976686,20.8266221349035,10.5758862515241,13.3480487556925,18.47364461864,17.7925922170273,13.7974059940469,23.2409133125728,24.0356702779834,25.5970210453924,18.7250934330166,12.7893558673398
"15240","ENSMUSG00000006699.18",2575.42315170316,0.00373181131122119,0.0936751679048401,0.0398377861997765,0.96822245109918,0.990546729549299,2383.41593323429,2769.37907055511,2748.53331943619,2686.5597760223,2552.45234773735,2548.78185174771,2613.30149275161,2801.03669273301,2449.81053914965,2667.90035520871,2621.50713886891,2877.22506809652,2763.17763311125,2516.09236498043,2120.19126098383,2087.40558263368
"15241","ENSMUSG00000009551.3",10.0649323752345,-0.0227925899869011,0.599090033495893,-0.0380453499683489,0.969651524136557,0.990546729549299,9.18907347752978,17.056143384294,5.13744545689008,7.90164640006559,7.9480277732035,3.96697564474352,10.5758862515241,17.455140680521,10.2631358992444,18.7810695624177,5.51896239761875,4.64818266251457,12.0178351389917,14.2205672474402,13.6182497694666,2.7405762572871
"15242","ENSMUSG00000013367.6",401.859056126893,-0.00402475339222361,0.111412111558011,-0.0361249179819016,0.971182753615922,0.990546729549299,331.955279375763,397.677448381171,434.627885652901,374.763800688825,426.922634674931,406.615003586211,431.496159062184,366.55795429094,414.630690329476,369.690527176012,362.411864110298,390.447343651224,369.779542738206,424.720941790215,433.230570791156,494.217251730774
"15243","ENSMUSG00000014426.10",553.74636595736,0.00375911664692586,0.0956396750345803,0.0393049918411651,0.968647226779729,0.990546729549299,596.141141854744,550.28504708275,544.569218430348,498.932529832713,517.757237797256,511.739858171915,531.967078451663,482.583301167344,553.183024969276,588.144020507292,560.174683358303,494.56663529155,540.802581254627,591.575597493514,693.679597632204,603.840302022258
"15244","ENSMUSG00000016409.5",101.964893702582,-0.00998341908946287,0.25269634900669,-0.0395075715526011,0.968485717005246,0.990546729549299,97.6339056987539,116.699928418854,85.2815945843753,99.3349833151103,145.335364995721,113.05880587519,118.44992601707,143.748217368996,83.13140078388,114.663372065287,110.379247952375,88.3154705877768,141.440675097364,49.2979664577928,68.9423894579246,55.7250505648378
"15245","ENSMUSG00000018411.18",5855.82509167934,-0.00241254661799198,0.0663314015857943,-0.0363711087104279,0.970986450840406,0.990546729549299,5691.482385145,6229.98079405266,5812.50578992543,5622.58581696096,5519.33757222031,5560.70811001923,5688.76921469482,5397.74556220581,6178.40781134516,5291.31922987485,5788.4717280358,6063.089464984,5746.37409415173,6417.26797986153,6569.10323254645,6116.05268084572
"15246","ENSMUSG00000020075.9",245.761283270961,-0.00532040091494275,0.131638640314051,-0.0404167112502063,0.967760907483506,0.990546729549299,205.605519059729,271.102910634568,274.33958739793,250.595071544937,282.722702218239,214.21668481615,245.36056103536,285.442888775578,229.894244143076,266.88888325541,273.188638682128,229.62022352822,243.130049350371,194.347752381683,239.170511576257,226.554303935734
"15247","ENSMUSG00000020386.6",748.860074916063,0.0045393604607795,0.118911082021551,0.0381744105226188,0.969548623464669,0.990546729549299,679.991437337203,805.229506090092,825.073740376546,909.818142636124,617.675301231815,832.073141484954,662.05047934541,753.651368206023,817.971931169782,869.860063943558,775.414216865435,767.879775847407,805.194954312444,627.601034520362,599.20298985653,633.073115433321
"15248","ENSMUSG00000020549.15",483.72118278413,-0.00355047942689972,0.0956620538889229,-0.0371148149403349,0.970393459553111,0.990546729549299,474.385918277475,471.288172460756,464.425069302863,523.766275661491,442.818690221338,428.433369632301,481.202824444347,386.066640933875,479.288446494716,483.365421895909,488.42817218926,476.903541173995,463.148877279603,546.069782301705,537.069725283339,592.87799699311
"15249","ENSMUSG00000021262.16",1443.36692471677,-0.00329118837133159,0.0814720571948222,-0.0403965296158098,0.967776996958037,0.990546729549299,1392.14463184576,1368.0822377718,1534.04121342738,1327.47659521102,1495.36465390129,1351.74695094636,1527.15797472008,1473.41922803221,1510.73360436878,1259.32013802738,1342.02768968763,1497.64445386219,1412.55785325995,1504.53601477918,1622.27400378771,1475.34355183956
"15250","ENSMUSG00000021460.18",451.014694482782,-0.00432578198315945,0.112647937808375,-0.0384008981195735,0.969368044915814,0.990546729549299,449.115966214268,507.195842743481,433.600396561523,467.325944232451,364.473845028332,412.565467053326,457.935874690994,365.531181309733,497.762091113356,451.734146843416,395.525638496011,508.511183279094,436.339860431083,522.368836889305,513.237788186772,433.011048651362
"15251","ENSMUSG00000021549.15",454.526426013525,0.00743458813289051,0.185595893143149,0.0400579345102008,0.968046938261908,0.990546729549299,574.317092345611,427.301276364419,452.095200206327,513.607016004263,524.569833031431,448.268247856018,433.611336312489,525.707766378043,392.051791351138,531.800811820039,477.390247394022,574.515377086801,539.878132397781,317.592668526165,276.62069844229,263.095320699562
"15252","ENSMUSG00000022000.12",955.082507843571,-0.00442603871110131,0.12119159195076,-0.0365210047979204,0.970866930473301,0.990546729549299,1044.10847388432,937.190194379104,891.860531316117,1079.13913692324,1040.05620575063,972.900776873349,943.369053635951,907.66731538709,884.682314514871,977.604094591112,1081.71662993328,993.781453245615,1129.67650306522,900.635925671215,752.408299763029,744.523216562996
"15253","ENSMUSG00000022337.8",535.642764773407,-0.00413766872150192,0.1028342521014,-0.0402362893389056,0.967904746335919,0.990546729549299,622.559728102642,517.07045207123,511.689567506252,605.040352919308,504.132047328907,486.946260392268,526.679135325901,508.252625697522,540.867261890182,606.92509006971,576.73157055116,522.455731266638,525.086950688253,583.04325714505,434.932852012339,497.871353407157
"15254","ENSMUSG00000022620.15",745.314097524487,0.00476195316068311,0.121527955609434,0.0391840143842053,0.968743678522018,0.990546729549299,686.883242445351,680.450351857625,753.149503980085,782.262993606493,689.207551190646,812.238263261236,735.024094480926,679.72371355911,812.84036322016,795.724263039277,694.469435033693,609.841565321912,791.328221459761,762.222404462797,662.187395040313,977.4721984324
"15255","ENSMUSG00000023010.16",6977.7965418141,-0.00348233450932428,0.0943389355101004,-0.0369130146582102,0.970554362623543,0.990546729549299,6801.06300755673,6486.72063657414,7161.59896690477,7119.3834064591,6468.55917484862,7610.64277444045,6761.16408059937,6946.11921786614,7213.95822357892,7363.16774581314,6584.12214035917,6341.05078820237,6527.53337818619,6926.36428731989,6596.33973208538,8736.95710823128
"15256","ENSMUSG00000023505.14",9.48907790195297,-0.0210308845004072,0.531328422588812,-0.0395817042836474,0.968426613873879,0.990546729549299,12.6349760316034,8.07922581361296,6.16493454826809,5.64403314290399,20.4377857025233,8.92569520067293,13.7486521269814,4.10709192482846,7.18419512947111,11.8617281446849,4.59913533134896,8.36672879252622,10.1689374253007,10.4284159814562,8.51140610591662,10.9623050291484
"15257","ENSMUSG00000024218.14",261.806766054322,0.00439554957248231,0.121183421672275,0.0362718721077996,0.971065577981992,0.990546729549299,237.767276231083,265.71676009216,265.092185575528,301.391369831073,229.357372883872,265.787368197816,300.355169543285,249.505834433329,283.262550819147,250.084768383773,279.627428146017,260.298229100816,269.014617342045,280.619193682821,215.33857447969,235.689558126691
"15258","ENSMUSG00000024457.17",292.223486119695,0.00385907628363022,0.104130485983877,0.0370600045430282,0.970437161856816,0.990546729549299,294.050351280953,312.396731459701,263.037207392772,294.618530059588,303.160487920762,307.440612467623,268.627510788713,307.005121380928,314.05195851688,269.854315291581,307.222240134111,277.031686685868,261.619026487281,301.476025645733,308.964041644773,285.019930757859
"15259","ENSMUSG00000025140.16",24.3144265092448,-0.0119873642627946,0.323986129296072,-0.0369996218320819,0.97048530726963,0.990546729549299,22.9726836938244,26.0330609549751,32.8796509240965,18.0609060572928,15.896055546407,15.8679025789741,20.0941838778958,27.7228704925921,26.6841533380356,28.6658430163218,27.5948119880938,16.7334575850524,19.4134259937558,22.7529075959044,36.5990462554415,31.0598642492538
"15260","ENSMUSG00000027439.10",410.046073054195,-0.00343545299778583,0.0905104822118365,-0.0379564102834551,0.969722436518353,0.990546729549299,398.576062087854,410.245132980125,427.435462013254,443.621005032254,415.56830928464,372.895710605891,425.15062731127,404.548554595603,402.314927250382,437.89546400795,393.685984363471,441.577352938884,431.717616146856,403.864109827303,388.971259040389,362.669591380993
"15261","ENSMUSG00000027852.15",464.762811363075,0.00413381086890259,0.103685994723646,0.0398685558249253,0.968197919979156,0.990546729549299,447.967332029577,492.832774630391,489.084807495935,479.742817146839,495.048587016675,424.466393987557,467.454172317366,458.967522599581,483.393700854413,434.930031971779,435.078202345612,562.430102164263,485.335649843896,400.071958561319,465.573913993639,413.827014850352
"15262","ENSMUSG00000028405.10",281.113985499835,-0.00497611576463827,0.126294528683715,-0.0394008815465014,0.968570777084304,0.990546729549299,304.388058943174,269.307527120432,279.47703285482,226.89013234474,222.544777649698,304.465380734065,284.491340165999,286.469661756785,258.63102466096,255.027155110725,278.707601079747,283.539142413389,259.77012877359,328.969122324117,334.498259962523,320.647422102591
"15263","ENSMUSG00000028944.15",1083.03472537331,0.00366506471458739,0.101051441873201,0.0362692965745734,0.971067631608915,0.990546729549299,1312.88887310207,975.790939933032,1015.15922228148,1138.96588823803,1234.2151699246,1064.14121670245,1066.04933415363,1023.69266226349,1132.02388968666,1065.57857833086,1061.48043447534,1190.86439813623,1059.41838994496,1058.95824102605,1034.98698247946,894.341385294691
"15264","ENSMUSG00000029151.15",3245.6860255844,-0.00501113706980055,0.129513567682978,-0.0386919853992963,0.96913596335102,0.990546729549299,3275.90469473936,2671.53066903469,3296.18500514067,3469.95157625737,2880.59235151675,3469.12020132821,2750.78801402142,2931.43686134631,3453.54523009576,3335.12256334723,3005.99485256968,2873.50652196651,2937.89846705505,3653.73774477564,3229.22747658476,4696.434179571
"15265","ENSMUSG00000029229.9",172.526719899711,0.00565237198018559,0.155015759955358,0.0364632085267549,0.970913014531044,0.990546729549299,172.295127703683,191.208344255507,161.315787346348,167.063381029958,189.617234017855,165.621233168042,171.329357274691,164.283676993138,138.5523346398,195.7185143873,188.564548585307,171.982758513039,226.489969927151,144.101748107394,151.503028685316,160.780473760843
"15266","ENSMUSG00000030752.9",45.3913363822879,-0.00955497325670309,0.241768914730013,-0.0395210991759354,0.968474931946533,0.990546729549299,55.1344408651787,42.191512582201,42.1270527464986,31.6065856002624,46.5527341001919,43.6367320921788,29.6124815042675,46.2047841543202,42.0788571869022,45.4699578879587,45.0715262472198,37.1854613001166,54.5424825538854,50.2460042742888,44.2593117507664,70.341457270369
"15267","ENSMUSG00000032578.8",60.5496434852727,0.00818027921234044,0.2102584990154,0.0389058195062131,0.968965476788553,0.990546729549299,64.3235143427084,61.9407312376994,66.786790939571,68.8572043434287,53.3653293343663,43.6367320921788,79.3191468864309,39.0173732858704,69.7893241148622,58.320163378034,66.227548771425,68.7931034052156,54.5424825538854,61.622458072241,63.8355457943746,48.4168472120721
"15268","ENSMUSG00000033059.8",2373.20154381087,-0.00513237834746806,0.141979243212709,-0.0361487935231412,0.971163716124513,0.990546729549299,2251.3230019948,2194.85634603152,2628.31709574496,1947.19143430188,2677.34992703055,1929.93365116772,2406.01412222174,2816.43828745112,2454.94210709927,2193.43122942131,2100.88501936021,2241.35367986453,2049.50311562651,2110.33217952013,3173.05219628572,2796.30130785194
"15269","ENSMUSG00000035236.18",564.439658271443,0.0118227020326854,0.29252643720685,0.0404158411990825,0.967761601117116,0.990546729549299,593.843873485362,544.001204783273,544.569218430348,676.155170519898,723.270527361518,689.262018274187,656.762536219648,772.133281867751,376.657087502271,608.90204476049,697.228916232502,694.438489779677,652.660892932934,311.904441627189,267.258151725782,221.986676840255
"15270","ENSMUSG00000035297.15",630.946324140733,0.00378826511694017,0.0933925265783827,0.0405628293368929,0.967644417645307,0.990546729549299,569.722555606846,685.836502400034,648.345616659528,583.593026976273,580.206027443855,530.582992484446,658.877713469952,597.581875062541,620.919721904289,621.752250250566,628.241886262268,626.575022906964,648.963097505552,755.586139747324,709.851269233446,628.505488337842
"15271","ENSMUSG00000035559.10",218.148982954811,-0.00510714127836966,0.138568488340149,-0.0368564407358834,0.970599471387411,0.990546729549299,221.686397645406,204.673720611528,202.415351001469,247.208651659195,179.398341166593,195.373550503619,198.826661528653,243.345196546086,226.815303373302,261.946496528458,184.885240320228,198.942217955624,205.227646219704,238.905529756996,258.746745619865,221.986676840255
"15272","ENSMUSG00000036249.17",142.568780947528,0.00594072742664495,0.1633191359006,0.0363749623942451,0.970983378078887,0.990546729549299,144.727907271094,172.356817357077,127.408647330874,135.456795429696,126.033011832227,129.91845236535,179.79006627591,128.346622650889,132.394453100253,131.467486936924,147.172330603167,171.982758513039,162.702998804811,144.101748107394,116.606263651058,130.634134930685
"15273","ENSMUSG00000038208.14",197.991929145081,0.00589689756034622,0.162332855340365,0.0363259646236255,0.971022446823182,0.990546729549299,166.551956780227,218.13909696755,215.772709189383,206.571613030286,180.533773705622,214.21668481615,201.999427404111,169.417541899174,203.21009080504,213.511106604328,190.404202717847,204.520037150641,147.911817095282,196.243828014675,169.376981507741,269.489998633232
"15274","ENSMUSG00000039069.20",189.590255401624,-0.00514066023788835,0.142168481454131,-0.0361589304838072,0.971155633284378,0.990546729549299,252.699520632069,181.333734927758,194.195438270445,176.093834058605,180.533773705622,176.530416191087,180.847654901062,131.426941594511,197.052209265493,194.73003704191,188.564548585307,219.394221670688,203.378748506013,174.438958235267,206.827168373774,175.396880466375
"15275","ENSMUSG00000039358.4",71.2653372340691,-0.00872497262639346,0.239198312674211,-0.0364758953725435,0.970902898622124,0.990546729549299,39.0535622795015,59.2476559664951,69.8692582137051,90.3045302864639,55.6361944124245,91.240439829101,81.4343241367357,72.9008816657052,82.1050871939556,44.4814805425683,61.6284134400761,68.7931034052156,87.822641400324,83.4273278516494,78.3049361744329,73.9955589467518
"15276","ENSMUSG00000039841.15",70.3493825848518,-0.00960716620900882,0.265270326559489,-0.0362165129195268,0.971109719221203,0.990546729549299,86.1475638518417,60.1453477235632,72.9517254878391,51.9251049147167,78.3448451930059,96.1991593850304,75.0887923858212,90.3560223462262,52.3419930861467,74.1358009042805,82.7844359642813,59.4967380801865,105.387169680389,41.7136639258247,51.0684366354997,47.5033217929764
"15277","ENSMUSG00000042532.15",1904.14407545243,-0.00462348166359258,0.115535709942706,-0.0400177716992034,0.968078957874237,0.990546729549299,1811.39610925806,1778.32737075192,2161.83704825934,1707.88442904275,1984.73607822282,1724.64266155225,1822.22520113761,2046.35855154578,2087.52184190632,1855.37197729779,1691.56197487015,1802.56523652315,1537.35844893409,2053.44991053037,2197.64505654767,2203.42331085883
"15278","ENSMUSG00000042724.9",217.476526708545,-0.00584601380775292,0.1579147754574,-0.0370200558549378,0.970469014440473,0.990546729549299,210.200055798494,185.822193713098,246.597381930724,163.676961144216,188.481801478826,175.538672279901,195.653895653196,249.505834433329,176.525937467004,170.01810340715,248.353307892844,207.30894674815,245.903395920907,252.17805918794,296.196932485898,267.66294779504
"15279","ENSMUSG00000048163.14",614.162157279121,0.00441177790120804,0.119582681032301,0.0368931174909546,0.970570227459767,0.990546729549299,528.371724957962,592.476559664951,707.939983959453,620.843645719439,551.820213968128,644.633542270823,591.192041460198,615.037015743062,613.735526774818,718.623030098825,558.335029225764,568.00792135928,513.069115549261,659.834320281227,713.255831675813,629.419013756938
"15280","ENSMUSG00000056531.12",12.8522826371435,0.0154790919024498,0.413666618465651,0.0374192434474504,0.970150729362553,0.990546729549299,14.9322444009859,10.7723010848173,13.3573581879142,13.5456795429696,28.3858134757268,18.8431343125317,9.51829762637171,15.4015947181067,9.23682230932,15.8156375262465,12.8775789277771,14.8741845200466,6.47114199791861,6.63626471547211,7.66026549532496,7.30820335276561
"15281","ENSMUSG00000068117.11",79.1354619959892,-0.00869297415325603,0.234725293967253,-0.037034671493345,0.970457360839674,0.990546729549299,96.4852715140626,79.8945663790615,68.841769122327,67.7283977148479,110.13695628582,90.2486959179152,50.7642540073158,67.7670167596696,90.3155959133511,83.0320970127941,54.2697969099177,83.6672879252622,70.2581131202592,73.9469496866892,102.988013881591,75.8226097849432
"15282","ENSMUSG00000071317.5",23.6828935775655,0.0122548379163987,0.330801362326676,0.0370459112689407,0.970448398946152,0.990546729549299,26.4185862478981,17.056143384294,16.4398254620482,30.4777789716816,27.2503809366977,36.6945247138776,35.958013255182,22.5890055865565,15.3947038488667,25.7004109801506,24.8353307892844,24.1705498450758,24.9601191348289,20.8568319629123,12.7671091588749,17.3569829628183
"15283","ENSMUSG00000071654.7",180.447557607952,-0.00520346929932252,0.135256687075954,-0.0384710686903081,0.969312098241785,0.990546729549299,182.632835365904,203.77602885446,176.728123717019,187.381900344413,156.689690386012,157.687281878555,160.753471023167,157.096266124689,216.552167474058,173.972012788712,180.286104988879,178.490214240559,154.382959093201,169.698769152787,226.403402417382,204.629693877437
"15284","ENSMUSG00000075273.5",104.242219899142,0.00722997754861313,0.180142560812626,0.0401347550295642,0.967985693607395,0.990546729549299,62.026245973326,97.8484015204237,105.831376411936,92.5621435436255,114.678686441936,139.835891477209,114.21957151646,132.453714575718,96.4734774528978,83.0320970127941,106.699939687296,75.300559132736,106.311618537234,127.037067410466,114.903982429874,98.6607452623357
"15285","ENSMUSG00000078784.9",193.729679992917,-0.0073940679715398,0.203645410039659,-0.0363085422357412,0.971036338713161,0.990546729549299,235.470007861701,205.571412368597,203.442840092847,207.700419658867,228.221940344843,218.183660460894,179.79006627591,184.819136617281,193.97326849572,252.061723074554,180.286104988879,221.253494735693,232.036663068224,151.686050639362,104.690295102774,100.487796100527
"15286","ENSMUSG00000081769.10",9.18397284993817,-0.0199390027396957,0.542057637141441,-0.0367839162728979,0.970657298324678,0.990546729549299,12.6349760316034,9.87460932774918,7.19242363964611,4.51522651432319,13.6251904683488,11.9009269342306,8.46070900121929,7.18741086844981,11.2894494891689,5.93086407234244,11.9577518615073,4.64818266251457,5.54669314107309,14.2205672474402,4.25570305295831,13.7028812864355
"15287","ENSMUSG00000082045.5",11.5871456291306,0.0183831053188981,0.4968455736112,0.036999635893473,0.97048529605794,0.990546729549299,19.5267811397508,7.18153405654486,14.3848472792922,6.77283977148479,9.08346031223257,19.8348782237176,7.40312037606688,10.2677298120712,11.2894494891689,10.8732507992945,11.9577518615073,13.9445479875437,5.54669314107309,5.68822689897609,17.0228122118332,14.6164067055312
"15288","ENSMUSG00000087674.9",135.146984742363,0.00660731454169886,0.162949918587174,0.0405481303641408,0.967656136087826,0.990546729549299,144.727907271094,136.449147074352,132.546092787764,116.267082743822,166.908583237273,119.009269342306,130.083400893747,169.417541899174,125.210257970782,113.674894719897,145.332676470627,147.812208667963,132.196186528909,127.985105226962,151.503028685316,103.228372357814
"15289","ENSMUSG00000089810.2",223.802736079225,0.00431384746918725,0.111295458468908,0.0387603189611944,0.96908148192563,0.990546729549299,209.051421613802,227.116014538231,251.734827387614,223.503712458998,219.138480032611,202.31575788192,210.46013640533,206.38136922263,229.894244143076,233.280653512136,247.433480826574,204.520037150641,210.774339360778,255.022172637428,226.403402417382,223.813727678447
"15290","ENSMUSG00000090124.8",21.3861542385367,-0.0179628634397094,0.452719697000078,-0.0396776715454161,0.968350103181482,0.990546729549299,25.2699520632069,8.97691757068107,33.9071400154745,18.0609060572928,39.7401388660175,18.8431343125317,6.34553175091447,14.3748217368996,17.4473310287156,25.7004109801506,26.674984921824,14.8741845200466,26.80901684852,18.9607563299203,17.8739528224249,28.3192879919667
"15291","ENSMUSG00000090125.4",333.630144160536,-0.00514987740202219,0.140758574879699,-0.036586598055739,0.970814629578994,0.990546729549299,277.969472695276,281.875211719386,392.500832906402,402.983966403345,280.45183714018,403.639771852653,305.643112669047,352.183132554041,338.683484675067,326.197523978834,319.179991995618,365.347157273645,337.423832748613,329.917160140613,334.498259962523,289.587557853337
"15292","ENSMUSG00000090812.9",18.0991052833827,-0.0150717228669056,0.391817784942742,-0.0384661530081084,0.969316017487728,0.990546729549299,19.5267811397508,18.8515268984303,13.3573581879142,20.3185193144544,15.896055546407,20.8266221349035,19.0365952527434,29.7764164550063,21.5525853884133,7.90781876312325,16.5568871928563,25.1001863775787,24.0356702779834,12.3244916144482,14.4693903800583,10.0487796100527
"15293","ENSMUSG00000091498.5",18.0320985604927,-0.0155838025778454,0.399677470963527,-0.0389909457250033,0.96889760739055,0.990546729549299,33.3103913560454,13.4653763560216,25.6872272844504,10.1592596572272,11.3543253902907,12.8926708454165,15.8638293772862,22.5890055865565,28.7367805178844,13.8386828354657,17.476714259126,21.381640247567,12.9422839958372,13.2725294309442,13.6182497694666,21.9246100582968
"15294","ENSMUSG00000100975.3",9.95325387609469,-0.0179570164555011,0.492152560351529,-0.0364866870603598,0.970894293828929,0.990546729549299,11.4863418469122,3.59076702827243,17.4673145534263,7.90164640006559,7.9480277732035,16.85964649016,7.40312037606688,13.3480487556925,12.3157630790933,7.90781876312325,10.1180977289677,9.29636532502914,7.39559085476412,9.48037816496016,8.51140610591662,8.22172877186131
"15295","ENSMUSG00000112300.2",14.1647982614324,-0.0167538379456882,0.411467036112556,-0.0407173272103994,0.967521247934022,0.990546729549299,16.0808785856771,9.87460932774918,13.3573581879142,16.932099428712,19.3023531634942,15.8679025789741,19.0365952527434,14.3748217368996,16.4210174387911,13.8386828354657,10.1180977289677,14.8741845200466,4.62224428422758,19.9087941464163,11.0648279376916,10.9623050291484
"15296","ENSMUSG00000113288.2",52.5000438927396,0.0114091848108307,0.290665903313229,0.0392518856899975,0.968689566684311,0.990546729549299,50.5399041264138,47.5776631246097,58.5668782085469,84.6604971435599,51.0944642563082,79.3395128948705,40.1883677557916,58.5260599288056,57.4735610357689,60.2971180688148,65.3077217051552,59.4967380801865,46.2224428422758,12.3244916144482,39.1524680872164,29.2328134110624
"15297","ENSMUSG00000120343.1",22.2304930865906,0.0135265229685386,0.355557024400422,0.0380431886878018,0.969653247341431,0.990546729549299,21.8240495091332,20.6469104125665,22.6047600103163,20.3185193144544,19.3023531634942,32.7275490691341,20.0941838778958,14.3748217368996,27.71046692796,20.7580242531985,16.5568871928563,21.381640247567,28.657914562211,32.2332857608645,25.5342183177499,10.9623050291484
