"","Gene_without_dots","X","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NS_1_FC_clean_L001","NS_2_FC_clean_L002","NS_3_FC_clean_L003","NS_4_FC_clean_L004","SD1D_1_FC_clean_L005","SD1D_2_FC_clean_L006","SD1D_3_FC_clean_L007","SD1D_4_FC_clean_L008","SYMBOL"
"9494","ENSMUSG00000034000",10212,"ENSMUSG00000034000.16",101.804147293551,0.0860481709057396,0.179709389999126,0.47881844630466,0.632067792674696,0.878370342363462,85.0773824663237,109.000296116496,97.9600784335756,102.704840268147,109.913551023532,125.187694048163,91.2963966250323,93.292939367139,"Neu4"
"9495","ENSMUSG00000034006",11764,"ENSMUSG00000034006.18",228.40975782766,0.0390616785247117,0.133025747908894,0.293639984279315,0.769033018937168,0.926135079422476,199.604628094067,241.844407008474,245.385146967274,213.968417225306,213.361599045679,262.611779243891,234.762162750083,215.739922286509,"Slc66a2"
"9496","ENSMUSG00000034007",7637,"ENSMUSG00000034007.11",274.621896942253,0.0950882080826064,0.118441112946697,0.80283109232011,0.42207236841388,0.784963102262517,266.139504125423,257.172573649857,271.572494667338,267.460521531633,273.706293725265,254.140431526347,322.045530952037,284.737825360122,"Scaper"
"9497","ENSMUSG00000034009",4684,"ENSMUSG00000034009.15",329.967946789469,0.168990283655879,0.132312666189253,1.27720412960437,0.201530189436887,0.610267475055361,298.861574304778,317.633675401975,294.850137067396,331.651046699225,341.594075239799,431.097472737284,315.02273121165,309.032861653648,"Rxfp1"
"9498","ENSMUSG00000034021",552,"ENSMUSG00000034021.16",706.654340323425,0.255989920507301,0.0957091947018991,2.67466382205618,0.00748042189474239,0.19238865559099,676.256117040009,686.361239608558,642.074969534922,571.295673991568,744.610428992748,785.011555159159,729.367915894489,818.256822365948,"Pds5b"
"9499","ENSMUSG00000034022",2281,"ENSMUSG00000034022.9",600.218082287301,-0.268549299009957,0.147402271332264,-1.82188033184789,0.068473145229328,0.425968404561229,776.603798923365,659.111165579434,571.27214056808,616.229041608882,700.429491816622,506.398341337683,523.700209211724,448.000469252615,"Cpsf1"
"9500","ENSMUSG00000034023",13278,"ENSMUSG00000034023.17",61.7009866701574,0.0301320755392219,0.269717462425219,0.111717184598592,0.911047653289315,0.973410248315103,57.8089906501943,63.8673610057591,45.5853830334461,77.0286302011103,60.3446946795859,67.7707817403591,84.2735968846452,36.9284551661592,"Fancd2"
"9501","ENSMUSG00000034024",11242,"ENSMUSG00000034024.9",1111.44885441834,-0.0294464920734107,0.0831010056558595,-0.354345796913162,0.72307975033293,0.912403135605946,1027.47300363176,1140.24528515615,1219.16652070302,1103.00719079645,1128.23027374154,1072.09611669818,1092.54698818308,1108.82545643652,"Cct2"
"9502","ENSMUSG00000034028",16457,"ENSMUSG00000034028.17",0.65044664276612,0.552385887727446,2.1142223084083,0.261271430885294,0.79388319645024,NA,2.18147134529035,0,0,0,1.07758383356403,0.941260857504987,1.00325710576959,0,"Cd226"
"9503","ENSMUSG00000034031",16458,"ENSMUSG00000034031.6",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Ccdc182"
"9504","ENSMUSG00000034032",11420,"ENSMUSG00000034032.16",247.714513913167,-0.0483232180844149,0.144574497559023,-0.334244413090122,0.738195132427167,0.918307759276705,310.859666703875,255.469444023036,211.438585133856,230.016048517204,256.46495238824,256.964214098862,243.791476702009,216.71172373825,"Rpap1"
"9505","ENSMUSG00000034035",16459,"ENSMUSG00000034035.19",12.2743755747418,-0.256537214016724,0.445491333044108,-0.575852311791945,0.564715011372277,NA,13.0888280717421,12.7734722011518,11.6388212000288,16.047631291898,10.7758383356403,15.0601737200798,11.0358281634654,7.77441161392825,"Ccdc17"
"9506","ENSMUSG00000034037",1344,"ENSMUSG00000034037.15",95.1127391522764,-0.378623218831384,0.174999652973816,-2.16356554083016,0.0304977085740806,0.321995896329021,117.799452645679,104.742472049445,101.839685500252,105.914366526527,87.2842905186868,94.1260857504987,78.2540542500277,70.9415059770952,"Fgd5"
"9507","ENSMUSG00000034039",16460,"ENSMUSG00000034039.9",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Prss29"
"9508","ENSMUSG00000034040",10691,"ENSMUSG00000034040.18",881.773137003008,0.0614707068563304,0.146222247559492,0.420392299272519,0.674198892750708,0.894779186208881,686.072738093816,842.19760046261,992.209507302454,931.832457016209,681.03298281247,1030.68063896796,930.019337048406,960.139834320138,"Galnt17"
"9509","ENSMUSG00000034041",5678,"ENSMUSG00000034041.6",33.4327729928835,-0.323710678923644,0.293835941760604,-1.10167148710276,0.270604517128356,0.676273000713521,42.5386912331619,36.6172869766352,39.7659724334317,29.9555784115429,19.3965090041526,33.8853908701795,37.1205129134747,28.1822421004899,"Lyl1"
"9510","ENSMUSG00000034042",9310,"ENSMUSG00000034042.17",307.030152911453,0.0639473002511168,0.108605668997605,0.588802599729182,0.55599370169796,0.847383587742626,298.861574304778,287.828906932621,318.127779467454,296.346257857049,317.88723090139,325.676256696726,286.931532250101,324.581684881504,"Gpbp1l1"
"9511","ENSMUSG00000034055",11359,"ENSMUSG00000034055.17",363.292186173561,0.0484356892998362,0.141716848004601,0.341777918305547,0.732518028604705,0.915092524404696,401.390727533425,362.766610512712,373.41218016759,290.997047426417,405.171521420077,380.269386432015,291.947817778949,400.382198117305,"Phka1"
"9512","ENSMUSG00000034057",16461,"ENSMUSG00000034057.9",3.09648084651895,0.123978387522545,0.914731011476608,0.135535349700687,0.892188617084206,NA,4.3629426905807,2.55469444023036,3.87960706667626,1.06984208612653,4.31033533425614,5.64756514502992,1.00325710576959,1.94360290348206,"Myrfl"
"9513","ENSMUSG00000034059",9894,"ENSMUSG00000034059.15",512.152449077232,-0.060922083397711,0.117662115522518,-0.517771443486004,0.604617744676932,0.867144309375952,593.360205918976,521.157665806994,456.82373210113,521.013095943621,543.102252116273,547.813819067903,448.455926279005,465.492895383954,"Ypel4"
"9514","ENSMUSG00000034063",16462,"ENSMUSG00000034063.9",9.19956610612363,0.112368831538799,0.530312094984993,0.211891888948863,0.832191378607611,NA,10.9073567264518,10.2187777609215,8.72911590002159,5.34921043063266,12.9310060027684,5.64756514502992,12.039085269235,7.77441161392825,"4930590J08Rik"
"9515","ENSMUSG00000034064",7966,"ENSMUSG00000034064.15",775.544517478444,-0.0686350641911429,0.0906476820228946,-0.757162926392403,0.448952258211415,0.799627531570225,798.418512376269,752.783295054547,816.657287535353,808.800617111658,765.084521830464,829.250815461894,742.410258269493,690.950832187873,"Poglut1"
"9516","ENSMUSG00000034066",9821,"ENSMUSG00000034066.14",63.9167188333416,0.117973473510987,0.224125491798453,0.526372402194554,0.598629486785914,0.864935163055969,59.9904619954847,66.4220554459895,52.3746954001296,66.330209339845,75.4308683494824,65.8882600253491,47.1530839711705,77.7441161392825,"Farp2"
"9517","ENSMUSG00000034071",16463,"ENSMUSG00000034071.16",17.9820505292669,0.522496655630113,0.53097333253021,0.984035588266357,0.325098015032255,NA,6.54441403587106,14.4766018279721,14.548526500036,23.5365258947837,5.38791916782017,17.8839562925948,39.1270271250138,22.3514333900437,"Zfp551"
"9518","ENSMUSG00000034075",2302,"ENSMUSG00000034075.11",725.602496084257,0.262296612107641,0.144420081296943,1.81620595800892,0.0693387844893963,0.426683136071612,489.740317017684,667.626813713535,703.178780835073,778.845038700115,665.946809142573,899.845379774768,776.520999865659,823.115829624653,"Zdhhc5"
"9519","ENSMUSG00000034083",5017,"ENSMUSG00000034083.17",186.459947201802,-0.162416685897135,0.133542652054863,-1.21621581867648,0.22390271932088,0.632977627954979,190.878742712906,196.711471897738,191.070648033806,209.6890488808,153.016904366093,187.310910643492,171.556965086599,191.444885992983,"Ccdc174"
"9520","ENSMUSG00000034087",16464,"ENSMUSG00000034087.15",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Nlrp4b"
"9521","ENSMUSG00000034088",11016,"ENSMUSG00000034088.16",1869.37189463228,0.0306948889569283,0.0802812438246228,0.38234197048544,0.702207727219801,0.905000558733217,1793.16944582867,1975.63036711148,1869.97060613796,1757.75054750589,1829.73734939173,1769.57041210938,2015.5435254911,1943.60290348206,"Hdlbp"
"9522","ENSMUSG00000034098",6738,"ENSMUSG00000034098.15",221.532270390569,0.206735047398988,0.222127557222497,0.930704186297376,0.352006603614374,0.74134572603478,128.706809372131,177.125481189305,255.084164633964,262.111311101,192.887506207962,267.318083531416,192.62536430776,296.399442781014,"Fstl5"
"9523","ENSMUSG00000034101",1353,"ENSMUSG00000034101.15",839.266904326855,0.182059498035442,0.0843528450105232,2.15830892263005,0.0309038214676104,0.323994099402376,822.414697174463,815.799091246896,731.305932068476,775.635512441735,910.558339361609,848.076032611993,926.006308625327,884.339321084338,"Ctnnd1"
"9524","ENSMUSG00000034105",7138,"ENSMUSG00000034105.10",122.7074817103,-0.141668487990632,0.162065014786279,-0.874146022060686,0.382038737228887,0.75948242844027,128.706809372131,146.469147906541,107.659096100266,131.590576593563,123.922140859864,112.010042043093,124.403881115429,106.898159691513,"Meak7"
"9525","ENSMUSG00000034107",16465,"ENSMUSG00000034107.11",3.58380476582923,0.251896461161714,0.887926282509842,0.283690736633783,0.776647394303199,NA,2.18147134529035,7.66408332069109,0.969901766669066,2.13968417225306,3.2327515006921,6.58882600253491,2.00651421153917,3.88720580696412,"Ano7"
"9526","ENSMUSG00000034108",11145,"ENSMUSG00000034108.7",124.358059534585,-0.0593651781424512,0.162441961585207,-0.36545469879291,0.714772016772438,0.909999212808803,146.158580134454,124.328462757878,118.328015533626,118.752471560045,135.775563029068,106.362476898064,132.429937961585,112.72896840196,"Ccs"
"9527","ENSMUSG00000034109",2889,"ENSMUSG00000034109.16",350.158648806624,0.191262504279677,0.11558998269764,1.65466331784113,0.0979928118639465,0.483244241317879,306.496724013294,333.813406856768,358.863653667554,308.114520804441,372.844006413156,348.266517276845,350.136729913585,422.733631507348,"Golim4"
"9528","ENSMUSG00000034110",8850,"ENSMUSG00000034110.9",97.6424878393776,-0.115229273368089,0.179272011858091,-0.642762203501696,0.520378411778898,0.83466885043154,94.8940035201303,96.2268239153437,97.9600784335756,117.682629473918,75.4308683494824,105.421216040559,97.3159392596498,96.2083437223621,"Kctd7"
"9529","ENSMUSG00000034111",4308,"ENSMUSG00000034111.7",682.026082807045,0.133655759660823,0.0993294018149543,1.34558103863161,0.178437670100929,0.587614420685121,700.252301838203,648.040823005102,643.044871301591,610.879831178249,665.946809142573,659.823861110996,730.371173000258,797.848991879386,"Tmed8"
"9530","ENSMUSG00000034112",759,"ENSMUSG00000034112.10",31.9116315644984,0.757512820368169,0.302247251876455,2.50626867792931,0.0122012865671355,0.227960306403774,30.5405988340649,18.7344258950227,21.3378388667194,24.6063679809102,40.9481856754333,32.0028691551696,51.1661123942489,35.9566537144181,"Atp2c2"
"9531","ENSMUSG00000034115",16466,"ENSMUSG00000034115.11",1.3877024830101,-1.3722767609424,1.41764155424553,-0.967999814080454,0.333044462552707,NA,1.09073567264518,1.70312962682024,1.93980353333813,3.20952625837959,2.15516766712807,0,1.00325710576959,0,"Scn11a"
"9532","ENSMUSG00000034116",7523,"ENSMUSG00000034116.18",46.8148831301165,0.206387255165315,0.252178600583144,0.818417005598651,0.413119114664036,0.77987185733603,45.8108982510974,45.1329351107364,44.615481266777,38.5143151005551,40.9481856754333,64.0057383103391,39.1270271250138,56.3644842009798,"Vav1"
"9533","ENSMUSG00000034117",16467,"ENSMUSG00000034117.4",1.02071226619468,1.65617433629486,1.7619801642222,0.939950613476944,0.347242893716247,NA,1.09073567264518,0.851564813410121,0,0,4.31033533425614,0.941260857504987,0,0.971801451741031,"Ptgdr2"
"9534","ENSMUSG00000034118",10342,"ENSMUSG00000034118.16",499.911035087757,0.0546804659158927,0.118610884414829,0.461007151119907,0.64479347453906,0.884705028399658,448.292361457167,480.282554763308,515.017838101274,518.873411771368,427.800781924922,593.935601085647,512.664381048258,502.421350550113,"Tpst1"
"9535","ENSMUSG00000034120",1932,"ENSMUSG00000034120.19",1441.20233628184,-0.175633115305309,0.0906845297269503,-1.93674837190134,0.0527761096699071,0.38795566857173,1641.55718733099,1511.52754380297,1379.20031220341,1583.36628746727,1424.56582797165,1358.2394173797,1410.57949071204,1220.58262338673,"Srsf2"
"9536","ENSMUSG00000034121",2518,"ENSMUSG00000034121.13",57.729222952174,-0.523679214584199,0.298371387935402,-1.75512544352133,0.0792378531018421,0.445633833991985,109.073567264518,71.5314443264502,53.3445971667986,38.5143151005551,49.5688563439456,51.7693471627743,49.1595981827097,38.8720580696412,"Mks1"
"9537","ENSMUSG00000034122",16468,"ENSMUSG00000034122.18",0.125407138221198,0.730596389624381,3.5338115409304,0.206744581923015,0.836209338162021,NA,0,0,0,0,0,0,1.00325710576959,0,"Nlrp4d"
"9538","ENSMUSG00000034126",13098,"ENSMUSG00000034126.6",429.550648664673,0.0138225315420761,0.104487565689025,0.13228876996919,0.89475588957586,0.969353036576688,475.560753273297,387.461990101605,416.087857901029,432.216202795119,411.637024421461,423.567385877244,455.478726019392,434.395248928241,"Pomt2"
"9539","ENSMUSG00000034127",12984,"ENSMUSG00000034127.16",26.5823429979039,-0.0534154730399535,0.36552626248907,-0.146133064902692,0.883816344572181,0.965800611226685,41.4479555605167,28.101638842534,18.4281335667123,20.3269996364041,34.4826826740491,28.2378257251496,26.0846847500092,15.5488232278565,"Tspan8"
"9540","ENSMUSG00000034135",12356,"ENSMUSG00000034135.16",1278.82622940936,0.0233357938214797,0.103006559096086,0.226546678447065,0.820776258611898,0.942633877145702,1088.55420129989,1360.80057182937,1300.63826910322,1323.39466053852,1153.01470191352,1273.52594020425,1299.21795197161,1431.46353841454,"Sik3"
"9541","ENSMUSG00000034139",16469,"ENSMUSG00000034139.5",0.125407138221198,0.730596389624381,3.5338115409304,0.206744581923015,0.836209338162021,NA,0,0,0,0,0,0,1.00325710576959,0,"Serpini2"
"9542","ENSMUSG00000034145",2742,"ENSMUSG00000034145.15",660.36903219547,0.171847823181403,0.101673378592943,1.69019487263631,0.0909906789976559,0.470243337789444,674.074645694719,589.282850879804,617.827425368195,604.46077866149,630.38654263496,774.657685726605,733.380944317567,658.881384280419,"Tmem63c"
"9543","ENSMUSG00000034151",16470,"ENSMUSG00000034151.14",2.23437006047804,-1.74717393325767,1.30513017876562,-1.33869706002058,0.180669313773913,NA,8.72588538116141,0,2.9097053000072,2.13968417225306,2.15516766712807,0.941260857504987,1.00325710576959,0,"Zbbx"
"9544","ENSMUSG00000034152",11835,"ENSMUSG00000034152.7",888.533113021805,0.026587840918355,0.0926109074041004,0.287091895151626,0.774041957819869,0.928345857742139,809.325869102721,916.283739229291,956.323141935699,838.756195523201,823.274048842922,904.551684062293,920.990023096479,938.760202381836,"Exoc3"
"9545","ENSMUSG00000034154",6303,"ENSMUSG00000034154.16",375.376321946511,-0.133182231633909,0.133543856376239,-0.997292090013401,0.318622752060766,0.717318237623713,407.935141569296,382.352601221144,396.689822567648,383.003466833298,443.964539428382,307.792300404131,373.211643346286,308.061060201907,"Ino80"
"9546","ENSMUSG00000034156",722,"ENSMUSG00000034156.17",4554.78719425017,-0.341185315083362,0.134646458338359,-2.53393456681929,0.0112789790727446,0.22139994439726,6259.73202531066,4865.84134382543,4656.49838177818,4581.06381279381,4995.67865240286,3424.30699960314,3945.81019699178,3709.36614129551,"Tspoap1"
"9547","ENSMUSG00000034157",9284,"ENSMUSG00000034157.13",1406.47225698513,0.0441328744283403,0.0746998475189783,0.590802737811852,0.554652600368414,0.847251408892769,1412.5026960755,1440.84766428993,1347.19355390333,1338.37244974429,1449.35025614363,1382.71219967483,1499.86937312553,1380.929862924,"Cipc"
"9548","ENSMUSG00000034158",276,"ENSMUSG00000034158.10",923.169245081461,0.459437226322935,0.150458735173757,3.0535762898203,0.00226131216911911,0.115012522699813,790.783362667752,740.861387666806,865.152375868807,712.51482936027,1233.83348943082,881.961423482173,834.709912000295,1325.53718017477,"Lrrc58"
"9549","ENSMUSG00000034159",16471,"ENSMUSG00000034159.13",0.257817140548276,0.00926323568720518,3.39313659350649,0.00272999197996698,0.997821784253724,NA,1.09073567264518,0,0,0,0,0,0,0.971801451741031,"Mab21l4"
"9550","ENSMUSG00000034160",11205,"ENSMUSG00000034160.14",4012.34228363421,0.0421174615203105,0.117379182284131,0.358815427921111,0.719733170393055,0.911469316187189,4781.78518887645,3866.10425288195,3478.06773527527,3689.88535505041,4368.5248612686,4518.99337688144,3811.37374481866,3584.00375402092,"Ogt"
"9551","ENSMUSG00000034161",4421,"ENSMUSG00000034161.9",34.1764902706055,0.455250564100834,0.343940555246551,1.32363153212476,0.185625447616993,0.595876684403604,47.9923695963877,15.3281666413822,30.066954766741,22.4666838086572,45.2585210096894,43.2979994452294,31.1009702788572,37.9002566179002,"Scx"
"9552","ENSMUSG00000034163",12093,"ENSMUSG00000034163.11",474.199628482398,-0.0288875453136662,0.112702308877641,-0.256317244973473,0.79770588237226,0.936223964156543,557.365928721685,435.149619652572,478.161570967849,446.124149914764,476.292054435303,504.515819622673,464.508039971318,431.479844573018,"Zfc3h1"
"9553","ENSMUSG00000034164",1955,"ENSMUSG00000034164.18",96.6634453584744,-0.424238446109939,0.219944263887433,-1.92884523838759,0.0537500778453883,0.391122807226004,133.069752062711,77.492398020321,104.749390800259,128.381050335184,85.1291228515587,62.1232165953292,82.267082673106,100.095549529326,"Emid1"
"9554","ENSMUSG00000034165",2751,"ENSMUSG00000034165.17",285.96865715957,0.197490985381387,0.116925344980916,1.68903487446302,0.0912127469108182,0.470486687991461,265.048768452778,299.750814320363,247.324950500612,252.482732325861,324.352733902774,289.908344111536,295.960846202028,312.920067460612,"Ccnd3"
"9555","ENSMUSG00000034168",8964,"ENSMUSG00000034168.8",555.538391909854,0.100395977783242,0.159889816727746,0.627907266628445,0.530064690418113,0.838526582532725,365.396450336134,586.728156439574,652.743888968281,539.200411407772,509.697153275788,564.756514502992,568.846778971355,656.937781376937,"Irf2bpl"
"9556","ENSMUSG00000034171",10127,"ENSMUSG00000034171.14",2150.543320285,-0.0459932931288124,0.0942471584681712,-0.488007212910776,0.6255447320521,0.876516218803131,2068.03483533525,2023.31799666245,2214.28573330548,2434.96058802399,2038.78861310315,2379.50744777261,2040.62495313534,2004.82639494175,"Faah"
"9557","ENSMUSG00000034173",8654,"ENSMUSG00000034173.14",88.7757647747345,-0.150037817556648,0.224737210280447,-0.667614487914208,0.504379707250573,0.827582206408392,107.982831591872,97.0783887287538,69.8329272001727,98.4254719236409,109.913551023532,73.418346885389,93.3029108365714,60.2516900079439,"Chchd2l"
"9558","ENSMUSG00000034175",11259,"ENSMUSG00000034175.14",236.735340375525,-0.045173032226749,0.128344061152817,-0.351968231494267,0.724862087527605,0.912649986187366,275.95612517923,216.297462606171,241.505539900597,228.946206431078,215.516766712807,232.491431803732,253.824047759705,229.345142610883,"Rhbdd3"
"9559","ENSMUSG00000034177",11017,"ENSMUSG00000034177.16",38.9664178629336,-0.101622369842169,0.265506906240029,-0.382748499017568,0.701906250641445,0.905000558733217,45.8108982510974,43.4298054839162,34.9164636000864,37.4444730144286,28.0171796726649,44.2392603027344,35.1139987019355,42.7592638766054,"Rnf43"
"9560","ENSMUSG00000034185",16472,"ENSMUSG00000034185.10",0.762895125646406,2.112379981299,2.19662395165334,0.961648433137163,0.336226233670658,NA,0,0.851564813410121,0,0,4.31033533425614,0.941260857504987,0,0,"Tmem275"
"9561","ENSMUSG00000034187",3170,"ENSMUSG00000034187.19",4933.28021040746,0.208890869882385,0.131881629857066,1.58392696624073,0.113210339986525,0.504931595711047,3484.90047410134,5046.37308426838,4973.65625947897,4801.45128253587,4300.63707975406,5478.13819067903,5620.24630652122,5760.83900592083,"Nsf"
"9562","ENSMUSG00000034189",5829,"ENSMUSG00000034189.6",565.679065377253,-0.124188758194395,0.115050575407913,-1.07942752788573,0.280397184824694,0.682593249727639,494.103259708265,618.236054535748,599.399291801483,648.324304192678,478.447222102431,590.170557655627,544.768608432885,551.983224588906,"Hsdl1"
"9563","ENSMUSG00000034190",1096,"ENSMUSG00000034190.10",993.811589406534,-0.207186420606241,0.0904791652101763,-2.28987988698793,0.0220282804762741,0.285201916020373,1086.3727299546,1093.4092204186,991.239605535785,1089.09924367681,921.334177697249,932.789509787442,1008.27339129843,827.974836883358,"Chmp7"
"9564","ENSMUSG00000034192",7759,"ENSMUSG00000034192.6",84.1321751414307,-0.170355302664539,0.216956673991736,-0.785204250831332,0.432333823559807,0.790805943146512,74.170025739872,121.773768317647,78.5620431001943,81.3079985456164,70.0429491816622,85.6547380329538,69.2247402981014,92.3211379153979,"Lsm3"
"9565","ENSMUSG00000034194",9334,"ENSMUSG00000034194.19",228.071020851458,-0.074781694836927,0.127797532488455,-0.58515757996879,0.55844176508629,0.848971284613282,211.602720493164,249.508490329166,247.324950500612,226.806522258825,212.284015212115,201.429823506067,229.745877221235,245.865767290481,"R3hcc1"
"9566","ENSMUSG00000034201",5965,"ENSMUSG00000034201.14",1122.5100912415,0.095691872493174,0.0906598360798137,1.05550458318643,0.291194614479383,0.692713211788413,1112.55038609808,1011.65899833122,1222.07622600302,994.953140097674,1176.72154625193,1133.278072436,1159.76521426964,1169.07714644446,"Gas2l1"
"9567","ENSMUSG00000034203",9096,"ENSMUSG00000034203.9",207.656372627179,-0.0906749622127412,0.147806863447424,-0.613469226650596,0.539566124533638,0.84114407143303,214.8749275111,231.625629247553,193.010451567144,217.177943483686,172.413413370246,196.723519218542,249.811019336627,185.614077282537,"Chchd4"
"9568","ENSMUSG00000034205",16473,"ENSMUSG00000034205.17",8.19801115118312,0.0884294056005007,0.556938477108811,0.158777691316206,0.873844025573434,NA,5.45367836322588,11.9219073877417,7.75921413335253,6.41905251675919,9.69825450207631,5.64756514502992,7.0227997403871,11.6616174208924,"Loxl2"
"9569","ENSMUSG00000034206",6761,"ENSMUSG00000034206.16",53.5952166705612,-0.273361904065891,0.295122309189234,-0.926266485298506,0.354307508499984,0.74293120116073,90.5310608295496,51.0938888046073,52.3746954001296,40.6539992728082,65.7326138474061,35.7679125851895,40.1302842307834,52.4772783940157,"Polq"
"9570","ENSMUSG00000034209",3674,"ENSMUSG00000034209.5",253.02670112999,0.23311261237639,0.158049197394853,1.4749370209961,0.140229476077233,0.541162976757122,175.608443295873,245.250666262115,239.565736367259,269.600205703886,273.706293725265,289.908344111536,309.003188577032,221.570730996955,"Rasl10a"
"9571","ENSMUSG00000034210",6685,"ENSMUSG00000034210.15",544.893680248379,0.100649041492979,0.107028224930983,0.940397185488994,0.34701386535726,0.736593380616234,482.105167309168,539.892091702017,515.987739867943,565.946463560935,491.3782281052,574.169123078042,563.830493442507,625.840134921224,"Efcab14"
"9572","ENSMUSG00000034211",4623,"ENSMUSG00000034211.15",545.322556389709,0.121594105065673,0.0944158200495109,1.28785732096496,0.197795634423901,0.608489595948017,487.558845672394,561.18121203727,534.415873434655,504.965464651723,587.283189292399,592.053079370637,554.801179490581,540.321607168013,"Mrps17"
"9573","ENSMUSG00000034212",16474,"ENSMUSG00000034212.15",2.86748542201754,1.23608450246364,1.10054483497379,1.123156879377,0.261370872556806,NA,0,0.851564813410121,4.84950883334533,1.06984208612653,7.54308683494824,5.64756514502992,2.00651421153917,0.971801451741031,"Ankmy1"
"9574","ENSMUSG00000034216",7060,"ENSMUSG00000034216.13",468.75845815085,0.122364960073478,0.138260364190223,0.885032820433803,0.376138930152591,0.755574723446099,354.489093609682,516.899841739944,465.552848001152,457.892412862155,400.861186085821,507.339602195188,539.752322904037,507.280357808818,"Vps18"
"9575","ENSMUSG00000034218",6591,"ENSMUSG00000034218.17",141.486611626562,0.162569816817417,0.170496955189003,0.953505689513354,0.34033391485874,0.732682890007153,103.619888901292,143.0628886529,130.936738500324,156.196944574474,132.542811528376,135.541563480718,172.560222192369,157.431835182047,"Atm"
"9576","ENSMUSG00000034219",16475,"ENSMUSG00000034219.16",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Septin14"
"9577","ENSMUSG00000034220",457,"ENSMUSG00000034220.8",2128.49763678171,0.275977253139899,0.0994440008999996,2.77520263306201,0.00551673236354326,0.170756774001548,1758.26590430402,1841.08312659268,2037.76361177171,2065.86506831033,2081.89196644571,2657.17940073658,2355.64768434699,2230.28433174567,"Gpc1"
"9578","ENSMUSG00000034224",16476,"ENSMUSG00000034224.15",2.35881897760981,0.819467884309686,1.03069042566674,0.795066941443237,0.426574563483585,NA,0,1.70312962682024,2.9097053000072,2.13968417225306,4.31033533425614,1.88252171500997,3.00977131730876,2.91540435522309,"Slc38a8"
"9579","ENSMUSG00000034226",2161,"ENSMUSG00000034226.8",60.4231916437894,-0.449946332881728,0.2425316410806,-1.8552067304579,0.0635667109395569,0.417541426077491,51.2645766143233,79.1955276471413,75.6523378001871,72.7492618566041,44.1809371761254,60.2406948803192,62.2019405577143,37.9002566179002,"Rhov"
"9580","ENSMUSG00000034227",7702,"ENSMUSG00000034227.8",34.2314316132726,0.245207202238346,0.308907879329655,0.79378746430961,0.427319171640369,0.787079315365632,20.7239777802583,38.3204166034555,36.8562671334245,28.8857363254163,48.4912725103815,42.3567385877244,28.0911989615484,30.125845003972,"Foxj1"
"9581","ENSMUSG00000034235",3260,"ENSMUSG00000034235.18",868.365919698924,0.149585642229075,0.0956167367318028,1.56442948527568,0.117716740808366,0.512392807383656,785.329684304527,924.799387363392,768.1621992019,814.14982754229,878.230824354688,945.967161792512,973.159392596498,857.128880435589,"Usp54"
"9582","ENSMUSG00000034239",16477,"ENSMUSG00000034239.15",1.71596380579063,2.64340730451908,1.48378998248201,1.78152389201154,0.0748269053426728,NA,0,1.70312962682024,0,0,4.31033533425614,2.82378257251496,1.00325710576959,3.88720580696412,"Gm884"
"9583","ENSMUSG00000034243",6835,"ENSMUSG00000034243.18",2004.9002174157,-0.114027656762899,0.124588479905783,-0.915234352719688,0.36006861390244,0.747042067841817,2549.04926697178,2166.38088531535,1746.79308177099,1874.36333489368,2008.61626576336,2006.76814820063,2021.56306812571,1665.66768828413,"Golgb1"
"9584","ENSMUSG00000034245",8965,"ENSMUSG00000034245.11",2002.32602464714,0.0493170332862059,0.0784400975353793,0.628722233089551,0.529530919967626,0.838526582532725,1880.42829964028,1977.3334967383,2040.67331707171,1973.85864890345,1896.5475470727,1945.58619246281,2140.9506637123,2163.23003157553,"Hdac11"
"9585","ENSMUSG00000034247",11421,"ENSMUSG00000034247.10",342.490544757304,0.0342255521859653,0.102907203012024,0.332586555500554,0.739446393327423,0.918307759276705,316.313345067101,354.25096237861,329.766600667482,353.047888421755,335.128572238415,346.383995561835,356.156272548203,348.87672117503,"Plekhm1"
"9586","ENSMUSG00000034248",11239,"ENSMUSG00000034248.8",612.569469277441,0.0362722199228785,0.102198336874313,0.354919864963039,0.722649625981589,0.91239418032554,696.980094820267,543.298350955657,574.181845868087,606.600462833743,624.99862346714,638.174861388381,607.973806096369,608.347708789885,"Slc25a37"
"9587","ENSMUSG00000034252",14112,"ENSMUSG00000034252.15",701.435125778923,0.000943959835897188,0.110644006250477,0.00853150448800852,0.993192926865947,0.998611750317281,824.596168519753,620.790748975978,678.931236668346,681.4894088626,770.472440998285,683.355382548621,653.120375856,698.725243801801,"Senp6"
"9588","ENSMUSG00000034254",9677,"ENSMUSG00000034254.18",3074.34433233124,-0.0539963451094238,0.0995876094585188,-0.542199430260597,0.587681127752811,0.861754180305094,2777.01302255462,3144.82885592358,3115.32447454104,3490.89472703087,2737.06293725265,3410.18808674057,3043.88205890492,2875.56049570171,"Agpat1"
